Left Wrist_Ax_Mean;Left Wrist_Ax_Median;Left Wrist_Ax_Std;Left Wrist_Ax_Var;Left Wrist_Ax_RMS;Left Wrist_Ax_AvgDeriv;Left Wrist_Ax_Skew;Left Wrist_Ax_Kurt;Left Wrist_Ax_IQR;Left Wrist_Ax_ZCR;Left Wrist_Ax_MCR;Left Wrist_Ax_DomFreq;Left Wrist_Ax_Energy;Left Wrist_Ax_SpecEnt;Left Wrist_Ay_Mean;Left Wrist_Ay_Median;Left Wrist_Ay_Std;Left Wrist_Ay_Var;Left Wrist_Ay_RMS;Left Wrist_Ay_AvgDeriv;Left Wrist_Ay_Skew;Left Wrist_Ay_Kurt;Left Wrist_Ay_IQR;Left Wrist_Ay_ZCR;Left Wrist_Ay_MCR;Left Wrist_Ay_DomFreq;Left Wrist_Ay_Energy;Left Wrist_Ay_SpecEnt;Left Wrist_Az_Mean;Left Wrist_Az_Median;Left Wrist_Az_Std;Left Wrist_Az_Var;Left Wrist_Az_RMS;Left Wrist_Az_AvgDeriv;Left Wrist_Az_Skew;Left Wrist_Az_Kurt;Left Wrist_Az_IQR;Left Wrist_Az_ZCR;Left Wrist_Az_MCR;Left Wrist_Az_DomFreq;Left Wrist_Az_Energy;Left Wrist_Az_SpecEnt;Left Wrist_Gx_Mean;Left Wrist_Gx_Median;Left Wrist_Gx_Std;Left Wrist_Gx_Var;Left Wrist_Gx_RMS;Left Wrist_Gx_AvgDeriv;Left Wrist_Gx_Skew;Left Wrist_Gx_Kurt;Left Wrist_Gx_IQR;Left Wrist_Gx_ZCR;Left Wrist_Gx_MCR;Left Wrist_Gx_DomFreq;Left Wrist_Gx_Energy;Left Wrist_Gx_SpecEnt;Left Wrist_Gy_Mean;Left Wrist_Gy_Median;Left Wrist_Gy_Std;Left Wrist_Gy_Var;Left Wrist_Gy_RMS;Left Wrist_Gy_AvgDeriv;Left Wrist_Gy_Skew;Left Wrist_Gy_Kurt;Left Wrist_Gy_IQR;Left Wrist_Gy_ZCR;Left Wrist_Gy_MCR;Left Wrist_Gy_DomFreq;Left Wrist_Gy_Energy;Left Wrist_Gy_SpecEnt;Left Wrist_Gz_Mean;Left Wrist_Gz_Median;Left Wrist_Gz_Std;Left Wrist_Gz_Var;Left Wrist_Gz_RMS;Left Wrist_Gz_AvgDeriv;Left Wrist_Gz_Skew;Left Wrist_Gz_Kurt;Left Wrist_Gz_IQR;Left Wrist_Gz_ZCR;Left Wrist_Gz_MCR;Left Wrist_Gz_DomFreq;Left Wrist_Gz_Energy;Left Wrist_Gz_SpecEnt;Left Wrist_Corr_AxAy;Left Wrist_Corr_AxAz;Left Wrist_Corr_AyAz;Left Wrist_Corr_GxGy;Left Wrist_Corr_GxGz;Left Wrist_Corr_GyGz;Left Wrist_Corr_AxGx;Left Wrist_Corr_AyGy;Left Wrist_Corr_AzGz;Left Wrist_Corr_AxGy;Left Wrist_Corr_AxGz;Left Wrist_Corr_AyGx;Left Wrist_Corr_AyGz;Left Wrist_Corr_AzGx;Left Wrist_Corr_AzGy;Left Wrist_AI;Left Wrist_VI;Left Wrist_SMA;Left Wrist_EVA1;Left Wrist_EVA2;Left Wrist_CAGH;Left Wrist_AVH;Left Wrist_AVG;Left Wrist_ARATG;Left Wrist_AAE;Left Wrist_ARE
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.241067;-2.197050;0.677564;0.459093;2.341255;0.176843;0.803027;2.159922;0.714150;0.166667;0.166667;0.000000;535.702547;0.289375;9.873623;9.384850;1.916719;3.673811;10.057944;0.591935;0.861183;0.288233;2.114400;0.098039;0.098039;0.000000;10131.183897;0.132016;2.168009;1.934950;0.773167;0.597788;2.301750;0.192185;0.589416;-0.579846;1.236325;0.088235;0.088235;0.000000;509.924520;0.361461;-10.561003;-9.973900;24.094398;580.540016;26.307315;4.378183;0.001395;-0.124046;25.792675;0.068627;0.068627;1.505882;40984.422567;1.725915;16.753535;9.427150;34.966313;1222.643065;38.772722;5.688920;0.123006;-0.857896;55.912300;0.058824;0.058824;1.003922;90984.253867;1.622844;0.000000;0.000000;-0.325781;0.467491;-0.139260;0.155014;0.000000;-0.260250;-0.081843;0.000000;0.000000;-0.712262;0.337836;0.292787;0.557724;10.196105;3.683163;13.114690;3.765479;0.408346;0.000000;10.243768;1.005859;2.338607;107.643710;2200.696848
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.672633;-2.002950;1.104779;1.220536;2.004554;0.268924;1.332618;1.856887;0.783650;0.078431;0.078431;0.000000;347.641848;0.850467;9.510626;9.288200;1.682518;2.830868;9.658306;0.458015;0.586985;-0.094785;2.365975;0.098039;0.098039;0.000000;9370.483825;0.108163;1.889985;1.917300;0.800302;0.640483;2.052444;0.202548;0.068325;-0.055122;0.879250;0.088235;0.088235;0.000000;397.016730;0.436430;-6.381379;-7.350600;15.989267;255.656647;17.215651;3.621291;0.354909;-0.271640;21.133800;0.078431;0.078431;1.003922;17192.248605;2.055400;38.656810;51.105000;43.683271;1908.228137;58.331613;7.188075;-0.459496;-0.878935;75.228800;0.058824;0.058824;0.000000;249744.290413;1.240625;0.000000;0.000000;-0.054219;0.575758;-0.351735;-0.025099;0.000000;-0.403880;-0.007445;0.000000;0.000000;-0.821024;0.429123;0.119437;0.357561;9.772832;2.792872;12.348845;2.865242;1.226275;0.000000;9.850571;1.005859;2.130774;98.301121;3703.168252
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.879256;-2.152850;1.114098;1.241215;2.184678;0.279042;1.614551;2.668219;0.783900;0.068627;0.068627;0.000000;423.553058;0.716993;9.360812;9.191750;1.143846;1.308384;9.430439;0.374829;0.020499;-0.324390;1.417500;0.117647;0.117647;0.000000;9004.459125;0.058393;1.823706;1.900750;0.750119;0.562679;1.971949;0.214435;-0.074810;0.027799;0.799650;0.127451;0.127451;0.000000;367.938975;0.438783;-14.754822;-13.102500;22.684856;514.602686;27.061180;3.725984;-0.217409;-0.731796;34.959550;0.058824;0.058824;0.000000;48451.637725;1.517605;84.156508;79.257500;39.818768;1585.534296;93.101300;7.957935;-0.005890;-0.704666;55.558000;0.078431;0.078431;0.000000;803259.176496;0.501819;0.000000;0.000000;0.063766;0.578095;-0.369669;-0.710386;0.000000;-0.081809;0.010531;0.000000;0.000000;-0.729322;-0.094617;0.036409;0.048908;9.666291;1.268808;12.405653;1.376219;1.198624;0.000000;9.462173;1.005859;1.707976;94.705998;9404.048113
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.265957;-2.267750;0.644837;0.415814;2.355923;0.273050;0.160215;0.533497;0.705575;0.196078;0.196078;0.000000;544.939433;0.252955;9.091851;9.007350;1.656783;2.744931;9.241574;0.499223;0.930038;0.801246;2.153400;0.127451;0.127451;0.000000;8571.490613;0.117073;2.248105;2.094850;0.780481;0.609150;2.379732;0.238688;0.272739;-0.220136;1.036125;0.078431;0.078431;0.000000;546.580458;0.323624;-14.178830;-16.898000;24.623624;606.322851;28.414117;3.563626;0.097977;-0.648940;37.248100;0.058824;0.058824;1.003922;51428.472013;1.323531;48.979954;39.463500;65.759907;4324.365342;81.996349;7.458422;0.049670;-1.102613;113.815383;0.009804;0.009804;0.000000;465256.978613;1.322842;0.000000;0.000000;-0.607103;0.865819;-0.581800;-0.671165;0.000000;-0.386636;0.215948;0.000000;0.000000;-0.406118;-0.225622;0.127172;0.130969;9.438700;2.868000;12.357808;2.942215;0.249825;0.000000;9.610508;1.005859;2.032022;91.957059;7536.426390
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.940739;-2.066500;0.775136;0.600836;2.089809;0.314115;-0.139407;-0.211708;1.023050;0.147059;0.147059;0.000000;414.826397;0.444600;9.104579;7.924100;2.504939;6.274720;9.442885;0.640903;0.607680;-1.083348;4.632250;0.068627;0.068627;0.000000;8775.135914;0.223142;2.291802;2.229800;0.798541;0.637668;2.426937;0.245797;-0.011252;-0.203514;0.978925;0.098039;0.098039;0.000000;568.261320;0.315368;-2.744279;0.795100;16.510536;272.597794;16.737051;3.420489;0.193047;-0.366832;24.024000;0.058824;0.058824;1.003922;14670.921443;1.766697;6.228127;11.050450;29.987304;899.238404;30.627242;7.438394;-0.793364;0.052648;43.181000;0.098039;0.098039;0.501961;49817.835911;1.955053;0.000000;0.000000;-0.538983;0.711542;-0.298167;-0.416185;0.000000;-0.241037;0.111288;0.000000;0.000000;0.006382;-0.039488;-0.003937;0.149698;9.389569;6.371383;12.045318;6.525569;0.418061;0.000000;9.298778;1.005859;2.281567;94.535389;1224.046857
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.203566;-2.247350;1.014900;1.030022;2.426052;0.391557;-0.431861;0.230617;1.510825;0.127451;0.127451;0.000000;547.826812;0.536245;9.693506;9.311050;2.723301;7.416367;10.068785;0.688611;0.121099;-1.199360;4.558350;0.068627;0.068627;0.000000;9962.603476;0.230434;1.930786;2.004450;0.866708;0.751183;2.116393;0.330807;-0.162044;-0.716544;1.329600;0.156863;0.156863;0.000000;418.559782;0.523167;-23.549687;-17.560000;28.881574;834.145293;37.265709;4.437299;-0.616594;-0.712336;46.487575;0.068627;0.068627;0.000000;99109.773951;1.124931;63.486535;46.283500;59.243966;3509.847458;86.835405;9.394671;0.542330;-0.985875;95.291250;0.029412;0.029412;0.000000;590129.435436;1.051668;0.000000;0.000000;-0.153825;0.205583;-0.135648;-0.873363;0.000000;0.398338;-0.018221;0.000000;0.000000;0.155939;-0.431994;-0.416773;0.069699;10.058722;7.088252;12.897072;7.518254;1.011763;0.000000;10.132809;1.005859;1.896671;108.266150;8933.599736
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.552309;-2.573500;0.807081;0.651379;2.676875;0.334668;-0.301742;1.874554;0.774950;0.186275;0.186275;0.000000;697.736258;0.332634;9.606429;9.197100;2.286180;5.226621;9.874721;0.557562;0.539134;-0.263594;2.739175;0.078431;0.078431;0.000000;9679.475864;0.174649;2.327355;2.041850;1.225159;1.501014;2.630132;0.328875;0.458054;-0.539168;1.666425;0.117647;0.117647;0.000000;629.043926;0.597244;-28.173785;-25.214000;29.656216;879.491121;40.905419;4.840717;-0.112408;-0.927406;43.687325;0.058824;0.058824;0.000000;125819.295580;1.216347;71.646133;72.374000;59.993642;3599.237067;93.447341;8.994089;0.071598;-1.048542;105.596550;0.058824;0.058824;0.000000;707148.972968;0.821876;0.000000;0.000000;0.055297;0.546352;-0.096995;-0.450830;0.000000;0.004258;0.056522;0.000000;0.000000;-0.141644;-0.196614;-0.104717;0.258594;10.045372;4.766275;13.158738;5.280666;0.655532;0.000000;10.286087;1.005859;2.114068;105.675766;10412.576344
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.414038;-2.456350;0.516471;0.266742;2.468668;0.196711;-0.046823;-0.642863;0.788300;0.107843;0.107843;0.000000;608.019296;0.159872;9.696897;9.297650;1.752909;3.072691;9.854060;0.471069;0.763247;-0.028263;2.268925;0.098039;0.098039;0.000000;9747.748544;0.112449;2.628969;2.390200;0.979157;0.958748;2.805392;0.206478;0.802035;-0.188395;1.094525;0.058824;0.058824;0.000000;753.867510;0.345644;-1.771700;1.636400;27.378836;749.600640;27.436100;4.024465;-0.334134;-0.221955;30.393750;0.058824;0.058824;1.505882;38551.683396;1.506166;22.529851;22.218500;43.387380;1882.464712;48.888229;6.657408;-0.012547;-0.102749;60.705450;0.029412;0.029412;0.000000;147792.328866;1.758729;0.000000;0.000000;-0.345290;0.474321;0.374338;0.248309;0.000000;-0.437560;-0.141218;0.000000;0.000000;-0.251958;-0.025687;0.402308;0.443904;10.059155;3.010220;13.110935;3.137859;0.234639;0.000000;9.990305;1.005859;2.866850;104.196827;3150.668672
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.186489;-2.081500;0.614309;0.377375;2.271147;0.194306;-0.209404;-0.521524;0.881200;0.078431;0.078431;0.000000;506.883885;0.240361;9.569926;9.265500;1.891170;3.576523;9.755000;0.506444;0.643378;0.482697;2.427850;0.078431;0.078431;0.000000;9523.918910;0.124286;1.926575;1.967300;0.702163;0.493033;2.050543;0.193705;-0.396371;-0.110016;0.982550;0.078431;0.078431;0.000000;403.737430;0.326319;-6.697928;-2.592250;28.577141;816.652991;29.351580;3.847650;0.007832;-0.604989;44.008500;0.039216;0.039216;1.505882;46225.872882;1.295375;47.434213;43.479500;61.249354;3751.483373;77.469271;6.108960;0.179315;-0.715515;87.094460;0.029412;0.029412;0.000000;420854.506766;1.348928;0.000000;0.000000;-0.402817;0.655859;-0.548127;-0.183948;0.000000;-0.513950;-0.243470;0.000000;0.000000;-0.203106;-0.037352;0.399223;0.616738;9.885409;3.596807;12.756416;3.679649;0.313396;0.000000;10.083765;1.005859;2.171500;101.318125;6867.207917
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.172900;-2.178200;0.621952;0.386824;2.260159;0.236732;-0.032976;-0.578752;0.866075;0.127451;0.127451;0.000000;501.326556;0.263354;9.187243;8.869700;1.713809;2.937141;9.345725;0.495438;1.096795;1.772895;1.719550;0.117647;0.117647;0.000000;8759.152000;0.121700;2.086519;2.223550;0.806793;0.650916;2.237069;0.225538;-0.362212;-0.439686;1.249850;0.068627;0.068627;0.000000;477.268805;0.390292;-19.327724;-22.952500;22.254524;495.263854;29.475833;3.858505;0.342849;-1.042343;36.367275;0.049020;0.049020;0.000000;63370.778736;1.486808;83.122942;84.855000;45.218656;2044.726836;94.626372;6.120489;-0.430050;-0.613400;61.684000;0.117647;0.117647;0.000000;809047.590090;0.554801;0.000000;0.000000;-0.288781;0.396620;-0.170317;0.062753;0.000000;-0.451957;0.041030;0.000000;0.000000;-0.103640;-0.259593;0.202404;0.539057;9.514857;2.918393;12.360143;3.003210;0.353665;0.000000;9.478432;1.005859;1.819276;93.450897;9827.979517
