Left Lower Leg_Ax_Mean;Left Lower Leg_Ax_Median;Left Lower Leg_Ax_Std;Left Lower Leg_Ax_Var;Left Lower Leg_Ax_RMS;Left Lower Leg_Ax_AvgDeriv;Left Lower Leg_Ax_Skew;Left Lower Leg_Ax_Kurt;Left Lower Leg_Ax_IQR;Left Lower Leg_Ax_ZCR;Left Lower Leg_Ax_MCR;Left Lower Leg_Ax_DomFreq;Left Lower Leg_Ax_Energy;Left Lower Leg_Ax_SpecEnt;Left Lower Leg_Ay_Mean;Left Lower Leg_Ay_Median;Left Lower Leg_Ay_Std;Left Lower Leg_Ay_Var;Left Lower Leg_Ay_RMS;Left Lower Leg_Ay_AvgDeriv;Left Lower Leg_Ay_Skew;Left Lower Leg_Ay_Kurt;Left Lower Leg_Ay_IQR;Left Lower Leg_Ay_ZCR;Left Lower Leg_Ay_MCR;Left Lower Leg_Ay_DomFreq;Left Lower Leg_Ay_Energy;Left Lower Leg_Ay_SpecEnt;Left Lower Leg_Az_Mean;Left Lower Leg_Az_Median;Left Lower Leg_Az_Std;Left Lower Leg_Az_Var;Left Lower Leg_Az_RMS;Left Lower Leg_Az_AvgDeriv;Left Lower Leg_Az_Skew;Left Lower Leg_Az_Kurt;Left Lower Leg_Az_IQR;Left Lower Leg_Az_ZCR;Left Lower Leg_Az_MCR;Left Lower Leg_Az_DomFreq;Left Lower Leg_Az_Energy;Left Lower Leg_Az_SpecEnt;Left Lower Leg_Gx_Mean;Left Lower Leg_Gx_Median;Left Lower Leg_Gx_Std;Left Lower Leg_Gx_Var;Left Lower Leg_Gx_RMS;Left Lower Leg_Gx_AvgDeriv;Left Lower Leg_Gx_Skew;Left Lower Leg_Gx_Kurt;Left Lower Leg_Gx_IQR;Left Lower Leg_Gx_ZCR;Left Lower Leg_Gx_MCR;Left Lower Leg_Gx_DomFreq;Left Lower Leg_Gx_Energy;Left Lower Leg_Gx_SpecEnt;Left Lower Leg_Gy_Mean;Left Lower Leg_Gy_Median;Left Lower Leg_Gy_Std;Left Lower Leg_Gy_Var;Left Lower Leg_Gy_RMS;Left Lower Leg_Gy_AvgDeriv;Left Lower Leg_Gy_Skew;Left Lower Leg_Gy_Kurt;Left Lower Leg_Gy_IQR;Left Lower Leg_Gy_ZCR;Left Lower Leg_Gy_MCR;Left Lower Leg_Gy_DomFreq;Left Lower Leg_Gy_Energy;Left Lower Leg_Gy_SpecEnt;Left Lower Leg_Gz_Mean;Left Lower Leg_Gz_Median;Left Lower Leg_Gz_Std;Left Lower Leg_Gz_Var;Left Lower Leg_Gz_RMS;Left Lower Leg_Gz_AvgDeriv;Left Lower Leg_Gz_Skew;Left Lower Leg_Gz_Kurt;Left Lower Leg_Gz_IQR;Left Lower Leg_Gz_ZCR;Left Lower Leg_Gz_MCR;Left Lower Leg_Gz_DomFreq;Left Lower Leg_Gz_Energy;Left Lower Leg_Gz_SpecEnt;Left Lower Leg_Corr_AxAy;Left Lower Leg_Corr_AxAz;Left Lower Leg_Corr_AyAz;Left Lower Leg_Corr_GxGy;Left Lower Leg_Corr_GxGz;Left Lower Leg_Corr_GyGz;Left Lower Leg_Corr_AxGx;Left Lower Leg_Corr_AyGy;Left Lower Leg_Corr_AzGz;Left Lower Leg_Corr_AxGy;Left Lower Leg_Corr_AxGz;Left Lower Leg_Corr_AyGx;Left Lower Leg_Corr_AyGz;Left Lower Leg_Corr_AzGx;Left Lower Leg_Corr_AzGy;Left Lower Leg_AI;Left Lower Leg_VI;Left Lower Leg_SMA;Left Lower Leg_EVA1;Left Lower Leg_EVA2;Left Lower Leg_CAGH;Left Lower Leg_AVH;Left Lower Leg_AVG;Left Lower Leg_ARATG;Left Lower Leg_AAE;Left Lower Leg_ARE
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;3.195950;2.006150;5.729451;32.826613;6.560542;2.149569;0.473577;4.819206;4.232695;0.117647;0.117647;0.000000;2720.913671;2.627852;9.869654;10.049500;4.555264;20.750434;10.870166;1.317397;-0.445778;0.218071;3.527750;0.156863;0.156863;0.000000;10994.549626;0.529220;-0.461692;-1.268400;2.671836;7.138705;2.711432;1.219221;1.194209;2.671925;2.849083;0.098039;0.098039;1.003922;389.416743;3.126420;16.324240;-2.088000;60.105667;3612.691197;62.282999;12.055538;1.341233;1.201993;61.619250;0.107843;0.107843;0.501961;211743.908294;2.077926;23.756986;27.567000;71.410791;5099.501135;75.258857;28.690727;0.157792;0.990834;75.022775;0.166667;0.166667;0.000000;317680.655761;2.768405;0.000000;0.000000;0.279007;0.193150;-0.074731;-0.381421;0.000000;0.137204;0.340625;0.000000;0.000000;0.536669;-0.165117;-0.116172;-0.037163;12.792943;22.541812;19.363256;36.607017;17.500496;0.000000;11.196046;5.029297;-0.602562;186.201214;9550.419399
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;3.774910;2.999950;5.839078;34.094836;6.953041;2.533400;1.013017;1.772913;4.763795;0.156863;0.156863;0.000000;3203.571034;2.334520;8.767019;9.586250;5.509030;30.349414;10.354228;1.727652;-0.095614;-0.573875;7.385125;0.107843;0.107843;0.000000;9387.945522;0.784209;0.438193;-0.144275;2.909955;8.467838;2.942763;1.558655;1.339584;2.713592;3.140550;0.196078;0.196078;2.509804;457.007138;2.962079;16.759736;10.291700;58.222547;3389.864976;60.586745;12.740110;-0.072954;-0.032543;67.458000;0.117647;0.117647;1.505882;201570.546482;1.879400;28.906078;32.355500;79.269775;6283.697306;84.375700;32.214619;-0.170235;0.001443;93.726250;0.147059;0.147059;2.509804;405760.303998;2.486701;0.000000;0.000000;0.486980;0.140677;0.277171;-0.182494;0.000000;0.087575;0.560607;0.000000;0.000000;0.340076;0.098563;-0.023452;-0.380270;12.322339;28.714788;19.181913;48.473893;16.608420;0.000000;9.555299;5.029297;0.391959;180.554817;10798.672254
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.026391;1.561650;4.534768;20.564123;4.966929;1.730284;1.346151;3.210146;3.689928;0.107843;0.107843;0.000000;1473.473130;2.834943;9.370593;9.334950;4.274793;18.273858;10.299606;1.257539;-0.159511;1.153445;2.617800;0.166667;0.166667;0.000000;9888.643640;0.530032;-0.723390;-1.333500;3.327859;11.074645;3.405574;1.266850;0.400109;2.169191;3.286495;0.107843;0.107843;2.007843;622.117354;2.601015;23.756591;12.821500;62.178743;3866.196039;66.562539;9.939282;-0.032522;-0.313258;91.531500;0.068627;0.068627;1.003922;254771.964419;1.676943;70.322147;32.355500;106.811932;11408.788891;127.882732;24.459983;0.820911;0.200203;112.982700;0.107843;0.107843;0.000000;1086264.143290;1.746985;0.000000;0.000000;0.489856;0.348761;0.163204;0.293113;0.000000;-0.073470;0.269564;0.000000;0.000000;0.200135;-0.117082;0.004576;-0.346562;11.757495;17.513566;17.943607;29.270701;9.951814;0.000000;9.976517;5.029297;-0.462274;155.752262;20796.162790
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.556566;1.677900;2.883260;8.313191;3.276597;1.316465;2.014027;14.655214;1.768063;0.186275;0.186275;0.000000;672.884361;2.773871;9.856948;9.605550;2.803118;7.857469;10.247775;0.892507;0.660546;12.069091;1.199875;0.156863;0.156863;0.000000;10310.994492;0.281444;-1.392781;-1.686950;2.907871;8.455712;3.224213;1.020889;0.437097;3.104522;1.354075;0.254902;0.254902;0.000000;629.737623;2.608317;9.843075;3.761250;51.083316;2609.505158;52.022988;8.001877;0.403185;0.245894;47.373500;0.068627;0.068627;0.501961;142967.426436;1.678215;69.025582;21.608000;98.324279;9667.663747;120.134070;16.186718;1.396954;0.729081;107.116000;0.058824;0.058824;0.000000;979060.429939;1.504507;0.000000;0.000000;-0.087853;0.306697;0.113672;0.522225;0.000000;-0.490197;0.026972;0.000000;0.000000;0.109652;-0.505983;-0.273585;-0.179850;11.621266;5.699159;17.310547;8.918470;7.412295;0.000000;9.812833;5.029297;-1.763514;140.752983;17148.981615
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.974314;2.024200;5.039849;25.400075;5.412762;2.883575;-0.443418;10.921435;2.079350;0.284314;0.284314;0.000000;1707.899636;3.360815;9.878664;10.065000;4.405354;19.407143;10.816429;1.577325;-1.366065;5.526474;2.418250;0.235294;0.235294;0.000000;10943.745779;0.552390;-0.736221;-1.347200;2.622311;6.876513;2.723699;1.408181;1.034541;2.767629;2.430662;0.205882;0.205882;1.003922;406.094572;3.212397;4.873293;-0.727925;53.520064;2864.397255;53.741476;10.654321;0.653970;0.331685;48.159000;0.088235;0.088235;1.003922;148529.748137;2.138144;18.375047;9.760150;53.645859;2877.878222;56.705560;22.793603;0.685028;0.298324;50.286525;0.186275;0.186275;0.000000;181438.353090;2.867202;0.000000;0.000000;0.297890;0.368382;0.189618;0.129532;0.000000;0.141022;0.144270;0.000000;0.000000;0.602919;-0.169144;0.173489;0.120107;12.553472;13.703475;18.837915;29.958303;15.292552;0.000000;10.118305;5.029297;-0.629115;171.293131;6111.085334
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.778735;2.412050;5.853119;34.259002;6.117426;3.392891;-1.002711;5.653839;3.730050;0.205882;0.205882;0.000000;2069.927722;3.324376;9.659956;10.518500;5.585111;31.193460;11.158325;1.946954;-1.296005;1.926544;4.054000;0.166667;0.166667;0.000000;11109.294804;0.762243;-0.905004;-1.275650;3.080098;9.487002;3.210301;1.906262;-0.174866;0.317131;3.564125;0.274510;0.274510;1.003922;569.549926;3.107891;15.164123;-1.110800;71.227846;5073.406017;72.824149;14.730012;0.401828;-0.659187;97.935750;0.078431;0.078431;1.505882;282198.684818;1.668272;11.237121;1.350200;76.545737;5859.249857;77.366160;31.263232;0.620520;0.740179;83.433750;0.205882;0.205882;1.505882;311771.634905;2.659427;0.000000;0.000000;0.387300;0.488966;-0.028403;0.056699;0.000000;0.377682;0.024393;0.000000;0.000000;0.566795;0.051747;0.192162;0.148724;13.032949;17.073334;19.865016;45.929913;20.170593;0.000000;9.480324;5.029297;-0.595555;186.931106;11299.185401
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.533684;2.108050;4.456318;19.858772;4.712850;2.349335;-1.126520;3.063086;4.924057;0.196078;0.196078;0.000000;1259.043553;3.192743;9.883828;10.112000;4.816943;23.202944;10.995136;1.558886;-1.080721;2.276493;4.516125;0.147059;0.147059;0.000000;11148.010391;0.583563;-0.952405;-1.414800;3.797517;14.421133;3.915126;1.726247;-0.444271;0.364802;4.463175;0.186275;0.186275;0.501961;828.078282;3.016059;31.774674;16.953000;77.367568;5985.740606;83.638331;13.299806;0.330162;-0.619700;88.684000;0.058824;0.058824;1.505882;408255.101892;1.599955;75.780595;50.762000;124.473328;15493.609499;145.726827;29.961311;0.824846;0.379819;146.692575;0.088235;0.088235;0.000000;1375934.790134;1.850799;0.000000;0.000000;0.165532;0.370879;-0.149365;0.079236;0.000000;0.174075;0.172281;0.000000;0.000000;0.213080;-0.097345;0.075018;0.032572;12.499558;11.865007;18.979336;25.709964;17.778106;0.000000;9.983968;5.029297;-1.404611;168.103967;28247.006785
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.636699;1.428300;3.560333;12.675972;3.918515;1.383311;0.665863;1.357844;2.774455;0.225490;0.225490;0.000000;919.824468;2.638642;10.548554;9.817250;3.130037;9.797135;11.003142;1.149593;0.344457;0.885674;3.021125;0.186275;0.186275;0.000000;11849.520359;0.286598;-1.260330;-1.779950;3.432545;11.782362;3.656610;1.312993;-0.461164;1.527472;3.928712;0.147059;0.147059;1.003922;763.436101;2.584849;12.355215;-1.963850;67.594735;4569.048213;68.714624;8.104677;0.852037;0.963777;48.024000;0.078431;0.078431;0.501961;248595.002570;1.485758;79.669541;39.690000;105.918573;11218.744002;132.536711;20.654876;1.671261;2.006542;81.976000;0.098039;0.098039;0.000000;1219578.718625;1.604560;0.000000;0.000000;0.229897;0.173231;-0.080054;0.215125;0.000000;-0.288197;0.142889;0.000000;0.000000;0.096917;-0.320529;0.266647;-0.307747;12.297253;10.201457;18.414567;14.315546;8.380067;0.000000;10.142837;5.029297;-1.537059;161.423881;22301.050050
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.636972;1.822550;4.786620;22.911734;5.464921;1.616278;2.154405;7.588865;2.294715;0.107843;0.107843;0.000000;1878.387285;2.607817;9.433703;9.663750;4.389913;19.271340;10.405100;1.305285;-0.681833;1.148005;2.219450;0.176471;0.176471;0.000000;10060.734108;0.538087;-1.151626;-1.602800;2.742728;7.522556;2.974693;1.482038;1.366671;7.880348;2.267310;0.156863;0.156863;0.000000;518.967314;3.000161;-8.593105;-10.401500;42.184786;1779.556175;43.051105;7.489454;-0.500204;0.890530;51.026750;0.068627;0.068627;1.003922;98290.664631;1.924760;8.399057;18.015000;47.795235;2284.384494;48.527607;20.513382;-0.994998;2.206036;32.793608;0.137255;0.137255;1.003922;124038.796598;3.000791;0.000000;0.000000;0.281000;0.053670;-0.042177;-0.383111;0.000000;0.071089;0.566814;0.000000;0.000000;0.557594;-0.088062;-0.002642;-0.481598;12.093241;16.884978;18.165537;27.540336;15.060392;0.000000;9.987585;5.029297;-1.552071;163.131458;4217.175084
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;3.235449;2.882500;5.611755;31.491796;6.477648;2.176834;1.317408;3.747009;4.218307;0.176471;0.176471;0.000000;2678.993480;2.581920;8.342504;9.198600;5.159184;26.617181;9.808902;1.538487;-0.190706;0.020691;5.634600;0.107843;0.107843;0.000000;8458.605004;0.769145;-0.130289;-1.242150;3.248536;10.552984;3.251147;1.655608;1.985729;5.356394;2.408543;0.156863;0.156863;2.007843;545.917986;3.237520;15.567772;17.900500;58.525168;3425.195258;60.560307;10.364378;0.159055;0.024502;61.782000;0.107843;0.107843;0.501961;199412.384115;1.984683;2.195456;5.604700;67.571781;4565.945538;67.607437;26.908333;0.279238;1.077147;59.918500;0.147059;0.147059;1.003922;233773.920874;2.715683;0.000000;0.000000;0.375459;0.200573;0.368110;0.178177;0.000000;0.185801;0.447825;0.000000;0.000000;0.465051;0.120576;0.231192;-0.370887;11.797912;23.983765;18.163337;40.592676;18.091638;0.000000;8.396228;5.029297;-0.190743;163.174481;8248.886295
