Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-0.388783;-0.276140;1.136756;1.292214;1.201402;0.450636;0.030631;0.293210;1.483000;6.959223;5.965049;0.766510;6.014300;9.997357;9.589100;2.265090;5.130633;10.250746;0.778004;0.855829;0.362311;2.371050;0.000000;4.970874;1.274800;10.605000;2.256132;2.218200;1.335132;1.782577;2.621585;0.556505;-0.288976;0.837218;1.921150;1.988350;8.450485;0.956700;8.561900;-0.154085;-0.135149;0.061607;48.892033;0.650016;7.939925;9.980667;82.117652;2.485437;2.275257;5.338795;2.446774;1029.727800;1.622028;32.593727;140.897708;10558.784312;0.000000;6.812312;45.240501;0.170972;232.381573;0.655621;13.512373;32.213977;616.086166;0.000000;6.093456;38.105125;0.782610;10.407047;5.087231;13.262441;5.234568;1.847108;-0.168266;10.417564;-0.486951;1.348842;2.485437;11417.575068;3752.329377;2.906900;16.956000;5.952200;-3.107400;6.351000;-2.609700;1.201402;10.250746;2.621585;11256.988130;1.201402;10.250746;2.621585;-0.400635;-0.207130;0.188139;2.920312;3.050321;2.765515;2.906900;16.956000;5.952200;-3.107400;6.351000;-2.609700;48.892033;1029.727800;232.381573
0.093663;0.316255;0.893391;0.798147;0.898287;0.290622;-0.553400;-0.392479;1.289410;4.042105;4.042105;0.444335;3.839300;9.709053;9.560900;1.790092;3.204430;9.872696;0.680932;0.457950;0.387370;1.953775;0.000000;7.410526;0.918200;8.850700;2.019619;1.928000;1.122630;1.260299;2.310662;0.425334;-0.085192;-0.668418;1.581850;2.694737;6.063158;0.830000;4.655260;-0.188775;-0.380957;0.280046;28.668290;0.431456;4.632842;6.241775;31.006532;0.673684;2.534788;6.397047;2.014320;737.888000;0.506770;27.384268;115.967249;7285.970271;0.000000;5.890002;33.130944;0.117230;153.491025;0.360481;10.200674;24.360088;357.911016;0.000000;5.231035;27.734775;0.696594;10.015830;3.299360;12.505688;3.460279;1.282381;-0.245760;7.552245;-0.043641;1.365707;4.042105;7749.474634;2558.295940;1.606300;14.817000;4.134100;-2.233000;5.966300;-0.521160;0.898287;9.872696;2.310662;7674.887819;0.898287;9.872696;2.310662;-0.305924;-0.387174;0.570287;3.037789;2.937816;2.998894;1.606300;14.817000;4.134100;-2.233000;5.966300;-0.521160;28.668290;737.888000;153.491025
-0.111531;-0.337310;1.043294;1.088463;1.049239;0.289936;0.232418;-0.956841;1.791800;3.011765;3.513725;0.889475;4.322100;9.815204;9.722550;1.373984;1.887831;9.910906;0.544432;0.370194;-0.026930;1.634000;0.000000;7.027451;0.821150;6.195400;1.323497;1.440300;1.059254;1.122018;1.695188;0.405029;0.117042;0.111078;1.475470;4.015686;6.525490;0.723675;5.542230;0.009725;-0.423393;0.177353;45.259778;0.383060;6.165368;8.568224;56.805525;0.501961;2.415974;6.686946;2.319603;1001.150800;0.354168;26.307695;137.010298;9922.780950;0.000000;6.923222;46.286702;0.072622;134.996670;1.062690;9.031887;19.522918;235.896114;0.000000;5.334440;30.648356;1.090063;10.010711;1.986280;12.172920;2.008634;1.515902;-0.022401;9.936187;0.038971;1.436763;2.509804;10323.164244;3405.160863;2.457200;13.287000;4.683300;-1.864900;7.091600;-0.858930;1.049239;9.910906;1.695188;10215.482589;1.049239;9.910906;1.695188;0.014078;-0.472529;0.260674;3.121750;3.126672;2.918562;2.457200;13.287000;4.683300;-1.864900;7.091600;-0.858930;45.259778;1001.150800;134.996670
-0.523396;-0.634975;0.851357;0.724808;0.999376;0.336271;0.382708;-0.844959;1.319507;4.042105;8.084211;0.637625;3.433500;9.813404;9.325800;1.788057;3.197149;9.974971;0.633859;0.551826;-0.177846;1.968425;0.000000;6.063158;1.129300;7.749100;1.388426;1.401500;1.060337;1.124315;1.747010;0.479520;0.341704;0.257028;1.693587;4.042105;8.757895;0.773250;5.314530;-0.033179;-0.280341;0.283828;39.778115;0.548956;5.441601;8.045513;48.411983;0.000000;2.709357;7.531107;1.866604;745.818700;1.241769;27.813743;117.157857;7440.567708;0.000000;5.895827;33.172643;0.113838;105.520390;0.320389;8.784477;17.076200;189.233980;0.000000;4.699955;23.507671;1.073902;10.012673;3.297211;12.135843;3.377568;1.142128;-0.052108;7.507141;-0.369258;1.430247;4.042105;7744.621998;2559.404557;1.336000;14.554000;4.683300;-2.097500;6.804900;-0.631230;0.999376;9.974971;1.747010;7678.213672;0.999376;9.974971;1.747010;-0.051180;-0.256445;0.545297;3.175473;2.967265;2.924785;1.336000;14.554000;4.683300;-2.097500;6.804900;-0.631230;39.778115;745.818700;105.520390
0.445097;0.463420;1.070026;1.144956;1.158908;0.561099;-0.420450;0.211098;1.155342;7.953398;7.953398;0.567950;5.159700;9.737535;9.436500;2.192375;4.806510;9.981287;1.034099;0.308770;-0.586294;2.927650;0.000000;6.959223;1.494500;9.121900;1.352045;1.751900;1.520877;2.313066;2.034967;0.586147;-0.451052;0.170590;1.943440;4.970874;3.976699;0.863200;7.512200;-0.099512;-0.321434;0.119183;45.845001;0.217327;7.985132;9.667095;79.370707;0.000000;2.323207;5.132428;2.464190;1002.966100;1.583923;33.519523;136.790976;10013.952719;0.000000;6.840674;45.514910;0.176946;139.260594;0.461530;12.066051;21.524813;307.409447;0.000000;4.485789;21.935920;1.502781;10.011111;4.887916;12.408712;4.942721;2.450187;-0.121350;10.009332;0.401892;1.432830;0.994175;10574.628604;3466.910958;2.533300;14.781000;4.769100;-2.626400;5.659100;-2.743100;1.158908;9.981287;2.034967;10400.732873;1.158908;9.981287;2.034967;-0.235735;-0.528222;0.401291;3.026612;3.151599;2.940364;2.533300;14.781000;4.769100;-2.626400;5.659100;-2.743100;45.845001;1002.966100;139.260594
0.505679;0.456720;0.924788;0.855233;1.054014;0.519471;-0.354642;1.591457;0.919319;9.431579;9.431579;0.460159;5.159700;9.787530;9.717450;2.205961;4.866265;10.033046;1.039579;0.000835;-0.820348;3.181650;0.000000;8.084211;1.600800;8.476900;1.053592;1.398450;1.368680;1.873284;1.727235;0.458559;-0.239250;-0.610679;2.272640;6.063158;4.715789;0.830600;6.163700;0.118926;-0.150272;0.213394;38.431625;0.488167;6.887710;7.345028;52.029075;0.000000;2.257609;6.316761;2.370000;743.852300;0.810659;30.282291;116.752139;7465.461696;0.000000;5.848167;32.781065;0.163303;80.072984;0.492385;9.185945;14.792028;155.582125;0.000000;3.527992;12.692052;1.540585;9.989254;4.971106;12.039274;5.075444;1.822385;0.109261;7.246695;0.323138;1.463563;4.042105;7772.647796;2557.690965;2.533300;14.136000;3.936200;-2.626400;5.659100;-2.227500;1.054014;10.033046;1.727235;7673.072896;1.054014;10.033046;1.727235;0.245849;-0.192741;0.652881;2.766261;3.213312;2.906491;2.533300;14.136000;3.936200;-2.626400;5.659100;-2.227500;38.431625;743.852300;80.072984
0.218066;0.232160;0.661740;0.437900;0.696744;0.400926;-0.395306;0.688478;0.705020;14.027397;14.027397;0.381310;3.533500;9.931068;9.664300;1.378439;1.900095;10.026276;0.757326;1.060953;1.000330;1.347800;0.000000;9.819178;0.698100;6.477500;0.818482;0.798120;0.857269;0.734910;1.185252;0.624849;-0.520774;-0.215996;1.191270;12.624658;11.923288;0.691240;3.805300;-0.033147;0.300428;0.176559;15.918820;0.669720;4.943333;3.734574;19.454693;0.000000;1.387075;1.385569;2.813344;724.968000;0.759386;27.920149;116.456536;7269.060338;0.000000;5.789431;31.690353;0.076811;59.749155;0.466816;7.262164;9.832084;75.727798;0.000000;4.206954;19.231094;1.603877;10.025558;1.904670;11.492996;1.963221;0.795897;-0.020084;7.240600;0.237735;1.488566;1.402740;7406.883404;2454.747610;1.748700;13.870000;2.487900;-1.784800;7.392500;-1.317400;0.696744;10.026276;1.185252;7364.242829;0.696744;10.026276;1.185252;-0.030656;0.172796;0.211537;2.859661;2.826732;2.978297;1.748700;13.870000;2.487900;-1.784800;7.392500;-1.317400;15.918820;724.968000;59.749155
0.078034;0.167235;0.548032;0.300339;0.553559;0.331972;-0.378315;1.731044;0.683142;12.126316;13.473684;0.308505;3.533500;9.765897;9.637500;1.053151;1.109126;9.822519;0.586021;1.422511;3.571726;0.833750;0.000000;13.473684;0.422300;6.130500;0.566539;0.597340;0.875760;0.766956;1.043035;0.516605;-0.053178;-0.857188;1.500698;12.800000;10.778947;0.754750;3.591200;-0.316842;0.127219;0.190751;16.260966;0.254421;3.781201;2.988816;11.920915;1.347368;2.112998;5.555111;2.740123;742.208200;0.975557;26.056836;116.311394;7290.587618;0.000000;5.980091;33.853372;0.052129;43.056936;0.357782;6.667504;7.737958;53.538584;0.000000;3.354003;11.834685;2.027579;9.836812;1.113352;11.028941;1.223456;0.736684;-0.304858;7.300311;0.105654;1.512849;0.673684;7396.376156;2452.015706;1.748700;13.523000;2.273800;-1.784800;7.392500;-1.317400;0.553559;9.822519;1.043035;7356.047117;0.553559;9.822519;1.043035;-0.185307;0.061872;0.178277;2.687471;2.619451;2.880470;1.748700;13.523000;2.273800;-1.784800;7.392500;-1.317400;16.260966;742.208200;43.056936
-0.157834;-0.010573;0.664499;0.441559;0.682986;0.359592;-0.628085;-0.310365;0.836542;10.429630;10.429630;0.391400;2.899800;9.856913;9.713700;0.799446;0.639113;9.889279;0.539087;2.226780;6.953222;0.626550;0.000000;18.962963;0.314850;4.812200;0.354225;0.488855;0.781375;0.610547;0.857918;0.446220;0.129410;-0.631513;0.989278;11.377778;9.481481;0.665225;3.310900;-0.065159;0.067015;0.034704;15.149190;0.126574;3.796289;3.346559;13.279919;1.896296;1.553850;2.493408;2.368026;532.273300;0.426783;23.600547;97.952920;5263.875700;0.000000;4.994044;22.974811;0.030593;22.256518;0.039293;4.476422;4.982080;23.260469;0.948148;2.480954;5.620376;1.908554;9.917133;0.650822;11.079549;0.664249;0.623062;-0.062598;5.308749;0.005135;1.534875;4.740741;5328.500124;1766.805362;1.017300;13.523000;1.970200;-1.882500;8.710800;-1.340700;0.682986;9.889279;0.857918;5300.416087;0.682986;9.889279;0.857918;-0.035268;0.035452;0.022087;2.987601;2.539129;2.895347;1.017300;13.523000;1.970200;-1.882500;8.710800;-1.340700;15.149190;532.273300;22.256518
0.356704;0.199370;0.924544;0.854781;0.990969;0.271688;0.582144;-0.118621;1.450120;6.462136;4.473786;0.689280;4.372200;9.698571;9.406100;2.025768;4.103738;9.907876;0.735264;1.711079;4.315617;1.862700;0.000000;6.959223;0.900300;12.888100;2.753451;2.702800;1.576684;2.485931;3.172921;0.442649;0.104169;-0.897696;2.492400;0.994175;5.467961;1.279000;6.441037;0.435853;-0.265301;0.101702;45.257667;0.283216;6.194300;8.647863;57.126734;0.497087;2.747312;8.334125;2.226408;998.952800;1.547578;32.407387;136.231037;9899.757013;0.000000;6.862908;45.729579;0.157875;283.605483;0.817985;14.731470;39.791246;908.919355;0.000000;5.985046;37.173425;0.713352;10.247738;4.199332;13.234844;4.368553;2.588439;0.370421;10.530783;0.300688;1.294172;1.988350;11032.926708;3621.934368;3.009000;18.620000;6.358300;-1.363200;5.731900;-0.082737;0.990969;9.907876;3.172921;10865.803103;0.990969;9.907876;3.172921;0.824317;-0.390524;0.328021;3.034409;2.575843;3.169437;3.009000;18.620000;6.358300;-1.363200;5.731900;-0.082737;45.257667;998.952800;283.605483
