Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
0.653467;0.721760;0.343375;0.117906;0.738191;0.140239;-0.515212;-0.483347;0.519395;1.988350;6.959223;0.210570;1.530400;-0.375626;-0.432440;0.330369;0.109144;0.500239;0.202027;0.838554;1.434157;0.382165;4.970874;15.409709;0.192640;1.971780;0.708292;0.786070;0.387097;0.149844;0.807169;0.143921;-0.864536;0.852952;0.551105;0.994175;6.462136;0.232190;2.017340;-0.432241;-0.167934;-0.476861;67.307071;0.043238;3.236946;9.416465;50.055114;0.000000;6.127800;38.339294;0.599076;38.689486;0.068491;3.317056;5.377447;20.153685;0.000000;5.514475;33.120270;1.440340;72.954111;0.099937;3.646161;10.214842;59.389796;0.000000;6.084514;37.906291;0.641855;1.161043;0.098665;1.837530;0.197674;0.150272;0.020192;0.935041;0.652241;-0.487613;0.000000;143.927398;43.199532;256.704910;1.270700;0.846080;1.412600;-0.259700;-1.125700;-0.604740;0.738191;0.500239;0.807169;129.598595;0.738191;0.500239;0.807169;-0.049514;-0.022540;-0.061581;3.086385;2.839983;2.919197;1.270700;0.846080;1.412600;-0.259700;-1.125700;-0.604740;67.307071;38.689486;72.954111
0.658705;0.722370;0.328532;0.107933;0.736088;0.139416;-0.458714;-0.629502;0.517540;1.347368;5.389474;0.230580;1.340860;-0.331077;-0.402720;0.321280;0.103221;0.461338;0.225897;1.117116;1.951928;0.318348;6.736842;20.210526;0.158700;1.809630;0.506770;0.546095;0.314870;0.099143;0.596623;0.166263;-1.058731;1.879083;0.333395;1.347368;13.473684;0.168605;1.678740;-0.384133;-0.363962;-0.413236;50.061582;0.107319;2.947295;7.973173;37.079784;0.000000;5.325813;28.317953;0.545836;25.161826;0.075242;2.785850;4.015045;12.255005;0.000000;4.511215;21.972853;1.507285;38.514531;0.165835;2.846137;6.105794;23.287728;0.000000;5.125300;26.904301;0.833818;1.022193;0.065739;1.618546;0.148345;0.142513;-0.108753;0.394946;0.538628;-0.578697;0.000000;81.910001;24.207506;141.520801;1.204200;0.846080;1.074000;-0.136660;-0.963550;-0.604740;0.736088;0.461338;0.596623;72.622517;0.736088;0.461338;0.596623;-0.041086;-0.038152;-0.042361;3.066240;2.825786;2.853179;1.204200;0.846080;1.074000;-0.136660;-0.963550;-0.604740;50.061582;25.161826;38.514531
0.333159;0.258730;0.311819;0.097231;0.456317;0.133967;0.464159;-0.619201;0.442700;6.649351;7.979221;0.193729;1.292260;-0.270571;-0.279710;0.251738;0.063372;0.369568;0.173047;0.056665;-0.451004;0.317090;9.309091;17.288312;0.163310;1.128470;0.975841;0.997020;0.255681;0.065373;1.008781;0.159238;-0.393912;-0.732979;0.430740;0.000000;8.644156;0.219250;1.089350;-0.425690;-0.534650;-0.229448;25.653222;0.468263;2.234336;4.390055;12.289984;0.000000;4.392325;19.203836;1.068009;20.833955;0.348864;2.216662;3.321605;8.076875;0.000000;4.558846;22.431670;1.436709;75.139790;0.197284;3.556006;11.708669;75.841378;0.000000;5.853071;32.826216;0.228753;1.143651;0.054507;1.646267;0.134644;0.079618;-0.365992;0.718527;0.334533;-0.270475;1.329870;102.809785;32.069412;189.949595;1.097200;0.301330;1.394000;-0.195060;-0.827140;0.304650;0.456317;0.369568;1.008781;96.208237;0.456317;0.369568;1.008781;-0.033855;-0.043186;-0.014963;3.041578;3.105666;3.092452;1.097200;0.301330;1.394000;-0.195060;-0.827140;0.304650;25.653222;20.833955;75.139790
0.164458;0.172840;0.246230;0.060629;0.296101;0.129340;-0.522032;0.272393;0.296324;8.617822;14.700990;0.151613;1.194030;-0.212687;-0.230170;0.294867;0.086947;0.363569;0.180602;-0.274790;-0.026009;0.374045;12.166337;12.166337;0.198380;1.336420;1.013101;1.035300;0.205126;0.042077;1.033659;0.145780;-0.449032;-0.456099;0.283470;0.000000;12.166337;0.141200;0.922010;-0.508030;0.027095;-0.464796;16.610246;0.224449;2.026447;2.714191;5.793458;0.000000;3.739815;15.696062;2.037272;21.481422;0.139068;2.606183;3.309291;8.959639;0.000000;3.893907;18.382185;2.112400;102.323240;0.308333;3.644099;14.007985;105.788687;0.000000;6.849907;45.287827;0.160462;1.112309;0.051078;1.555897;0.121617;0.049519;0.161348;1.090202;0.181418;-0.206932;1.520792;127.539791;40.180594;238.720002;0.646460;0.370600;1.394000;-0.547570;-0.965820;0.471990;0.296101;0.363569;1.033659;120.541783;0.296101;0.363569;1.033659;-0.037254;0.001382;-0.028394;3.031333;3.018935;3.192121;0.646460;0.370600;1.394000;-0.547570;-0.965820;0.471990;16.610246;21.481422;102.323240
0.497933;0.385650;0.309534;0.095811;0.586301;0.133951;0.502961;-0.808526;0.472330;0.000000;4.015686;0.216770;1.190045;-0.348726;-0.319030;0.265416;0.070446;0.438242;0.173456;-0.054813;-0.641895;0.391250;6.023529;13.050980;0.171890;1.207320;1.256817;1.541100;0.626277;0.392223;1.404212;0.169602;-0.494469;-1.262795;1.081605;0.000000;3.011765;0.369200;2.052720;-0.311209;-0.351898;0.597158;25.394602;0.034381;2.182733;4.983109;15.088002;0.000000;3.993977;15.317341;0.628842;17.785051;0.191959;2.056232;3.385446;7.998483;0.000000;3.906771;15.041210;0.998011;64.097670;0.412287;4.897829;12.395549;90.560742;0.000000;4.231428;17.090486;0.474950;1.524737;0.182793;2.121587;0.444603;0.082813;-0.308920;0.811523;0.250256;-0.270659;0.000000;123.227255;37.882409;222.923407;1.205700;0.267500;2.153600;0.015655;-0.939820;0.100880;0.586301;0.438242;1.404212;113.647227;0.586301;0.438242;1.404212;-0.026079;-0.069581;0.101247;3.003026;2.950019;2.988250;1.205700;0.267500;2.153600;0.015655;-0.939820;0.100880;25.394602;17.785051;64.097670
0.487052;0.401760;0.299876;0.089926;0.571966;0.136048;0.596416;-0.295319;0.420140;0.994175;8.947573;0.197870;1.314815;-0.331278;-0.310940;0.292338;0.085461;0.441822;0.188504;-0.302010;-0.417288;0.378815;6.462136;12.924272;0.199420;1.359000;0.898459;0.672850;0.597492;0.356997;1.078993;0.155866;0.526525;-1.095757;1.146530;0.994175;4.473786;0.364600;2.167569;-0.439879;-0.268385;0.230134;50.166339;0.099729;2.939520;6.994989;29.064790;0.000000;5.955667;37.021907;0.838027;34.121673;0.361452;3.023628;4.686762;15.705040;0.000000;5.638439;34.350666;1.480453;92.541271;0.213741;4.820673;13.336730;101.529877;0.000000;5.665316;33.372627;0.755548;1.205039;0.234458;1.747357;0.376569;0.111542;-0.122378;1.223916;0.522661;-0.353252;0.000000;161.642937;48.766569;289.785957;1.237800;0.267500;2.153600;-0.077015;-1.091500;-0.013969;0.571966;0.441822;1.078993;146.299707;0.571966;0.441822;1.078993;-0.038940;-0.048559;0.040591;3.129314;3.101705;3.073362;1.237800;0.267500;2.153600;-0.077015;-1.091500;-0.013969;50.166339;34.121673;92.541271
0.434783;0.402985;0.268536;0.072112;0.511026;0.133153;0.867754;0.808461;0.339487;1.347368;15.494737;0.172335;1.314815;-0.272368;-0.268350;0.294500;0.086730;0.401142;0.191204;-0.583617;0.058692;0.380917;8.757895;14.147368;0.191384;1.281620;0.522467;0.550585;0.254695;0.064869;0.581241;0.149339;0.250069;-0.608109;0.318535;1.347368;16.168421;0.207925;1.067069;-0.502271;-0.429615;-0.183927;33.043498;0.170649;2.553269;5.181374;17.121934;0.000000;5.224686;27.773561;0.862964;20.699972;0.154724;2.464566;3.366840;8.933923;0.000000;4.084075;19.191266;1.698486;39.707520;0.025613;2.526013;6.235801;23.228583;0.000000;5.441102;29.437342;0.592035;0.825315;0.078759;1.276313;0.122940;0.085732;0.009843;0.475828;0.383402;-0.480551;0.000000;54.759946;16.428147;96.041473;1.237800;0.190120;1.053100;-0.077015;-1.091500;-0.013969;0.511026;0.401142;0.581241;49.284440;0.511026;0.401142;0.581241;-0.040251;-0.029775;-0.013980;3.009250;3.011517;3.009485;1.237800;0.190120;1.053100;-0.077015;-1.091500;-0.013969;33.043498;20.699972;39.707520
0.626686;0.644360;0.151382;0.022917;0.644710;0.110376;-0.126534;-0.053280;0.215745;0.000000;21.082353;0.101290;0.729270;-0.281319;-0.280790;0.282015;0.079532;0.398338;0.235312;0.088417;-0.563779;0.414519;10.039216;18.070588;0.209295;1.200600;0.434994;0.414230;0.400657;0.160526;0.591393;0.183082;-0.258755;-0.154736;0.580135;4.015686;10.039216;0.252120;1.873660;-0.134575;-0.331989;-0.545045;31.960970;0.080388;2.066897;6.013552;20.613857;0.000000;4.713367;20.491041;0.194922;14.347294;0.319284;2.215494;2.643263;6.064246;0.000000;3.679304;14.138789;1.526159;22.184679;0.204872;2.578062;4.506906;13.743600;0.000000;3.494992;11.572830;1.018990;0.929711;0.059706;1.452211;0.198954;0.054113;-0.198984;0.230641;0.336892;-0.574067;0.000000;45.605041;13.473901;79.288725;0.973440;0.382820;1.178000;0.244170;-0.817780;-0.695660;0.644710;0.398338;0.591393;40.421703;0.644710;0.398338;0.591393;-0.005860;-0.020539;-0.062817;2.968299;2.961636;2.864524;0.973440;0.382820;1.178000;0.244170;-0.817780;-0.695660;31.960970;14.347294;22.184679
0.523085;0.522150;0.184106;0.033895;0.554539;0.139357;-0.247199;0.166849;0.244270;0.994175;17.398058;0.123340;0.990292;-0.316942;-0.310770;0.244704;0.059880;0.400415;0.210097;0.240320;-0.138387;0.339730;5.965049;20.877670;0.162490;1.200600;0.731384;0.831090;0.428611;0.183707;0.847721;0.159324;-0.816727;0.126217;0.636400;1.988350;4.970874;0.256610;2.162260;-0.079152;-0.532537;-0.422883;53.877793;0.066002;2.387266;7.319970;29.928274;0.000000;6.698465;44.096453;0.375194;32.644992;0.395196;2.638869;4.431577;13.430392;0.000000;5.969794;37.453807;1.279344;75.332559;0.257192;3.756008;10.666154;64.557966;0.000000;5.980648;36.375956;0.634396;1.059258;0.064448;1.629251;0.208826;0.054725;-0.449135;0.647165;0.590212;-0.408918;0.000000;118.887923;35.972211;213.757944;0.973440;0.382820;1.466600;-0.016852;-0.817780;-0.695660;0.554539;0.400415;0.847721;107.916632;0.554539;0.400415;0.847721;-0.003601;-0.042434;-0.044788;3.020898;3.040128;2.852597;0.973440;0.382820;1.466600;-0.016852;-0.817780;-0.695660;53.877793;32.644992;75.332559
0.549895;0.514885;0.246927;0.060973;0.602792;0.160615;0.338305;-0.114931;0.304363;1.347368;14.147368;0.150840;1.166852;-0.376683;-0.375960;0.291399;0.084914;0.476239;0.193614;0.335431;0.823919;0.311935;2.021053;15.494737;0.157905;1.573790;0.962709;1.000195;0.227332;0.051680;0.989186;0.128190;-0.350842;0.118629;0.324845;0.000000;8.084211;0.165220;1.192830;-0.222253;-0.383591;-0.439921;41.792033;0.231588;2.544535;6.546751;25.316447;0.000000;5.552302;30.167019;0.496521;28.627898;0.334980;2.682295;4.484867;14.013697;0.000000;4.976706;25.780002;1.178428;73.165920;0.227262;3.243304;11.427035;72.404605;0.000000;5.868319;32.949993;0.188289;1.231399;0.052306;1.929704;0.103501;0.078329;-0.140933;0.803699;0.342880;-0.372961;0.673684;117.234211;37.244916;217.739510;1.150000;0.487790;1.466600;-0.016852;-1.086000;0.273770;0.602792;0.476239;0.989186;111.734749;0.602792;0.476239;0.989186;-0.016205;-0.021820;-0.029531;3.114988;2.953471;2.967858;1.150000;0.487790;1.466600;-0.016852;-1.086000;0.273770;41.792033;28.627898;73.165920
