Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-1.918435;-1.183900;2.240891;5.021591;2.949912;0.388698;-2.001854;3.861355;1.154150;0.994175;3.479612;0.591740;11.169400;-0.550049;-0.464090;1.592160;2.534972;1.684496;0.620526;0.089103;0.284477;1.762125;7.953398;7.456311;0.900610;8.160400;0.234143;0.554760;1.459357;2.129723;1.478021;0.319454;-3.035307;9.131010;0.546155;2.982524;5.965049;0.273130;7.920200;-0.365489;0.880574;-0.330157;197.598807;0.305630;13.940204;32.692387;637.692398;0.000000;4.107326;18.181596;1.344567;56.655001;0.413115;11.416744;13.783186;161.714064;0.000000;1.760056;2.168036;2.593592;52.460585;0.128004;8.284376;12.641447;115.327455;0.497087;1.913546;2.731119;2.339832;2.841967;5.647281;4.232436;7.351534;2.073482;-0.647683;1.095426;-1.096931;-1.168353;0.000000;1122.742666;304.911306;1811.876797;1.126400;3.503500;1.719400;-10.043000;-4.656900;-6.200800;2.949912;1.684496;1.478021;914.733917;2.949912;1.684496;1.478021;-1.316795;2.907937;-0.774649;2.499845;2.968434;2.179085;1.126400;3.503500;1.719400;-10.043000;-4.656900;-6.200800;197.598807;56.655001;52.460585
-1.858591;-1.483100;2.370619;5.619833;3.012340;0.393698;-1.677791;2.820231;2.316968;6.525490;4.015686;1.238515;11.497400;0.023476;0.167460;1.676964;2.812207;1.677128;0.611506;-0.294707;0.167846;1.759462;7.529412;8.533333;0.897270;8.260700;0.192270;0.425495;1.522994;2.319511;1.535083;0.359514;-2.516439;7.188179;0.690720;4.015686;6.525490;0.334104;8.576100;-0.105105;0.750729;-0.173319;189.576304;0.404462;13.860376;32.577140;638.978089;0.000000;4.054926;17.069433;1.342516;58.057542;0.557312;10.921642;12.738070;143.530548;1.003922;1.836450;2.819089;2.618427;56.445818;0.200489;8.385349;13.007068;122.096967;1.003922;2.016595;3.344787;2.298549;2.934045;5.634811;4.244933;7.291130;2.779336;-0.614759;0.076395;-2.488527;0.121498;0.000000;1165.469211;301.535201;1774.418686;1.454400;3.603800;2.375300;-10.043000;-4.656900;-6.200800;3.012340;1.677128;1.535083;904.605604;3.012340;1.677128;1.535083;-0.421977;2.737296;-0.447039;2.754925;3.028933;2.320271;1.454400;3.603800;2.375300;-10.043000;-4.656900;-6.200800;189.576304;58.057542;56.445818
0.320402;0.220480;1.288511;1.660260;1.327749;0.254246;-0.530157;0.029766;1.638692;7.027451;3.011765;0.879290;5.830800;-1.226245;-1.011900;2.139748;4.578523;2.466212;0.480298;-0.071811;-0.773009;3.045095;4.517647;3.011765;1.493885;8.950600;0.796647;0.700660;0.656652;0.431192;1.032395;0.272619;0.169319;-0.567000;0.986105;3.011765;7.027451;0.462750;3.090880;-0.471949;-0.040510;-0.181855;74.975700;0.296294;6.254953;12.145190;95.144749;0.501961;4.028085;17.924025;1.519824;125.076975;0.486217;12.328266;24.635248;386.880817;0.000000;3.196271;9.723375;1.689717;81.257976;0.233708;5.719703;11.721748;86.724981;0.000000;5.240433;30.338338;1.203246;2.678499;1.736600;3.869999;5.135824;1.195828;0.594454;1.043465;-0.096489;-0.994658;0.000000;820.351725;189.583516;1115.626074;2.620200;3.603800;2.375300;-3.210600;-5.346800;-0.715580;1.327749;2.466212;1.032395;568.750547;1.327749;2.466212;1.032395;-1.314087;-0.034615;-0.258049;3.072691;3.148520;3.095402;2.620200;3.603800;2.375300;-3.210600;-5.346800;-0.715580;74.975700;125.076975;81.257976
-0.185835;-0.735460;1.534351;2.354233;1.545564;0.216388;0.198778;-1.335877;2.537550;0.501961;0.501961;1.392380;5.312200;-0.788425;-0.374910;2.236013;4.999753;2.370942;0.398837;-0.511059;-0.968261;3.499025;5.521569;1.003922;1.778750;8.240100;0.636552;0.627490;0.550047;0.302551;0.841278;0.238973;0.166363;-0.761507;0.824450;6.023529;9.035294;0.411570;2.497940;-0.754487;0.427910;-0.339100;100.521318;0.650081;6.354242;14.215296;123.602485;0.501961;5.645854;34.124008;0.993575;140.332883;0.949308;10.864950;22.506918;318.427856;0.501961;4.318328;19.993886;1.370165;64.928287;0.108532;4.713562;9.441360;56.770204;0.000000;5.189265;29.287175;1.218016;2.651588;1.686966;3.966293;6.696369;0.793143;0.652874;1.686361;0.498501;-0.891577;0.000000;803.196392;166.266848;978.416455;2.620200;2.893300;2.007000;-2.692000;-5.346800;-0.490940;1.545564;2.370942;0.841278;498.800545;1.545564;2.370942;0.841278;-2.614146;0.364717;-0.421192;3.090686;3.086234;3.141984;2.620200;2.893300;2.007000;-2.692000;-5.346800;-0.490940;100.521318;140.332883;64.928287
-1.958833;-1.778600;1.136445;1.291507;2.264627;0.309728;-1.351365;1.544225;1.182850;0.000000;2.485437;0.606400;5.338560;0.678994;0.731020;3.394314;11.521368;3.461561;0.546914;0.031595;0.917097;2.245940;4.473786;3.479612;1.105480;16.069900;0.608891;0.692720;0.900649;0.811168;1.087160;0.286867;-0.505427;1.452490;0.889365;5.965049;4.473786;0.486740;4.898300;0.079487;0.404218;0.269614;201.759830;0.384305;9.779909;28.616901;461.726506;0.000000;5.893981;36.115627;0.681231;129.386238;0.695551;19.582180;29.763875;640.836912;1.491262;2.712061;6.687069;2.094040;62.715800;0.586539;6.404964;10.833430;79.962254;0.000000;3.391799;12.795186;1.839611;3.478262;6.194546;5.186849;11.709165;1.500141;-0.502967;0.687315;-1.729722;0.839777;0.000000;1565.144799;394.175224;2342.310468;-0.435340;8.428700;2.446500;-5.773900;-7.641200;-2.451800;2.264627;3.461561;1.087160;1182.525673;2.264627;3.461561;1.087160;0.309624;0.417788;0.832314;2.853363;2.672701;2.765447;-0.435340;8.428700;2.446500;-5.773900;-7.641200;-2.451800;201.759830;129.386238;62.715800
-1.696442;-1.680500;1.607146;2.582920;2.336843;0.475360;-0.207985;-0.018561;1.876290;3.479612;6.959223;0.963330;7.854300;-0.462832;-0.599750;7.261789;52.733575;7.276523;1.906783;-2.636648;11.226794;6.706250;3.976699;3.976699;2.555650;48.653300;0.797789;0.831470;1.197979;1.435154;1.439313;0.487594;-1.102918;2.428339;1.034940;3.976699;11.433010;0.470930;7.446100;-0.182483;0.285517;-0.135104;174.733510;0.233705;12.728480;26.241540;429.445601;0.000000;4.789862;25.520284;1.295441;241.862159;1.525645;49.810936;54.239341;2737.843110;0.994175;1.457051;1.911661;2.801867;82.172304;0.975287;9.961369;13.304974;139.466633;0.000000;3.344714;14.367934;2.185336;5.513963;30.076458;7.644356;53.369903;2.713738;0.117424;0.793337;-2.090467;-0.525691;0.497087;4680.527689;1102.251781;6549.919240;2.080400;8.444300;3.722000;-5.773900;-40.209000;-3.724100;2.336843;7.276523;1.439313;3306.755344;2.336843;7.276523;1.439313;-2.150595;0.555103;-1.186853;3.018896;2.304194;2.637570;2.080400;8.444300;3.722000;-5.773900;-40.209000;-3.724100;174.733510;241.862159;82.172304
-0.813530;-0.778460;1.226025;1.503138;1.471383;0.452568;-0.250791;1.312526;1.317815;6.023529;8.031373;0.662190;7.043500;-1.109470;-0.029360;7.093573;50.318777;7.179812;2.168434;-3.048704;12.291126;2.814550;7.027451;7.027451;1.461700;48.653300;0.837955;0.692785;1.218835;1.485559;1.479097;0.533938;0.565101;5.525579;0.730878;4.517647;12.549020;0.345375;9.729500;-0.331446;0.313861;-0.443698;82.980056;0.371454;9.664207;13.762019;144.167476;0.000000;3.358502;13.585738;2.079215;188.931938;1.579726;50.317326;52.436668;2692.497552;2.007843;1.046110;-0.123271;2.916444;85.471425;1.199761;10.078566;13.694420;147.391783;0.000000;3.473800;15.215577;2.126016;4.413441;36.423939;5.917803;51.293022;1.527047;0.295143;1.384315;-0.925161;-0.923928;0.000000;3844.616500;994.685604;5853.342207;2.435900;8.444300;6.005400;-4.607600;-40.209000;-3.724100;1.471383;7.179812;1.479097;2984.056811;1.471383;7.179812;1.479097;-2.911096;0.473653;-3.874150;2.853966;2.230493;2.222766;2.435900;8.444300;6.005400;-4.607600;-40.209000;-3.724100;82.980056;188.931938;85.471425
-0.886930;-1.006100;0.637911;0.406930;1.092508;0.312337;2.361484;8.913965;0.504025;2.509804;11.545098;0.261430;4.379000;-0.639296;-0.058836;3.209138;10.298566;3.272196;0.865880;-3.668327;18.163126;1.814278;5.521569;9.035294;0.851126;26.511200;0.656692;0.481130;0.913682;0.834815;1.125193;0.356211;3.513116;14.899741;0.541265;9.537255;10.541176;0.270740;6.350120;-0.624709;0.756627;-0.683486;90.466826;0.454598;6.319907;12.578252;101.019511;0.000000;5.815241;35.640743;1.071780;87.344290;0.615012;23.202973;23.957115;567.065761;0.501961;1.379921;0.887358;2.846109;66.982616;0.242906;7.555840;10.621073;86.614618;0.000000;3.596647;16.363167;2.065729;2.325121;7.760711;3.360548;10.984966;0.537685;0.756252;1.094954;-0.729201;-0.771976;0.501961;947.250998;251.566630;1480.372861;2.435900;5.975200;6.005400;-1.943100;-20.536000;-0.344720;1.092508;3.272196;1.125193;754.699890;1.092508;3.272196;1.125193;-1.291531;0.445365;-2.023913;2.549319;2.115648;2.193549;2.435900;5.975200;6.005400;-1.943100;-20.536000;-0.344720;90.466826;87.344290;66.982616
-1.186012;-1.194100;0.353319;0.124834;1.237521;0.231186;-0.152617;1.265462;0.380125;0.000000;14.054902;0.189250;2.100030;0.049941;0.066774;1.634779;2.672504;1.635542;0.507409;0.238431;0.560494;2.258125;4.015686;4.015686;1.156824;9.230400;0.352314;0.400605;0.472613;0.223363;0.589481;0.254827;-0.545307;0.603814;0.612553;11.043137;9.035294;0.303415;2.585700;-0.155139;0.156017;-0.293971;120.973200;0.212158;5.030935;16.389406;149.843062;0.000000;6.801905;45.164850;0.304444;66.380525;0.520162;9.140985;13.580656;136.623283;2.007843;2.725608;6.845404;2.111738;35.936006;0.099945;3.738804;5.772871;24.116117;0.000000;3.908670;17.037605;1.814016;1.984509;0.615668;2.960248;2.723352;0.208232;0.174981;0.330806;-1.166872;0.140813;1.505882;433.119436;103.527487;609.219445;-0.240170;5.313400;1.394100;-2.340200;-3.917000;-1.191600;1.237521;1.635542;0.589481;310.582462;1.237521;1.635542;0.589481;-0.090495;0.026310;-0.229376;2.813506;2.938403;2.967336;-0.240170;5.313400;1.394100;-2.340200;-3.917000;-1.191600;120.973200;66.380525;35.936006
-1.176313;-1.236200;0.475030;0.225654;1.268608;0.231674;0.501185;0.574493;0.503295;1.491262;10.935922;0.237500;2.498140;0.380394;0.380020;1.231063;1.515515;1.288493;0.452560;0.876463;3.063124;1.187510;7.953398;9.941748;0.569800;7.737300;0.410213;0.459850;0.453275;0.205458;0.611336;0.238957;-0.912452;1.316059;0.502485;4.970874;11.433010;0.254520;2.463900;-0.012542;0.239002;-0.169658;121.160247;0.268907;5.502624;16.584449;154.143552;0.000000;6.528595;42.501832;0.453560;46.601187;0.474787;8.496811;10.579356;92.953071;1.491262;2.176674;3.942511;2.453463;42.251907;0.455961;4.024450;6.252496;27.913346;0.000000;4.671426;24.470123;1.658462;1.765601;0.525967;2.630976;1.537340;0.267254;0.102444;0.639401;-1.293944;0.747700;0.497087;348.173953;91.669990;544.731285;0.157940;5.313400;1.272300;-2.340200;-2.423900;-1.191600;1.268608;1.288493;0.611336;275.009969;1.268608;1.288493;0.611336;-0.007407;0.051966;-0.095599;2.953091;2.735230;2.908662;0.157940;5.313400;1.272300;-2.340200;-2.423900;-1.191600;121.160247;46.601187;42.251907
