Chest_Ax_Mean;Chest_Ax_Median;Chest_Ax_Std;Chest_Ax_Var;Chest_Ax_RMS;Chest_Ax_AvgDeriv;Chest_Ax_Skew;Chest_Ax_Kurt;Chest_Ax_IQR;Chest_Ax_ZCR;Chest_Ax_MCR;Chest_Ax_DomFreq;Chest_Ax_Energy;Chest_Ax_SpecEnt;Chest_Ay_Mean;Chest_Ay_Median;Chest_Ay_Std;Chest_Ay_Var;Chest_Ay_RMS;Chest_Ay_AvgDeriv;Chest_Ay_Skew;Chest_Ay_Kurt;Chest_Ay_IQR;Chest_Ay_ZCR;Chest_Ay_MCR;Chest_Ay_DomFreq;Chest_Ay_Energy;Chest_Ay_SpecEnt;Chest_Az_Mean;Chest_Az_Median;Chest_Az_Std;Chest_Az_Var;Chest_Az_RMS;Chest_Az_AvgDeriv;Chest_Az_Skew;Chest_Az_Kurt;Chest_Az_IQR;Chest_Az_ZCR;Chest_Az_MCR;Chest_Az_DomFreq;Chest_Az_Energy;Chest_Az_SpecEnt;Chest_Gx_Mean;Chest_Gx_Median;Chest_Gx_Std;Chest_Gx_Var;Chest_Gx_RMS;Chest_Gx_AvgDeriv;Chest_Gx_Skew;Chest_Gx_Kurt;Chest_Gx_IQR;Chest_Gx_ZCR;Chest_Gx_MCR;Chest_Gx_DomFreq;Chest_Gx_Energy;Chest_Gx_SpecEnt;Chest_Gy_Mean;Chest_Gy_Median;Chest_Gy_Std;Chest_Gy_Var;Chest_Gy_RMS;Chest_Gy_AvgDeriv;Chest_Gy_Skew;Chest_Gy_Kurt;Chest_Gy_IQR;Chest_Gy_ZCR;Chest_Gy_MCR;Chest_Gy_DomFreq;Chest_Gy_Energy;Chest_Gy_SpecEnt;Chest_Gz_Mean;Chest_Gz_Median;Chest_Gz_Std;Chest_Gz_Var;Chest_Gz_RMS;Chest_Gz_AvgDeriv;Chest_Gz_Skew;Chest_Gz_Kurt;Chest_Gz_IQR;Chest_Gz_ZCR;Chest_Gz_MCR;Chest_Gz_DomFreq;Chest_Gz_Energy;Chest_Gz_SpecEnt;Chest_Corr_AxAy;Chest_Corr_AxAz;Chest_Corr_AyAz;Chest_Corr_GxGy;Chest_Corr_GxGz;Chest_Corr_GyGz;Chest_Corr_AxGx;Chest_Corr_AyGy;Chest_Corr_AzGz;Chest_Corr_AxGy;Chest_Corr_AxGz;Chest_Corr_AyGx;Chest_Corr_AyGz;Chest_Corr_AzGx;Chest_Corr_AzGy;Chest_AI;Chest_VI;Chest_SMA;Chest_EVA1;Chest_EVA2;Chest_CAGH;Chest_AVH;Chest_AVG;Chest_ARATG;Chest_AAE;Chest_ARE
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.700125;-0.608740;0.525261;0.275899;0.875257;0.124864;-0.216120;-0.466470;0.760215;0.078431;0.078431;0.000000;64.069470;0.913478;9.425425;9.342300;0.818572;0.670060;9.460904;0.150792;0.846261;0.942800;0.804500;0.049020;0.049020;0.000000;9095.718110;0.031197;-0.171477;0.784680;2.904908;8.438493;2.909965;0.197758;-0.249345;-1.120222;4.507800;0.019608;0.019608;0.501961;433.365989;0.583339;7.807784;-7.201350;51.982022;2702.130634;52.565123;5.304034;0.168987;-1.128616;86.582750;0.009804;0.009804;0.501961;144026.771932;0.694107;-0.419956;2.531000;15.069050;227.076255;15.074900;2.697931;-0.898951;-0.092873;17.839175;0.078431;0.078431;0.501961;11598.940248;1.164722;0.000000;0.000000;0.558177;0.182743;-0.197951;0.587918;0.000000;0.496247;0.641968;0.000000;0.000000;-0.222577;0.672100;-0.349642;0.600890;9.934667;0.577163;13.162013;0.791283;0.164042;0.000000;9.582492;3.017578;-0.181403;99.274780;2998.812646
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.375677;-0.219725;0.777076;0.603846;0.863122;0.098712;-0.106907;-0.957814;1.281408;0.029412;0.029412;0.501961;45.193293;1.272854;9.354798;9.560250;0.540911;0.292584;9.370423;0.124422;-0.988671;0.010891;0.581900;0.098039;0.098039;0.000000;8941.171298;0.015012;1.355977;2.145650;1.583570;2.507693;2.084794;0.132591;-1.541242;1.116288;1.431780;0.009804;0.009804;0.000000;315.474336;1.435689;-16.960263;-6.368750;24.195333;585.414158;29.547668;3.722164;-1.342382;0.581562;22.520805;0.049020;0.049020;0.000000;59196.681526;1.348072;-4.205389;-1.613400;12.906030;166.565616;13.573906;2.324253;-0.891337;0.362328;9.668925;0.117647;0.117647;0.501961;10298.940361;1.551973;0.000000;0.000000;0.600524;0.890784;0.473318;0.569208;0.000000;0.586398;0.687076;0.000000;0.000000;0.427643;0.741335;0.682066;0.813481;9.864886;0.233841;13.044002;0.752128;0.153178;0.000000;9.226489;3.017578;0.623015;97.549810;1061.661953
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.003274;-0.138390;0.385103;0.148305;0.385117;0.065438;1.303738;0.696400;0.396428;0.019608;0.019608;0.501961;7.566127;1.360767;9.565769;9.566650;0.176850;0.031276;9.567403;0.091369;0.228489;0.913984;0.199125;0.186275;0.186275;0.000000;9334.995940;0.002126;2.720033;2.600100;0.427684;0.182914;2.753451;0.099547;0.092582;-1.484545;0.783325;0.049020;0.049020;0.000000;763.985425;0.078494;-2.478773;-2.651650;5.258126;27.647884;5.813106;2.069268;-0.058790;-0.976902;7.687325;0.117647;0.117647;0.000000;2036.825087;2.124989;0.052037;-1.674550;5.955732;35.470749;5.955960;1.300658;1.398811;1.419755;6.036900;0.098039;0.098039;0.501961;1809.317920;1.784770;0.000000;0.000000;0.202874;-0.066947;-0.421576;0.418995;0.000000;0.456682;0.160350;0.000000;0.000000;-0.555501;0.798619;-0.588178;0.081068;10.032714;0.028161;12.867806;0.151398;0.029961;0.000000;9.680062;3.017578;2.517111;100.683521;76.847150
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.154043;-0.134780;0.138917;0.019298;0.207430;0.051848;0.127820;-0.501792;0.200747;0.098039;0.098039;0.000000;3.404595;1.260000;9.460062;9.470850;0.095153;0.009054;9.460540;0.072975;-0.289500;0.920628;0.118775;0.333333;0.333333;0.000000;9128.724863;0.000722;3.129790;3.154950;0.179412;0.032189;3.134928;0.081152;-1.678250;3.846647;0.136550;0.323529;0.323529;0.000000;1000.791686;0.016484;-1.655150;-0.854885;4.850846;23.530704;5.125449;1.658353;-0.554143;-0.466578;7.014125;0.156863;0.156863;0.501961;1479.576627;2.298341;-0.282622;-0.604070;3.856232;14.870524;3.866575;0.908179;-0.004566;-1.124921;6.560625;0.058824;0.058824;0.501961;766.577497;1.257094;0.000000;0.000000;0.069181;0.367386;-0.044762;0.467182;0.000000;0.458575;0.137933;0.000000;0.000000;0.207238;0.609592;-0.391705;0.244201;9.926566;0.008128;12.633338;0.019571;0.009062;0.000000;9.522258;3.017578;3.105948;98.544850;51.048400
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.193672;-0.123185;0.207076;0.042881;0.283530;0.057356;-0.425780;-0.922434;0.306060;0.088235;0.088235;0.000000;6.012798;1.465830;9.437428;9.457650;0.105458;0.011121;9.438018;0.079734;-0.585222;0.862605;0.132450;0.303922;0.303922;0.000000;9085.202847;0.000878;3.216893;3.188000;0.151630;0.022992;3.220465;0.080633;0.527661;0.498849;0.191175;0.186275;0.186275;0.000000;1056.709533;0.011717;-0.725290;0.055418;4.012266;16.098278;4.077294;2.083625;-1.042018;2.533198;3.817975;0.225490;0.225490;3.513725;874.703654;2.964943;0.148579;-0.657595;3.030054;9.181226;3.033694;0.818395;0.337201;-0.953988;5.000750;0.068627;0.068627;1.003922;470.676787;2.260590;0.000000;0.000000;0.193222;-0.336383;-0.396061;0.240865;0.000000;0.105233;0.264708;0.000000;0.000000;-0.441846;0.494739;-0.369515;0.656038;9.906905;0.009799;12.654035;0.043862;0.010675;0.000000;9.509422;3.017578;3.188342;98.156566;36.199019
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.433680;-0.536340;0.221091;0.048881;0.486785;0.049123;1.154006;-0.141233;0.219737;0.068627;0.068627;0.000000;21.678902;0.555454;9.325727;9.303050;0.140054;0.019615;9.326779;0.080126;0.284640;-0.244848;0.213125;0.176471;0.176471;0.000000;8871.859106;0.001431;3.492416;3.479950;0.278330;0.077467;3.503489;0.088139;-0.197696;-0.966138;0.471100;0.107843;0.107843;0.000000;1248.041597;0.026459;-1.484369;-1.513050;4.195876;17.605379;4.450700;2.018900;-0.517181;1.181572;5.368225;0.166667;0.166667;0.501961;1123.276237;2.719649;-1.028968;-1.001670;1.951530;3.808468;2.206183;0.747838;-0.139655;-0.562040;2.878840;0.107843;0.107843;0.000000;302.239581;1.930388;0.000000;0.000000;0.528237;-0.053148;0.272983;0.427049;0.000000;0.093463;-0.116371;0.000000;0.000000;-0.679143;0.185353;-0.702024;0.358627;9.808619;0.016759;12.766240;0.056752;0.012423;0.000000;9.442890;3.017578;3.371631;96.225768;36.950407
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.528610;-0.570465;0.242735;0.058920;0.581678;0.116453;0.089257;-0.597543;0.349107;0.264706;0.264706;0.000000;31.511575;0.590122;8.673789;8.433600;0.818095;0.669279;8.712284;0.149595;0.160064;-1.276141;1.405125;0.039216;0.039216;0.000000;7708.064700;0.032808;-3.094458;-3.713350;3.276563;10.735866;4.506832;0.255960;0.323688;-1.313520;6.084415;0.019608;0.019608;0.000000;1524.247928;0.752034;4.444693;0.725765;59.444343;3533.629970;59.610278;4.717388;0.110797;-1.391733;113.297500;0.009804;0.009804;0.501961;182235.345994;0.666429;1.839345;0.359383;8.457157;71.523497;8.654865;2.472742;0.495467;-0.622137;12.238075;0.058824;0.058824;0.501961;3992.947332;1.680383;0.000000;0.000000;0.312600;0.099845;0.457871;0.705898;0.000000;0.061377;0.755269;0.000000;0.000000;0.552240;0.256384;0.755683;0.501989;9.200636;0.590546;12.202400;0.682217;0.053192;0.000000;8.918370;3.017578;-2.762026;85.242248;3648.603491
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.486967;-0.511415;0.301409;0.090847;0.572699;0.108543;0.552325;0.188721;0.318800;0.225490;0.225490;0.000000;28.821213;0.837049;8.942480;9.373900;0.724773;0.525296;8.971803;0.111836;-0.692023;-1.042594;1.199225;0.009804;0.009804;0.000000;8183.529621;0.026204;-0.447329;1.564150;3.722860;13.859684;3.749638;0.210863;-0.655355;-1.155976;6.785200;0.009804;0.009804;0.501961;727.327988;1.245368;-27.916970;-18.971500;30.899760;954.795137;41.643155;4.058679;-0.354096;-1.458917;58.710113;0.019608;0.019608;0.000000;128189.008491;0.884657;-1.449789;-1.506350;13.826499;191.172079;13.902301;2.873995;-0.307917;0.325600;11.374075;0.147059;0.147059;1.505882;9965.048201;1.781812;0.000000;0.000000;0.377641;0.325809;0.156392;0.435763;0.000000;0.230872;0.148097;0.000000;0.000000;0.403895;0.210773;0.913714;0.402461;9.453021;0.461627;12.457591;0.545784;0.076459;0.000000;8.661283;3.017578;-2.423971;89.821235;1941.486105
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.342624;-0.330065;0.303562;0.092150;0.457757;0.076681;0.113655;-0.543538;0.438488;0.088235;0.088235;0.000000;16.675796;1.182221;9.562324;9.561200;0.134049;0.017969;9.563263;0.085679;0.088733;-0.648242;0.185125;0.186275;0.186275;0.000000;9327.595637;0.001291;2.537368;2.583950;0.400312;0.160250;2.568752;0.139798;-0.317337;-0.572010;0.601250;0.098039;0.098039;0.000000;664.872681;0.089314;-1.557552;2.752500;16.971342;288.026449;17.042665;3.109069;-2.748856;8.292164;12.183075;0.049020;0.049020;1.003922;14939.284969;2.570461;0.841577;3.624450;16.273913;264.840242;16.295659;2.460338;-0.533863;-0.642611;21.234575;0.068627;0.068627;1.505882;13580.586757;1.664288;0.000000;0.000000;0.438536;0.177416;0.193832;0.549650;0.000000;0.354120;0.058509;0.000000;0.000000;0.286187;0.099389;-0.166945;0.281817;10.032457;0.015343;12.950431;0.097172;0.014037;0.000000;9.586602;3.017578;2.669720;100.665542;562.599395
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.292117;-0.283995;0.222650;0.049573;0.367294;0.054356;-0.161885;-0.019873;0.301130;0.127451;0.127451;0.000000;11.232842;0.998007;9.644687;9.651050;0.121955;0.014873;9.645458;0.076598;-0.361723;-0.328545;0.164025;0.264706;0.264706;0.000000;9488.797885;0.001024;2.265921;2.304400;0.391290;0.153108;2.299457;0.101045;0.068097;-0.762150;0.644825;0.098039;0.098039;0.000000;531.516927;0.088990;0.135955;1.715100;8.243505;67.955378;8.244626;2.524651;-0.350330;-0.772890;13.081650;0.039216;0.039216;0.501961;3469.313869;1.623755;1.312763;2.691550;11.617044;134.955708;11.690982;2.147222;-0.205935;-0.676348;17.915450;0.068627;0.068627;1.003922;7058.656683;1.489146;0.000000;0.000000;0.171483;-0.100583;-0.069723;0.109608;0.000000;-0.150751;0.104703;0.000000;0.000000;0.132363;-0.155529;-0.603211;0.082321;10.107256;0.013139;12.954144;0.050684;0.014400;0.000000;9.696205;3.017578;2.337643;102.169770;209.940422
