Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.118584;3.134850;0.611145;0.373498;3.177903;0.215060;0.012829;-1.015998;1.010550;0.127451;0.127451;0.000000;1011.056407;0.138220;9.046212;8.587850;2.080384;4.327996;9.282346;0.614550;0.930041;0.769892;2.321075;0.098039;0.098039;0.000000;8567.796820;0.175767;3.081886;3.058200;0.636504;0.405137;3.146929;0.219913;0.084339;-1.074769;1.131075;0.166667;0.166667;0.000000;989.466561;0.144668;0.450069;5.461250;20.265980;410.709927;20.270977;3.803860;-0.465775;-0.971285;33.011500;0.039216;0.039216;1.003922;20966.995507;1.515260;-1.782942;-4.622450;27.559073;759.502526;27.616687;8.783530;0.216062;-0.693507;39.569500;0.127451;0.127451;2.509804;39065.363500;2.519974;0.000000;0.000000;0.197802;0.706448;-0.178476;0.101112;0.000000;-0.579932;-0.131704;0.000000;0.000000;-0.385687;-0.183945;0.122918;-0.007371;9.812350;3.978801;14.164796;4.386935;0.361109;0.000000;9.608507;2.011719;3.018199;100.261009;1183.497058
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-2.047347;-2.076600;0.605031;0.366062;2.134875;0.178420;0.492273;-0.712781;0.867225;0.107843;0.107843;0.000000;446.215490;0.263510;-9.714704;-9.353000;1.891275;3.576920;9.897090;0.494380;-1.339407;2.266876;1.253625;0.117647;0.117647;0.000000;9808.751279;0.134167;-0.057183;0.002980;0.867473;0.752510;0.869356;0.191598;-0.144153;-1.335704;1.564393;0.058824;0.058824;0.501961;38.715568;1.296997;0.869139;-3.500450;15.262283;232.937293;15.287011;3.408854;0.565494;-0.543375;21.543750;0.078431;0.078431;1.505882;11957.344687;1.833760;33.581594;30.671000;28.908988;835.729596;44.310869;6.004952;-0.259399;0.353221;27.501500;0.117647;0.117647;0.000000;157650.176125;1.123573;0.000000;0.000000;-0.293457;-0.376172;-0.420764;0.197987;0.000000;0.045467;0.647450;0.000000;0.000000;0.180779;-0.646755;-0.094128;0.382065;10.163368;3.216033;13.762051;3.647421;0.334600;0.000000;9.902882;2.011719;0.219718;106.510085;2197.901548
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.806466;3.770950;0.796287;0.634073;3.888863;0.298954;0.049202;0.135728;1.043875;0.137255;0.137255;0.000000;1510.235296;0.153573;8.742127;8.448450;1.549347;2.400475;8.878359;0.481877;0.512937;-0.154349;1.987200;0.098039;0.098039;0.000000;7917.753184;0.115748;3.550204;3.490400;1.604951;2.575868;3.896128;0.304511;0.592685;0.739276;2.114275;0.078431;0.078431;0.000000;1416.972492;0.469529;14.176172;17.313500;25.839569;667.683309;29.472821;4.527741;-0.048935;-0.724005;38.128125;0.068627;0.068627;0.000000;54552.383199;1.911062;31.821130;25.118000;43.556096;1897.133537;53.941800;9.961216;0.759521;0.168784;53.543400;0.117647;0.117647;0.000000;200041.749429;1.556919;0.000000;0.000000;-0.233777;0.553508;-0.253760;-0.098709;0.000000;0.212800;0.075461;0.000000;0.000000;0.044815;-0.072698;0.066205;-0.293153;9.802485;1.859809;14.548593;2.470596;0.593997;0.000000;9.519311;2.011719;3.744570;97.948522;3793.544811
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.565800;1.465850;0.584144;0.341224;1.671213;0.200231;-0.061695;-0.100246;0.692275;0.107843;0.107843;0.000000;267.480188;0.393639;9.515538;9.076300;2.015601;4.062646;9.726670;0.434451;1.951275;3.856687;1.227125;0.088235;0.088235;0.000000;9442.832684;0.152961;3.509465;3.495150;0.814987;0.664205;3.602853;0.189778;0.101445;-0.606513;1.208225;0.068627;0.068627;0.000000;1290.141368;0.176426;1.822170;2.512000;22.421090;502.705292;22.495013;2.853259;-0.536588;-0.771412;34.012750;0.049020;0.049020;1.003922;25979.946208;1.594120;2.128418;0.282226;26.592872;707.180834;26.677912;7.065394;0.474344;0.614140;29.118750;0.078431;0.078431;0.501961;36531.071564;2.521493;0.000000;0.000000;0.161313;0.495436;0.253082;0.039105;0.000000;0.396728;-0.284902;0.000000;0.000000;0.195426;-0.139853;0.010383;0.218525;9.873863;3.907904;13.081338;4.112634;0.334839;0.000000;9.836445;2.011719;3.198127;101.401068;1230.717140
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.286825;1.242350;0.683819;0.467608;1.457232;0.161408;0.014288;0.488827;0.821623;0.117647;0.117647;0.000000;192.752144;0.611247;9.266026;9.368700;1.195558;1.429360;9.342837;0.316717;-0.432481;-0.212463;1.419625;0.088235;0.088235;0.000000;8830.541585;0.063648;3.452196;3.695650;1.143274;1.307075;3.636583;0.166095;-0.291638;-0.892981;1.615050;0.049020;0.049020;0.000000;1282.262658;0.249305;2.737575;5.154200;36.581452;1338.202618;36.683742;3.928931;-0.206791;-0.925851;60.061250;0.029412;0.029412;1.003922;69013.112548;0.787119;45.544653;39.420000;43.646846;1905.047206;63.082189;8.147738;0.172009;-1.057199;80.491800;0.049020;0.049020;0.000000;308745.553424;1.187919;0.000000;0.000000;0.175275;0.838039;0.441855;0.361708;0.000000;-0.637386;0.436792;0.000000;0.000000;-0.586736;-0.198683;0.091574;-0.004665;9.592343;1.399086;12.585408;1.464615;0.451135;0.000000;9.214762;2.011719;3.338286;93.412132;5338.284297
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.905092;3.003950;0.896233;0.803233;3.040196;0.238605;-0.415052;-0.890156;1.277950;0.107843;0.107843;0.000000;901.800758;0.281577;9.977457;8.781000;2.629520;6.914373;10.318140;0.568063;0.922591;-0.254945;3.919975;0.058824;0.058824;0.000000;10506.697356;0.207557;1.707152;1.629800;1.072792;1.150882;2.016246;0.226351;0.790339;0.538541;1.107725;0.117647;0.117647;0.000000;355.963868;0.767754;6.259231;5.190100;23.557191;554.941266;24.374561;4.400768;0.207607;-0.864615;36.398000;0.078431;0.078431;2.007843;32298.443739;1.514572;0.162396;-11.159500;53.367523;2848.092561;53.367771;11.419216;0.449512;-0.298155;68.566500;0.058824;0.058824;1.003922;145259.090413;1.651534;0.000000;0.000000;0.158596;0.580471;0.180857;0.299608;0.000000;0.227345;-0.427469;0.000000;0.000000;-0.274359;-0.416018;0.273522;0.266462;10.643703;6.418408;14.882549;7.005832;0.788186;0.000000;10.598701;2.011719;1.750856;119.706812;3446.303420
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.114324;2.165700;1.043564;1.089027;2.357836;0.343420;-0.433938;0.092602;1.547850;0.107843;0.107843;0.000000;511.534111;0.495110;9.905705;9.207350;2.332566;5.440866;10.176633;0.736154;1.033500;0.707277;2.325125;0.107843;0.107843;0.000000;10286.035677;0.184973;3.530213;3.599800;0.814264;0.663026;3.622903;0.258624;-0.001054;-0.285712;1.080325;0.107843;0.107843;0.000000;1304.984874;0.178967;-6.827518;4.435300;45.613852;2080.623532;46.121996;5.703673;-0.529071;-0.150030;49.513000;0.029412;0.029412;0.501961;110880.123350;1.843333;11.630300;18.650000;70.236162;4933.118490;71.192572;18.492386;-0.543615;-0.243181;75.621500;0.107843;0.107843;3.011765;265410.269987;1.937049;0.000000;0.000000;-0.299153;0.467852;-0.163477;-0.413054;0.000000;0.191782;0.200805;0.000000;0.000000;0.023817;-0.155214;0.246221;-0.288816;10.409842;4.758436;14.065472;5.614526;0.980019;0.000000;10.010992;2.011719;3.441301;113.123249;7208.746335
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;4.079717;4.204950;0.780888;0.609786;4.153778;0.188942;-0.409567;-0.628489;1.196150;0.088235;0.088235;0.000000;1728.799670;0.127454;8.260515;7.892200;1.406700;1.978806;8.379434;0.267114;1.522070;2.362028;1.100350;0.088235;0.088235;0.000000;7061.010913;0.105207;3.979345;4.028200;0.979285;0.958998;4.098071;0.130269;-0.223040;-0.914971;1.538825;0.049020;0.049020;0.000000;1664.102861;0.164667;-7.591993;-7.597050;12.468096;155.453418;14.597663;1.747548;0.192536;-0.394350;14.072897;0.049020;0.049020;0.000000;13807.637798;1.687734;-27.688169;-24.218000;27.635471;763.719237;39.119739;4.245990;-0.672282;0.385786;37.459800;0.058824;0.058824;0.000000;117146.855532;1.042646;0.000000;0.000000;-0.118770;-0.589159;0.520294;-0.190903;0.000000;-0.383449;-0.179241;0.000000;0.000000;0.247657;0.086203;-0.237760;0.302615;9.477165;1.652135;14.340231;2.010842;0.603379;0.000000;9.282277;2.011719;4.439714;91.468783;1760.239918
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.527264;3.224750;1.218113;1.483799;3.731674;0.371220;0.645779;1.347701;1.321900;0.078431;0.078431;0.000000;1344.724173;0.372039;8.960852;7.808450;3.896668;15.184020;9.771432;0.900920;0.852923;0.000860;5.463425;0.068627;0.068627;0.000000;8964.683245;0.433678;3.033294;2.986500;1.340473;1.796869;3.316284;0.375221;0.516995;-0.039632;1.864125;0.107843;0.107843;0.000000;1030.131389;0.458533;-7.284393;-10.211500;27.000377;729.020335;27.965742;5.260782;-0.071130;-0.191309;38.627750;0.068627;0.068627;1.505882;42599.898828;2.201370;-1.171382;14.363000;75.471431;5695.936954;75.480521;11.205241;-1.965316;4.808209;87.639250;0.068627;0.068627;0.501961;290635.443238;2.211830;0.000000;0.000000;0.563827;-0.060593;-0.380618;0.751536;0.000000;0.175065;-0.310508;0.000000;0.000000;0.384886;-0.194176;0.696639;-0.019729;9.935729;14.687559;14.488116;15.843579;0.989268;0.000000;9.632524;2.011719;3.340536;113.406278;6490.389548
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.087043;1.193500;0.777095;0.603876;1.336240;0.225872;-0.843339;1.194938;0.776917;0.098039;0.098039;0.000000;151.327389;0.986070;9.450581;8.990600;1.794091;3.218762;9.619369;0.573943;0.673944;-0.369710;2.741800;0.117647;0.117647;0.000000;9274.142461;0.122235;3.341333;3.319050;1.198842;1.437222;3.549892;0.273226;0.382047;-0.645014;1.853200;0.117647;0.117647;0.000000;1212.079715;0.324645;4.532407;2.489900;28.889920;834.627480;29.243293;4.721042;0.203581;-0.377062;34.567000;0.078431;0.078431;1.003922;44661.383474;1.526303;26.661821;24.195500;49.920318;2492.038171;56.594088;10.174972;-0.640278;1.270184;50.732225;0.078431;0.078431;0.000000;199602.574485;1.746847;0.000000;0.000000;-0.408003;0.698361;0.047664;0.174059;0.000000;0.031552;-0.021572;0.000000;0.000000;-0.043388;0.202089;0.250212;0.015878;9.766557;2.932152;12.652038;3.370184;0.490302;0.000000;9.615560;2.011719;3.229434;98.317789;4070.662776
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.530077;2.395250;0.682883;0.466329;2.620615;0.206209;1.153487;1.272756;0.794325;0.117647;0.117647;0.000000;676.714580;0.219013;9.316848;9.269400;2.558463;6.545732;9.661749;0.804553;0.397438;0.397540;3.213675;0.147059;0.147059;0.000000;9187.809085;0.223026;2.924740;3.000400;0.519959;0.270358;2.970600;0.240928;-0.179740;0.214305;0.694300;0.186275;0.186275;0.000000;886.306966;0.124027;-3.034096;-4.896600;13.745311;188.933563;14.076196;3.244159;0.447359;-0.405607;20.022825;0.088235;0.088235;1.505882;10576.254644;2.150598;-7.100826;-12.120500;53.473090;2859.371395;53.942498;9.050333;0.045057;-0.766051;83.672250;0.049020;0.049020;1.003922;150980.399645;2.019115;0.000000;0.000000;0.575088;0.365713;-0.371648;0.202531;0.000000;0.131773;-0.076546;0.000000;0.000000;0.034718;0.026473;0.243632;0.344435;9.895019;6.305604;13.846925;6.773897;0.307591;0.000000;9.403815;2.011719;2.992618;104.217011;3116.756896
