Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
0.043175;0.180510;1.296072;1.679804;1.296791;0.555877;-0.321145;0.124261;1.694315;4.970874;4.970874;0.858390;6.928400;9.955287;9.921900;1.691215;2.860210;10.097918;0.686048;-0.139153;0.328479;1.582800;0.000000;7.456311;0.846100;8.498800;0.392951;-0.577980;2.170119;4.709414;2.205408;0.621614;1.227695;0.992972;2.089175;4.473786;3.479612;0.575820;10.916400;0.108675;-0.147840;-0.269993;42.854313;0.459041;8.542703;9.937738;86.701881;1.491262;1.883090;3.315634;2.626190;1025.394600;0.336476;30.355551;139.964980;10355.398712;0.000000;6.904542;46.123489;0.112411;92.642136;0.562483;13.234756;18.350735;258.439111;0.497087;2.739415;8.306182;2.245443;10.286142;2.708722;12.593758;5.255506;2.456699;0.061319;10.028532;0.001293;1.531345;0.994175;11037.386036;3566.846568;3.608200;14.505000;7.391000;-3.320200;6.006200;-3.525400;1.296791;10.097918;2.205408;10700.539703;1.296791;10.097918;2.205408;0.240543;-0.419897;-1.000627;2.943151;3.012463;2.631344;3.608200;14.505000;7.391000;-3.320200;6.006200;-3.525400;42.854313;1025.394600;92.642136
0.166092;0.341590;1.307064;1.708417;1.317575;0.576097;-0.337793;-0.651172;1.959180;6.462136;6.462136;1.002710;5.476800;9.698084;9.782000;1.499112;2.247337;9.813265;0.705617;0.063016;-0.099617;1.528750;0.000000;11.433010;0.767800;6.834600;0.666684;-0.472460;2.391918;5.721270;2.483090;0.743492;0.786656;-0.280603;3.804925;6.462136;4.473786;0.781560;10.785300;0.041956;-0.372689;-0.329986;56.955647;0.163823;8.898488;10.035941;90.824916;3.479612;2.416688;7.981285;2.584108;998.902700;0.142146;28.916786;136.314555;9803.180602;0.000000;6.924217;46.305754;0.095703;100.729572;1.450680;16.221762;20.277055;340.425595;0.497087;2.368101;5.603508;2.421169;10.109036;2.009312;12.684651;6.427301;2.017718;-0.052427;9.943780;0.100314;1.502160;0.994175;10629.318288;3411.477038;2.631500;13.374000;7.259900;-2.845300;6.539400;-3.525400;1.317575;9.813265;2.483090;10234.431113;1.317575;9.813265;2.483090;0.083016;-1.176596;-1.194847;3.160455;3.093568;2.841085;2.631500;13.374000;7.259900;-2.845300;6.539400;-3.525400;56.955647;998.902700;100.729572
0.202520;0.286470;1.167115;1.362157;1.184555;0.551116;-0.240534;-0.272860;1.643670;8.533333;8.533333;0.849950;5.553700;9.566188;9.594150;1.752272;3.070456;9.725349;0.674438;0.161052;-0.689493;2.597800;0.000000;8.533333;1.285100;7.306800;1.514231;1.386500;2.486205;6.181214;2.911032;0.593204;0.195227;-1.182988;4.219685;3.513725;2.509804;2.118605;9.784100;0.221704;-0.184590;-0.270731;36.151746;1.537380;9.131907;7.816975;73.665045;3.513725;1.532295;2.043224;3.008788;975.751200;0.069521;29.709532;133.168844;9490.814365;0.000000;6.889520;45.982147;0.127422;154.451550;0.279065;15.837040;28.745711;549.123932;0.000000;3.686667;13.768055;1.669680;10.078142;2.890743;12.887464;6.724327;2.746485;0.201415;9.576377;0.143712;1.413809;1.003922;10507.461614;3371.201114;2.631500;13.942000;6.535200;-2.922200;6.635200;-3.248900;1.184555;9.725349;2.911032;10113.603342;1.184555;9.725349;2.911032;0.457896;-0.540925;-1.191121;3.048949;3.136304;2.870907;2.631500;13.942000;6.535200;-2.922200;6.635200;-3.248900;36.151746;975.751200;154.451550
0.224096;0.267880;1.027813;1.056399;1.051959;0.525061;-0.653351;0.169306;1.334500;10.039216;9.035294;0.654190;5.180500;9.891040;9.880350;1.735074;3.010483;10.042069;0.719245;-0.153145;-0.436449;2.181300;0.000000;8.031373;1.092800;7.842800;0.582044;-0.472880;2.190947;4.800248;2.266942;0.603751;0.849807;-0.181467;2.663708;3.513725;3.513725;0.984920;9.870200;0.122006;0.053671;-0.326683;30.345418;0.272050;7.462241;7.748799;58.999063;1.505882;1.023570;-0.068381;2.928497;1008.886100;0.667900;30.590877;137.620592;10132.469777;0.000000;6.903205;46.108023;0.118339;87.735259;0.037923;13.529539;19.103460;279.367775;1.003922;2.547852;6.309749;2.238935;10.213792;2.767246;12.490235;5.489909;2.443997;0.130731;9.982425;0.309748;1.512019;1.003922;10781.928691;3490.278871;2.258300;13.942000;6.211500;-2.922200;6.099200;-3.658700;1.051959;10.042069;2.266942;10470.836614;1.051959;10.042069;2.266942;0.219732;0.122057;-1.254166;2.964541;3.121859;2.697319;2.258300;13.942000;6.211500;-2.922200;6.099200;-3.658700;30.345418;1008.886100;87.735259
0.291428;0.468450;1.081845;1.170390;1.120411;0.516331;-1.035260;1.759013;1.302077;8.533333;8.533333;0.645540;6.217700;9.798056;9.671950;1.955600;3.824370;9.991310;0.882613;-0.001888;-0.101903;2.090675;0.000000;8.533333;1.225050;8.977500;0.317399;-0.504385;2.226711;4.958241;2.249218;0.713681;1.017367;0.641117;2.337425;4.517647;4.517647;0.839165;10.950800;0.031918;-0.065507;-0.205716;30.725899;0.832150;8.377970;8.000663;68.416191;4.517647;1.364345;0.773379;2.916219;999.401700;0.575767;32.442205;136.153935;9987.258050;0.000000;6.882964;45.923815;0.150988;94.988278;0.748318;14.022731;17.875662;263.148698;0.501961;2.709427;8.302573;2.345235;10.121955;3.686604;12.356862;5.512282;3.364290;0.020614;9.754430;0.237182;1.538414;1.003922;10638.334169;3439.607647;2.446000;14.463000;6.923600;-3.771700;5.485500;-4.027200;1.120411;9.991310;2.249218;10318.822940;1.120411;9.991310;2.249218;0.068196;-0.159367;-0.904671;2.832247;2.888903;2.691294;2.446000;14.463000;6.923600;-3.771700;5.485500;-4.027200;30.725899;999.401700;94.988278
0.166525;0.294330;1.106587;1.224534;1.119046;0.529959;-0.745528;1.521922;1.089730;6.959223;9.941748;0.579680;6.675000;9.602709;9.686200;2.191372;4.802112;9.849575;0.954308;-0.079097;-0.667600;3.036200;0.000000;10.935922;1.498800;8.977500;1.061905;0.360050;2.594774;6.732854;2.803658;0.785129;0.457549;-0.622917;4.194745;5.467961;6.462136;1.630550;11.268400;0.102173;0.067525;-0.157941;32.586026;0.952069;8.345650;7.805250;65.919745;3.479612;1.315622;1.211095;2.960903;989.079000;0.448342;33.044056;134.948050;9745.146302;0.000000;6.832513;45.444108;0.183425;109.376211;0.464799;17.673653;24.586958;462.889119;0.000000;2.477483;5.561663;2.261185;10.073165;4.658240;12.605558;7.156860;4.520792;0.114661;9.759668;0.175203;1.460660;0.994175;10691.170050;3424.651722;2.903300;14.463000;7.237900;-3.771700;5.485500;-4.030500;1.119046;9.849575;2.803658;10273.955166;1.119046;9.849575;2.803658;0.250194;0.195788;-0.906874;2.809436;3.095779;3.007821;2.903300;14.463000;7.237900;-3.771700;5.485500;-4.030500;32.586026;989.079000;109.376211
0.029478;0.106730;1.166310;1.360280;1.166683;0.493662;0.101000;0.461501;1.305200;5.965049;5.965049;0.646110;6.096000;9.635864;9.739900;2.020259;4.081446;9.845371;0.694222;-0.227066;-0.669627;2.635750;0.000000;8.947573;1.368100;8.421700;1.092374;0.510920;2.396173;5.741647;2.633425;0.598271;0.505651;-0.687555;4.129830;3.479612;5.467961;1.731220;11.268400;0.177180;0.262021;-0.193911;44.149338;0.747537;7.452135;9.132612;70.143918;2.982524;2.291522;5.156015;2.464094;992.494000;0.086297;30.849674;135.675365;9773.731764;0.000000;6.843274;45.536396;0.153429;112.514510;1.514647;16.411576;23.660422;418.602730;0.000000;2.700839;6.657245;2.152347;10.064355;3.936165;12.567153;6.278227;3.875825;0.238722;9.843753;-0.040087;1.457913;0.994175;10635.709643;3420.826137;3.374600;14.085000;7.237900;-2.721400;5.663300;-4.030500;1.166683;9.845371;2.633425;10262.478412;1.166683;9.845371;2.633425;0.421572;0.739445;-0.947903;3.007984;3.122542;2.848918;3.374600;14.085000;7.237900;-2.721400;5.663300;-4.030500;44.149338;992.494000;112.514510
0.075817;0.126215;1.349645;1.821540;1.351772;0.589113;-0.083506;-0.126856;1.593335;7.529412;8.533333;0.797280;6.569600;9.923870;9.954350;1.659740;2.754737;10.061706;0.634817;-0.198261;0.174574;1.721225;0.000000;8.533333;1.002500;7.792900;0.177463;-0.704780;2.228121;4.964525;2.235177;0.612333;1.115928;0.430882;2.324165;3.513725;3.011765;0.772405;10.863100;0.031910;-0.029823;-0.223635;48.907340;0.075120;8.920825;10.191424;93.521607;1.505882;2.029963;4.247996;2.616985;1012.234700;0.140879;30.287356;138.066928;10185.780724;0.000000;6.913280;46.203921;0.109968;106.828985;0.962250;12.485028;18.630948;256.425338;0.501961;3.344941;12.565261;2.015346;10.268555;2.618019;12.715301;5.295063;2.506421;0.043708;9.918776;0.131936;1.552916;1.003922;10888.731443;3511.909223;3.374600;14.085000;6.523700;-3.195000;6.292100;-4.339400;1.351772;10.061706;2.235177;10535.727669;1.351772;10.061706;2.235177;0.072189;-0.090570;-0.835214;3.105112;2.991960;2.714737;3.374600;14.085000;6.523700;-3.195000;6.292100;-4.339400;48.907340;1012.234700;106.828985
0.122102;0.169665;1.364140;1.860878;1.369594;0.716672;-0.341138;0.012781;1.791878;7.529412;9.537255;0.888975;6.813200;9.727218;9.792600;1.794533;3.220347;9.891365;0.883984;0.122180;0.141271;1.751175;0.000000;9.537255;0.898450;9.034100;0.467955;-0.611020;2.603024;6.775734;2.644752;0.889127;0.784035;-0.292595;3.934925;5.521569;6.525490;1.074320;11.638000;-0.133070;-0.171692;-0.213570;36.480086;0.833053;9.251790;10.180992;96.479481;4.015686;1.427706;0.742480;2.759893;992.176200;0.017600;31.846688;135.051761;9815.351538;0.000000;6.908972;46.168477;0.134791;103.562211;0.254337;17.374623;20.494480;368.028090;0.501961;2.185693;5.174165;2.545794;10.184122;2.993265;12.867578;7.156483;3.156111;-0.181792;9.888613;0.063555;1.522726;1.003922;10731.737240;3426.619703;3.051900;14.893000;7.298600;-3.761300;5.858900;-4.339400;1.369594;9.891365;2.644752;10279.859109;1.369594;9.891365;2.644752;-0.328980;-0.615694;-1.007506;3.061796;2.960494;2.926264;3.051900;14.893000;7.298600;-3.761300;5.858900;-4.339400;36.480086;992.176200;103.562211
-0.033773;-0.033674;1.215415;1.477233;1.215884;0.583184;-0.436897;0.580628;1.429170;8.031373;8.031373;0.699836;6.595700;9.599731;9.500800;2.213907;4.901382;9.851712;0.989952;0.286982;-0.271286;3.086200;0.000000;9.035294;1.398450;9.763400;1.374784;0.669355;2.788816;7.777495;3.109264;0.838524;0.280397;-0.936434;4.485068;3.513725;3.011765;2.111250;12.024200;-0.034339;-0.057699;-0.296367;34.525692;0.484315;8.606381;8.600986;75.474810;3.513725;1.588776;1.823965;2.834242;979.172600;0.178800;33.384106;133.468670;9649.764585;0.000000;6.836938;45.492026;0.190402;140.227960;0.538971;18.835918;28.310019;589.460278;0.000000;2.996762;9.154176;2.063675;10.185346;4.460851;13.011232;8.755115;4.063133;-0.098283;9.652887;0.100711;1.428553;1.003922;10809.132210;3438.233224;2.834400;15.599000;7.718100;-3.761300;5.835600;-4.306100;1.215884;9.851712;3.109264;10314.699673;1.215884;9.851712;3.109264;-0.093315;-0.197511;-1.847941;2.989180;3.044195;3.029037;2.834400;15.599000;7.718100;-3.761300;5.835600;-4.306100;34.525692;979.172600;140.227960
