Right Upper Leg_Ax_Mean;Right Upper Leg_Ax_Median;Right Upper Leg_Ax_Std;Right Upper Leg_Ax_Var;Right Upper Leg_Ax_RMS;Right Upper Leg_Ax_AvgDeriv;Right Upper Leg_Ax_Skew;Right Upper Leg_Ax_Kurt;Right Upper Leg_Ax_IQR;Right Upper Leg_Ax_ZCR;Right Upper Leg_Ax_MCR;Right Upper Leg_Ax_DomFreq;Right Upper Leg_Ax_Energy;Right Upper Leg_Ax_SpecEnt;Right Upper Leg_Ay_Mean;Right Upper Leg_Ay_Median;Right Upper Leg_Ay_Std;Right Upper Leg_Ay_Var;Right Upper Leg_Ay_RMS;Right Upper Leg_Ay_AvgDeriv;Right Upper Leg_Ay_Skew;Right Upper Leg_Ay_Kurt;Right Upper Leg_Ay_IQR;Right Upper Leg_Ay_ZCR;Right Upper Leg_Ay_MCR;Right Upper Leg_Ay_DomFreq;Right Upper Leg_Ay_Energy;Right Upper Leg_Ay_SpecEnt;Right Upper Leg_Az_Mean;Right Upper Leg_Az_Median;Right Upper Leg_Az_Std;Right Upper Leg_Az_Var;Right Upper Leg_Az_RMS;Right Upper Leg_Az_AvgDeriv;Right Upper Leg_Az_Skew;Right Upper Leg_Az_Kurt;Right Upper Leg_Az_IQR;Right Upper Leg_Az_ZCR;Right Upper Leg_Az_MCR;Right Upper Leg_Az_DomFreq;Right Upper Leg_Az_Energy;Right Upper Leg_Az_SpecEnt;Right Upper Leg_Gx_Mean;Right Upper Leg_Gx_Median;Right Upper Leg_Gx_Std;Right Upper Leg_Gx_Var;Right Upper Leg_Gx_RMS;Right Upper Leg_Gx_AvgDeriv;Right Upper Leg_Gx_Skew;Right Upper Leg_Gx_Kurt;Right Upper Leg_Gx_IQR;Right Upper Leg_Gx_ZCR;Right Upper Leg_Gx_MCR;Right Upper Leg_Gx_DomFreq;Right Upper Leg_Gx_Energy;Right Upper Leg_Gx_SpecEnt;Right Upper Leg_Gy_Mean;Right Upper Leg_Gy_Median;Right Upper Leg_Gy_Std;Right Upper Leg_Gy_Var;Right Upper Leg_Gy_RMS;Right Upper Leg_Gy_AvgDeriv;Right Upper Leg_Gy_Skew;Right Upper Leg_Gy_Kurt;Right Upper Leg_Gy_IQR;Right Upper Leg_Gy_ZCR;Right Upper Leg_Gy_MCR;Right Upper Leg_Gy_DomFreq;Right Upper Leg_Gy_Energy;Right Upper Leg_Gy_SpecEnt;Right Upper Leg_Gz_Mean;Right Upper Leg_Gz_Median;Right Upper Leg_Gz_Std;Right Upper Leg_Gz_Var;Right Upper Leg_Gz_RMS;Right Upper Leg_Gz_AvgDeriv;Right Upper Leg_Gz_Skew;Right Upper Leg_Gz_Kurt;Right Upper Leg_Gz_IQR;Right Upper Leg_Gz_ZCR;Right Upper Leg_Gz_MCR;Right Upper Leg_Gz_DomFreq;Right Upper Leg_Gz_Energy;Right Upper Leg_Gz_SpecEnt;Right Upper Leg_Corr_AxAy;Right Upper Leg_Corr_AxAz;Right Upper Leg_Corr_AyAz;Right Upper Leg_Corr_GxGy;Right Upper Leg_Corr_GxGz;Right Upper Leg_Corr_GyGz;Right Upper Leg_Corr_AxGx;Right Upper Leg_Corr_AyGy;Right Upper Leg_Corr_AzGz;Right Upper Leg_Corr_AxGy;Right Upper Leg_Corr_AxGz;Right Upper Leg_Corr_AyGx;Right Upper Leg_Corr_AyGz;Right Upper Leg_Corr_AzGx;Right Upper Leg_Corr_AzGy;Right Upper Leg_AI;Right Upper Leg_VI;Right Upper Leg_SMA;Right Upper Leg_EVA1;Right Upper Leg_EVA2;Right Upper Leg_CAGH;Right Upper Leg_AVH;Right Upper Leg_AVG;Right Upper Leg_ARATG;Right Upper Leg_AAE;Right Upper Leg_ARE
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.181180;2.183100;0.017817;0.000317;2.181253;0.013901;0.157148;-0.792753;0.024450;0.343137;0.343137;0.000000;485.286121;0.000481;2.000876;1.996050;0.028164;0.000793;2.001075;0.019686;-0.157591;-0.633839;0.036775;0.235294;0.235294;0.000000;408.398206;0.001286;9.575175;9.570900;0.019465;0.000379;9.575195;0.016750;0.109091;0.255927;0.024675;0.343137;0.343137;0.000000;9351.785898;0.000035;-0.474796;-0.494735;0.236257;0.055818;0.530329;0.214174;-0.256269;0.040797;0.279110;0.431373;0.431373;0.000000;25.840683;0.728346;-0.151671;-0.142645;0.229223;0.052543;0.274859;0.229447;-0.213400;0.088244;0.305037;0.431373;0.431373;0.000000;5.033580;2.441631;0.000000;0.000000;0.148074;-0.092984;0.197894;-0.105148;0.000000;0.006501;-0.161889;0.000000;0.000000;-0.187057;-0.195469;-0.545753;-0.080733;4.976138;0.000215;8.182057;0.000813;0.000309;0.000000;2.976717;4.023438;9.630561;24.762165;92.041161
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.178902;2.182700;0.021255;0.000452;2.179006;0.014954;-0.132992;0.052016;0.034975;0.264706;0.264706;0.000000;484.279649;0.000663;2.005162;2.007700;0.033143;0.001098;2.005436;0.021232;-0.112775;-0.088812;0.045375;0.264706;0.264706;0.000000;410.164787;0.001691;9.575655;9.570800;0.022603;0.000511;9.575682;0.020068;0.378570;0.570557;0.024775;0.401961;0.401961;0.000000;9352.729128;0.000047;-0.444039;-0.441465;0.260689;0.067959;0.514908;0.228870;-0.016853;0.375030;0.341410;0.401961;0.401961;0.000000;23.586920;0.901224;-0.165723;-0.140765;0.270022;0.072912;0.316822;0.255498;-0.443994;1.065074;0.292088;0.401961;0.401961;0.000000;6.525905;2.414706;0.000000;0.000000;0.167366;0.072913;0.164010;0.217707;0.000000;0.148106;-0.108860;0.000000;0.000000;-0.182589;-0.216048;-0.523470;-0.027821;4.976900;0.000306;8.184064;0.001130;0.000435;0.000000;2.976489;4.023438;9.632421;24.769838;92.059184
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.181628;2.183050;0.027404;0.000751;2.181801;0.016915;-0.116727;-0.697914;0.047100;0.196078;0.196078;0.000000;485.507725;0.001037;2.012703;2.007850;0.033416;0.001117;2.012980;0.024065;0.020726;0.341650;0.037550;0.313725;0.313725;0.000000;413.256207;0.001771;9.573852;9.570400;0.023705;0.000562;9.573881;0.021145;0.422473;0.655740;0.033250;0.392157;0.392157;0.000000;9349.210098;0.000051;-0.523966;-0.487800;0.377592;0.142576;0.645845;0.266449;-0.908484;2.156784;0.462210;0.323529;0.323529;0.000000;35.284645;1.148544;-0.152314;-0.118430;0.328533;0.107934;0.362124;0.287919;0.024673;0.889568;0.372159;0.411765;0.411765;0.000000;7.877396;2.766809;0.000000;0.000000;0.167682;0.112520;-0.054954;-0.029378;0.000000;-0.067015;0.038071;0.000000;0.000000;-0.020280;-0.252368;-0.428069;-0.092914;4.981161;0.000381;8.194331;0.001184;0.000702;0.000000;2.982178;4.023438;9.630744;24.812343;92.207453
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.163978;2.160850;0.052133;0.002718;2.164606;0.028862;-0.224461;-0.212677;0.071225;0.196078;0.196078;0.000000;477.784627;0.003489;1.971157;1.983100;0.058842;0.003462;1.972035;0.028308;-0.288635;-0.651799;0.082100;0.107843;0.107843;0.000000;396.493617;0.004809;9.585981;9.584250;0.035763;0.001279;9.586048;0.026142;0.327606;0.885872;0.048850;0.343137;0.343137;0.000000;9372.951266;0.000111;-0.757922;-0.612810;0.707337;0.500325;1.036711;0.456804;-0.955609;1.292840;0.858463;0.294118;0.294118;0.000000;84.111529;1.480117;0.042907;-0.002460;0.596675;0.356021;0.598215;0.411986;0.788119;2.809185;0.657120;0.294118;0.294118;0.501961;18.362638;3.045534;0.000000;0.000000;0.551899;-0.167451;0.246899;-0.335228;0.000000;-0.141966;-0.164336;0.000000;0.000000;0.186973;0.048543;-0.305807;0.007657;4.957096;0.001642;8.135135;0.004871;0.001370;0.000000;2.970259;4.023438;9.635368;24.574442;93.324950
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.141257;2.137200;0.059112;0.003494;2.142073;0.038685;0.178996;0.317083;0.084725;0.235294;0.235294;0.000000;467.846291;0.004439;1.937678;1.934100;0.058220;0.003390;1.938553;0.037053;0.763379;1.088725;0.074350;0.225490;0.225490;0.000000;383.141835;0.005242;9.596815;9.596350;0.035575;0.001266;9.596881;0.029980;0.013473;0.945457;0.042600;0.401961;0.401961;0.000000;9394.147647;0.000109;-0.467576;-0.418730;0.882315;0.778479;0.998552;0.585981;-0.553823;0.681139;0.948151;0.294118;0.294118;0.000000;62.012590;2.558052;-0.070278;-0.107974;0.680243;0.462730;0.683863;0.474967;0.593566;1.400300;0.892052;0.264706;0.264706;0.501961;24.105378;3.013193;0.000000;0.000000;0.492745;-0.123896;0.105984;-0.279049;0.000000;-0.175210;-0.178788;0.000000;0.000000;0.392955;0.152009;0.054737;-0.022100;4.934033;0.001777;8.078935;0.005189;0.001763;0.000000;2.901763;4.023438;9.653359;24.346462;93.564894
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.151313;2.147800;0.060376;0.003645;2.152160;0.041573;1.504426;9.433543;0.070300;0.264706;0.264706;0.000000;472.258939;0.004947;1.985981;1.996000;0.065050;0.004231;1.987046;0.036943;-0.316158;-0.290264;0.097250;0.176471;0.176471;0.000000;402.516685;0.006069;9.586326;9.584050;0.028392;0.000806;9.586369;0.026088;0.532506;1.406524;0.026325;0.401961;0.401961;0.000000;9373.601947;0.000073;-0.228997;-0.256595;0.582526;0.339336;0.625920;0.462291;0.297910;1.597886;0.632782;0.225490;0.225490;0.000000;22.661871;2.859420;-0.291148;-0.205080;0.542522;0.294330;0.615708;0.467971;-0.164966;1.947609;0.540017;0.421569;0.421569;0.000000;23.711300;2.782966;0.000000;0.000000;0.399261;0.026410;-0.227407;-0.016521;0.000000;-0.126952;0.005550;0.000000;0.000000;-0.064303;0.056583;-0.204827;-0.281233;4.957642;0.001926;8.137294;0.005588;0.002366;0.000000;2.924443;4.023438;9.646638;24.580145;92.669334
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.164878;2.159950;0.047194;0.002227;2.165393;0.032455;3.196816;21.579754;0.047400;0.294118;0.294118;0.000000;478.157849;0.003107;2.015307;2.019550;0.036130;0.001305;2.015631;0.026438;-0.126094;1.231690;0.044950;0.313725;0.313725;0.000000;414.336148;0.002117;9.576435;9.582250;0.024529;0.000602;9.576467;0.022414;0.272679;1.665736;0.032175;0.333333;0.333333;0.000000;9354.258271;0.000056;-0.482352;-0.467050;0.407714;0.166230;0.631580;0.343861;-0.515204;1.618596;0.410705;0.401961;0.401961;0.000000;32.211035;1.449168;-0.214475;-0.187110;0.500859;0.250860;0.544848;0.433486;-0.415714;3.383352;0.409516;0.401961;0.401961;0.000000;17.516140;2.969932;0.000000;0.000000;0.105470;0.035136;-0.087452;-0.427453;0.000000;0.025465;0.125630;0.000000;0.000000;-0.162743;0.041021;-0.392269;-0.088830;4.975035;0.000722;8.180185;0.002284;0.001284;0.000000;2.976275;4.023438;9.632850;24.751693;92.404467
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.168684;2.171250;0.022469;0.000505;2.168801;0.016208;-0.397335;0.011029;0.024300;0.254902;0.254902;0.000000;479.751297;0.000750;2.010073;2.007700;0.033898;0.001149;2.010358;0.022354;0.226477;1.010826;0.048025;0.284314;0.284314;0.000000;412.178625;0.001798;9.575097;9.571000;0.022382;0.000501;9.575123;0.019437;0.308622;0.052896;0.025350;0.352941;0.352941;0.000000;9351.638903;0.000046;-0.496247;-0.479180;0.290847;0.084592;0.575198;0.226995;-0.443435;2.014204;0.247542;0.362745;0.362745;0.000000;29.432995;0.918891;-0.180907;-0.188335;0.334057;0.111594;0.379896;0.330541;-0.325586;0.863688;0.323971;0.450980;0.450980;0.000000;9.031941;2.471121;0.000000;0.000000;0.186533;0.182286;0.063359;-0.274012;0.000000;0.233011;-0.147251;0.000000;0.000000;0.088883;-0.224220;-0.534558;-0.017420;4.974425;0.000334;8.178757;0.001191;0.000480;0.000000;2.972433;4.023438;9.631413;24.745237;92.158159
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.173106;2.171600;0.017026;0.000290;2.173173;0.014590;-0.210418;-0.297661;0.023900;0.441176;0.441176;0.000000;481.698536;0.000452;2.014173;2.019600;0.033201;0.001102;2.014446;0.021757;0.074235;0.129509;0.048450;0.245098;0.245098;0.000000;413.859153;0.001727;9.573656;9.570800;0.023068;0.000532;9.573684;0.020022;0.221772;0.232698;0.026075;0.392157;0.392157;0.000000;9348.825634;0.000049;-0.471195;-0.472845;0.184797;0.034150;0.506137;0.172522;0.008196;1.057679;0.211167;0.401961;0.401961;0.000000;24.395843;0.508840;-0.160704;-0.159135;0.260376;0.067796;0.305977;0.279191;-0.131954;0.111731;0.325406;0.470588;0.470588;0.000000;6.093236;2.253909;0.000000;0.000000;0.095276;-0.012511;0.076100;0.168899;0.000000;-0.074519;-0.252707;0.000000;0.000000;0.007377;-0.042504;-0.554799;-0.224761;4.977993;0.000255;8.187278;0.001117;0.000289;0.000000;2.978347;4.023438;9.630292;24.780672;92.005215
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.174447;2.172250;0.018437;0.000340;2.174525;0.016461;-0.421184;-0.166913;0.023575;0.480392;0.480392;0.000000;482.295978;0.000525;2.017871;2.019900;0.030937;0.000957;2.018108;0.020911;-0.262285;0.058699;0.048375;0.245098;0.245098;0.000000;415.372593;0.001545;9.571679;9.570350;0.023700;0.000562;9.571709;0.020329;0.093957;-0.233155;0.026275;0.362745;0.362745;0.000000;9344.967526;0.000051;-0.460169;-0.466450;0.177634;0.031554;0.493264;0.182067;-0.024540;0.253372;0.211278;0.411765;0.411765;0.000000;23.208591;0.499053;-0.155908;-0.166770;0.261771;0.068524;0.304682;0.253983;-0.219423;0.448887;0.364652;0.450980;0.450980;0.000000;5.981689;2.196170;0.000000;0.000000;0.171886;-0.041464;0.013345;0.128203;0.000000;-0.192511;-0.214153;0.000000;0.000000;0.070025;-0.062929;-0.513739;-0.215845;4.980067;0.000256;8.192318;0.000982;0.000328;0.000000;2.983542;4.023438;9.627680;24.801319;91.953749
