Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-3.013541;-2.930900;0.573457;0.328853;3.067618;0.241120;-0.581506;1.287278;0.625600;0.000000;8.947573;0.276700;3.437600;9.459110;8.981000;2.453169;6.018037;9.772041;0.641497;0.591285;0.737878;2.458950;0.000000;5.965049;1.318000;11.993100;2.703672;2.554700;0.649946;0.422430;2.780696;0.270022;0.371319;0.193600;0.955400;0.000000;3.976699;0.418600;3.549200;-0.583980;0.196756;0.043929;310.394700;0.164054;9.506079;42.378846;952.323004;0.000000;6.877911;45.869044;0.132946;974.288300;0.347123;31.633132;133.670541;9525.828817;0.000000;6.740896;44.565523;0.213049;278.478200;0.104052;9.596237;37.978315;774.668818;0.000000;6.818984;45.318955;0.201541;10.341919;5.680063;15.176322;6.195051;0.454802;-0.570768;10.193682;-3.147617;1.292392;0.994175;11308.917366;3750.940213;-1.312000;16.373000;4.759000;-4.749600;4.379900;1.209800;3.067618;9.772041;2.780696;11252.820639;3.067618;9.772041;2.780696;-0.829590;0.074053;0.070729;2.801816;3.017337;2.924001;-1.312000;16.373000;4.759000;-4.749600;4.379900;1.209800;310.394700;974.288300;278.478200
-2.819077;-2.828900;0.362099;0.131116;2.842237;0.173120;0.574010;1.711003;0.391100;0.000000;9.557333;0.196000;2.114000;9.247933;9.096000;1.254065;1.572680;9.332575;0.421376;0.357543;-0.039334;1.671700;0.000000;6.144000;0.823200;6.009200;2.792072;2.673500;0.500275;0.250275;2.836537;0.181723;0.349779;-1.081504;0.846250;0.000000;5.461333;0.402600;1.834100;-0.307026;-0.102707;0.344068;211.430800;0.038717;7.556111;33.600651;600.956614;0.000000;5.872264;32.669262;0.066533;693.595000;0.266155;24.377247;110.372060;6473.295808;0.000000;5.859761;32.568528;0.070076;209.405400;0.077728;8.004726;33.292818;594.060266;0.000000;5.818732;32.243476;0.112827;10.083738;1.539435;14.859083;1.642196;0.218977;-0.305111;7.264544;-2.121744;1.277585;0.682667;7683.861499;2556.104229;-1.591900;12.706000;3.832200;-3.705900;6.696800;1.998100;2.842237;9.332575;2.836537;7668.312688;2.842237;9.332575;2.836537;-0.141303;-0.018857;0.218777;2.837729;3.074025;3.152194;-1.591900;12.706000;3.832200;-3.705900;6.696800;1.998100;211.430800;693.595000;209.405400
-1.117097;-0.997250;0.962644;0.926684;1.474649;0.238719;-0.167389;-0.272262;1.335575;3.976699;4.970874;0.605830;4.694600;9.687483;9.127400;3.182286;10.126945;10.196778;0.956629;1.648392;3.740501;2.981350;0.000000;5.467961;1.520600;16.967300;1.270808;1.124000;0.666558;0.444299;1.435010;0.208822;0.780646;0.557419;0.653880;0.000000;6.959223;0.355300;3.049499;0.257536;0.070590;0.200596;115.060962;0.174513;7.023121;17.314823;176.258464;0.000000;4.935621;26.658535;1.084905;997.810800;0.205804;39.392424;136.484226;10187.813312;0.000000;6.656934;43.767938;0.329018;130.893229;0.220050;6.475455;18.244802;189.221591;0.000000;6.130877;38.635742;0.638227;9.915936;9.882332;12.164516;10.312969;0.868138;0.259916;9.767911;-1.072987;1.440361;1.491262;10636.496610;3517.764456;1.511600;22.210000;3.134000;-3.183000;5.242700;0.084501;1.474649;10.196778;1.435010;10553.293368;1.474649;10.196778;1.435010;0.796673;0.045739;0.429671;3.062328;2.750585;2.985915;1.511600;22.210000;3.134000;-3.183000;5.242700;0.084501;115.060962;997.810800;130.893229
-1.409549;-1.197150;0.832593;0.693211;1.637083;0.187627;-0.606445;-0.814565;1.325762;0.000000;3.368421;0.589120;3.047440;9.799803;9.447350;1.473495;2.171189;9.909961;0.561353;0.915907;0.613911;1.645375;0.000000;8.084211;0.956650;6.691600;1.483984;1.323100;0.577609;0.333632;1.592432;0.179658;1.307828;1.172279;0.562850;0.000000;10.105263;0.253400;2.534570;-0.114273;0.353691;-0.137532;107.125730;0.406550;6.516302;17.410558;177.342098;0.000000;5.012213;25.700243;0.672340;744.785000;0.170286;26.561395;116.955002;7381.253021;0.000000;5.931558;33.468336;0.086391;112.782780;0.103020;5.882411;17.783587;180.045935;0.000000;5.562498;30.489027;0.410476;10.066190;2.095023;12.693336;2.223138;0.749845;-0.089595;7.444622;-1.120593;1.420508;0.673684;7780.553235;2579.547018;-0.135560;13.929000;3.134000;-3.183000;7.237400;0.599430;1.637083;9.909961;1.592432;7738.641054;1.637083;9.909961;1.592432;-0.142062;0.172363;-0.118615;3.162150;2.977093;2.854127;-0.135560;13.929000;3.134000;-3.183000;7.237400;0.599430;107.125730;744.785000;112.782780
0.412151;0.119400;1.179426;1.391045;1.249365;0.327825;0.677662;0.529212;1.458190;4.970874;3.976699;0.726260;6.067900;10.238997;9.441500;2.495191;6.225979;10.538645;0.628136;1.529711;2.877462;3.452750;0.000000;4.473786;1.355500;12.384200;2.305565;2.160900;1.014585;1.029382;2.518931;0.276335;0.484477;-0.013236;1.422400;0.000000;6.462136;0.654300;4.558050;0.001030;-0.265006;-0.424461;50.292955;0.107489;6.855137;11.382593;89.135228;2.485437;2.319063;4.824010;2.154933;1054.616700;0.978261;33.695452;144.528554;11118.855232;0.000000;6.775702;44.883332;0.190295;237.473240;0.702657;10.511635;32.848190;600.523285;0.000000;6.353883;40.850245;0.499285;10.647813;5.593041;13.478005;6.503384;1.540897;-0.027263;10.418976;0.416570;1.349315;0.994175;11965.762050;3936.171248;3.987200;19.822000;5.008100;-2.080700;7.437800;0.450050;1.249365;10.538645;2.518931;11808.513745;1.249365;10.538645;2.518931;0.003061;-0.320222;-1.085093;2.909723;2.749798;3.096028;3.987200;19.822000;5.008100;-2.080700;7.437800;0.450050;50.292955;1054.616700;237.473240
0.404016;0.325960;1.114337;1.241748;1.185317;0.308126;0.609871;1.500664;1.225575;7.410526;4.715789;0.614675;6.067900;10.343789;10.280000;1.862421;3.468611;10.510119;0.556757;0.164179;-0.849632;2.986750;0.000000;6.063158;1.487150;7.113400;2.273168;2.271100;0.749178;0.561268;2.393441;0.255181;-0.361934;-0.138734;0.911500;0.000000;8.084211;0.447450;3.025000;0.254413;-0.721855;-0.362393;31.767109;0.662353;5.970519;8.971409;59.594709;2.694737;1.907095;2.182252;2.040177;786.128000;0.195119;28.656481;123.619385;8263.354032;0.000000;5.892172;33.147247;0.112128;172.760740;0.743632;8.355600;27.148555;414.046632;0.000000;5.685192;31.488109;0.317484;10.700367;3.098281;13.489957;3.764655;1.375139;0.201153;8.016244;0.283464;1.354473;0.673684;8819.573850;2912.331791;3.987200;14.164000;3.533800;-2.080700;7.050600;0.508800;1.185317;10.510119;2.393441;8736.995373;1.185317;10.510119;2.393441;0.535041;-0.610667;-0.512384;2.802373;3.196363;3.085097;3.987200;14.164000;3.533800;-2.080700;7.050600;0.508800;31.767109;786.128000;172.760740
-2.762037;-2.815650;0.995569;0.991158;2.935985;0.285037;0.547401;1.418909;1.191250;1.003922;7.027451;0.591800;5.815360;9.365885;8.758050;3.511230;12.328737;10.002427;0.871987;0.722256;-0.229446;5.330625;0.000000;3.513725;2.575600;15.011900;3.132873;2.907900;1.281901;1.643271;3.384991;0.291893;0.768747;-0.103019;1.540450;0.000000;3.011765;0.771600;5.349000;-0.683160;-0.299963;0.454295;281.727825;0.146285;10.685119;38.875949;828.691957;0.000000;6.516626;42.445823;0.365628;955.320300;0.560613;33.927274;132.789322;9576.189498;0.000000;6.444291;41.605618;0.349849;319.553000;0.130699;12.090953;44.518901;1084.925793;0.000000;6.359960;40.792751;0.409846;10.359801;12.801240;15.271884;13.316638;1.282108;-0.676686;10.002774;-2.719714;1.247998;1.505882;11600.064792;3829.935749;0.462660;19.504000;6.486300;-5.352700;4.492100;1.137300;2.935985;10.002427;3.384991;11489.807248;2.935985;10.002427;3.384991;-2.411746;-0.386609;2.065049;2.841575;3.081987;3.172341;0.462660;19.504000;6.486300;-5.352700;4.492100;1.137300;281.727825;955.320300;319.553000
-2.651782;-2.709700;0.779997;0.608395;2.764117;0.224208;0.296307;-0.539330;1.041775;0.000000;5.389474;0.508950;3.209050;8.889189;8.045150;3.046052;9.278435;9.396602;0.743237;1.253648;1.907051;3.317800;0.000000;4.042105;1.864700;15.147900;2.576796;2.142400;1.316765;1.733869;2.893743;0.275973;1.132894;0.279037;1.460675;0.000000;3.368421;0.713050;4.919500;-0.760509;-0.354429;0.603992;201.535450;0.154433;8.922468;31.732034;557.562688;0.000000;5.729321;31.813745;0.251648;675.578400;0.132430;29.764797;107.256047;6357.925113;0.000000;5.599111;30.716267;0.304900;195.836500;0.298949;10.657888;31.594157;570.519379;0.000000;5.214579;27.353588;0.535625;9.697986;10.259284;14.117768;10.473888;1.067929;-0.744325;7.257204;-2.069938;1.288650;1.347368;7537.726062;2495.335727;-0.837050;19.504000;5.922400;-4.046100;4.356100;1.002900;2.764117;9.396602;2.893743;7486.007180;2.764117;9.396602;2.893743;-1.830993;-0.368878;2.454872;3.081537;2.873477;2.852058;-0.837050;19.504000;5.922400;-4.046100;4.356100;1.002900;201.535450;675.578400;195.836500
-2.387105;-1.983900;1.822767;3.322479;3.003457;0.391822;-1.244750;1.055238;1.059400;1.988350;0.497087;0.643700;8.724100;9.352368;9.544000;1.570079;2.465149;9.483245;0.350707;-0.667757;-0.050643;2.214700;0.000000;3.479612;1.142000;6.790200;0.206654;0.607050;2.165781;4.690607;2.175618;0.322363;-0.366099;-0.755528;3.657050;1.491262;1.491262;1.871450;8.613600;0.568025;0.439349;0.407885;245.871863;2.352013;14.526852;35.922870;758.029760;0.000000;5.378196;30.562487;0.925942;963.293900;0.457654;26.992718;131.786830;9136.034173;0.000000;6.892252;45.998187;0.102167;108.352805;0.198265;11.602559;18.777126;245.964966;0.497087;3.484389;13.125744;1.855100;10.108370;1.506851;13.645634;6.921344;2.435916;0.470399;9.190475;-3.056956;1.548703;0.994175;10602.055156;3380.009633;0.369200;12.187000;3.388700;-8.354900;5.396800;-5.224900;3.003457;9.483245;2.175618;10140.028899;3.003457;9.483245;2.175618;1.641562;1.751427;1.400590;2.729540;3.060374;3.046971;0.369200;12.187000;3.388700;-8.354900;5.396800;-5.224900;245.871863;963.293900;108.352805
-1.665035;-1.964450;0.686724;0.471590;1.801092;0.149405;1.488321;1.392839;0.775375;2.694737;4.715789;0.258450;2.728200;9.539875;9.219550;1.164516;1.356096;9.610687;0.303241;0.541979;-0.904793;2.098325;0.000000;4.042105;0.794100;4.296600;2.047415;2.104100;0.929612;0.864178;2.248575;0.167573;-0.120210;-0.975140;1.378375;0.000000;3.368421;0.697350;3.522110;0.186676;-0.380327;0.212523;126.542653;0.173862;6.317412;20.139648;228.619595;0.000000;5.466537;29.588114;0.407945;725.030500;0.053700;23.533440;114.128419;6968.232027;0.000000;5.948711;33.599684;0.055756;155.603570;1.676622;9.129086;24.526284;351.450970;0.000000;5.463064;29.631814;0.514643;9.964599;1.372095;13.273867;1.469122;0.952364;0.127771;7.448023;-1.238862;1.359387;0.673684;7598.426467;2516.100864;0.369200;12.187000;3.716800;-2.359000;7.890400;0.194690;1.801092;9.610687;2.248575;7548.302592;1.801092;9.610687;2.248575;0.151275;-0.246033;0.233134;2.682063;3.127636;3.200599;0.369200;12.187000;3.716800;-2.359000;7.890400;0.194690;126.542653;725.030500;155.603570
