Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.816928;2.812900;0.081256;0.006603;2.818100;0.047457;0.102533;0.404944;0.084675;0.254902;0.254902;0.000000;809.718120;0.004914;9.085446;9.095700;0.062574;0.003915;9.085662;0.044997;-0.662511;1.545895;0.072625;0.294118;0.294118;0.000000;8419.823395;0.000351;3.060974;3.035000;0.096313;0.009276;3.062488;0.033595;1.876507;4.278464;0.086825;0.117647;0.117647;0.000000;956.168168;0.005494;-0.465372;-0.070195;1.452224;2.108955;1.524967;0.250868;-1.462567;1.161842;1.166672;0.068627;0.068627;0.501961;129.672080;1.697097;1.339943;0.762775;2.337501;5.463912;2.694320;0.578954;1.053203;0.854548;2.635407;0.078431;0.078431;0.000000;461.806276;1.893898;0.000000;0.000000;-0.430866;-0.300375;0.135198;-0.433714;0.000000;-0.000879;-0.095132;0.000000;0.000000;0.605386;-0.043536;-0.610711;0.183270;9.720502;0.002771;13.902375;0.007906;0.002716;0.000000;9.572207;2.011719;3.056680;94.490934;18.963720
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.864813;2.862000;0.087941;0.007734;2.866162;0.047644;-0.233603;-0.151670;0.135050;0.225490;0.225490;0.000000;837.525705;0.005393;9.022365;9.017750;0.090778;0.008241;9.022821;0.054406;0.031659;-0.826761;0.147725;0.176471;0.176471;0.000000;8303.533259;0.000663;3.207150;3.252700;0.152605;0.023288;3.210779;0.036905;-0.255885;-1.404055;0.299075;0.029412;0.029412;0.000000;1050.340450;0.010422;-0.399238;-0.188890;1.626430;2.645274;1.674713;0.291350;-0.903155;0.192369;1.817285;0.058824;0.058824;0.501961;151.169575;1.498421;1.807628;1.395900;2.367754;5.606260;2.978889;0.622608;0.816193;-0.013264;2.982452;0.107843;0.107843;0.000000;619.254708;1.794002;0.000000;0.000000;-0.472284;0.464439;0.191475;-0.309455;0.000000;0.378202;-0.083204;0.000000;0.000000;0.728639;0.072814;-0.729310;-0.270481;9.675765;0.005763;13.887177;0.011882;0.004250;0.000000;9.544683;2.011719;3.151742;93.626191;21.987544
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.646591;2.809500;0.345434;0.119324;2.669039;0.067060;-0.969526;-0.366199;0.464225;0.088235;0.088235;0.000000;720.539143;0.062676;9.056402;8.997300;0.149283;0.022285;9.057632;0.065019;0.870128;-0.251050;0.186425;0.205882;0.205882;0.000000;8367.015303;0.001638;3.260619;3.278100;0.101186;0.010239;3.262188;0.047393;-0.604448;-0.235945;0.140275;0.186275;0.186275;0.000000;1084.949005;0.005365;1.494038;1.283650;1.518445;2.305675;2.130217;0.318048;0.615853;0.735499;1.268817;0.137255;0.137255;0.000000;345.280713;1.190059;3.703647;2.074750;4.107542;16.871905;5.530724;0.952027;1.253050;1.013291;4.839852;0.078431;0.078431;0.000000;2259.718985;1.381451;0.000000;0.000000;-0.816574;-0.232777;-0.276481;0.679458;0.000000;-0.394718;0.285609;0.000000;0.000000;0.836674;-0.278610;-0.626499;0.390870;9.651787;0.007474;13.702993;0.136386;0.006626;0.000000;9.477897;2.011719;3.319928;93.164471;45.768605
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.212950;2.091500;0.284391;0.080878;2.231149;0.086442;0.818065;-0.648735;0.455650;0.009804;0.009804;0.000000;503.649380;0.062091;9.213938;9.252500;0.150811;0.022744;9.215172;0.077044;-0.187422;0.980369;0.178250;0.147059;0.147059;0.000000;8660.625167;0.001721;3.152237;3.150100;0.085849;0.007370;3.153406;0.046790;0.271487;0.719906;0.103975;0.166667;0.166667;0.000000;1013.910029;0.004307;1.274840;0.912535;1.621288;2.628576;2.062473;0.378402;0.917338;0.084100;1.847825;0.068627;0.068627;0.000000;299.842231;1.456218;3.032102;1.403550;4.263232;18.175144;5.231518;0.898556;1.461021;1.379159;3.756643;0.049020;0.049020;0.000000;1864.972277;1.662449;0.000000;0.000000;-0.642015;0.435220;0.214708;0.801455;0.000000;0.418001;-0.200426;0.000000;0.000000;0.723250;0.289479;-0.401521;-0.282351;9.689421;0.012539;13.426888;0.092759;0.011889;0.000000;9.514337;2.011719;3.199140;93.897428;41.566548
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.058188;2.055150;0.101982;0.010400;2.060713;0.063682;0.151092;0.290609;0.133325;0.264706;0.264706;0.000000;432.618785;0.013078;9.264358;9.265150;0.095664;0.009152;9.264852;0.061602;0.411377;10.021885;0.071525;0.333333;0.333333;0.000000;8754.969890;0.000788;3.125986;3.111900;0.062067;0.003852;3.126602;0.039435;-0.065981;2.450815;0.074800;0.254902;0.254902;0.000000;996.919564;0.002512;0.179631;0.025863;1.105706;1.222585;1.120202;0.332199;0.962332;0.742177;1.125395;0.127451;0.127451;1.505882;65.660836;2.471534;1.158668;1.014500;1.758128;3.091014;2.105594;0.587713;1.260385;2.730707;1.369155;0.205882;0.205882;0.000000;294.623911;2.145792;0.000000;0.000000;-0.036923;0.188067;0.035586;0.592495;0.000000;0.307048;-0.287549;0.000000;0.000000;0.441891;0.219525;-0.060676;-0.162992;9.699245;0.008670;13.322546;0.010601;0.009145;0.000000;9.550043;2.011719;3.134474;94.084017;15.464020
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.084454;2.091000;0.091128;0.008304;2.086445;0.044068;0.119555;0.119705;0.120400;0.176471;0.176471;0.000000;443.608228;0.009841;9.264589;9.265200;0.058695;0.003445;9.264775;0.041927;-0.208029;-0.037126;0.059450;0.313725;0.313725;0.000000;8755.102720;0.000302;3.106415;3.092550;0.063111;0.003983;3.107056;0.034628;0.951800;0.775015;0.070400;0.215686;0.215686;0.000000;984.484002;0.002540;0.326140;0.202545;0.992402;0.984861;1.044619;0.223181;0.499587;0.517232;0.757235;0.117647;0.117647;1.003922;61.078216;1.798825;1.168397;0.915330;1.909696;3.646938;2.238770;0.498447;1.113582;1.282284;1.685711;0.186275;0.186275;0.000000;325.242367;1.725525;0.000000;0.000000;-0.167484;0.025550;0.051542;0.705529;0.000000;0.527511;-0.298210;0.000000;0.000000;0.271469;0.292199;-0.461497;-0.260504;9.704955;0.003162;13.349043;0.008548;0.003318;0.000000;9.544830;2.011719;3.137093;94.189311;15.757113
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.094288;2.091750;0.085589;0.007325;2.096036;0.079141;0.554186;3.087613;0.096725;0.392157;0.392157;0.000000;447.750972;0.009734;9.280417;9.277900;0.055134;0.003040;9.280580;0.049063;-0.053544;2.558055;0.061275;0.392157;0.392157;0.000000;8785.022174;0.000275;3.062102;3.064250;0.053684;0.002882;3.062573;0.046001;-0.156630;0.855054;0.061250;0.313725;0.313725;0.000000;956.546819;0.002028;0.165734;0.085859;0.529288;0.280146;0.554629;0.248927;0.914526;1.232953;0.615123;0.166667;0.166667;0.501961;17.101591;2.880620;0.155101;-0.198325;2.009519;4.038165;2.015495;0.677441;0.097528;-0.097659;2.425600;0.068627;0.068627;1.003922;208.499434;2.407058;0.000000;0.000000;0.202127;0.020334;-0.016061;0.729416;0.000000;-0.000003;0.055004;0.000000;0.000000;0.198658;-0.197391;0.071175;0.038282;9.722090;0.003507;13.374705;0.007603;0.002865;0.000000;9.569264;2.011719;3.083506;94.522542;13.749185
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.117624;2.121250;0.093358;0.008716;2.119680;0.100493;0.009408;1.436393;0.109175;0.480392;0.480392;0.000000;457.858268;0.011319;9.276475;9.278600;0.052355;0.002741;9.276623;0.049726;-0.112538;3.383919;0.069200;0.490196;0.490196;0.000000;8777.548268;0.000253;3.056758;3.052350;0.057446;0.003300;3.057298;0.058955;0.256298;0.724096;0.070450;0.421569;0.421569;0.000000;953.233088;0.002279;-0.230181;-0.261270;0.379450;0.143983;0.443808;0.297807;0.716275;0.640127;0.466289;0.303922;0.303922;0.000000;12.748395;2.545475;-0.588685;-0.564450;1.565950;2.452199;1.672946;0.807944;0.351929;1.680411;1.430166;0.313725;0.313725;0.000000;160.534444;2.582868;0.000000;0.000000;0.036105;-0.054115;0.069079;0.379966;0.000000;-0.197368;0.043997;0.000000;0.000000;0.196529;-0.293928;0.099528;0.094367;9.723467;0.002979;13.394099;0.008807;0.002763;0.000000;9.571936;2.011719;3.069372;94.548784;12.342783
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.139137;2.139750;0.065846;0.004336;2.140150;0.077021;-0.416578;0.521388;0.073500;0.539216;0.539216;0.000000;466.980649;0.006162;9.257826;9.260900;0.045039;0.002028;9.257936;0.041131;-0.086017;-0.690737;0.061275;0.362745;0.362745;0.000000;8742.253398;0.000186;3.093929;3.087650;0.060314;0.003638;3.094517;0.055679;0.565801;0.382800;0.092275;0.382353;0.382353;0.000000;976.570346;0.002382;-0.349460;-0.305115;0.418995;0.175557;0.545600;0.277934;-0.173717;0.030555;0.526531;0.313725;0.313725;0.000000;21.411127;1.958201;-0.191144;-0.236460;1.034738;1.070684;1.052245;0.641490;0.179245;-0.132446;1.395882;0.294118;0.294118;1.003922;58.472899;2.880309;0.000000;0.000000;0.087913;-0.000365;0.250845;-0.209437;0.000000;-0.122961;-0.116461;0.000000;0.000000;0.087917;-0.166712;-0.224482;-0.029345;9.710173;0.002163;13.396964;0.004408;0.002019;0.000000;9.564856;2.011719;3.093648;94.289623;10.980936
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.156986;2.163400;0.061105;0.003734;2.157852;0.059684;-0.183946;0.288539;0.061900;0.362745;0.362745;0.000000;474.758012;0.004974;9.235904;9.231200;0.045187;0.002042;9.236014;0.040723;0.083131;0.292694;0.040375;0.401961;0.401961;0.000000;8700.900615;0.000190;3.142493;3.145300;0.053525;0.002865;3.142949;0.051072;0.327260;0.206989;0.068150;0.343137;0.343137;0.000000;1007.424414;0.001923;-0.391914;-0.373095;0.452919;0.205135;0.598943;0.252921;-0.096068;-0.545626;0.571481;0.186275;0.186275;0.000000;26.136303;1.725001;-0.020341;-0.167810;0.985100;0.970422;0.985310;0.580314;0.270512;-0.521128;1.373002;0.294118;0.294118;1.505882;49.541776;2.742700;0.000000;0.000000;0.058070;0.172746;-0.162876;-0.313314;0.000000;0.015147;0.142686;0.000000;0.000000;0.282649;-0.294536;-0.234795;-0.192630;9.693203;0.002103;13.392890;0.003786;0.002047;0.000000;9.543558;2.011719;3.148292;93.960287;11.207696
