Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
1.553056;1.435000;1.542647;2.379759;2.189005;0.817585;0.030427;-0.283339;2.085580;8.947573;7.953398;1.141700;7.766500;8.201301;9.201900;2.589100;6.703441;8.600278;0.468840;-0.821775;-0.263436;2.657900;0.000000;0.497087;0.771200;10.964100;2.960518;2.218200;3.883287;15.079919;4.883092;0.524099;0.388716;-0.890098;6.287205;4.970874;0.497087;2.643640;15.853000;-0.282300;0.455962;-0.908150;159.964815;1.589454;13.596948;23.451492;370.991955;0.000000;5.075256;27.345663;1.400055;844.734000;1.379877;29.311064;116.392797;7273.144970;0.000000;6.630494;43.352660;0.259915;304.933322;0.923953;22.114959;53.267115;1679.376309;0.000000;4.533629;19.656752;1.110199;10.087558;0.842280;13.607799;21.592090;2.164030;-0.144780;9.513925;1.200340;1.224372;0.000000;10524.536382;3107.837745;5.157100;13.324000;10.330000;-2.609400;2.359900;-5.523000;2.189005;8.600278;4.883092;9323.513234;2.189005;8.600278;4.883092;-1.138580;2.758239;-9.220260;3.090435;2.734866;2.813137;5.157100;13.324000;10.330000;-2.609400;2.359900;-5.523000;159.964815;844.734000;304.933322
2.121575;2.123250;1.089115;1.186170;2.384795;0.714972;0.298476;0.041789;1.389275;3.011765;14.054902;0.652900;5.554050;4.396260;2.507250;2.967399;8.805456;5.304013;0.359007;1.011654;-0.421619;4.698125;0.000000;1.505882;0.578200;11.224900;7.621644;9.353700;3.186861;10.156081;8.261085;0.368400;-1.451583;0.733980;3.404375;2.007843;1.505882;0.406850;12.102800;0.375081;-0.336602;-0.943583;216.400606;0.966493;12.855261;29.259400;520.698543;0.000000;6.473581;42.049946;0.726886;448.418500;0.945444;23.900140;64.632158;2420.820544;0.000000;5.688492;33.352556;0.753958;777.407658;0.822653;29.556936;108.467615;6443.328172;0.000000;6.344717;40.518968;0.399861;10.089900;0.259249;14.214054;18.775865;1.051560;-0.235401;8.577371;2.329719;0.523195;16.062745;10397.456584;3128.282419;5.157100;12.714000;10.330000;-0.396950;1.489100;-1.772800;2.384795;5.304013;8.261085;9384.847258;2.384795;5.304013;8.261085;1.224203;-1.179864;-9.011519;3.074727;2.490395;2.325028;5.157100;12.714000;10.330000;-0.396950;1.489100;-1.772800;216.400606;448.418500;777.407658
1.527021;1.367900;0.598580;0.358298;1.640150;0.386771;0.660707;1.353028;0.631375;1.003922;10.039216;0.229150;3.665260;2.131820;2.124350;0.164537;0.027072;2.138160;0.137493;-0.609853;2.909046;0.164100;0.000000;19.074510;0.076650;1.064200;9.635274;9.652650;0.161602;0.026115;9.636629;0.121345;-0.487801;3.437851;0.125275;0.000000;14.054902;0.063400;1.195100;0.154305;-0.391973;-0.473471;155.756150;0.240267;7.835784;21.025655;256.674897;0.000000;6.688514;44.113885;0.494599;217.445600;0.290599;5.663819;29.663568;464.944308;0.000000;6.995382;46.964467;0.031027;982.797900;0.148863;20.307109;134.778109;9470.891253;0.000000;7.001005;47.015989;0.001912;10.005280;0.020800;13.296374;0.366981;0.035418;-0.392273;9.911157;1.637154;0.217744;25.098039;10211.906132;3397.503486;3.550000;2.553300;10.161000;-0.115260;1.489100;8.965900;1.640150;2.138160;9.636629;10192.510458;1.640150;2.138160;9.636629;0.015348;-0.038292;-0.012714;2.716521;2.665469;2.533557;3.550000;2.553300;10.161000;-0.115260;1.489100;8.965900;155.756150;217.445600;982.797900
1.159150;1.175000;0.268492;0.072088;1.189839;0.188190;0.518708;1.181387;0.370395;0.000000;9.537255;0.186385;1.589470;2.117639;2.122050;0.100324;0.010065;2.120014;0.087970;-0.454557;4.636359;0.102100;0.000000;20.580392;0.047600;0.786200;9.690059;9.688500;0.058613;0.003435;9.690236;0.054950;1.143175;4.219354;0.058125;0.000000;20.580392;0.030050;0.409200;-0.623516;-0.195615;0.289279;118.233340;0.246492;4.366323;16.032566;140.760918;0.000000;6.885412;45.931665;0.199444;215.999200;0.138892;5.050994;29.541906;457.924612;0.000000;6.999000;46.997635;0.012796;988.386000;0.163778;19.542278;135.665452;9577.694159;0.000000;7.001369;47.019321;0.000285;9.990345;0.003855;12.966848;0.077260;0.006152;-0.363151;9.961697;1.257554;0.215155;12.047059;10180.511617;3392.126563;2.180900;2.452400;9.946400;0.591430;1.666200;9.537200;1.189839;2.120014;9.690236;10176.379689;1.189839;2.120014;9.690236;-0.016961;-0.003109;0.001718;2.847705;2.539767;2.598296;2.180900;2.452400;9.946400;0.591430;1.666200;9.537200;118.233340;215.999200;988.386000
0.977877;0.952400;0.182233;0.033209;0.994712;0.115399;2.904744;16.920082;0.108285;0.000000;15.409709;0.060080;1.589470;2.156326;2.155400;0.074721;0.005583;2.157620;0.056771;-1.970373;18.757383;0.037250;0.000000;25.351456;0.023600;0.786200;9.707162;9.705000;0.047817;0.002286;9.707280;0.038835;1.532241;8.585623;0.025500;0.000000;21.871845;0.016200;0.397700;-0.655560;-0.089078;0.303725;100.721300;0.042300;3.455371;13.657964;100.203277;0.000000;6.941146;46.465662;0.143011;222.101600;0.104638;4.952286;30.408574;479.211040;0.000000;7.000260;47.009175;0.007215;999.837700;0.087434;19.671011;137.250909;9705.704418;0.000000;7.001381;47.019434;0.000194;9.993668;0.002655;12.841365;0.036227;0.003528;-0.261726;10.095591;1.021858;0.218588;9.941748;10287.097544;3428.372912;2.180900;2.452400;9.946400;0.591430;1.666200;9.548700;0.994712;2.157620;9.707280;10285.118735;0.994712;2.157620;9.707280;-0.009014;-0.000784;0.001096;2.156936;1.959758;2.058795;2.180900;2.452400;9.946400;0.591430;1.666200;9.548700;100.721300;222.101600;999.837700
0.925952;0.928200;0.056450;0.003187;0.927671;0.052082;-0.029747;0.270265;0.072140;0.000000;21.374757;0.036000;0.313160;2.172754;2.167200;0.026892;0.000723;2.172921;0.025472;2.398302;12.494657;0.025150;0.000000;25.351456;0.012500;0.221800;9.708274;9.711000;0.018546;0.000344;9.708292;0.018533;0.143487;10.808714;0.022150;0.000000;23.363107;0.011300;0.189200;-0.131617;-0.108672;0.308102;95.373030;0.061404;2.287043;13.039090;88.474936;0.000000;6.993982;46.951513;0.019372;223.793700;0.037355;4.552732;30.700048;486.285983;0.000000;7.001278;47.018489;0.001082;999.952200;0.016132;19.392902;137.305795;9707.827444;0.000000;7.001396;47.019566;0.000032;9.991629;0.000425;12.806980;0.003240;0.000764;-0.132236;10.103380;0.950241;0.220176;23.363107;10282.785543;3427.529454;1.084900;2.339400;9.805200;0.771740;2.117600;9.616000;0.927671;2.172921;9.708292;10282.588363;0.927671;2.172921;9.708292;-0.000202;-0.000115;0.000155;2.888884;2.166740;1.908413;1.084900;2.339400;9.805200;0.771740;2.117600;9.616000;95.373030;223.793700;999.952200
0.892755;0.892310;0.054734;0.002996;0.894431;0.049327;-0.047492;-0.646931;0.087292;0.000000;18.189474;0.047935;0.229060;2.178732;2.167700;0.029449;0.000867;2.178931;0.027132;2.134542;9.651302;0.026200;0.000000;21.557895;0.013050;0.221800;9.709917;9.712250;0.020604;0.000425;9.709939;0.022095;0.047415;9.284365;0.016550;0.000000;26.273684;0.010600;0.189200;-0.201172;-0.024591;0.384801;67.849370;0.062577;2.130231;10.664199;60.687608;0.000000;5.996616;33.982706;0.019345;165.583600;0.013756;4.467993;26.136663;360.795208;0.000000;6.002004;34.024846;0.001239;737.953700;0.013058;19.071327;116.618158;7165.485497;0.000000;6.002186;34.026268;0.000039;9.991502;0.000550;12.781404;0.003086;0.000934;-0.076059;7.481858;0.683290;0.220726;22.905263;7587.109345;2528.989438;1.000800;2.339400;9.805200;0.771740;2.117600;9.616000;0.894431;2.178931;9.709939;7586.968313;0.894431;2.178931;9.709939;-0.000329;-0.000028;0.000237;2.815194;2.140181;1.896350;1.000800;2.339400;9.805200;0.771740;2.117600;9.616000;67.849370;165.583600;737.953700
-2.067408;-2.302600;0.389656;0.151831;2.103808;0.056112;0.670833;-1.156838;0.723200;0.000000;0.497087;0.120100;1.311000;-9.628727;-9.565400;0.154988;0.024021;9.629974;0.054511;-0.441226;0.990771;0.192850;0.000000;2.982524;0.050000;0.938900;0.043695;-0.101880;0.327970;0.107565;0.330868;0.030918;1.676401;1.339227;0.233222;0.497087;0.497087;0.069080;1.114490;-0.659405;0.693364;-0.273624;212.943000;0.099186;5.848021;29.211347;448.059332;0.000000;6.853411;45.585277;0.107623;991.758900;0.090387;20.074642;136.068252;9550.612972;0.000000;7.000562;47.011911;0.001585;17.128818;0.194406;1.763706;2.872540;5.736228;0.497087;3.718406;14.920412;1.777623;9.861975;0.013339;11.923052;0.231100;0.045007;0.690230;9.735643;-2.291273;-1.566258;1.988350;10018.317541;3334.802844;-1.160000;-9.121100;0.885190;-2.471000;-10.060000;-0.229300;2.103808;9.629974;0.330868;10004.408532;2.103808;9.629974;0.330868;-0.040213;0.089478;-0.014045;2.660645;2.558790;2.477201;-1.160000;-9.121100;0.885190;-2.471000;-10.060000;-0.229300;212.943000;991.758900;17.128818
0.495817;-1.377300;2.723362;7.416702;2.768129;0.192813;0.609532;-1.302519;4.847325;0.501961;0.501961;0.874035;7.818700;-9.385264;-9.585600;0.541799;0.293546;9.400889;0.210969;0.844640;-0.315667;0.752875;0.000000;6.525490;0.292200;2.225600;0.503093;0.296245;0.716509;0.513386;0.875493;0.159252;0.679993;-0.235008;0.982842;2.007843;3.011765;0.476395;3.389710;0.742053;0.003949;-0.213805;166.058279;3.547912;13.259120;24.808877;403.400020;0.501961;4.825317;25.407122;1.360310;957.296900;0.809114;21.900052;131.046719;8999.494639;0.000000;6.990705;46.920567;0.015976;51.315481;1.331591;5.342596;8.576104;52.047354;0.000000;4.559816;19.855982;1.545797;9.832805;0.121686;12.428350;7.656268;0.535883;-0.705814;9.663231;-0.943909;-1.517243;1.505882;9868.002341;3151.647338;5.479900;-8.016400;2.749600;-2.338800;-10.242000;-0.640110;2.768129;9.400889;0.875493;9454.942014;2.768129;9.400889;0.875493;1.105750;0.007783;-0.083822;2.858535;3.029060;2.909450;5.479900;-8.016400;2.749600;-2.338800;-10.242000;-0.640110;166.058279;957.296900;51.315481
1.572551;2.213100;3.333645;11.113186;3.685933;0.743092;-0.403141;-0.801756;5.636455;2.007843;2.007843;2.747265;14.178800;-9.177194;-9.106100;0.995909;0.991836;9.231074;0.668354;-0.282477;1.232235;1.220800;0.000000;11.545098;0.615050;6.524100;0.463202;0.514645;1.162099;1.350475;1.251012;0.593847;-0.135854;-0.344987;1.821200;6.023529;8.031373;0.898375;6.062000;0.415631;-0.437561;-0.249034;220.256410;0.559388;16.581337;36.494477;819.146615;0.501961;4.518838;20.325368;1.218530;936.073800;1.102166;25.683699;127.633278;8641.128567;0.000000;6.975391;46.780151;0.053895;55.389896;1.253656;9.419349;9.462837;90.882448;0.501961;3.451673;12.836362;2.519633;9.973104;0.901062;13.391064;11.701144;1.086009;-0.436831;9.185804;2.376692;-1.520366;2.007843;10191.160649;3183.719210;7.630900;-5.820900;3.454100;-6.547900;-12.345000;-2.607900;3.685933;9.231074;1.251012;9551.157630;3.685933;9.231074;1.251012;1.393562;-1.711904;-0.291073;3.088436;2.807118;2.943727;7.630900;-5.820900;3.454100;-6.547900;-12.345000;-2.607900;220.256410;936.073800;55.389896
