Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.333968;2.306350;0.506594;0.256637;2.388314;0.251844;0.332073;0.500045;0.592575;0.205882;0.205882;0.000000;568.726865;0.176102;9.543070;9.007100;1.554738;2.417211;9.668888;0.598911;1.667123;3.254156;1.655150;0.127451;0.127451;0.000000;9412.438806;0.104078;3.217497;2.752500;0.935981;0.876061;3.350873;0.221378;0.313781;-1.356807;1.707550;0.039216;0.039216;0.000000;1100.614136;0.234468;-6.248333;-9.170250;33.048546;1092.206407;33.634032;4.240978;0.036745;-1.430593;64.620000;0.039216;0.039216;1.003922;59687.334986;1.192933;12.139781;14.493000;36.054395;1299.919367;38.043313;6.892029;0.037586;-0.809544;57.296250;0.078431;0.078431;1.003922;81329.944284;1.870068;0.000000;0.000000;0.372290;0.701444;-0.461157;-0.784259;0.000000;-0.139268;-0.028040;0.000000;0.000000;0.123409;0.263189;0.282792;0.103802;10.042532;2.338989;13.877037;2.480619;0.219703;0.000000;10.011314;2.011719;3.212191;103.191431;2589.770069
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.339270;2.349250;0.483918;0.234177;2.388799;0.224782;-0.100066;0.375389;0.524725;0.245098;0.245098;0.000000;570.107446;0.156523;9.354993;9.147100;1.105350;1.221800;9.420069;0.430621;1.464154;3.660724;1.305400;0.137255;0.137255;0.000000;8988.933584;0.060478;3.357295;3.133800;0.989310;0.978735;3.500024;0.203659;0.035131;-1.499512;1.819325;0.029412;0.029412;0.000000;1199.606618;0.229636;2.806948;2.043750;30.231035;913.915488;30.361068;3.843543;-0.094730;-0.857564;47.052000;0.068627;0.068627;1.003922;47418.027237;1.216707;24.330560;16.437500;30.933862;956.903792;39.355812;6.681801;0.416191;-0.897139;47.608625;0.058824;0.058824;0.000000;109188.020559;1.343410;0.000000;0.000000;0.252145;0.640668;-0.169618;-0.529732;0.000000;-0.231225;-0.037935;0.000000;0.000000;0.057487;0.269622;0.208304;-0.060575;9.862546;1.174239;13.694263;1.252163;0.218229;0.000000;9.855001;2.011719;3.484486;98.444055;2482.924531
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.051305;2.174850;0.614064;0.377075;2.141244;0.245900;-0.918716;1.595042;0.577125;0.196078;0.196078;0.000000;448.431838;0.290318;9.360390;9.199350;0.964217;0.929714;9.409921;0.342846;0.660776;0.819535;1.231225;0.137255;0.137255;0.000000;8984.355181;0.046142;3.382011;3.249900;0.767895;0.589663;3.468092;0.157260;0.110560;-0.903065;1.221825;0.058824;0.058824;0.000000;1196.749474;0.155647;6.722061;2.309200;18.332975;336.097982;19.526497;2.909331;1.067704;0.619834;12.777725;0.068627;0.068627;0.000000;21755.948834;2.421619;2.541962;0.877210;35.043148;1228.022221;35.135222;7.100646;0.194689;0.386484;33.069750;0.098039;0.098039;0.501961;63292.187237;1.483473;0.000000;0.000000;0.358189;0.501234;0.351607;0.227436;0.000000;0.253390;-0.103130;0.000000;0.000000;0.331160;0.389996;0.126171;0.019014;9.807757;0.939451;13.415973;1.011638;0.308089;0.000000;9.609308;2.011719;3.480855;97.131546;1627.795537
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-1.838715;-1.955800;0.322800;0.104200;1.866835;0.079176;0.729312;0.421870;0.445600;0.049020;0.049020;0.000000;350.163125;0.107484;-9.704438;-9.640000;0.506130;0.256168;9.717628;0.164894;-1.405603;4.849607;0.207200;0.147059;0.147059;0.000000;9619.029363;0.014090;0.028839;-0.156570;0.564332;0.318471;0.565068;0.066098;0.754400;-0.427750;0.723567;0.039216;0.039216;0.501961;16.327158;1.187945;2.938221;-0.038170;7.487500;56.062660;8.043370;1.204806;1.255480;0.738427;6.456663;0.039216;0.039216;1.505882;3739.780570;1.939224;5.380131;1.418750;12.619279;159.246196;13.718309;1.958274;-0.674767;2.560718;12.578220;0.058824;0.058824;0.501961;11076.521208;1.971570;0.000000;0.000000;-0.297377;0.042503;0.436759;-0.163585;0.000000;0.708567;-0.261573;0.000000;0.000000;0.001709;0.015190;-0.226469;-0.156307;10.084177;0.226739;13.543153;0.273050;0.090886;0.000000;9.910502;2.011719;-0.130689;101.917361;253.207112
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-1.816329;-1.945050;0.408124;0.166566;1.861617;0.106655;0.202170;-1.127330;0.706250;0.058824;0.058824;0.000000;345.001455;0.162399;-9.805853;-9.604000;0.903618;0.816526;9.847400;0.302390;-1.616044;4.309771;0.586225;0.098039;0.098039;0.000000;9849.427537;0.037909;0.070238;-0.090529;0.568674;0.323390;0.572995;0.113142;0.448788;-0.449320;0.696935;0.078431;0.078431;0.501961;16.998901;1.858346;0.678357;0.492870;11.669264;136.171729;11.688965;2.087510;-0.427176;0.339495;11.718950;0.137255;0.137255;1.505882;6991.892191;1.624687;3.374934;6.155600;18.928014;358.269698;19.226541;2.979785;-0.967777;0.182575;18.321972;0.068627;0.068627;0.501961;19433.604369;1.748154;0.000000;0.000000;0.215851;0.069681;0.276618;0.346335;0.000000;0.103208;-0.404207;0.000000;0.000000;0.032594;-0.382388;0.234421;-0.227406;10.180458;0.795180;13.622182;0.834313;0.158512;0.000000;10.014320;2.011719;0.198384;104.436896;506.620096
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-2.058662;-2.122300;0.327297;0.107124;2.084517;0.074162;1.140971;0.585965;0.178475;0.098039;0.098039;0.000000;437.749690;0.089983;-9.684730;-9.596800;0.772877;0.597338;9.715521;0.179096;-2.787997;10.999943;0.159275;0.068627;0.068627;0.000000;9597.453152;0.029839;-0.196589;-0.156250;0.246781;0.060901;0.315512;0.074806;-1.125613;3.281701;0.135421;0.117647;0.117647;0.000000;7.048043;1.882110;-4.053744;-0.926795;8.240632;67.908022;9.183728;1.199435;-1.177541;1.948430;7.944235;0.049020;0.049020;0.000000;5140.259521;1.895314;-9.244556;-0.991600;19.839436;393.603237;21.887555;2.128828;-0.763092;-0.282531;21.696970;0.019608;0.019608;0.501961;28791.126160;1.480800;0.000000;0.000000;0.401919;-0.024050;-0.053196;0.605005;0.000000;-0.602013;-0.484898;0.000000;0.000000;0.141821;-0.486318;0.783331;-0.351007;10.106477;0.595681;13.743392;0.623703;0.087734;0.000000;10.019539;2.011719;-0.218010;102.736553;563.505456
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.787406;3.651100;1.023960;1.048494;3.923383;0.331162;0.304075;-0.757148;1.618450;0.107843;0.107843;0.000000;1516.606594;0.236177;9.320128;9.195650;1.446423;2.092140;9.431698;0.503648;0.005473;-0.974124;2.485800;0.127451;0.127451;0.000000;8966.915043;0.093238;2.659694;2.541050;1.489896;2.219790;3.048568;0.237742;-0.067790;-0.082142;1.741825;0.068627;0.068627;0.000000;834.788648;0.631801;8.276044;11.008000;20.239847;409.651396;21.866511;3.640416;0.052046;-0.973817;31.787100;0.058824;0.058824;1.003922;27878.564660;1.833070;56.187580;57.780500;75.102926;5640.449468;93.794955;15.552446;-0.055491;-0.768626;99.109892;0.088235;0.088235;0.000000;609693.178408;1.530586;0.000000;0.000000;-0.062306;-0.088915;-0.478879;0.471576;0.000000;0.041888;0.231292;0.000000;0.000000;0.207092;0.021325;0.100959;-0.217240;10.322361;1.798740;15.107534;2.121031;1.050699;0.000000;10.018134;2.011719;3.120968;108.349871;9284.931626
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.507514;3.131100;0.827991;0.685569;3.603917;0.214800;1.079419;0.218929;1.101800;0.088235;0.088235;0.000000;1289.840560;0.181697;9.365226;9.180100;1.095500;1.200120;9.429082;0.306802;-0.447931;-0.235199;1.253525;0.078431;0.078431;0.000000;9007.374813;0.056818;2.357715;2.826250;1.561872;2.439443;2.828120;0.220700;0.033895;-0.011997;1.710625;0.058824;0.058824;0.000000;691.421584;0.742649;20.339243;12.506500;28.137687;791.729419;34.719076;3.729770;0.317688;-1.155152;41.049827;0.039216;0.039216;0.000000;82577.280008;1.479678;58.945840;55.904000;69.933071;4890.634434;91.461721;11.589631;0.129549;-0.552997;107.185825;0.068627;0.068627;0.000000;603833.965604;1.286889;0.000000;0.000000;-0.277845;0.145295;-0.452742;0.214426;0.000000;0.133440;0.372442;0.000000;0.000000;-0.075093;0.317069;-0.539600;0.004515;10.246237;0.910443;14.872740;1.315893;0.588466;0.000000;10.093147;2.011719;2.204233;105.895808;9578.658938
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.916743;2.971400;0.528318;0.279120;2.964205;0.092530;-0.034253;-0.430207;0.606850;0.058824;0.058824;0.000000;881.988982;0.107198;9.163197;9.051650;0.746535;0.557315;9.193557;0.125157;-0.106791;0.153874;1.001800;0.049020;0.049020;0.000000;8592.769469;0.029067;3.049217;3.115000;1.248073;1.557687;3.294755;0.137849;-0.486587;1.849502;0.388025;0.088235;0.088235;0.000000;1027.815822;0.437986;5.598667;0.558070;32.932128;1084.525043;33.404642;2.450095;0.738743;-0.526744;18.767550;0.009804;0.009804;0.501961;58514.336433;1.178173;-16.424122;-10.968650;55.915195;3126.508994;58.277447;4.734529;0.471730;-0.368399;68.204025;0.009804;0.009804;0.501961;187052.301206;1.855812;0.000000;0.000000;-0.259969;-0.182851;-0.518079;0.793437;0.000000;0.454749;0.558117;0.000000;0.000000;0.155181;0.159054;-0.776048;0.365494;9.842057;0.441927;14.079940;0.596874;0.247843;0.000000;9.915283;2.011719;2.716019;97.308006;4522.986310
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.344843;2.341450;0.612666;0.375360;2.423561;0.219897;0.196166;-0.607187;0.895150;0.127451;0.127451;0.000000;579.970742;0.221254;9.303287;8.831750;1.769212;3.130111;9.470019;0.528272;0.987092;0.720476;2.406400;0.088235;0.088235;0.000000;8987.857844;0.126917;3.206384;3.118600;0.959357;0.920366;3.346829;0.175425;0.368084;-0.003258;1.260600;0.058824;0.058824;0.000000;1095.593973;0.246097;-1.720663;-3.087400;37.202895;1384.055427;37.242665;5.527901;-0.076856;-0.906403;56.951500;0.058824;0.058824;1.003922;70888.889064;1.144680;-12.088796;-7.292150;52.756729;2783.272473;54.124038;11.021251;-0.377614;-0.553787;77.124250;0.068627;0.068627;0.501961;156854.254912;1.859717;0.000000;0.000000;0.370757;0.695485;0.140332;0.225232;0.000000;0.051272;0.253232;0.000000;0.000000;0.274816;0.150252;0.522402;0.188405;9.824658;3.031016;13.648130;3.219101;0.321077;0.000000;9.635138;2.011719;3.232229;99.554914;4327.628833
