Right Upper Leg_Ax_Mean;Right Upper Leg_Ax_Median;Right Upper Leg_Ax_Std;Right Upper Leg_Ax_Var;Right Upper Leg_Ax_RMS;Right Upper Leg_Ax_AvgDeriv;Right Upper Leg_Ax_Skew;Right Upper Leg_Ax_Kurt;Right Upper Leg_Ax_IQR;Right Upper Leg_Ax_ZCR;Right Upper Leg_Ax_MCR;Right Upper Leg_Ax_DomFreq;Right Upper Leg_Ax_Energy;Right Upper Leg_Ax_SpecEnt;Right Upper Leg_Ay_Mean;Right Upper Leg_Ay_Median;Right Upper Leg_Ay_Std;Right Upper Leg_Ay_Var;Right Upper Leg_Ay_RMS;Right Upper Leg_Ay_AvgDeriv;Right Upper Leg_Ay_Skew;Right Upper Leg_Ay_Kurt;Right Upper Leg_Ay_IQR;Right Upper Leg_Ay_ZCR;Right Upper Leg_Ay_MCR;Right Upper Leg_Ay_DomFreq;Right Upper Leg_Ay_Energy;Right Upper Leg_Ay_SpecEnt;Right Upper Leg_Az_Mean;Right Upper Leg_Az_Median;Right Upper Leg_Az_Std;Right Upper Leg_Az_Var;Right Upper Leg_Az_RMS;Right Upper Leg_Az_AvgDeriv;Right Upper Leg_Az_Skew;Right Upper Leg_Az_Kurt;Right Upper Leg_Az_IQR;Right Upper Leg_Az_ZCR;Right Upper Leg_Az_MCR;Right Upper Leg_Az_DomFreq;Right Upper Leg_Az_Energy;Right Upper Leg_Az_SpecEnt;Right Upper Leg_Gx_Mean;Right Upper Leg_Gx_Median;Right Upper Leg_Gx_Std;Right Upper Leg_Gx_Var;Right Upper Leg_Gx_RMS;Right Upper Leg_Gx_AvgDeriv;Right Upper Leg_Gx_Skew;Right Upper Leg_Gx_Kurt;Right Upper Leg_Gx_IQR;Right Upper Leg_Gx_ZCR;Right Upper Leg_Gx_MCR;Right Upper Leg_Gx_DomFreq;Right Upper Leg_Gx_Energy;Right Upper Leg_Gx_SpecEnt;Right Upper Leg_Gy_Mean;Right Upper Leg_Gy_Median;Right Upper Leg_Gy_Std;Right Upper Leg_Gy_Var;Right Upper Leg_Gy_RMS;Right Upper Leg_Gy_AvgDeriv;Right Upper Leg_Gy_Skew;Right Upper Leg_Gy_Kurt;Right Upper Leg_Gy_IQR;Right Upper Leg_Gy_ZCR;Right Upper Leg_Gy_MCR;Right Upper Leg_Gy_DomFreq;Right Upper Leg_Gy_Energy;Right Upper Leg_Gy_SpecEnt;Right Upper Leg_Gz_Mean;Right Upper Leg_Gz_Median;Right Upper Leg_Gz_Std;Right Upper Leg_Gz_Var;Right Upper Leg_Gz_RMS;Right Upper Leg_Gz_AvgDeriv;Right Upper Leg_Gz_Skew;Right Upper Leg_Gz_Kurt;Right Upper Leg_Gz_IQR;Right Upper Leg_Gz_ZCR;Right Upper Leg_Gz_MCR;Right Upper Leg_Gz_DomFreq;Right Upper Leg_Gz_Energy;Right Upper Leg_Gz_SpecEnt;Right Upper Leg_Corr_AxAy;Right Upper Leg_Corr_AxAz;Right Upper Leg_Corr_AyAz;Right Upper Leg_Corr_GxGy;Right Upper Leg_Corr_GxGz;Right Upper Leg_Corr_GyGz;Right Upper Leg_Corr_AxGx;Right Upper Leg_Corr_AyGy;Right Upper Leg_Corr_AzGz;Right Upper Leg_Corr_AxGy;Right Upper Leg_Corr_AxGz;Right Upper Leg_Corr_AyGx;Right Upper Leg_Corr_AyGz;Right Upper Leg_Corr_AzGx;Right Upper Leg_Corr_AzGy;Right Upper Leg_AI;Right Upper Leg_VI;Right Upper Leg_SMA;Right Upper Leg_EVA1;Right Upper Leg_EVA2;Right Upper Leg_CAGH;Right Upper Leg_AVH;Right Upper Leg_AVG;Right Upper Leg_ARATG;Right Upper Leg_AAE;Right Upper Leg_ARE
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.297556;-0.294665;0.039296;0.001544;0.300140;0.022880;-0.220805;-0.549863;0.050080;0.245098;0.245098;0.000000;9.109822;0.072039;9.865670;9.867250;0.023942;0.000573;9.865699;0.021505;0.156289;0.209886;0.033425;0.382353;0.382353;0.000000;9927.836053;0.000050;-0.761166;-0.764000;0.056451;0.003187;0.763256;0.037653;0.436124;0.983863;0.071955;0.254902;0.254902;0.000000;59.258577;0.026559;-0.623454;-0.433260;0.733590;0.538154;0.962730;0.300565;-0.512505;-0.551679;0.979592;0.137255;0.137255;0.000000;67.100964;1.434977;-0.142727;-0.344770;1.106359;1.224030;1.115527;0.445307;1.060909;1.579904;1.165263;0.147059;0.147059;0.501961;64.503793;2.553829;0.000000;0.000000;-0.229371;-0.216951;-0.363241;0.441046;0.000000;0.212573;-0.000701;0.000000;0.000000;0.257948;-0.051771;-0.014335;-0.051657;10.649957;0.000505;14.163226;0.001606;0.000533;0.000000;9.926891;4.023438;-0.766110;113.422094;2.753810
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.281243;-0.292670;0.057314;0.003285;0.287024;0.023934;0.322700;-0.793175;0.083965;0.186275;0.186275;0.000000;8.235565;0.141620;9.864459;9.866800;0.024142;0.000583;9.864488;0.021832;0.300206;0.158350;0.035600;0.441176;0.441176;0.000000;9925.399668;0.000051;-0.755263;-0.787105;0.077404;0.005991;0.759219;0.033550;0.469398;-0.887654;0.122947;0.098039;0.098039;0.000000;58.488700;0.042245;-0.526437;-0.376530;0.897519;0.805541;1.040517;0.260218;-0.232082;-1.110093;1.683685;0.078431;0.078431;0.501961;69.366516;1.437303;0.034490;0.014764;1.075794;1.157334;1.076347;0.384129;0.722569;1.432771;1.089325;0.176471;0.176471;0.501961;59.145374;2.271778;0.000000;0.000000;-0.249582;-0.288162;-0.387406;0.496849;0.000000;0.452165;-0.038895;0.000000;0.000000;-0.144406;0.173146;0.044080;-0.111046;10.648474;0.000519;14.145702;0.003361;0.000545;0.000000;9.927699;4.023438;-0.764660;113.390513;2.817613
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.223203;-0.213345;0.045936;0.002110;0.227881;0.023564;-0.324836;-0.613137;0.050478;0.225490;0.225490;0.000000;5.189481;0.148871;9.857982;9.855450;0.021426;0.000459;9.858006;0.019452;0.039151;-0.499701;0.025675;0.441176;0.441176;0.000000;9912.364653;0.000041;-0.815421;-0.838580;0.100034;0.010007;0.821534;0.029360;0.609432;-0.771696;0.140390;0.107843;0.107843;0.000000;68.331548;0.056804;-0.052703;-0.049247;0.643224;0.413737;0.645379;0.242320;-0.479767;0.347125;0.645360;0.225490;0.225490;2.007843;21.393770;2.719917;0.118735;0.143400;0.629324;0.396049;0.640427;0.338395;-0.146623;-0.317013;0.872805;0.235294;0.235294;2.007843;21.658645;2.851420;0.000000;0.000000;-0.270042;-0.425790;-0.220656;0.013807;0.000000;0.443833;0.005470;0.000000;0.000000;-0.691316;0.286635;0.279829;-0.269138;10.641043;0.000407;14.081186;0.002173;0.000421;0.000000;9.922340;4.023438;-0.769104;113.232205;1.501579
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.208975;-0.214670;0.102966;0.010602;0.232964;0.030949;8.254930;75.294886;0.039788;0.235294;0.235294;0.000000;4.997790;0.758195;9.844771;9.842750;0.023554;0.000555;9.844799;0.019179;-0.415534;1.034360;0.025450;0.343137;0.343137;0.000000;9885.818146;0.000049;-0.966936;-0.959330;0.094788;0.008985;0.971571;0.031624;-1.458202;6.281141;0.133490;0.088235;0.088235;0.000000;95.824974;0.042525;0.058504;0.018951;0.570685;0.325682;0.573676;0.240716;0.350819;0.726443;0.596725;0.215686;0.215686;0.501961;16.960583;1.949448;0.136172;0.169565;0.826151;0.682525;0.837298;0.397364;-0.387312;-0.195122;1.120945;0.196078;0.196078;2.007843;36.726153;2.771927;0.000000;0.000000;-0.233778;0.109567;-0.149563;-0.072170;0.000000;0.012654;0.003386;0.000000;0.000000;-0.382482;0.191789;0.351088;-0.097325;10.628918;0.000445;14.068731;0.010739;0.000528;0.000000;9.910323;4.023438;-0.927063;112.974335;1.974123
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.286427;0.637310;0.512389;0.262543;0.587012;0.043775;-0.024657;-1.967695;1.011397;0.009804;0.009804;0.501961;21.757979;1.191221;9.804656;9.817100;0.050363;0.002536;9.804785;0.028701;-0.642998;-0.178891;0.067275;0.225490;0.225490;0.000000;9805.519747;0.000197;-1.169652;-1.146150;0.153828;0.023663;1.179724;0.051176;-0.450480;-0.926636;0.252625;0.029412;0.029412;0.000000;140.751515;0.064601;-0.422671;-0.221760;1.083306;1.173551;1.162842;0.507615;0.004709;-0.300429;1.536195;0.147059;0.147059;0.501961;78.078235;2.488781;0.141185;0.292960;0.985180;0.970579;0.995245;0.570611;-0.321693;0.049824;1.190675;0.205882;0.205882;3.513725;51.543768;2.864606;0.000000;0.000000;-0.658879;0.446812;-0.078171;0.048245;0.000000;-0.432585;0.214771;0.000000;0.000000;-0.879647;-0.003642;0.505862;0.451872;10.605512;0.001503;14.320461;0.266260;0.001443;0.000000;9.880636;4.023438;-1.115405;112.478397;3.734463
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.774463;0.777635;0.052479;0.002754;0.776239;0.043451;-0.117842;0.357592;0.060315;0.401961;0.401961;0.000000;61.319343;0.023808;9.770505;9.773750;0.046384;0.002152;9.770615;0.038348;0.444041;0.521546;0.060625;0.401961;0.401961;0.000000;9737.312017;0.000175;-1.306522;-1.290850;0.092572;0.008570;1.309797;0.062866;-0.284554;-0.429813;0.119600;0.235294;0.235294;0.000000;174.552817;0.023593;-0.365217;-0.249820;1.163420;1.353546;1.219397;0.780941;-0.077979;-0.821581;1.976363;0.235294;0.235294;0.501961;82.680764;2.784219;0.290645;0.399840;0.981372;0.963090;1.023506;0.638620;-0.424199;0.132868;1.296575;0.235294;0.235294;0.000000;57.752231;3.029692;0.000000;0.000000;-0.062779;-0.088632;0.059610;0.095293;0.000000;-0.258656;0.342119;0.000000;0.000000;-0.069629;-0.299915;-0.028635;0.118406;10.586106;0.001827;14.544968;0.002818;0.002136;0.000000;9.860631;4.023438;-1.309281;112.067465;4.250063
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.742342;0.745510;0.049985;0.002499;0.744023;0.041539;-0.196274;-0.031366;0.060087;0.284314;0.284314;0.000000;56.336932;0.023469;9.745091;9.749900;0.052893;0.002798;9.745235;0.035306;0.028312;0.345812;0.062075;0.254902;0.254902;0.000000;9686.756622;0.000221;-1.472413;-1.381550;0.241136;0.058147;1.492027;0.065191;-0.800303;-0.783325;0.409350;0.068627;0.068627;0.000000;224.102666;0.091676;-0.213762;-0.120305;1.130473;1.277970;1.150506;0.740309;-0.376750;-0.079560;1.509750;0.254902;0.254902;0.501961;69.842776;2.533579;0.641479;0.553465;1.321876;1.747356;1.469303;0.756289;0.215024;0.868474;1.412754;0.176471;0.176471;0.000000;131.114846;2.469717;0.000000;0.000000;0.394932;0.548730;-0.218039;-0.072776;0.000000;0.217210;-0.094968;0.000000;0.000000;0.500535;0.019809;0.709215;0.459681;10.560333;0.002529;14.487433;0.003740;0.001609;0.000000;9.848893;4.023438;-1.366976;111.523170;5.708662
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.723491;0.723365;0.042614;0.001816;0.724744;0.041211;0.243122;0.842404;0.059715;0.401961;0.401961;0.000000;53.483534;0.018781;9.704521;9.696600;0.045583;0.002078;9.704628;0.030268;0.491148;-0.439902;0.062075;0.284314;0.284314;0.000000;9606.233469;0.000169;-1.720675;-1.782400;0.200295;0.040118;1.732294;0.060875;0.976871;-0.458322;0.189975;0.147059;0.147059;0.000000;304.039892;0.054046;-0.194187;-0.145810;1.126514;1.269033;1.143128;0.691554;-0.301474;0.076703;1.305165;0.196078;0.196078;0.501961;68.707817;2.276912;0.334226;0.153050;1.384458;1.916725;1.424230;0.858008;0.658127;0.658572;1.593090;0.254902;0.254902;1.505882;109.311365;2.926560;0.000000;0.000000;0.249615;0.229970;0.015777;-0.205095;0.000000;0.182530;0.052750;0.000000;0.000000;0.310558;0.046528;0.742588;0.268665;10.521559;0.001840;14.428011;0.002473;0.001459;0.000000;9.803479;4.023438;-1.650749;110.705052;6.336015
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.813165;0.807420;0.041809;0.001748;0.814239;0.043117;0.389177;-0.022078;0.059323;0.431373;0.431373;0.000000;67.535451;0.014168;9.685550;9.685250;0.023791;0.000566;9.685579;0.026314;0.348557;0.114095;0.025525;0.509804;0.509804;0.000000;9568.637037;0.000052;-1.805847;-1.807200;0.039911;0.001593;1.806288;0.037859;-0.672804;0.992473;0.038775;0.450980;0.450980;0.000000;332.711815;0.003059;-0.016439;-0.088030;0.348290;0.121306;0.348678;0.240632;0.354306;-0.479394;0.499875;0.254902;0.254902;0.501961;6.267710;2.497226;0.064229;0.014462;0.785180;0.616507;0.787802;0.787783;0.052258;-0.080704;1.079038;0.470588;0.470588;12.549020;31.924222;3.408172;0.000000;0.000000;0.478458;-0.074599;0.185248;0.152765;0.000000;0.054051;-0.229283;0.000000;0.000000;0.171150;-0.240030;0.080132;0.049841;10.510608;0.000560;14.498715;0.001935;0.000402;0.000000;9.777876;4.023438;-1.820333;110.473430;4.004885
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.837178;0.830470;0.066335;0.004400;0.839802;0.043202;0.613502;-0.391359;0.091067;0.284314;0.284314;0.000000;71.712828;0.029037;9.701659;9.697100;0.043154;0.001862;9.701755;0.026958;0.417248;-0.700574;0.062725;0.245098;0.245098;0.000000;9600.557774;0.000149;-1.677964;-1.795350;0.234776;0.055120;1.694309;0.039052;1.050004;-0.733321;0.392300;0.009804;0.009804;0.000000;289.998722;0.070048;0.140319;0.120145;0.345159;0.119135;0.372591;0.220544;-0.165039;-0.616153;0.521188;0.284314;0.284314;1.003922;8.110628;2.570232;-0.160180;-0.111785;0.908283;0.824978;0.922299;0.740443;-0.302598;0.682971;0.904815;0.343137;0.343137;8.031373;44.705440;3.356563;0.000000;0.000000;0.822396;0.505262;-0.152221;-0.045878;0.000000;0.464793;-0.309836;0.000000;0.000000;0.772199;-0.303247;0.825152;0.453701;10.527457;0.001963;14.538837;0.005863;0.000461;0.000000;9.779037;4.023438;-1.779562;110.829313;3.860142
