Right Upper Leg_Ax_Mean;Right Upper Leg_Ax_Median;Right Upper Leg_Ax_Std;Right Upper Leg_Ax_Var;Right Upper Leg_Ax_RMS;Right Upper Leg_Ax_AvgDeriv;Right Upper Leg_Ax_Skew;Right Upper Leg_Ax_Kurt;Right Upper Leg_Ax_IQR;Right Upper Leg_Ax_ZCR;Right Upper Leg_Ax_MCR;Right Upper Leg_Ax_DomFreq;Right Upper Leg_Ax_Energy;Right Upper Leg_Ax_SpecEnt;Right Upper Leg_Ay_Mean;Right Upper Leg_Ay_Median;Right Upper Leg_Ay_Std;Right Upper Leg_Ay_Var;Right Upper Leg_Ay_RMS;Right Upper Leg_Ay_AvgDeriv;Right Upper Leg_Ay_Skew;Right Upper Leg_Ay_Kurt;Right Upper Leg_Ay_IQR;Right Upper Leg_Ay_ZCR;Right Upper Leg_Ay_MCR;Right Upper Leg_Ay_DomFreq;Right Upper Leg_Ay_Energy;Right Upper Leg_Ay_SpecEnt;Right Upper Leg_Az_Mean;Right Upper Leg_Az_Median;Right Upper Leg_Az_Std;Right Upper Leg_Az_Var;Right Upper Leg_Az_RMS;Right Upper Leg_Az_AvgDeriv;Right Upper Leg_Az_Skew;Right Upper Leg_Az_Kurt;Right Upper Leg_Az_IQR;Right Upper Leg_Az_ZCR;Right Upper Leg_Az_MCR;Right Upper Leg_Az_DomFreq;Right Upper Leg_Az_Energy;Right Upper Leg_Az_SpecEnt;Right Upper Leg_Gx_Mean;Right Upper Leg_Gx_Median;Right Upper Leg_Gx_Std;Right Upper Leg_Gx_Var;Right Upper Leg_Gx_RMS;Right Upper Leg_Gx_AvgDeriv;Right Upper Leg_Gx_Skew;Right Upper Leg_Gx_Kurt;Right Upper Leg_Gx_IQR;Right Upper Leg_Gx_ZCR;Right Upper Leg_Gx_MCR;Right Upper Leg_Gx_DomFreq;Right Upper Leg_Gx_Energy;Right Upper Leg_Gx_SpecEnt;Right Upper Leg_Gy_Mean;Right Upper Leg_Gy_Median;Right Upper Leg_Gy_Std;Right Upper Leg_Gy_Var;Right Upper Leg_Gy_RMS;Right Upper Leg_Gy_AvgDeriv;Right Upper Leg_Gy_Skew;Right Upper Leg_Gy_Kurt;Right Upper Leg_Gy_IQR;Right Upper Leg_Gy_ZCR;Right Upper Leg_Gy_MCR;Right Upper Leg_Gy_DomFreq;Right Upper Leg_Gy_Energy;Right Upper Leg_Gy_SpecEnt;Right Upper Leg_Gz_Mean;Right Upper Leg_Gz_Median;Right Upper Leg_Gz_Std;Right Upper Leg_Gz_Var;Right Upper Leg_Gz_RMS;Right Upper Leg_Gz_AvgDeriv;Right Upper Leg_Gz_Skew;Right Upper Leg_Gz_Kurt;Right Upper Leg_Gz_IQR;Right Upper Leg_Gz_ZCR;Right Upper Leg_Gz_MCR;Right Upper Leg_Gz_DomFreq;Right Upper Leg_Gz_Energy;Right Upper Leg_Gz_SpecEnt;Right Upper Leg_Corr_AxAy;Right Upper Leg_Corr_AxAz;Right Upper Leg_Corr_AyAz;Right Upper Leg_Corr_GxGy;Right Upper Leg_Corr_GxGz;Right Upper Leg_Corr_GyGz;Right Upper Leg_Corr_AxGx;Right Upper Leg_Corr_AyGy;Right Upper Leg_Corr_AzGz;Right Upper Leg_Corr_AxGy;Right Upper Leg_Corr_AxGz;Right Upper Leg_Corr_AyGx;Right Upper Leg_Corr_AyGz;Right Upper Leg_Corr_AzGx;Right Upper Leg_Corr_AzGy;Right Upper Leg_AI;Right Upper Leg_VI;Right Upper Leg_SMA;Right Upper Leg_EVA1;Right Upper Leg_EVA2;Right Upper Leg_CAGH;Right Upper Leg_AVH;Right Upper Leg_AVG;Right Upper Leg_ARATG;Right Upper Leg_AAE;Right Upper Leg_ARE
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.646172;-0.652935;0.024569;0.000604;0.646639;0.022456;0.461453;0.876124;0.023685;0.401961;0.401961;0.000000;42.619689;0.008455;9.871786;9.871000;0.019387;0.000376;9.871805;0.019032;-0.301805;-0.245586;0.024575;0.431373;0.431373;0.000000;9940.139934;0.000034;-0.075273;-0.073666;0.048635;0.002365;0.089618;0.030913;-0.185398;-0.621172;0.073103;0.215686;0.215686;0.000000;0.698567;0.903555;-0.432791;-0.271265;0.642052;0.412230;0.774299;0.305651;-1.397313;3.525863;0.620482;0.196078;0.196078;0.000000;40.168404;1.921267;-0.192065;-0.226090;0.920442;0.847214;0.940268;0.627960;0.738795;1.152152;1.164867;0.294118;0.294118;2.007843;46.979669;3.179738;0.000000;0.000000;0.090010;0.093193;0.004088;-0.484048;0.000000;-0.157960;-0.020167;0.000000;0.000000;0.104490;0.157704;-0.142271;-0.070461;10.671006;0.000319;14.517958;0.000617;0.000372;0.000000;9.948897;4.023438;-0.058611;113.870682;1.491674
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.640819;-0.643205;0.035886;0.001288;0.641823;0.027540;0.723617;1.171623;0.046770;0.362745;0.362745;0.000000;41.951852;0.016633;9.868975;9.870500;0.020604;0.000425;9.868996;0.018041;-0.104777;-0.526499;0.025350;0.323529;0.323529;0.000000;9934.481049;0.000038;-0.051201;-0.049713;0.064673;0.004183;0.082487;0.031405;-0.120587;-0.988176;0.109820;0.147059;0.147059;0.000000;0.480804;1.442800;-0.651719;-0.535570;0.737399;0.543758;0.984122;0.358100;-1.235056;2.127853;0.785598;0.254902;0.254902;0.000000;71.096125;1.568421;0.090370;-0.078494;1.206703;1.456132;1.210082;0.597934;0.592156;-0.187971;1.701653;0.186275;0.186275;1.505882;75.122246;2.714621;0.000000;0.000000;-0.021819;-0.003812;0.137860;-0.249923;0.000000;-0.157411;-0.034514;0.000000;0.000000;0.241603;0.343267;-0.267701;0.023078;10.668114;0.000370;14.509793;0.001301;0.000428;0.000000;9.950633;4.023438;-0.078741;113.809019;2.439598
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.633033;-0.635475;0.040428;0.001634;0.634323;0.027344;0.147469;0.382038;0.059012;0.294118;0.294118;0.000000;40.957968;0.020640;9.869289;9.871200;0.020344;0.000414;9.869310;0.018459;-0.131478;-0.570562;0.025075;0.401961;0.401961;0.000000;9935.114046;0.000037;-0.027926;-0.024909;0.046249;0.002139;0.054026;0.032613;-0.226293;-0.205398;0.069176;0.274510;0.274510;0.000000;0.188679;2.046310;-0.468121;-0.486060;0.756729;0.572640;0.889819;0.365847;-0.554901;1.215479;0.803913;0.235294;0.235294;0.000000;51.556775;1.950448;-0.015569;-0.109005;1.473500;2.171203;1.473583;0.672455;-0.017865;-0.747312;2.220550;0.156863;0.156863;1.003922;110.802642;2.011131;0.000000;0.000000;0.030593;-0.166530;0.101021;-0.365697;0.000000;-0.214806;0.005026;0.000000;0.000000;-0.001523;0.292852;-0.236503;0.111326;10.667956;0.000358;14.502323;0.001651;0.000417;0.000000;9.944709;4.023438;-0.016041;113.805649;2.966141
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.602518;-0.598810;0.044913;0.002017;0.604189;0.024217;-0.314542;0.177153;0.060460;0.245098;0.245098;0.000000;37.131683;0.025613;9.874181;9.872450;0.018082;0.000327;9.874198;0.018481;-0.170257;-0.328179;0.024650;0.460784;0.460784;0.000000;9944.961368;0.000030;-0.023444;-0.024972;0.048729;0.002374;0.054075;0.032707;-0.174481;-0.294147;0.061276;0.245098;0.245098;0.501961;0.177162;2.083558;-0.572617;-0.609210;0.713992;0.509784;0.915245;0.371977;0.135541;-0.396034;0.957815;0.196078;0.196078;0.000000;59.444103;1.544252;-0.051681;0.034107;1.502079;2.256242;1.502968;0.711651;-0.091923;-0.850552;2.394900;0.117647;0.117647;0.501961;115.356959;2.196241;0.000000;0.000000;-0.002225;-0.283502;0.082525;-0.618500;0.000000;-0.628962;0.002516;0.000000;0.000000;0.362395;0.319372;-0.117264;0.016710;10.670733;0.000286;14.476699;0.002037;0.000330;0.000000;9.951647;4.023438;-0.042796;113.864829;3.099511
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.564494;-0.569005;0.048543;0.002356;0.566577;0.023973;0.742923;1.000046;0.059792;0.166667;0.166667;0.000000;32.622861;0.033924;9.873647;9.873300;0.021681;0.000470;9.873671;0.020366;-0.585763;0.504859;0.024675;0.490196;0.490196;0.000000;9943.892427;0.000041;0.040722;0.035486;0.056571;0.003200;0.069703;0.031969;0.660585;0.480602;0.073436;0.225490;0.225490;0.000000;0.332710;2.095417;-0.880122;-0.854940;0.592959;0.351600;1.061233;0.396276;-0.677577;0.684457;0.739287;0.284314;0.284314;0.000000;96.942390;1.018029;0.237881;0.438795;1.285842;1.653390;1.307661;0.625643;-0.218391;-0.535131;1.993653;0.156863;0.156863;0.501961;90.226361;2.418870;0.000000;0.000000;-0.065590;0.137828;0.008863;-0.272999;0.000000;-0.074987;-0.074807;0.000000;0.000000;0.537444;0.334425;-0.033449;0.035008;10.668176;0.000416;14.438141;0.002382;0.000472;0.000000;9.947843;4.023438;0.017043;113.810386;2.841052
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.542357;-0.542495;0.047667;0.002272;0.544447;0.023235;-0.117768;0.592991;0.058658;0.235294;0.235294;0.000000;30.119315;0.033785;9.874790;9.874000;0.021450;0.000460;9.874813;0.020190;-0.589454;0.538112;0.024375;0.509804;0.509804;0.000000;9946.194577;0.000041;0.085103;0.083156;0.047480;0.002254;0.097451;0.028263;0.002607;0.690945;0.037022;0.294118;0.294118;0.000000;0.853702;0.758016;-0.645212;-0.589695;0.542329;0.294121;0.842864;0.348461;-1.251567;3.226112;0.523495;0.333333;0.333333;0.000000;57.524984;1.323151;-0.068577;-0.166000;1.167398;1.362818;1.169410;0.634303;0.145125;-0.694002;1.900033;0.205882;0.205882;1.003922;70.112834;2.661448;0.000000;0.000000;-0.062344;0.175732;0.033531;-0.058682;0.000000;0.213834;-0.066936;0.000000;0.000000;0.636636;0.132083;-0.057833;0.008046;10.668081;0.000406;14.417147;0.002297;0.000462;0.000000;9.947791;4.023438;0.072745;113.808364;2.087436
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.522062;-0.518475;0.028580;0.000817;0.522843;0.023580;-0.158869;0.382732;0.037245;0.392157;0.392157;0.000000;27.841617;0.016106;9.876541;9.873950;0.021198;0.000449;9.876564;0.019485;0.363548;0.559928;0.024675;0.441176;0.441176;0.000000;9949.721627;0.000040;0.120308;0.107110;0.046734;0.002184;0.129066;0.032308;0.580103;-0.300664;0.069329;0.274510;0.274510;0.000000;1.587864;0.460989;-0.667653;-0.650660;0.441131;0.194596;0.800223;0.299096;-0.123757;0.161500;0.485282;0.284314;0.284314;0.000000;55.394372;1.007655;-0.306871;-0.386445;0.943167;0.889563;0.991833;0.657624;0.600906;0.465066;1.144242;0.313725;0.313725;0.000000;54.973795;2.904565;0.000000;0.000000;0.092680;-0.378360;0.224083;-0.232588;0.000000;-0.285375;-0.149672;0.000000;0.000000;0.179869;-0.056601;-0.072696;0.044940;10.668622;0.000382;14.398603;0.000833;0.000445;0.000000;9.948004;4.023438;0.105065;113.819880;1.640748
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.520652;-0.518110;0.030539;0.000933;0.521547;0.025081;0.133695;-0.137654;0.035940;0.392157;0.392157;0.000000;27.697635;0.018015;9.877745;9.875300;0.023534;0.000554;9.877773;0.021667;0.067584;0.035006;0.035750;0.392157;0.392157;0.000000;9952.152765;0.000049;0.179569;0.179760;0.063263;0.004002;0.190388;0.036674;0.429068;1.199374;0.073740;0.284314;0.284314;0.000000;3.494478;0.394312;-0.966223;-0.892165;0.455869;0.207816;1.068364;0.315120;-0.718171;0.744178;0.571692;0.303922;0.303922;0.000000;105.832528;0.643798;-0.341450;-0.380200;0.719056;0.517042;0.796009;0.563853;0.089170;1.218842;0.870756;0.382353;0.382353;0.000000;38.262490;2.778907;0.000000;0.000000;0.018312;-0.290503;-0.088420;-0.043881;0.000000;0.022215;-0.133987;0.000000;0.000000;-0.207184;-0.082395;-0.067157;0.089999;10.669674;0.000475;14.398397;0.000942;0.000559;0.000000;9.949782;4.023438;0.152339;113.842413;1.811280
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.546660;-0.548410;0.037771;0.001427;0.547963;0.028308;0.027177;0.563843;0.045830;0.225490;0.225490;0.000000;30.554100;0.024157;9.874154;9.875950;0.025962;0.000674;9.874188;0.022253;-0.141474;-0.548644;0.037475;0.323529;0.323529;0.000000;9944.924070;0.000059;0.300762;0.302800;0.098805;0.009762;0.316575;0.043965;0.092479;-1.295378;0.184445;0.068627;0.068627;0.000000;9.724835;0.280715;-1.000619;-0.773845;1.234624;1.524296;1.589193;0.458791;-2.333654;7.163447;0.866488;0.196078;0.196078;0.000000;179.868006;1.785017;-0.786338;-0.566985;1.060937;1.125588;1.320574;0.567510;-0.911783;0.571679;1.191026;0.215686;0.215686;0.000000;120.475661;1.922731;0.000000;0.000000;-0.026281;0.098457;-0.215474;0.246357;0.000000;0.020621;0.251054;0.000000;0.000000;-0.394211;0.037030;-0.097846;0.053073;10.667674;0.000583;14.420813;0.001442;0.000680;0.000000;9.947576;4.023438;0.254775;113.799853;4.369671
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.561873;-0.560825;0.030507;0.000931;0.562700;0.027737;-0.114946;0.880791;0.036672;0.401961;0.401961;0.000000;32.248970;0.015787;9.870878;9.875800;0.026399;0.000697;9.870914;0.023325;0.090040;-0.213509;0.036325;0.372549;0.372549;0.000000;9938.328374;0.000061;0.394834;0.399410;0.045384;0.002060;0.397434;0.042469;-0.427787;0.995610;0.049570;0.431373;0.431373;0.000000;16.007363;0.062387;-0.827941;-0.552635;1.223507;1.496970;1.477314;0.482173;-2.738484;8.948502;0.794930;0.264706;0.264706;0.000000;146.334965;2.104146;-0.723695;-0.604300;1.109746;1.231537;1.324866;0.525397;-0.718411;0.337450;1.217712;0.196078;0.196078;0.000000;116.230113;2.123924;0.000000;0.000000;-0.149814;0.347781;0.069757;0.236567;0.000000;-0.034493;0.121771;0.000000;0.000000;0.099589;-0.011410;0.035580;0.073045;10.665409;0.000611;14.432751;0.000992;0.000652;0.000000;9.944359;4.023438;0.390163;113.751570;4.095682
