Chest_Ax_Mean;Chest_Ax_Median;Chest_Ax_Std;Chest_Ax_Var;Chest_Ax_RMS;Chest_Ax_AvgDeriv;Chest_Ax_Skew;Chest_Ax_Kurt;Chest_Ax_IQR;Chest_Ax_ZCR;Chest_Ax_MCR;Chest_Ax_DomFreq;Chest_Ax_Energy;Chest_Ax_SpecEnt;Chest_Ay_Mean;Chest_Ay_Median;Chest_Ay_Std;Chest_Ay_Var;Chest_Ay_RMS;Chest_Ay_AvgDeriv;Chest_Ay_Skew;Chest_Ay_Kurt;Chest_Ay_IQR;Chest_Ay_ZCR;Chest_Ay_MCR;Chest_Ay_DomFreq;Chest_Ay_Energy;Chest_Ay_SpecEnt;Chest_Az_Mean;Chest_Az_Median;Chest_Az_Std;Chest_Az_Var;Chest_Az_RMS;Chest_Az_AvgDeriv;Chest_Az_Skew;Chest_Az_Kurt;Chest_Az_IQR;Chest_Az_ZCR;Chest_Az_MCR;Chest_Az_DomFreq;Chest_Az_Energy;Chest_Az_SpecEnt;Chest_Gx_Mean;Chest_Gx_Median;Chest_Gx_Std;Chest_Gx_Var;Chest_Gx_RMS;Chest_Gx_AvgDeriv;Chest_Gx_Skew;Chest_Gx_Kurt;Chest_Gx_IQR;Chest_Gx_ZCR;Chest_Gx_MCR;Chest_Gx_DomFreq;Chest_Gx_Energy;Chest_Gx_SpecEnt;Chest_Gy_Mean;Chest_Gy_Median;Chest_Gy_Std;Chest_Gy_Var;Chest_Gy_RMS;Chest_Gy_AvgDeriv;Chest_Gy_Skew;Chest_Gy_Kurt;Chest_Gy_IQR;Chest_Gy_ZCR;Chest_Gy_MCR;Chest_Gy_DomFreq;Chest_Gy_Energy;Chest_Gy_SpecEnt;Chest_Gz_Mean;Chest_Gz_Median;Chest_Gz_Std;Chest_Gz_Var;Chest_Gz_RMS;Chest_Gz_AvgDeriv;Chest_Gz_Skew;Chest_Gz_Kurt;Chest_Gz_IQR;Chest_Gz_ZCR;Chest_Gz_MCR;Chest_Gz_DomFreq;Chest_Gz_Energy;Chest_Gz_SpecEnt;Chest_Corr_AxAy;Chest_Corr_AxAz;Chest_Corr_AyAz;Chest_Corr_GxGy;Chest_Corr_GxGz;Chest_Corr_GyGz;Chest_Corr_AxGx;Chest_Corr_AyGy;Chest_Corr_AzGz;Chest_Corr_AxGy;Chest_Corr_AxGz;Chest_Corr_AyGx;Chest_Corr_AyGz;Chest_Corr_AzGx;Chest_Corr_AzGy;Chest_AI;Chest_VI;Chest_SMA;Chest_EVA1;Chest_EVA2;Chest_CAGH;Chest_AVH;Chest_AVG;Chest_ARATG;Chest_AAE;Chest_ARE
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.597947;-0.599300;0.031256;0.000977;0.598764;0.021977;0.164059;-0.080331;0.046515;0.254902;0.254902;0.000000;36.518997;0.014628;8.961609;8.972350;0.077852;0.006061;8.961947;0.058722;-0.674661;2.037593;0.084075;0.362745;0.362745;0.000000;8191.973923;0.000543;4.397596;4.385050;0.075745;0.005737;4.398248;0.053821;0.796012;0.607123;0.093350;0.264706;0.264706;0.000000;1972.855455;0.001895;0.141939;0.666575;2.190627;4.798846;2.195220;1.312342;-0.284960;0.119730;2.784300;0.235294;0.235294;3.513725;246.801809;2.630841;-0.323848;-0.519955;0.873020;0.762165;0.931151;0.497699;1.093618;1.381690;0.913747;0.235294;0.235294;0.000000;49.586092;2.821455;0.000000;0.000000;-0.232531;0.250732;0.105194;0.257276;0.000000;-0.177713;-0.077042;0.000000;0.000000;-0.053618;-0.033476;-0.159928;0.257370;9.469399;0.005494;12.559556;0.006184;0.000924;0.000000;9.038175;3.017578;4.419493;89.675011;25.030623
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.601594;-0.599975;0.028971;0.000839;0.602291;0.023032;-0.277736;0.204636;0.040562;0.362745;0.362745;0.000000;36.958366;0.013147;8.968959;8.984050;0.077799;0.006053;8.969296;0.055372;-1.243675;2.253171;0.080125;0.303922;0.303922;0.000000;8205.416427;0.000540;4.383126;4.373050;0.080067;0.006411;4.383858;0.054567;0.842653;0.734271;0.101025;0.274510;0.274510;0.000000;1959.930642;0.002066;0.369417;0.671340;2.082553;4.337025;2.115064;1.193378;-0.097810;-0.081604;2.903350;0.156863;0.156863;3.513725;235.120450;2.538921;-0.288765;-0.382320;0.854363;0.729936;0.901843;0.470141;0.814076;1.395680;0.814345;0.264706;0.264706;0.000000;45.734226;2.904843;0.000000;0.000000;-0.210243;0.204923;0.125158;0.366655;0.000000;0.023318;-0.068671;0.000000;0.000000;0.037925;0.049153;-0.237897;0.217509;9.476579;0.005474;12.570553;0.006156;0.000804;0.000000;9.029785;3.017578;4.428063;89.811029;24.505023
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.596515;-0.598940;0.025659;0.000658;0.597066;0.025534;0.002620;1.357071;0.026215;0.411765;0.411765;0.000000;36.328377;0.010619;8.952707;8.966750;0.079939;0.006390;8.953064;0.058707;-0.873234;1.967059;0.105800;0.245098;0.245098;0.000000;8175.723842;0.000564;4.424199;4.385400;0.118496;0.014041;4.425786;0.048782;1.185919;1.479116;0.155875;0.107843;0.107843;0.000000;1997.216892;0.004007;-1.077089;-1.050100;2.209786;4.883154;2.458307;1.188533;-0.321427;0.161352;2.878062;0.205882;0.205882;0.000000;367.373183;2.216245;-0.438995;-0.497015;0.712249;0.507298;0.836669;0.442888;0.223960;-0.237470;0.841105;0.254902;0.254902;0.000000;45.535569;2.139229;0.000000;0.000000;-0.104551;-0.392656;0.129148;0.107504;0.000000;-0.154884;-0.131975;0.000000;0.000000;0.000890;-0.063113;-0.581167;0.594206;9.460872;0.005746;12.549222;0.006462;0.000657;0.000000;9.048424;3.017578;4.400683;89.513839;26.330868
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.587649;-0.586240;0.024431;0.000597;0.588157;0.021207;0.306092;0.167213;0.031940;0.333333;0.333333;0.000000;35.254466;0.009831;8.856829;8.868050;0.098257;0.009654;8.857374;0.052580;-0.261682;0.053973;0.140850;0.215686;0.215686;0.000000;8001.721990;0.000783;4.610419;4.605700;0.157903;0.024933;4.613122;0.049100;-0.093014;-1.008166;0.234625;0.098039;0.098039;0.000000;2169.379514;0.005575;-0.676682;-1.105950;2.985525;8.913358;3.061251;1.300615;0.319351;-0.427271;3.814975;0.137255;0.137255;0.501961;501.406507;1.979394;-0.476477;-0.565840;0.729852;0.532684;0.871616;0.435922;0.707272;0.290081;0.909921;0.264706;0.264706;0.000000;50.323925;2.093966;0.000000;0.000000;-0.185703;0.250937;0.093802;0.169728;0.000000;0.107289;-0.037340;0.000000;0.000000;0.162240;-0.104535;-0.728002;-0.044702;9.369649;0.008679;12.444479;0.009772;0.000581;0.000000;8.960056;3.017578;4.574667;87.799010;31.411863
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.578329;-0.582930;0.023682;0.000561;0.578814;0.018599;0.628981;0.928925;0.024995;0.284314;0.284314;0.000000;34.144052;0.009277;8.850740;8.874200;0.088005;0.007745;8.851178;0.053427;-0.584904;-0.080427;0.141375;0.147059;0.147059;0.000000;7990.626391;0.000665;4.632050;4.593300;0.120732;0.014576;4.633623;0.047198;0.460582;-0.797469;0.190475;0.098039;0.098039;0.000000;2189.244027;0.003640;0.692571;0.399110;2.565693;6.582782;2.657524;1.163772;0.109606;-0.891364;4.007975;0.176471;0.176471;1.003922;384.646617;2.460945;-0.405708;-0.542895;0.696716;0.485414;0.806234;0.414874;0.639814;0.144143;0.963448;0.235294;0.235294;0.000000;41.577580;2.283877;0.000000;0.000000;-0.012375;-0.060354;-0.064726;0.262080;0.000000;-0.181258;0.039892;0.000000;0.000000;-0.114584;0.077457;-0.621577;0.234031;9.363303;0.006922;12.429069;0.007822;0.000566;0.000000;8.888455;3.017578;4.716566;87.678372;29.182913
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.574591;-0.574575;0.032161;0.001034;0.575491;0.021279;1.217575;1.712925;0.036350;0.313725;0.313725;0.000000;33.728573;0.016731;8.881268;8.894850;0.074891;0.005609;8.881583;0.059127;-0.732921;0.532826;0.069125;0.323529;0.323529;0.000000;8045.731383;0.000515;4.585639;4.557050;0.098496;0.009701;4.586697;0.046668;0.700122;-0.341008;0.135850;0.176471;0.176471;0.000000;2145.359652;0.002643;-0.428560;-0.406960;2.279132;5.194443;2.319075;1.237604;-0.104559;0.099051;2.743638;0.245098;0.245098;3.513725;283.652168;2.751574;-0.491619;-0.435845;0.850675;0.723648;0.982516;0.459694;-0.408307;0.246275;1.085771;0.254902;0.254902;0.000000;61.563506;2.270199;0.000000;0.000000;0.014501;-0.274637;-0.164282;0.001761;0.000000;-0.148915;0.069431;0.000000;0.000000;0.011062;-0.046121;-0.452132;0.430538;9.391949;0.005013;12.455859;0.005665;0.001044;0.000000;8.969178;3.017578;4.579943;88.213713;27.381232
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.574449;-0.573240;0.033100;0.001096;0.575402;0.021848;0.955494;1.213321;0.036873;0.313725;0.313725;0.000000;33.715007;0.017518;8.832987;8.824400;0.079882;0.006381;8.833348;0.056525;-0.056295;0.266211;0.117175;0.196078;0.196078;0.000000;7958.535222;0.000567;4.669934;4.672400;0.106529;0.011348;4.671149;0.045191;-0.025009;-0.255960;0.144450;0.176471;0.176471;0.000000;2225.023989;0.002938;-0.182093;-0.094736;2.403589;5.777241;2.410477;1.235084;-0.206563;-0.168862;3.120900;0.264706;0.264706;0.501961;298.363170;2.458675;-0.500166;-0.451140;0.867848;0.753161;1.001662;0.462876;-0.374975;0.194612;1.097241;0.254902;0.254902;0.000000;63.936246;2.316352;0.000000;0.000000;0.013229;0.088895;0.022547;0.063121;0.000000;-0.043364;0.046381;0.000000;0.000000;0.009755;-0.050958;-0.500249;0.126795;9.346306;0.005702;12.407436;0.006445;0.001106;0.000000;8.915971;3.017578;4.675888;87.359132;28.633361
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.568966;-0.572565;0.041791;0.001746;0.570499;0.028579;0.442826;0.544209;0.048048;0.196078;0.196078;0.000000;33.108788;0.026989;8.813773;8.810300;0.081545;0.006650;8.814150;0.059492;-0.239007;0.762208;0.103025;0.264706;0.264706;0.000000;7923.962995;0.000608;4.704685;4.717000;0.093938;0.008824;4.705623;0.051405;0.112972;-0.156939;0.124425;0.156863;0.156863;0.000000;2258.124592;0.002378;0.097767;0.313745;2.814070;7.918990;2.815768;1.118771;-0.691392;0.965278;3.689125;0.225490;0.225490;0.501961;405.087036;2.415628;-0.377076;-0.275270;0.879522;0.773559;0.956946;0.506030;-0.196525;0.096837;1.166057;0.254902;0.254902;0.000000;53.962409;2.633416;0.000000;0.000000;-0.100229;0.118851;0.241319;0.356898;0.000000;-0.261953;-0.094538;0.000000;0.000000;0.004222;0.264107;-0.420222;0.178303;9.327847;0.005980;12.382739;0.006739;0.001740;0.000000;8.880771;3.017578;4.733962;87.014705;30.987182
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.568212;-0.571890;0.042076;0.001770;0.569767;0.029716;0.382426;0.481962;0.048008;0.196078;0.196078;0.000000;33.022505;0.027579;8.820153;8.823100;0.077980;0.006081;8.820498;0.061809;-0.403906;0.799265;0.084400;0.333333;0.333333;0.000000;7935.410389;0.000564;4.710104;4.727500;0.080637;0.006502;4.710794;0.049964;-0.332234;0.301194;0.086275;0.284314;0.284314;0.000000;2263.209819;0.001887;-0.285940;-0.253605;2.673097;7.145449;2.688347;1.182575;-0.607991;1.154483;3.305700;0.196078;0.196078;1.505882;372.758004;2.653695;-0.303612;-0.259980;0.816979;0.667455;0.871571;0.473475;-0.452321;0.727723;0.940505;0.235294;0.235294;0.000000;43.444712;2.603983;0.000000;0.000000;-0.137551;0.168760;0.269445;0.320260;0.000000;-0.230405;-0.220520;0.000000;0.000000;0.013830;0.289207;-0.378866;0.195306;9.333827;0.005486;12.388365;0.006188;0.001741;0.000000;8.893839;3.017578;4.725769;87.125814;30.178427
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.578841;-0.582685;0.026000;0.000676;0.579425;0.021465;0.248157;0.228871;0.025255;0.323529;0.323529;0.000000;34.210341;0.011364;8.777726;8.786650;0.080152;0.006424;8.778092;0.061038;-0.176395;0.151895;0.118225;0.303922;0.303922;0.000000;7859.272876;0.000591;4.779254;4.772500;0.087430;0.007644;4.780054;0.041002;0.377902;-0.075461;0.118100;0.098039;0.098039;0.000000;2330.199202;0.001921;-0.167481;-0.136365;2.298011;5.280854;2.304106;1.095522;-0.292069;-0.609633;3.478675;0.205882;0.205882;0.501961;272.193593;2.598067;-0.334344;-0.374675;0.599182;0.359019;0.686153;0.398526;-0.017635;-0.172507;0.799057;0.225490;0.225490;0.000000;29.723184;2.409760;0.000000;0.000000;-0.033155;0.035245;0.034853;0.088942;0.000000;-0.065308;0.017090;0.000000;0.000000;-0.137126;0.165567;-0.517005;0.221351;9.294348;0.005741;12.356568;0.006489;0.000682;0.000000;8.869757;3.017578;4.776212;86.390640;28.628622
