Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
0.473411;0.416360;0.887897;0.788361;1.006220;0.303642;0.306510;-0.340191;1.310205;6.959223;6.959223;0.688750;4.017900;9.780393;9.599500;1.362588;1.856646;9.874854;0.516419;0.457782;0.197067;1.589150;0.000000;6.462136;0.800500;6.449100;1.860172;2.087000;1.073092;1.151527;2.147503;0.404869;-0.042091;-0.091274;1.346000;2.982524;4.970874;0.564700;5.309200;-0.081950;-0.361602;0.319525;48.761344;0.256911;6.386362;9.239002;63.684739;0.000000;2.583270;7.359756;2.230913;1007.380500;0.237175;26.835157;137.785893;9948.194666;0.000000;6.926625;46.323669;0.075108;191.597756;0.427989;9.909544;26.929974;415.708484;0.000000;5.985451;37.001265;0.703190;10.060152;1.930319;12.459658;2.155884;1.115330;-0.129259;10.081493;0.510004;1.382847;0.994175;10523.697927;3475.862630;2.822100;13.499000;4.657400;-1.195800;7.049900;-0.651800;1.006220;9.874854;2.147503;10427.587890;1.006220;9.874854;2.147503;-0.100118;-0.347911;0.471785;3.146490;3.057139;2.959792;2.822100;13.499000;4.657400;-1.195800;7.049900;-0.651800;48.761344;1007.380500;191.597756
0.271294;0.216510;0.762032;0.580692;0.808884;0.255735;0.611969;0.759047;1.131460;5.467961;6.462136;0.569870;4.017900;9.829625;9.672100;1.369093;1.874415;9.924512;0.489104;0.431396;0.055381;1.571050;0.000000;5.467961;0.781100;6.266100;1.632486;1.799300;1.028287;1.057374;1.929348;0.381614;-0.002824;0.007948;1.553460;2.982524;4.970874;0.678900;5.484260;0.137603;-0.021090;0.293956;27.943302;0.176574;5.147417;6.910586;37.486496;0.000000;1.867930;2.590671;2.470779;1012.451400;0.135560;26.416332;138.585845;10048.550217;0.000000;6.922588;46.283058;0.072879;168.146034;0.235739;9.299360;23.771780;328.950792;0.000000;5.826831;35.522713;0.806663;10.044087;1.988935;12.137010;2.078370;0.908200;0.118217;10.229844;0.289047;1.406220;0.994175;10493.450174;3471.662502;2.822100;13.316000;4.657400;-1.195800;7.049900;-0.826860;0.808884;9.924512;1.929348;10414.987505;0.808884;9.924512;1.929348;0.144968;-0.016688;0.417895;2.937247;3.118853;2.945068;2.822100;13.316000;4.657400;-1.195800;7.049900;-0.826860;27.943302;1012.451400;168.146034
0.125985;0.213755;0.816354;0.666433;0.826018;0.250044;-0.558332;0.012957;1.014205;5.521569;5.521569;0.511465;3.529700;9.873663;9.809250;1.582021;2.502792;9.999600;0.530017;0.461518;0.115138;1.650150;0.000000;6.023529;0.797450;7.510700;1.650895;1.856100;1.046747;1.095680;1.954772;0.383615;-0.491727;0.029830;1.420670;3.011765;7.027451;0.579400;5.028800;-0.056682;0.184871;0.338286;26.119330;0.455018;5.378124;6.398593;35.618067;1.003922;1.720801;2.316391;2.629306;1007.113600;0.200925;27.699651;137.798752;10071.567310;0.000000;6.900695;46.078281;0.094437;168.391285;0.040017;9.318421;23.834381;333.876026;0.000000;5.793914;35.311636;0.824343;10.091132;2.664509;12.270909;2.725437;1.001884;-0.048964;9.984260;0.248709;1.405127;1.003922;10522.666571;3480.353801;1.653800;13.990000;3.866300;-1.875900;6.479300;-1.162500;0.826018;9.999600;1.954772;10441.061403;0.826018;9.999600;1.954772;-0.073929;0.159539;0.565741;3.058708;3.054914;3.003823;1.653800;13.990000;3.866300;-1.875900;6.479300;-1.162500;26.119330;1007.113600;168.391285
-0.099204;-0.090855;0.829212;0.687592;0.835125;0.303510;-0.222617;-0.242796;1.055292;7.529412;6.525490;0.526830;3.529700;9.728900;9.741200;1.692711;2.865269;9.875058;0.617080;0.420202;-0.042787;2.146850;0.000000;7.529412;1.113550;7.510700;1.879590;1.946200;1.131316;1.279877;2.193795;0.463958;-0.167319;0.397384;1.449525;3.011765;7.027451;0.685500;6.355900;-0.214264;-0.064643;0.363143;28.398993;0.203152;5.265827;6.561103;36.082390;2.509804;1.700284;2.436771;2.606507;992.347800;0.339145;26.842555;136.028844;9800.658795;0.000000;6.873244;45.809258;0.102299;191.718211;0.116018;9.794582;27.183881;425.633867;0.000000;5.852795;35.734505;0.729665;9.997298;3.080967;12.323369;3.195447;1.034580;-0.221083;10.082961;-0.127018;1.379951;1.003922;10351.680915;3420.791684;1.653800;13.990000;5.193400;-1.875900;6.479300;-1.162500;0.835125;9.875058;2.193795;10262.375052;0.835125;9.875058;2.193795;-0.303721;-0.061242;0.702302;3.101733;3.056348;2.893186;1.653800;13.990000;5.193400;-1.875900;6.479300;-1.162500;28.398993;992.347800;191.718211
-0.238604;-0.208745;0.850888;0.724010;0.883709;0.333077;-0.331860;-0.134596;1.052272;7.027451;8.031373;0.529585;3.901700;9.647388;9.600650;1.746363;3.049785;9.804177;0.638660;0.442813;-0.018882;2.200100;0.000000;6.023529;1.111350;7.774200;2.038143;2.261000;1.132127;1.281713;2.331468;0.467697;0.078875;-0.162051;1.575050;2.007843;5.019608;0.667950;5.694220;-0.067723;-0.083923;0.346146;31.975425;0.131530;5.499362;7.319801;42.733018;2.509804;1.982720;3.276985;2.452416;984.033600;0.195864;28.222071;134.648407;9648.895006;0.000000;6.874988;45.830577;0.114581;207.890623;0.452898;10.687016;29.071650;489.092197;0.000000;6.047055;37.803746;0.695233;9.954817;3.240183;12.396694;3.322042;1.063946;-0.083389;9.856971;-0.245179;1.362594;2.509804;10273.287913;3393.573407;1.647900;14.085000;5.193400;-2.253800;6.310800;-0.500820;0.883709;9.804177;2.331468;10180.720220;0.883709;9.804177;2.331468;-0.101630;-0.081645;0.691143;3.114694;3.106075;3.026287;1.647900;14.085000;5.193400;-2.253800;6.310800;-0.500820;31.975425;984.033600;207.890623
-0.139116;0.031003;0.819276;0.671213;0.831003;0.285585;-0.700684;0.014717;1.069830;6.462136;6.462136;0.501133;3.675500;9.768126;9.716500;1.686331;2.843711;9.912618;0.598631;0.391619;0.060677;1.907850;0.000000;5.965049;0.989500;7.774200;2.049788;2.313500;1.063326;1.130663;2.309176;0.403134;-0.246469;-0.362212;1.423900;1.988350;5.965049;0.506900;5.211220;0.050194;0.244490;0.320200;36.185594;0.069401;5.140448;6.781919;36.560861;2.485437;2.457683;7.116885;2.378101;1006.117000;0.269813;27.974748;137.747078;9974.328949;0.000000;6.881452;45.897280;0.106586;211.128213;0.288197;10.233771;29.458824;490.997322;0.000000;6.141292;38.671138;0.620324;10.065119;2.976240;12.472518;3.055051;1.054616;0.064323;10.266921;-0.237728;1.363953;0.994175;10587.858498;3500.629044;1.421700;14.085000;4.710400;-2.253800;6.310800;-0.500820;0.831003;9.912618;2.309176;10501.887132;0.831003;9.912618;2.309176;0.070027;0.215077;0.579786;3.081286;3.132642;2.979950;1.421700;14.085000;4.710400;-2.253800;6.310800;-0.500820;36.185594;1006.117000;211.128213
0.534226;0.495050;0.974359;0.949376;1.111204;0.283846;0.332024;-0.483675;1.093665;4.473786;6.462136;0.565641;3.867400;9.858710;9.904900;1.379891;1.904099;9.954811;0.557967;0.424819;0.678382;1.631400;0.000000;6.959223;0.792100;7.348500;1.538729;1.475900;1.051659;1.105988;1.863780;0.419374;-0.018862;-0.274298;1.666590;3.976699;4.970874;0.851050;5.256200;0.045596;-0.152079;0.166284;55.025293;0.178908;6.619268;10.547863;78.288833;0.000000;2.908231;8.999244;2.040298;1015.447100;0.320686;26.790624;138.945946;10109.059270;0.000000;6.924081;46.294900;0.073003;158.489115;0.057223;9.192484;22.613568;300.830206;0.000000;5.614216;33.672211;0.913390;10.091875;1.960754;12.336588;1.991013;1.177795;0.021292;10.124045;0.344984;1.415967;3.976699;10591.111801;3496.059436;2.655300;14.284000;4.212700;-1.212100;6.935500;-1.043500;1.111204;9.954811;1.863780;10488.178309;1.111204;9.954811;1.863780;0.061906;-0.157362;0.243673;3.191276;2.938161;2.863712;2.655300;14.284000;4.212700;-1.212100;6.935500;-1.043500;55.025293;1015.447100;158.489115
0.652087;0.634800;0.994404;0.988840;1.189141;0.293644;0.175421;-0.838180;1.527210;4.517647;7.529412;0.805060;3.722600;9.825833;9.833250;1.255329;1.575851;9.905698;0.521871;0.287428;0.837983;1.549200;0.000000;8.031373;0.779550;7.371900;1.530019;1.428900;1.019901;1.040197;1.838791;0.419154;-0.060220;-0.386289;1.505998;4.015686;6.023529;0.798550;4.903300;-0.144646;-0.503887;0.190767;66.512846;0.245269;6.823453;11.724260;93.812989;0.000000;3.374495;12.622487;1.843513;1002.235000;0.363817;26.714127;136.970248;9928.173102;0.000000;6.943360;46.481668;0.066377;156.061893;0.127047;9.390681;22.005600;291.827725;0.000000;5.729167;35.031741;0.940750;10.066863;1.576337;12.393042;1.872383;1.261822;-0.211274;10.108186;0.820393;1.416323;1.003922;10417.261917;3437.937939;2.655300;14.284000;3.859800;-1.067300;6.912100;-1.043500;1.189141;9.905698;1.838791;10313.813817;1.189141;9.905698;1.838791;-0.182350;-0.516099;0.246659;3.266259;2.884911;3.075386;2.655300;14.284000;3.859800;-1.067300;6.912100;-1.043500;66.512846;1002.235000;156.061893
0.100844;0.000722;0.870296;0.757415;0.876119;0.254233;0.580089;0.233821;1.238427;6.023529;5.019608;0.610622;4.378000;9.816115;9.736350;1.525397;2.326837;9.933929;0.509182;0.653200;1.108680;1.612225;0.000000;7.529412;0.852300;8.617200;1.692744;1.935550;1.046485;1.095130;1.990104;0.402270;-0.790587;0.311061;1.412750;2.509804;6.023529;0.613250;5.249900;-0.354177;-0.341703;0.295846;26.889163;0.212341;5.439788;6.943674;39.665749;1.003922;1.771066;2.101422;2.538130;1001.243700;0.277161;27.581723;136.933141;9947.006839;0.000000;6.909525;46.159007;0.089019;172.659901;0.467665;9.846550;24.206354;348.146180;0.000000;5.909445;36.472668;0.821162;10.055218;2.303627;12.307163;2.671727;0.993311;-0.378331;9.971708;0.134991;1.400030;1.003922;10430.451433;3444.939590;2.639500;15.236000;3.726500;-1.738500;6.618800;-1.523400;0.876119;9.933929;1.990104;10334.818769;0.876119;9.933929;1.990104;-0.474842;-0.314287;0.476936;2.977297;2.876971;2.976157;2.639500;15.236000;3.726500;-1.738500;6.618800;-1.523400;26.889163;1001.243700;172.659901
-0.057822;-0.141085;0.900046;0.810084;0.901902;0.285795;0.163885;0.454531;1.258142;5.521569;5.521569;0.567960;4.651900;9.815428;9.608850;1.575698;2.482825;9.941100;0.536367;0.756073;0.720955;1.595925;0.000000;6.525490;0.808250;8.617200;1.477491;1.800800;1.158060;1.341103;1.877254;0.459476;-0.728933;0.296955;1.517555;5.019608;6.023529;0.546050;5.868900;-0.032070;0.136665;0.240273;31.517586;0.330032;5.633240;7.069378;41.655826;2.509804;2.098014;4.094090;2.484514;1001.173700;0.601605;27.155873;137.065246;9953.576422;0.000000;6.896988;46.041481;0.092928;150.704035;0.281309;10.086863;21.661523;291.080910;0.000000;5.434908;31.587024;1.081089;10.033093;2.500017;12.188174;2.657825;1.256025;-0.026974;10.113607;-0.008953;1.421391;1.003922;10395.124937;3428.771053;2.639500;15.236000;3.799400;-2.012400;6.618800;-2.069500;0.901902;9.941100;1.877254;10286.313158;0.901902;9.941100;1.877254;-0.045932;0.143857;0.442781;2.865995;2.923002;2.861678;2.639500;15.236000;3.799400;-2.012400;6.618800;-2.069500;31.517586;1001.173700;150.704035
