Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.383485;3.589650;1.057079;1.117416;3.544769;0.349662;-1.483991;2.471816;0.762025;0.137255;0.137255;0.000000;1224.683101;0.300174;9.397466;9.306350;1.177196;1.385791;9.470911;0.448015;0.847485;0.861991;1.614250;0.127451;0.127451;0.000000;9078.537344;0.061804;2.440642;2.610350;1.243573;1.546474;2.739199;0.258676;-0.082549;-1.387562;2.351250;0.049020;0.049020;0.000000;686.469605;0.559426;13.620506;18.564500;25.215079;635.800187;28.658653;4.353752;-0.218967;-1.113956;45.543300;0.068627;0.068627;0.000000;51350.565778;1.736072;67.955117;71.602000;55.638086;3095.596616;87.826502;14.307685;-0.957670;0.741710;64.630250;0.117647;0.117647;0.000000;628901.208316;1.003047;0.000000;0.000000;0.380156;0.471428;-0.196748;0.315375;0.000000;-0.020678;-0.009114;0.000000;0.000000;-0.044711;0.272057;0.045567;-0.104288;10.235325;1.501671;14.782983;1.760590;0.767401;0.000000;10.027739;2.011719;2.634760;106.263539;8542.316082
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-2.388582;-2.213550;1.317418;1.735591;2.727804;0.335890;-2.096293;6.235480;1.442500;0.098039;0.098039;0.000000;670.459480;0.716715;-9.880665;-9.459300;2.634577;6.940996;10.225876;0.935751;-2.147339;8.945377;1.823225;0.127451;0.127451;0.000000;10312.008083;0.244893;-0.209818;-0.312780;1.260386;1.588574;1.277731;0.340227;0.150985;-0.237782;1.683370;0.107843;0.107843;1.003922;85.559898;2.193220;-3.514120;-6.624700;19.868816;394.769832;20.177187;6.721986;0.323539;-0.150477;25.623900;0.107843;0.107843;1.505882;21396.732400;2.496808;-12.741943;-9.084900;78.535469;6167.819858;79.562409;15.703560;-0.089210;0.917891;90.831500;0.078431;0.078431;1.003922;331129.844907;2.243335;0.000000;0.000000;-0.079002;0.100088;0.324110;0.223103;0.000000;0.136706;-0.032057;0.000000;0.000000;0.176482;-0.387115;0.087376;-0.028489;10.462392;6.547809;14.269247;7.024265;1.738229;0.000000;10.359786;2.011719;0.256024;116.009446;6738.928445
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.607395;3.568650;0.898908;0.808035;3.717706;0.332818;0.246795;-0.222366;1.159050;0.127451;0.127451;0.000000;1368.571088;0.203077;9.550476;9.402800;2.097473;4.399392;9.778087;0.601311;0.126444;-1.218586;3.569050;0.098039;0.098039;0.000000;9527.985852;0.157576;3.403819;3.631900;1.243179;1.545493;3.623738;0.262188;-0.146562;-1.305486;2.214925;0.068627;0.068627;0.000000;1260.625981;0.358895;1.504742;-4.725550;28.327465;802.445286;28.367403;3.797625;1.081547;0.253991;29.864775;0.068627;0.068627;1.003922;41156.841551;1.319276;23.896531;21.121000;56.380846;3178.799796;61.235970;14.860600;-0.175697;-0.452744;75.899675;0.107843;0.107843;0.000000;220407.125236;2.273467;0.000000;0.000000;-0.223234;0.678609;-0.156468;-0.106192;0.000000;0.079655;0.433050;0.000000;0.000000;0.215659;0.024301;0.027378;-0.096383;10.485246;3.491945;15.157872;4.492099;0.766886;0.000000;10.146432;2.011719;3.506928;113.432327;4567.685018
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.976304;1.997000;0.970187;0.941263;2.201599;0.324531;0.003832;-0.545895;1.203950;0.117647;0.117647;0.000000;446.394838;0.581423;9.598296;8.616850;3.610090;13.032751;10.254757;0.943089;1.441107;2.518583;3.837100;0.107843;0.107843;0.000000;10061.669608;0.377811;3.358947;3.281100;1.322303;1.748486;3.609849;0.335640;0.187431;-1.238266;2.467650;0.088235;0.088235;0.000000;1239.991485;0.397037;5.577018;6.296500;34.557292;1194.206425;35.004422;4.962950;0.193455;-0.723817;46.635750;0.049020;0.049020;1.003922;64078.405853;1.346970;0.675691;-5.164000;61.437565;3774.574425;61.441281;15.150234;0.182676;-0.762286;88.603750;0.098039;0.098039;2.007843;192550.115454;1.784307;0.000000;0.000000;0.430746;0.469716;0.084331;0.219537;0.000000;0.258734;-0.271110;0.000000;0.000000;0.279514;-0.249833;0.210702;0.030193;10.068132;12.639802;13.574600;13.349020;0.763351;0.000000;9.805990;2.011719;3.334025;114.007078;5013.371550
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.320745;2.213050;0.729500;0.532171;2.432699;0.146033;0.048962;-1.162528;1.294875;0.039216;0.039216;0.000000;576.498089;0.254583;9.065353;9.278500;1.238400;1.533634;9.149550;0.289381;0.217342;1.227587;1.631100;0.068627;0.068627;0.000000;8460.715981;0.076142;2.568114;2.872700;0.861061;0.741426;2.708623;0.113120;-0.624088;-0.925300;1.265325;0.058824;0.058824;0.000000;710.524147;0.261202;6.842151;1.004370;16.593518;275.344855;17.948813;2.520136;1.150681;0.816543;15.064625;0.058824;0.058824;1.003922;18817.838224;1.629844;64.433927;47.437000;45.331407;2054.936436;78.782405;5.899790;0.604739;-0.884588;70.986250;0.058824;0.058824;0.000000;528278.336644;0.708855;0.000000;0.000000;0.463656;0.175079;-0.364849;0.640066;0.000000;0.311784;0.329370;0.000000;0.000000;-0.555890;0.732223;-0.437793;0.207775;9.592899;1.608577;13.386098;1.702423;0.383835;0.000000;9.607133;2.011719;2.534709;93.632285;6536.163859
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.885610;2.154000;0.969454;0.939842;2.120228;0.258173;-0.729711;-0.106687;1.035775;0.127451;0.127451;0.000000;410.596594;0.575560;9.969605;9.059150;2.701740;7.299398;10.329202;0.556487;1.568741;1.329359;1.874875;0.068627;0.068627;0.000000;10510.374018;0.231110;1.483118;1.375000;0.937290;0.878513;1.754466;0.205395;0.584745;0.237271;1.489905;0.088235;0.088235;0.000000;269.168390;0.747244;0.448802;3.369150;16.042917;257.375196;16.049194;3.162045;-0.407632;-0.848110;23.221750;0.078431;0.078431;1.003922;13146.813729;1.632114;-9.092449;-11.693500;44.324013;1964.618148;45.246997;8.561073;0.040410;-0.354416;54.599250;0.068627;0.068627;1.003922;108631.810186;1.804397;0.000000;0.000000;0.207731;0.456000;0.298098;0.818614;0.000000;-0.340590;0.088149;0.000000;0.000000;0.247341;-0.432230;0.222497;-0.081793;10.402064;6.984857;13.888042;7.418340;0.902476;0.000000;9.966317;2.011719;1.453423;115.187785;2307.945542
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.302229;2.204650;0.754154;0.568748;2.422604;0.255124;0.108079;-0.266123;0.812950;0.147059;0.147059;0.000000;569.632959;0.330942;9.155454;9.091300;2.043980;4.177855;9.380842;0.677777;0.745913;0.027650;2.769900;0.107843;0.107843;0.000000;8762.956555;0.170432;3.740617;3.899300;0.950669;0.903772;3.859532;0.297332;-0.642444;0.080954;1.146325;0.147059;0.147059;0.000000;1473.304194;0.205922;1.713011;3.094700;47.381264;2244.984224;47.412220;5.526244;-0.208732;-0.959053;80.753000;0.049020;0.049020;1.003922;114796.353017;1.445492;-3.296353;-2.906200;44.409001;1972.159343;44.531172;10.452374;-0.513324;-0.121417;59.336750;0.107843;0.107843;2.509804;101691.932004;2.157804;0.000000;0.000000;-0.082063;0.604083;-0.329809;-0.667874;0.000000;0.074236;-0.177428;0.000000;0.000000;0.316947;-0.140416;-0.313613;-0.027272;9.698977;3.799045;13.457683;4.223692;0.569907;0.000000;9.196408;2.011719;3.919584;97.869200;4245.839903
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-0.668007;-0.657090;1.406631;1.978609;1.557191;0.304171;-0.192769;-1.164413;2.427490;0.058824;0.058824;0.000000;146.426259;1.742457;9.849188;9.429000;1.834641;3.365909;10.018604;0.522874;0.629186;-0.534406;2.664725;0.098039;0.098039;0.000000;10066.348435;0.121353;1.921327;1.886850;0.844275;0.712800;2.098642;0.212911;0.351611;0.275236;1.073425;0.098039;0.098039;0.000000;412.885930;0.489469;-3.811049;0.900070;17.478030;305.481540;17.888701;2.834214;-0.897822;-0.303320;20.648000;0.078431;0.078431;0.501961;17062.460969;1.859067;-11.231689;-8.482050;64.855089;4206.182523;65.820463;12.443063;0.029514;0.758220;71.441750;0.088235;0.088235;1.003922;227390.417835;1.853202;0.000000;0.000000;-0.318090;0.097091;0.190408;0.290094;0.000000;0.452790;-0.295127;0.000000;0.000000;0.530271;-0.041147;-0.057169;-0.293248;10.173693;3.293224;13.137737;3.784066;1.613368;0.000000;9.660489;2.011719;1.860766;106.797260;4656.743290
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.658102;3.620100;1.049323;1.101078;3.805626;0.319286;0.554042;0.975218;1.239400;0.137255;0.137255;0.000000;1421.118167;0.263599;9.164473;7.853250;4.369563;19.093077;10.152863;1.044519;1.086336;0.442250;6.114875;0.088235;0.088235;0.000000;9540.520776;0.521418;3.017740;2.729550;1.594710;2.543101;3.413189;0.349716;0.249032;-0.972283;2.518150;0.058824;0.058824;0.000000;1058.595299;0.580566;-11.362053;-21.996500;50.025658;2502.566501;51.299734;6.713842;0.357007;-0.691070;70.291500;0.029412;0.029412;1.003922;140844.094748;1.793079;-4.973217;-0.945820;51.474713;2649.646049;51.714398;12.906522;-0.176527;-0.511524;72.006000;0.098039;0.098039;1.505882;137656.513718;2.124888;0.000000;0.000000;0.535435;0.264289;0.167912;0.663868;0.000000;0.162510;0.046895;0.000000;0.000000;0.480414;0.006338;0.390463;0.019256;10.206323;17.394401;14.822575;19.614347;0.779750;0.000000;9.917490;2.011719;3.315794;121.563422;5317.691538
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.256350;1.164400;0.716755;0.513738;1.446427;0.242000;0.422521;0.670584;0.625790;0.117647;0.117647;0.000000;187.202927;0.735864;9.593273;9.432350;1.472372;2.167881;9.705605;0.489821;0.964423;1.409222;1.616125;0.147059;0.147059;0.000000;9497.712367;0.087875;3.097990;2.971950;1.060172;1.123964;3.274371;0.190354;0.353023;-0.957242;1.693650;0.049020;0.049020;0.000000;1036.273348;0.309073;-1.213987;-1.236850;25.983006;675.116615;26.011351;3.684288;0.519834;-0.277190;32.661500;0.039216;0.039216;1.003922;34582.372470;1.456542;14.466328;17.292000;34.031397;1158.135968;36.978516;10.871444;-0.947363;1.683767;20.442175;0.176471;0.176471;0.000000;80411.149569;2.113878;0.000000;0.000000;-0.375298;0.851937;-0.082780;-0.023805;0.000000;-0.280473;0.074557;0.000000;0.000000;-0.107691;-0.237488;0.275180;0.214758;9.915840;1.967026;12.876355;2.280177;0.427992;0.000000;9.951726;2.011719;3.259375;100.290911;2054.722512
