Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.400685;2.465200;0.607714;0.369316;2.476410;0.170906;-0.409217;-0.270361;0.830625;0.078431;0.078431;0.000000;606.690944;0.191501;9.645510;9.632600;1.255359;1.575927;9.726859;0.533121;0.346098;1.654887;1.479500;0.156863;0.156863;0.000000;9570.032552;0.070247;2.458907;2.217150;1.289389;1.662525;2.776463;0.207743;0.550762;-0.191149;1.771125;0.058824;0.058824;0.000000;701.504084;0.522106;1.290580;-0.699000;26.537629;704.245749;26.568992;3.077954;0.514983;-0.381654;35.555000;0.068627;0.068627;0.501961;36087.833671;1.064788;69.717684;70.099500;35.486482;1259.290412;78.229444;7.494513;-0.600981;-0.348388;50.148750;0.078431;0.078431;0.000000;560000.614572;0.538501;0.000000;0.000000;0.337071;0.790008;-0.273904;-0.112727;0.000000;-0.688108;0.108723;0.000000;0.000000;-0.677075;0.246942;-0.145598;-0.252821;10.158488;1.549516;14.046195;1.644568;0.319934;0.000000;10.181505;2.011719;2.374455;104.744391;6833.465943
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.202624;2.139700;0.541239;0.292940;2.268148;0.168435;0.304606;-0.360752;0.766800;0.127451;0.127451;0.000000;509.814009;0.200931;9.520782;9.335250;1.198915;1.437397;9.595973;0.489860;0.641274;0.544830;1.344100;0.147059;0.147059;0.000000;9319.146800;0.065925;3.028642;2.993550;0.959553;0.920742;3.177014;0.202794;0.287529;-0.746919;1.311575;0.068627;0.068627;0.000000;982.575500;0.273147;6.124765;0.319780;23.858324;569.219646;24.631939;3.501697;0.653383;-0.516817;29.794500;0.029412;0.029412;1.003922;32860.594481;1.772332;36.903280;47.086500;50.802257;2580.869311;62.791093;7.662139;-0.613599;-0.239844;69.580800;0.049020;0.049020;0.000000;270543.271008;1.453666;0.000000;0.000000;0.146547;0.712845;-0.142074;0.107261;0.000000;-0.243933;0.013572;0.000000;0.000000;-0.474961;0.156620;-0.139559;0.023748;9.993005;1.367040;13.723407;1.459554;0.287915;0.000000;9.884653;2.011719;2.935086;101.227186;4559.547229
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.074496;2.056800;0.448999;0.201600;2.122530;0.180358;0.197983;-0.257390;0.653625;0.176471;0.176471;0.000000;449.247011;0.167207;9.279411;9.031850;1.321302;1.745839;9.373009;0.481505;0.816037;0.361304;1.609250;0.147059;0.147059;0.000000;8872.092059;0.078717;3.421910;3.383200;0.620579;0.385119;3.477727;0.187154;0.658983;0.329249;0.650675;0.107843;0.107843;0.000000;1214.008146;0.121368;5.810253;7.678150;20.778584;431.749547;21.575648;3.189672;0.705553;0.338833;27.158000;0.039216;0.039216;0.501961;25462.691696;1.742992;-4.238314;-7.109100;36.651762;1343.351634;36.896002;6.682098;-0.146572;-0.483870;49.843250;0.068627;0.068627;2.007843;70346.764780;2.100282;0.000000;0.000000;0.140044;0.605625;0.076154;0.005701;0.000000;0.011687;0.043927;0.000000;0.000000;-0.058254;0.035894;-0.159327;0.157391;9.732253;1.641690;13.353907;1.767626;0.199094;0.000000;9.748090;2.011719;3.415435;96.358436;1838.918108
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.186656;2.194450;0.371727;0.138181;2.218027;0.155940;-0.590444;1.098086;0.455200;0.176471;0.176471;0.000000;494.757672;0.110555;9.281526;8.956500;1.311271;1.719431;9.373695;0.525850;0.887821;0.383324;1.861575;0.137255;0.137255;0.000000;8874.668698;0.077574;3.310543;3.236250;0.546663;0.298841;3.355374;0.157601;0.416529;-0.397943;0.767375;0.088235;0.088235;0.000000;1133.130366;0.098668;-0.973738;5.008750;19.830173;393.235768;19.854066;2.849386;-0.394162;-1.008756;31.320250;0.039216;0.039216;1.003922;20152.319027;1.442893;-1.706641;-1.525550;28.024992;785.400176;28.076909;4.747214;-0.124639;-0.954216;47.803000;0.029412;0.029412;1.003922;40354.761017;1.902403;0.000000;0.000000;0.219799;0.680099;-0.410240;-0.698249;0.000000;-0.061663;-0.048690;0.000000;0.000000;-0.021378;0.124935;0.154509;0.279473;9.755568;1.614707;13.468182;1.743753;0.132252;0.000000;9.525551;2.011719;3.358878;96.785808;1193.755271
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.270792;2.258100;0.387103;0.149848;2.303551;0.172026;0.673274;0.591431;0.404600;0.176471;0.176471;0.000000;533.607900;0.113531;9.351315;8.994800;1.317086;1.734716;9.443612;0.520984;1.132632;1.210776;1.612225;0.127451;0.127451;0.000000;9008.074466;0.079182;3.301896;3.085050;0.694982;0.483000;3.374243;0.188997;0.326100;-1.168349;1.202525;0.049020;0.049020;0.000000;1136.694660;0.143634;-6.882292;-8.202450;24.150501;583.246709;25.112002;3.235332;0.032145;-1.606545;48.577250;0.039216;0.039216;1.003922;34577.241545;1.498172;2.672406;4.195300;25.022688;626.134895;25.164989;6.083956;-0.263122;-0.733434;37.657750;0.058824;0.058824;1.003922;32661.659005;2.012836;0.000000;0.000000;0.074704;0.695981;-0.316939;-0.552891;0.000000;-0.196814;-0.039187;0.000000;0.000000;-0.021895;-0.147197;0.260021;0.178071;9.843035;1.602801;13.622107;1.752815;0.150408;0.000000;9.789185;2.011719;3.391711;98.488148;1275.274817
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.535721;2.507500;0.690819;0.477231;2.628138;0.296841;1.641642;4.328967;0.694550;0.166667;0.166667;0.000000;680.245893;0.259823;9.419124;9.100900;1.399203;1.957770;9.522482;0.546423;0.955552;1.538658;1.531650;0.107843;0.107843;0.000000;9149.280217;0.085476;3.194080;3.556850;1.437674;2.066908;3.502721;0.276390;-2.465248;7.456310;1.278525;0.088235;0.088235;0.000000;1146.149766;0.539541;-0.676005;0.476635;25.918350;671.760870;25.927164;3.360521;-0.126577;-1.509259;47.859000;0.029412;0.029412;1.003922;34306.427142;1.258257;25.522018;10.831000;53.548436;2867.434993;59.319545;6.815025;1.687482;3.869980;60.011750;0.029412;0.029412;0.000000;212782.066769;2.323355;0.000000;0.000000;0.349237;0.526262;-0.706439;-0.308194;0.000000;-0.289266;0.279604;0.000000;0.000000;-0.478354;0.542934;-0.157782;-0.165753;9.980149;1.981384;13.954844;2.051216;0.407895;0.000000;9.554617;2.011719;3.537882;101.584768;4203.295297
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.265642;2.176300;1.074021;1.153522;2.507321;0.392228;0.665365;0.631626;1.302700;0.117647;0.117647;0.000000;582.465353;0.559153;9.639340;9.442650;1.195375;1.428922;9.713177;0.495646;0.466779;1.999007;1.262300;0.147059;0.147059;0.000000;9550.407994;0.064246;2.385235;2.691300;1.795236;3.222873;2.985334;0.298208;-1.312415;1.585119;1.917800;0.078431;0.078431;0.000000;744.693830;0.844366;13.252135;14.831500;20.680655;427.689482;24.562341;3.220400;-0.692995;0.169892;23.865900;0.058824;0.058824;0.000000;39725.822730;1.455675;58.615702;60.915500;56.895388;3237.085129;81.687733;11.078825;0.849746;1.183884;59.688000;0.068627;0.068627;0.000000;515544.956596;1.253632;0.000000;0.000000;0.157237;0.194371;-0.711591;-0.321740;0.000000;-0.192799;0.138520;0.000000;0.000000;-0.171486;0.209107;-0.148298;-0.355043;10.157432;1.459039;13.912043;1.550788;1.057225;0.000000;9.978810;2.011719;2.723980;104.632459;7285.106462
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.163309;1.988650;0.973966;0.948609;2.372449;0.248808;0.253993;-0.012484;1.511300;0.058824;0.058824;0.000000;525.733492;0.527996;9.672223;9.495700;0.855295;0.731530;9.709965;0.353445;0.396566;-0.010074;0.922375;0.127451;0.127451;0.000000;9579.601496;0.036017;1.814295;2.141550;1.115780;1.244965;2.129937;0.177782;-1.878646;4.930717;1.238750;0.049020;0.049020;0.000000;399.303108;0.884045;8.269672;7.373200;15.311777;234.450525;17.402241;2.262516;0.840273;0.580493;18.285025;0.049020;0.049020;0.501961;18933.480429;1.504106;54.681000;59.405000;46.848906;2194.819975;72.005775;9.757119;0.367557;0.992502;54.584250;0.068627;0.068627;0.000000;416987.029506;1.280197;0.000000;0.000000;-0.018324;-0.202919;-0.602877;0.189105;0.000000;-0.172603;-0.095840;0.000000;0.000000;-0.322520;0.041995;0.003279;-0.115683;10.160179;0.682689;13.842592;0.959080;0.737694;0.000000;9.962977;2.011719;1.595483;103.911935;5492.206318
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.366754;2.388650;0.568828;0.323565;2.434151;0.191481;-0.681924;0.395126;0.793450;0.117647;0.117647;0.000000;587.898455;0.197379;9.596721;9.363300;1.033937;1.069027;9.652257;0.394594;1.516153;3.605586;1.063150;0.107843;0.107843;0.000000;9448.419055;0.049525;2.444954;2.199350;0.966957;0.935006;2.629222;0.149643;0.411587;-0.804598;1.499150;0.029412;0.029412;0.000000;657.421410;0.339560;-2.462580;-2.540450;18.511554;342.677622;18.674633;2.384502;-0.370670;-0.614220;29.192750;0.068627;0.068627;0.501961;18095.288554;1.323613;29.057750;25.316500;33.972331;1154.119293;44.704274;5.089160;0.378461;-0.746518;46.262150;0.049020;0.049020;0.000000;144997.068548;1.221816;0.000000;0.000000;0.282610;0.592927;-0.711601;-0.403587;0.000000;-0.175689;0.132560;0.000000;0.000000;-0.358495;0.458313;0.054805;0.085307;10.101316;1.054569;13.963475;1.115342;0.291038;0.000000;10.073883;2.011719;2.256851;103.091163;2354.126861
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.156334;2.203800;0.373449;0.139464;2.188434;0.201126;-0.394354;2.858319;0.394175;0.215686;0.215686;0.000000;481.429666;0.125006;9.555938;9.210550;1.228021;1.508036;9.634521;0.466650;1.415032;1.934217;1.441275;0.127451;0.127451;0.000000;9391.142442;0.067472;3.171905;3.323950;0.901750;0.813154;3.297595;0.207150;-0.154794;-1.402200;1.690375;0.049020;0.049020;0.000000;1067.694409;0.235220;0.180742;7.747050;24.370901;593.940821;24.371571;3.024149;-0.397850;-1.115977;39.266750;0.029412;0.029412;1.003922;30302.681141;1.236878;5.273912;4.836000;25.916532;671.666622;26.447699;5.881236;-0.660076;0.656438;32.776150;0.049020;0.049020;1.003922;37096.853697;2.008835;0.000000;0.000000;0.426050;0.738633;-0.382755;-0.695914;0.000000;-0.079649;0.098847;0.000000;0.000000;0.243123;0.214329;0.073384;-0.090032;10.007094;1.471302;13.712272;1.550586;0.113225;0.000000;9.786361;2.011719;3.216845;101.613232;1304.328390
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.160845;2.237400;0.321749;0.103522;2.184668;0.144091;-0.408773;-0.534118;0.436275;0.186275;0.186275;0.000000;481.543560;0.087880;9.377727;8.942100;1.384039;1.915563;9.479311;0.497040;0.990157;0.594911;1.710950;0.098039;0.098039;0.000000;9067.767432;0.082952;3.362550;3.580600;0.815540;0.665105;3.460036;0.215060;-0.317283;-1.297681;1.481150;0.098039;0.098039;0.000000;1187.210091;0.183374;5.612279;9.014500;22.368232;500.337823;23.061559;2.826901;-0.743067;-0.414219;27.953375;0.049020;0.049020;0.501961;28730.187152;1.205854;-3.026896;1.540789;27.383342;749.847444;27.550128;5.713865;-0.575932;-0.294412;36.716500;0.049020;0.049020;1.003922;39177.574090;2.054937;0.000000;0.000000;0.255562;0.648564;-0.243304;-0.646722;0.000000;-0.325368;-0.042679;0.000000;0.000000;-0.047798;0.404315;-0.147582;-0.067740;9.840243;1.799719;13.538573;1.941719;0.097357;0.000000;9.775516;2.011719;3.278044;98.630109;1302.816887
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.215630;2.217050;0.496374;0.246387;2.270551;0.245626;1.630108;12.839538;0.454550;0.186275;0.186275;0.000000;513.353906;0.200203;9.304356;8.992150;1.430629;2.046700;9.413699;0.533460;1.522768;2.543238;1.133775;0.156863;0.156863;0.000000;8934.629252;0.091917;3.277681;3.258800;0.716175;0.512906;3.355011;0.211856;-0.012620;-1.502575;1.416925;0.068627;0.068627;0.000000;1121.964283;0.157757;1.577298;8.360800;26.783071;717.332904;26.829476;3.347337;-0.329104;-1.370208;53.278500;0.029412;0.029412;1.003922;36847.657661;1.638200;1.788929;4.042700;37.969884;1441.712066;38.012002;5.940747;0.427486;-0.261954;49.153000;0.039216;0.039216;1.003922;73853.946953;1.432017;0.000000;0.000000;0.171809;0.703318;-0.351577;-0.731248;0.000000;-0.106721;-0.037810;0.000000;0.000000;0.025615;0.151606;0.019191;0.140497;9.789285;1.943040;13.519986;2.075276;0.240515;0.000000;9.547269;2.011719;3.216137;97.773142;2175.989207
