Left Wrist_Ax_Mean;Left Wrist_Ax_Median;Left Wrist_Ax_Std;Left Wrist_Ax_Var;Left Wrist_Ax_RMS;Left Wrist_Ax_AvgDeriv;Left Wrist_Ax_Skew;Left Wrist_Ax_Kurt;Left Wrist_Ax_IQR;Left Wrist_Ax_ZCR;Left Wrist_Ax_MCR;Left Wrist_Ax_DomFreq;Left Wrist_Ax_Energy;Left Wrist_Ax_SpecEnt;Left Wrist_Ay_Mean;Left Wrist_Ay_Median;Left Wrist_Ay_Std;Left Wrist_Ay_Var;Left Wrist_Ay_RMS;Left Wrist_Ay_AvgDeriv;Left Wrist_Ay_Skew;Left Wrist_Ay_Kurt;Left Wrist_Ay_IQR;Left Wrist_Ay_ZCR;Left Wrist_Ay_MCR;Left Wrist_Ay_DomFreq;Left Wrist_Ay_Energy;Left Wrist_Ay_SpecEnt;Left Wrist_Az_Mean;Left Wrist_Az_Median;Left Wrist_Az_Std;Left Wrist_Az_Var;Left Wrist_Az_RMS;Left Wrist_Az_AvgDeriv;Left Wrist_Az_Skew;Left Wrist_Az_Kurt;Left Wrist_Az_IQR;Left Wrist_Az_ZCR;Left Wrist_Az_MCR;Left Wrist_Az_DomFreq;Left Wrist_Az_Energy;Left Wrist_Az_SpecEnt;Left Wrist_Gx_Mean;Left Wrist_Gx_Median;Left Wrist_Gx_Std;Left Wrist_Gx_Var;Left Wrist_Gx_RMS;Left Wrist_Gx_AvgDeriv;Left Wrist_Gx_Skew;Left Wrist_Gx_Kurt;Left Wrist_Gx_IQR;Left Wrist_Gx_ZCR;Left Wrist_Gx_MCR;Left Wrist_Gx_DomFreq;Left Wrist_Gx_Energy;Left Wrist_Gx_SpecEnt;Left Wrist_Gy_Mean;Left Wrist_Gy_Median;Left Wrist_Gy_Std;Left Wrist_Gy_Var;Left Wrist_Gy_RMS;Left Wrist_Gy_AvgDeriv;Left Wrist_Gy_Skew;Left Wrist_Gy_Kurt;Left Wrist_Gy_IQR;Left Wrist_Gy_ZCR;Left Wrist_Gy_MCR;Left Wrist_Gy_DomFreq;Left Wrist_Gy_Energy;Left Wrist_Gy_SpecEnt;Left Wrist_Gz_Mean;Left Wrist_Gz_Median;Left Wrist_Gz_Std;Left Wrist_Gz_Var;Left Wrist_Gz_RMS;Left Wrist_Gz_AvgDeriv;Left Wrist_Gz_Skew;Left Wrist_Gz_Kurt;Left Wrist_Gz_IQR;Left Wrist_Gz_ZCR;Left Wrist_Gz_MCR;Left Wrist_Gz_DomFreq;Left Wrist_Gz_Energy;Left Wrist_Gz_SpecEnt;Left Wrist_Corr_AxAy;Left Wrist_Corr_AxAz;Left Wrist_Corr_AyAz;Left Wrist_Corr_GxGy;Left Wrist_Corr_GxGz;Left Wrist_Corr_GyGz;Left Wrist_Corr_AxGx;Left Wrist_Corr_AyGy;Left Wrist_Corr_AzGz;Left Wrist_Corr_AxGy;Left Wrist_Corr_AxGz;Left Wrist_Corr_AyGx;Left Wrist_Corr_AyGz;Left Wrist_Corr_AzGx;Left Wrist_Corr_AzGy;Left Wrist_AI;Left Wrist_VI;Left Wrist_SMA;Left Wrist_EVA1;Left Wrist_EVA2;Left Wrist_CAGH;Left Wrist_AVH;Left Wrist_AVG;Left Wrist_ARATG;Left Wrist_AAE;Left Wrist_ARE
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.947168;-2.189000;0.840521;0.706476;2.120835;0.298576;0.184658;-0.973138;1.411550;0.068627;0.068627;0.000000;422.809690;0.506102;7.327301;8.544550;3.042206;9.255015;7.933748;0.308448;-0.530700;-0.833597;4.723925;0.009804;0.009804;0.000000;5948.354633;0.378386;4.754313;3.128950;3.225588;10.404417;5.745251;0.235459;0.568847;-1.325292;5.931300;0.009804;0.009804;0.000000;2836.214064;0.642818;26.630483;9.663200;49.812842;2481.319185;56.484527;4.506919;0.703378;-0.748076;69.827250;0.039216;0.039216;0.501961;198884.345350;1.351398;21.790700;11.096000;44.108423;1945.552967;49.197435;7.688726;1.441750;1.543306;26.338850;0.088235;0.088235;0.000000;147659.817577;1.799901;0.000000;0.000000;-0.316744;0.303619;-0.072333;-0.119929;0.000000;0.218540;0.146428;0.000000;0.000000;0.517241;0.200069;-0.865369;0.111077;7.729097;8.703358;10.274469;9.423461;0.636658;0.000000;6.291979;1.005859;6.448246;68.442295;5643.897311
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.173640;-2.188700;0.577283;0.333255;2.248992;0.151639;0.474982;1.190914;0.442750;0.107843;0.107843;0.000000;498.916529;0.229714;9.078896;9.085050;0.646398;0.417831;9.101878;0.169045;2.565681;13.419735;0.369750;0.137255;0.137255;0.000000;8428.803970;0.025016;2.586791;2.745500;0.731382;0.534920;2.688198;0.103940;0.119474;-0.583884;1.139325;0.019608;0.019608;0.000000;709.816278;0.212386;-5.355805;-2.726350;15.998752;255.960070;16.871417;2.734008;0.151653;4.369716;13.430100;0.058824;0.058824;0.000000;15987.223815;2.470007;13.036285;-2.635900;45.102380;2034.224721;46.948583;5.585516;1.843262;2.384956;20.292300;0.049020;0.049020;1.003922;121088.229423;1.995597;0.000000;0.000000;0.450962;0.441670;0.016578;-0.309928;0.000000;0.287136;0.144347;0.000000;0.000000;0.640750;0.327537;0.412472;0.799783;9.410551;0.343675;12.252536;0.554490;0.204033;0.000000;9.381380;1.005859;2.389170;88.902150;2496.040581
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.134694;-2.199750;0.294817;0.086917;2.154956;0.066888;2.495227;6.817143;0.200425;0.107843;0.107843;0.000000;469.240064;0.074423;9.141721;9.166750;0.178274;0.031781;9.143459;0.089828;-0.651116;0.895485;0.234000;0.205882;0.205882;0.000000;8525.869282;0.002369;3.016847;2.914700;0.332060;0.110264;3.035067;0.064438;2.198401;5.101548;0.290925;0.049020;0.049020;0.000000;933.962921;0.050992;-2.222988;-1.034795;5.049286;25.495286;5.516970;0.983253;-1.308245;1.557667;5.151025;0.049020;0.049020;0.000000;1804.376995;2.084267;-0.850581;-1.838150;7.472376;55.836406;7.520631;1.654221;1.975555;4.873169;5.213922;0.137255;0.137255;1.003922;2921.737033;2.179737;0.000000;0.000000;-0.140260;-0.388108;0.604499;-0.720768;0.000000;-0.581710;-0.262832;0.000000;0.000000;0.878183;0.635740;0.017219;0.297399;9.445109;0.036593;12.276414;0.088756;0.031118;0.000000;9.401935;1.005859;3.130081;89.246672;96.208485
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.233250;-2.224450;0.115017;0.013229;2.236210;0.067391;0.226332;-0.494673;0.156550;0.225490;0.225490;0.000000;509.390449;0.014057;9.143555;9.143250;0.156983;0.024644;9.144902;0.076520;-0.461907;1.337511;0.212075;0.147059;0.147059;0.000000;8528.926775;0.001852;3.020096;2.951500;0.217834;0.047452;3.027942;0.059417;1.315531;1.159861;0.235975;0.098039;0.098039;0.000000;932.760051;0.023628;-1.630105;-1.260300;3.873408;15.003288;4.202443;0.766431;-0.283812;0.079199;4.577703;0.088235;0.088235;1.505882;1036.206643;1.852358;-0.090737;0.216165;4.246983;18.036862;4.247952;1.412587;-0.218597;-0.035262;4.829825;0.127451;0.127451;0.501961;920.931809;2.543251;0.000000;0.000000;-0.353287;0.301493;0.113630;0.105308;0.000000;-0.280236;-0.057784;0.000000;0.000000;-0.099645;-0.165760;0.321586;0.319061;9.465897;0.026669;12.376805;0.027768;0.010480;0.000000;9.491352;1.005859;2.979707;89.629874;44.874058
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.249003;-2.225750;0.144992;0.021023;2.253672;0.075258;-0.232388;-0.791596;0.228425;0.196078;0.196078;0.000000;516.989675;0.020401;9.104109;9.106600;0.156553;0.024509;9.105455;0.078031;-0.072397;1.120853;0.196050;0.186275;0.186275;0.000000;8455.499820;0.001829;3.037937;2.948150;0.229656;0.052742;3.046605;0.064103;1.233215;0.415328;0.253425;0.078431;0.078431;0.000000;944.054247;0.025707;-0.157108;0.344875;3.175520;10.083927;3.179404;0.751889;0.020547;-1.006852;4.873275;0.068627;0.068627;2.007843;516.831992;1.603894;1.409417;2.078300;4.156200;17.273999;4.388674;1.651239;-0.772223;0.553294;5.243657;0.137255;0.137255;3.011765;1083.626624;2.439707;0.000000;0.000000;-0.297372;0.081446;0.133231;0.127129;0.000000;-0.203888;0.160891;0.000000;0.000000;-0.005393;-0.321791;0.360864;0.243651;9.431921;0.027212;12.353112;0.030032;0.015951;0.000000;9.417664;1.005859;3.082982;88.988343;38.650870
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.340275;-2.361650;0.133101;0.017716;2.344056;0.063342;0.461085;-0.325949;0.172700;0.147059;0.147059;0.000000;559.546624;0.016154;9.137110;9.153700;0.105807;0.011195;9.137722;0.054279;-0.445988;-0.103714;0.108900;0.215686;0.215686;0.000000;8516.222116;0.000904;2.857009;2.811900;0.166676;0.027781;2.861867;0.042035;2.047144;4.632858;0.161950;0.107843;0.107843;0.000000;833.992068;0.015762;-0.198925;0.146322;2.159824;4.664840;2.168966;0.515688;-0.527201;-0.321719;3.294925;0.058824;0.058824;1.505882;241.948645;2.000996;0.892848;1.404300;3.059286;9.359229;3.186912;1.231818;-0.684922;0.344905;3.787838;0.117647;0.117647;1.003922;558.641479;2.480344;0.000000;0.000000;-0.381156;0.180528;0.274221;-0.024746;0.000000;-0.125578;-0.116203;0.000000;0.000000;0.286014;-0.128516;-0.158732;-0.064273;9.485705;0.013967;12.477384;0.020941;0.008256;0.000000;9.456650;1.005859;2.928085;89.992571;23.051098
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-0.043144;-0.178375;2.207043;4.871037;2.207464;0.564596;0.154120;-0.867263;3.581775;0.058824;0.058824;0.501961;248.612860;0.620567;8.317053;9.080500;2.219453;4.925972;8.608097;0.409865;-1.481593;1.213875;1.575275;0.088235;0.088235;0.000000;7306.926240;0.214949;3.485765;2.228600;2.614545;6.835846;4.357339;0.300460;1.092599;-0.110923;3.178500;0.029412;0.029412;0.000000;1588.067311;0.853252;39.923704;34.219000;34.420795;1184.791150;52.713312;2.872922;0.671209;-0.787092;51.519500;0.029412;0.029412;0.000000;223005.561989;0.800121;27.619960;15.925000;40.891572;1672.120646;49.345545;7.851186;0.824539;-0.490237;46.432450;0.058824;0.058824;0.000000;163097.106073;1.432435;0.000000;0.000000;0.648289;0.845695;-0.442165;-0.504457;0.000000;-0.793463;0.278920;0.000000;0.000000;-0.817418;0.591402;-0.908448;-0.627395;8.739523;3.592973;11.153863;8.154165;1.739844;0.000000;7.669120;1.005859;4.730069;79.972240;5232.662529
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-0.043632;-0.991650;1.852462;3.431615;1.852976;0.343607;0.987215;-0.339919;2.589650;0.049020;0.049020;0.501961;175.227320;1.295478;9.539815;9.616650;0.617763;0.381632;9.559796;0.267968;-0.236278;1.552695;0.534200;0.176471;0.176471;0.000000;9302.296102;0.019902;1.500419;1.458250;0.492259;0.242319;1.579106;0.169667;-0.598190;3.879764;0.596325;0.127451;0.127451;0.000000;241.986508;0.345769;5.126401;3.567100;8.645615;74.746664;10.051202;1.494219;0.782588;0.687848;12.824925;0.049020;0.049020;0.000000;6494.385430;2.072881;27.408724;14.925000;41.043765;1684.590627;49.354116;5.784509;0.815905;-0.486374;43.448750;0.029412;0.029412;0.000000;162541.419290;1.276924;0.000000;0.000000;-0.136908;0.595058;0.149263;0.230773;0.000000;0.370388;-0.383552;0.000000;0.000000;0.003209;0.780050;-0.311894;-0.022497;9.767681;0.415629;12.122723;3.473698;0.377304;0.000000;9.629675;1.005859;1.590061;95.823215;2539.348984
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.410601;-1.398550;0.306394;0.093877;1.443493;0.099537;0.202428;-0.318229;0.447700;0.156863;0.156863;0.000000;207.748717;0.152498;9.666001;9.668650;0.245328;0.060186;9.669114;0.086737;-0.177206;1.325992;0.228925;0.176471;0.176471;0.000000;9533.091092;0.003660;1.330351;1.326100;0.171532;0.029423;1.341364;0.055303;0.183952;-1.093877;0.283300;0.137255;0.137255;0.000000;182.023638;0.062816;-0.917607;-1.272150;4.014158;16.113468;4.117702;0.602127;0.502171;-0.608610;7.086725;0.049020;0.049020;1.003922;907.836227;2.049478;-0.311307;3.210350;14.427189;208.143789;14.430547;2.555600;-0.092802;-1.132344;24.461250;0.029412;0.029412;1.003922;10626.811196;2.019935;0.000000;0.000000;0.233261;0.185427;0.016528;-0.754974;0.000000;0.288740;-0.162179;0.000000;0.000000;0.533594;-0.122501;-0.278418;0.262605;9.824480;0.055024;12.076602;0.102349;0.053239;0.000000;9.850718;1.005859;1.334255;96.575433;226.995428
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.458529;-1.449100;0.276597;0.076506;1.484524;0.065349;0.223991;-0.289706;0.401100;0.088235;0.088235;0.000000;220.887713;0.116325;9.617602;9.634500;0.181508;0.032945;9.619315;0.057238;-1.269686;3.134732;0.178800;0.117647;0.117647;0.000000;9436.503950;0.002150;1.373522;1.375550;0.140745;0.019809;1.380714;0.040671;-0.111541;-0.269325;0.171750;0.137255;0.137255;0.000000;193.439613;0.041422;-1.424281;-1.303250;2.508574;6.292941;2.884704;0.430407;0.406759;-0.126086;3.686079;0.068627;0.068627;0.000000;527.871866;1.796330;0.683686;0.059716;10.616354;112.706970;10.638346;1.871912;0.199304;-0.123988;11.621075;0.049020;0.049020;1.003922;5797.023327;1.833154;0.000000;0.000000;0.183748;-0.304165;0.257947;-0.645447;0.000000;0.035217;-0.105677;0.000000;0.000000;0.533076;0.116076;-0.285623;0.335953;9.782834;0.031186;12.076131;0.079155;0.031380;0.000000;9.778648;1.005859;1.378095;95.735024;123.402286
