Left Lower Leg_Ax_Mean;Left Lower Leg_Ax_Median;Left Lower Leg_Ax_Std;Left Lower Leg_Ax_Var;Left Lower Leg_Ax_RMS;Left Lower Leg_Ax_AvgDeriv;Left Lower Leg_Ax_Skew;Left Lower Leg_Ax_Kurt;Left Lower Leg_Ax_IQR;Left Lower Leg_Ax_ZCR;Left Lower Leg_Ax_MCR;Left Lower Leg_Ax_DomFreq;Left Lower Leg_Ax_Energy;Left Lower Leg_Ax_SpecEnt;Left Lower Leg_Ay_Mean;Left Lower Leg_Ay_Median;Left Lower Leg_Ay_Std;Left Lower Leg_Ay_Var;Left Lower Leg_Ay_RMS;Left Lower Leg_Ay_AvgDeriv;Left Lower Leg_Ay_Skew;Left Lower Leg_Ay_Kurt;Left Lower Leg_Ay_IQR;Left Lower Leg_Ay_ZCR;Left Lower Leg_Ay_MCR;Left Lower Leg_Ay_DomFreq;Left Lower Leg_Ay_Energy;Left Lower Leg_Ay_SpecEnt;Left Lower Leg_Az_Mean;Left Lower Leg_Az_Median;Left Lower Leg_Az_Std;Left Lower Leg_Az_Var;Left Lower Leg_Az_RMS;Left Lower Leg_Az_AvgDeriv;Left Lower Leg_Az_Skew;Left Lower Leg_Az_Kurt;Left Lower Leg_Az_IQR;Left Lower Leg_Az_ZCR;Left Lower Leg_Az_MCR;Left Lower Leg_Az_DomFreq;Left Lower Leg_Az_Energy;Left Lower Leg_Az_SpecEnt;Left Lower Leg_Gx_Mean;Left Lower Leg_Gx_Median;Left Lower Leg_Gx_Std;Left Lower Leg_Gx_Var;Left Lower Leg_Gx_RMS;Left Lower Leg_Gx_AvgDeriv;Left Lower Leg_Gx_Skew;Left Lower Leg_Gx_Kurt;Left Lower Leg_Gx_IQR;Left Lower Leg_Gx_ZCR;Left Lower Leg_Gx_MCR;Left Lower Leg_Gx_DomFreq;Left Lower Leg_Gx_Energy;Left Lower Leg_Gx_SpecEnt;Left Lower Leg_Gy_Mean;Left Lower Leg_Gy_Median;Left Lower Leg_Gy_Std;Left Lower Leg_Gy_Var;Left Lower Leg_Gy_RMS;Left Lower Leg_Gy_AvgDeriv;Left Lower Leg_Gy_Skew;Left Lower Leg_Gy_Kurt;Left Lower Leg_Gy_IQR;Left Lower Leg_Gy_ZCR;Left Lower Leg_Gy_MCR;Left Lower Leg_Gy_DomFreq;Left Lower Leg_Gy_Energy;Left Lower Leg_Gy_SpecEnt;Left Lower Leg_Gz_Mean;Left Lower Leg_Gz_Median;Left Lower Leg_Gz_Std;Left Lower Leg_Gz_Var;Left Lower Leg_Gz_RMS;Left Lower Leg_Gz_AvgDeriv;Left Lower Leg_Gz_Skew;Left Lower Leg_Gz_Kurt;Left Lower Leg_Gz_IQR;Left Lower Leg_Gz_ZCR;Left Lower Leg_Gz_MCR;Left Lower Leg_Gz_DomFreq;Left Lower Leg_Gz_Energy;Left Lower Leg_Gz_SpecEnt;Left Lower Leg_Corr_AxAy;Left Lower Leg_Corr_AxAz;Left Lower Leg_Corr_AyAz;Left Lower Leg_Corr_GxGy;Left Lower Leg_Corr_GxGz;Left Lower Leg_Corr_GyGz;Left Lower Leg_Corr_AxGx;Left Lower Leg_Corr_AyGy;Left Lower Leg_Corr_AzGz;Left Lower Leg_Corr_AxGy;Left Lower Leg_Corr_AxGz;Left Lower Leg_Corr_AyGx;Left Lower Leg_Corr_AyGz;Left Lower Leg_Corr_AzGx;Left Lower Leg_Corr_AzGy;Left Lower Leg_AI;Left Lower Leg_VI;Left Lower Leg_SMA;Left Lower Leg_EVA1;Left Lower Leg_EVA2;Left Lower Leg_CAGH;Left Lower Leg_AVH;Left Lower Leg_AVG;Left Lower Leg_ARATG;Left Lower Leg_AAE;Left Lower Leg_ARE
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.355362;0.597245;4.957549;24.577287;5.139484;2.125299;0.532836;3.434784;3.793780;0.117647;0.117647;0.000000;1440.851637;3.133672;10.680551;10.169000;3.664480;13.428415;11.291704;1.352750;0.013625;-0.105680;4.326400;0.098039;0.098039;0.000000;12320.431360;0.336583;-1.930103;-1.821450;2.548546;6.495088;3.196933;1.607703;0.595167;2.147264;2.460698;0.254902;0.254902;0.000000;711.243250;2.279902;10.478334;8.769900;76.564458;5862.116235;77.278145;13.055661;0.073723;-0.762526;109.380750;0.137255;0.137255;0.501961;310167.789868;1.483833;-53.600589;-30.752000;74.073424;5486.872115;91.432463;20.388702;-0.381171;-0.582133;109.341903;0.107843;0.107843;0.000000;572971.266673;1.703775;0.000000;0.000000;0.230362;-0.165045;0.160839;-0.643544;0.000000;0.293843;-0.095433;0.000000;0.000000;0.451833;-0.406696;0.138624;0.320102;12.790512;15.319685;18.926844;26.230536;12.151461;0.000000;10.928011;5.029297;-1.816004;178.916879;14342.027314
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.274830;1.054300;3.841700;14.758657;4.047697;1.559261;0.537527;5.177233;3.556375;0.107843;0.107843;0.000000;918.473122;2.993431;9.978542;10.071500;3.784174;14.319974;10.671986;1.163133;-0.307263;-0.162077;3.376125;0.137255;0.137255;0.000000;10886.762751;0.375232;-2.028391;-2.097600;2.163799;4.682025;2.965872;1.271732;1.112634;2.817956;1.913700;0.225490;0.225490;0.000000;658.510536;1.827127;-17.808983;-25.506000;77.288986;5973.587320;79.314231;13.255404;0.417390;-0.625007;104.133750;0.049020;0.049020;1.505882;337077.095014;1.917753;-47.668773;-18.632500;79.513865;6322.454780;92.707964;19.044108;-0.317134;-0.411482;107.510725;0.068627;0.068627;0.000000;554232.644396;1.888287;0.000000;0.000000;0.088613;-0.254967;0.210028;-0.645793;0.000000;0.340235;0.278013;0.000000;0.000000;0.466885;-0.414850;0.081139;0.086158;11.943319;12.632267;17.705688;16.002966;13.363572;0.000000;10.566414;5.029297;-2.133971;155.275125;14894.310246
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.850689;0.850190;3.497956;12.235693;3.599912;1.233640;-1.581401;14.642238;2.256280;0.107843;0.107843;0.000000;698.435568;3.244877;10.151181;9.841450;3.061792;9.374572;10.602880;0.839245;-0.211245;1.444843;1.972150;0.127451;0.127451;0.000000;10989.405243;0.268879;-2.209873;-2.549100;1.789050;3.200700;2.843279;0.901558;1.229205;4.593442;1.505900;0.147059;0.147059;0.000000;661.578108;1.358711;-12.910772;-23.276000;66.712537;4450.562624;67.950354;10.956669;0.923466;0.868355;46.273285;0.107843;0.107843;1.003922;244112.533074;1.704147;-14.788305;-3.169450;59.248552;3510.390888;61.066233;16.180672;-0.760754;1.045933;48.145750;0.058824;0.058824;0.501961;201336.802756;2.498055;0.000000;0.000000;0.202301;-0.101123;0.135509;-0.498192;0.000000;0.284938;0.239110;0.000000;0.000000;0.621943;-0.136543;0.175291;0.222373;11.873824;9.392717;17.318625;13.534135;8.290093;0.000000;10.155555;5.029297;-2.069820;150.380420;8354.419763
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.100611;0.403615;5.251270;27.575834;5.365368;2.350519;-0.910741;7.007031;2.373835;0.186275;0.186275;5.019608;1535.558419;3.387938;10.652427;9.845150;3.979137;15.833530;11.371356;1.449208;0.114329;0.974238;3.583075;0.107843;0.107843;0.000000;12382.401808;0.391984;-2.051656;-2.677000;2.565486;6.581720;3.284968;1.395381;0.524451;1.835054;2.613993;0.156863;0.156863;0.000000;765.803457;2.212132;11.064749;-12.146000;72.916670;5316.840709;73.751403;13.647635;0.713202;-0.421560;83.745000;0.088235;0.088235;1.505882;283654.949809;1.931875;-2.576761;8.576300;59.989440;3598.732940;60.044755;22.743675;0.041759;0.578422;70.279000;0.107843;0.107843;1.505882;184241.170720;2.627757;0.000000;0.000000;0.329472;0.154460;-0.090007;-0.745657;0.000000;0.226717;-0.172675;0.000000;0.000000;0.701639;-0.215398;0.095013;0.308053;12.837827;18.285123;18.791592;31.057179;12.781981;0.000000;11.102446;5.029297;-2.157498;183.094920;9055.433025
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.566836;0.908080;5.005088;25.050906;5.244605;2.201976;-0.262635;6.195173;3.255205;0.186275;0.186275;0.000000;1534.562744;3.178881;10.437184;9.851100;4.820713;23.239273;11.496698;1.622007;-0.092125;-0.093156;4.299200;0.117647;0.117647;0.000000;12297.983821;0.505506;-1.472267;-1.910500;2.579167;6.652100;2.969793;1.325582;0.064064;1.658809;2.972033;0.166667;0.166667;0.000000;561.499507;2.720819;11.118879;-10.992500;83.251979;6930.891964;83.991199;13.677364;0.356113;-1.096441;136.117500;0.049020;0.049020;1.505882;366155.385453;1.587234;-1.921669;1.922250;69.894063;4885.179992;69.920475;22.692110;0.565728;0.953258;81.411750;0.098039;0.098039;1.505882;249551.326622;2.185095;0.000000;0.000000;0.254506;0.299680;-0.309688;-0.740374;0.000000;0.221610;0.153543;0.000000;0.000000;0.751642;-0.268974;-0.110477;0.132289;12.748430;22.157481;18.688635;30.652797;18.115502;0.000000;10.385881;5.029297;-1.660049;184.679956;11952.213918
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.903623;0.943005;3.834921;14.706618;3.939943;1.662375;0.010813;5.379945;2.214330;0.176471;0.176471;0.000000;833.755373;3.199874;10.134778;9.720750;4.127217;17.033922;10.942927;1.115420;-0.341830;0.704387;2.704625;0.098039;0.098039;0.000000;11345.621907;0.431589;-2.074781;-2.308200;2.384381;5.685272;3.160694;1.178730;-0.241096;3.844762;2.482020;0.166667;0.166667;0.000000;729.110907;1.983443;-15.373959;-30.524000;68.986124;4759.085360;70.678455;10.569954;1.036453;0.463930;55.446725;0.068627;0.068627;0.501961;266832.014653;1.591535;9.236016;9.382450;64.515856;4162.295739;65.173612;19.410575;0.611716;2.331897;30.334875;0.127451;0.127451;1.505882;221110.251338;2.520107;0.000000;0.000000;0.162413;0.314656;-0.235017;-0.688158;0.000000;0.238978;0.352125;0.000000;0.000000;0.794395;-0.180214;-0.207234;0.021754;12.119729;13.382963;17.673397;18.877060;13.177743;0.000000;10.401460;5.029297;-2.010355;160.270798;9253.033691
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.370426;0.206965;4.444252;19.751374;4.459662;1.929406;-0.542545;8.765194;1.974220;0.215686;0.215686;5.019608;1026.259320;3.595362;10.059134;9.571350;3.632637;13.196051;10.694962;1.154536;0.101358;2.021419;1.905575;0.088235;0.088235;0.000000;10997.776800;0.371755;-2.325165;-2.384950;2.423217;5.871983;3.358329;1.391021;-1.374757;7.140254;1.846350;0.215686;0.215686;0.000000;853.514429;1.888872;-6.201139;-26.946500;60.399891;3648.146802;60.717386;10.216062;0.992226;0.566079;40.778775;0.078431;0.078431;1.003922;190086.926357;1.640726;-1.403298;6.707150;59.246222;3510.114872;59.262839;18.078743;0.063315;2.301985;35.516750;0.127451;0.127451;1.003922;179494.981682;2.398179;0.000000;0.000000;0.231451;0.217310;-0.228600;-0.741384;0.000000;0.175027;0.087302;0.000000;0.000000;0.736451;-0.301177;-0.003784;0.180370;12.082376;13.286994;17.458960;21.656487;11.617150;0.000000;10.076859;5.029297;-2.587800;159.270807;7209.963418
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.414062;0.780710;5.184205;26.875980;5.373598;2.280984;-0.791897;6.474680;3.794045;0.127451;0.127451;0.000000;1583.324043;3.359891;10.536272;9.992600;4.093741;16.758719;11.303616;1.541311;-0.043974;0.255972;3.934950;0.156863;0.156863;0.000000;12180.682876;0.408494;-2.015319;-2.277650;2.562223;6.564987;3.259831;1.519415;-0.407155;4.030373;2.658618;0.225490;0.225490;0.000000;752.395351;2.269132;14.756473;5.560850;78.691571;6192.363304;80.063205;14.470973;0.164301;-0.871103;116.398250;0.107843;0.107843;0.501961;338183.210331;1.483761;-46.090704;-41.686000;73.324061;5376.417978;86.606991;22.188760;-0.021336;0.010212;100.640992;0.088235;0.088235;0.000000;491636.159053;1.920880;0.000000;0.000000;0.203941;-0.055605;0.076265;-0.584122;0.000000;0.278739;-0.044606;0.000000;0.000000;0.416991;-0.291666;0.095624;0.337751;12.790823;18.042150;18.818237;28.756831;15.309895;0.000000;10.585761;5.029297;-1.829061;181.647290;13921.514225
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.140130;0.729855;3.902270;15.227713;4.065416;1.619942;-1.102291;9.719569;3.352362;0.127451;0.127451;0.000000;909.375232;3.131922;10.019187;10.129000;3.812097;14.532084;10.719897;1.240153;-0.378607;-0.041621;3.508675;0.186275;0.186275;0.000000;10980.323471;0.375397;-2.115590;-2.136750;2.189856;4.795470;3.044863;1.241568;0.711434;1.138680;2.311550;0.147059;0.147059;0.000000;701.233929;1.746006;-21.902373;-32.486500;75.502060;5700.561036;78.614725;13.615394;0.624682;-0.116982;85.965500;0.029412;0.029412;0.501961;339662.492328;1.680077;-54.022434;-25.693500;79.362194;6298.357869;96.004069;23.489192;-0.296964;0.533657;97.434250;0.078431;0.078431;0.000000;619167.768271;1.916949;0.000000;0.000000;0.028544;-0.263049;0.272722;-0.432442;0.000000;0.314544;0.286817;0.000000;0.000000;0.189454;-0.264696;0.127809;0.169987;11.983295;12.844449;17.677812;15.581546;14.472902;0.000000;10.600432;5.029297;-2.171381;156.443806;15406.327407
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.863723;0.640365;3.792506;14.383098;3.889616;1.511532;-1.188820;14.436461;1.854510;0.147059;0.147059;0.000000;814.163016;3.573031;10.213897;9.950500;2.911340;8.475899;10.620715;0.867822;-0.027009;1.354646;2.144775;0.127451;0.127451;0.000000;11073.413924;0.242771;-1.908069;-1.873150;2.062673;4.254620;2.809866;1.084625;0.977678;3.767444;1.801175;0.156863;0.156863;0.000000;588.538143;1.906504;-14.356017;-31.291500;69.798850;4871.879479;71.259910;10.307647;0.979460;0.946304;47.944800;0.029412;0.029412;1.003922;269494.206155;1.612268;-33.076988;-15.054500;62.218885;3871.189623;70.464720;17.396257;-1.527626;3.268852;49.162103;0.078431;0.078431;0.000000;309091.747660;2.148687;0.000000;0.000000;0.208572;0.011619;-0.006518;-0.226373;0.000000;0.298404;0.246605;0.000000;0.000000;0.610884;-0.345607;0.426685;0.296216;11.952108;10.075824;17.420166;15.325023;7.760302;0.000000;10.169290;5.029297;-1.975237;152.928708;10051.146819
