Right Upper Leg_Ax_Mean;Right Upper Leg_Ax_Median;Right Upper Leg_Ax_Std;Right Upper Leg_Ax_Var;Right Upper Leg_Ax_RMS;Right Upper Leg_Ax_AvgDeriv;Right Upper Leg_Ax_Skew;Right Upper Leg_Ax_Kurt;Right Upper Leg_Ax_IQR;Right Upper Leg_Ax_ZCR;Right Upper Leg_Ax_MCR;Right Upper Leg_Ax_DomFreq;Right Upper Leg_Ax_Energy;Right Upper Leg_Ax_SpecEnt;Right Upper Leg_Ay_Mean;Right Upper Leg_Ay_Median;Right Upper Leg_Ay_Std;Right Upper Leg_Ay_Var;Right Upper Leg_Ay_RMS;Right Upper Leg_Ay_AvgDeriv;Right Upper Leg_Ay_Skew;Right Upper Leg_Ay_Kurt;Right Upper Leg_Ay_IQR;Right Upper Leg_Ay_ZCR;Right Upper Leg_Ay_MCR;Right Upper Leg_Ay_DomFreq;Right Upper Leg_Ay_Energy;Right Upper Leg_Ay_SpecEnt;Right Upper Leg_Az_Mean;Right Upper Leg_Az_Median;Right Upper Leg_Az_Std;Right Upper Leg_Az_Var;Right Upper Leg_Az_RMS;Right Upper Leg_Az_AvgDeriv;Right Upper Leg_Az_Skew;Right Upper Leg_Az_Kurt;Right Upper Leg_Az_IQR;Right Upper Leg_Az_ZCR;Right Upper Leg_Az_MCR;Right Upper Leg_Az_DomFreq;Right Upper Leg_Az_Energy;Right Upper Leg_Az_SpecEnt;Right Upper Leg_Gx_Mean;Right Upper Leg_Gx_Median;Right Upper Leg_Gx_Std;Right Upper Leg_Gx_Var;Right Upper Leg_Gx_RMS;Right Upper Leg_Gx_AvgDeriv;Right Upper Leg_Gx_Skew;Right Upper Leg_Gx_Kurt;Right Upper Leg_Gx_IQR;Right Upper Leg_Gx_ZCR;Right Upper Leg_Gx_MCR;Right Upper Leg_Gx_DomFreq;Right Upper Leg_Gx_Energy;Right Upper Leg_Gx_SpecEnt;Right Upper Leg_Gy_Mean;Right Upper Leg_Gy_Median;Right Upper Leg_Gy_Std;Right Upper Leg_Gy_Var;Right Upper Leg_Gy_RMS;Right Upper Leg_Gy_AvgDeriv;Right Upper Leg_Gy_Skew;Right Upper Leg_Gy_Kurt;Right Upper Leg_Gy_IQR;Right Upper Leg_Gy_ZCR;Right Upper Leg_Gy_MCR;Right Upper Leg_Gy_DomFreq;Right Upper Leg_Gy_Energy;Right Upper Leg_Gy_SpecEnt;Right Upper Leg_Gz_Mean;Right Upper Leg_Gz_Median;Right Upper Leg_Gz_Std;Right Upper Leg_Gz_Var;Right Upper Leg_Gz_RMS;Right Upper Leg_Gz_AvgDeriv;Right Upper Leg_Gz_Skew;Right Upper Leg_Gz_Kurt;Right Upper Leg_Gz_IQR;Right Upper Leg_Gz_ZCR;Right Upper Leg_Gz_MCR;Right Upper Leg_Gz_DomFreq;Right Upper Leg_Gz_Energy;Right Upper Leg_Gz_SpecEnt;Right Upper Leg_Corr_AxAy;Right Upper Leg_Corr_AxAz;Right Upper Leg_Corr_AyAz;Right Upper Leg_Corr_GxGy;Right Upper Leg_Corr_GxGz;Right Upper Leg_Corr_GyGz;Right Upper Leg_Corr_AxGx;Right Upper Leg_Corr_AyGy;Right Upper Leg_Corr_AzGz;Right Upper Leg_Corr_AxGy;Right Upper Leg_Corr_AxGz;Right Upper Leg_Corr_AyGx;Right Upper Leg_Corr_AyGz;Right Upper Leg_Corr_AzGx;Right Upper Leg_Corr_AzGy;Right Upper Leg_AI;Right Upper Leg_VI;Right Upper Leg_SMA;Right Upper Leg_EVA1;Right Upper Leg_EVA2;Right Upper Leg_CAGH;Right Upper Leg_AVH;Right Upper Leg_AVG;Right Upper Leg_ARATG;Right Upper Leg_AAE;Right Upper Leg_ARE
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;1.266281;1.576800;1.139819;1.299187;1.703717;0.256679;-0.113497;-0.067064;1.733890;0.068627;0.068627;0.000000;229.865195;1.081110;5.783219;6.087000;3.041804;9.252569;6.534385;0.271657;-0.063456;-1.486021;6.180775;0.009804;0.009804;0.000000;3883.394787;0.517332;6.442914;7.615950;3.646685;13.298311;7.403341;0.321056;-0.586023;-0.965944;6.356700;0.009804;0.009804;0.000000;4912.503165;0.582551;-39.717837;-46.439000;22.052075;486.294002;45.429072;5.003715;0.242397;-1.175051;37.937000;0.019608;0.019608;0.000000;185706.669137;0.523831;-1.884706;-1.718850;10.722526;114.972572;10.886904;4.542304;0.104049;0.752428;12.615400;0.137255;0.137255;0.501961;6226.884623;2.407162;0.000000;0.000000;-0.705424;0.188089;0.498004;-0.027039;0.000000;-0.037595;-0.408395;0.000000;0.000000;0.870030;0.511631;-0.908690;-0.521842;7.530823;4.887546;11.247885;10.042947;0.613282;0.000000;7.596463;4.023438;4.540132;61.600840;2237.134757
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;1.965563;1.920500;0.500448;0.250448;2.028271;0.181055;2.692304;11.246157;0.307875;0.205882;0.205882;0.000000;406.845608;0.231355;2.455260;1.915050;1.213454;1.472470;2.738754;0.185388;1.674866;1.608802;0.931650;0.029412;0.029412;0.000000;690.014934;0.560186;9.593128;9.663400;0.657929;0.432870;9.615663;0.200842;0.232437;5.272754;0.217175;0.205882;0.205882;0.000000;9408.953106;0.023135;-14.604825;-2.944750;21.016789;441.705421;25.593092;2.948163;-1.165321;-0.086397;26.615345;0.049020;0.049020;0.000000;44289.110666;1.526811;0.919294;-0.770185;6.890152;47.474190;6.951208;3.377086;1.624536;4.156429;8.218375;0.196078;0.196078;1.003922;2508.226714;2.546714;0.000000;0.000000;0.379151;0.148790;0.168417;-0.492107;0.000000;-0.350745;0.326780;0.000000;0.000000;0.234878;0.417806;-0.331292;-0.895577;5.190337;0.675058;8.420823;1.529407;0.210570;0.000000;3.606535;4.023438;9.573204;27.614656;795.786611
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;1.981182;2.018150;0.140950;0.019867;1.986190;0.061227;-0.819307;1.098752;0.149000;0.147059;0.147059;0.000000;401.374229;0.023941;1.888352;1.909750;0.115477;0.013335;1.891880;0.063980;-0.879079;0.766799;0.115525;0.225490;0.225490;0.000000;364.402430;0.019518;9.641638;9.625350;0.077492;0.006005;9.641950;0.047213;1.254870;3.306827;0.066125;0.254902;0.254902;0.000000;9482.347969;0.000471;-0.093972;-0.253465;1.734310;3.007831;1.736854;0.786822;0.618069;1.784924;1.413845;0.215686;0.215686;1.505882;154.305226;3.049705;-0.688693;-0.464385;2.510061;6.300407;2.602826;1.276655;0.026572;0.697717;2.631995;0.245098;0.245098;0.501961;369.706416;2.898993;0.000000;0.000000;0.166335;-0.168874;-0.433610;-0.123690;0.000000;0.226647;0.152001;0.000000;0.000000;0.030674;-0.279758;-0.312071;0.089616;4.849566;0.005871;7.869534;0.021050;0.012481;0.000000;2.703001;4.023438;9.713233;23.524159;102.758560
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.064603;2.063500;0.059349;0.003522;2.065456;0.042113;1.707031;9.014458;0.049200;0.294118;0.294118;0.000000;434.965453;0.005003;1.956021;1.964150;0.062125;0.003860;1.957007;0.038438;-2.681021;16.014342;0.072700;0.205882;0.205882;0.000000;390.450918;0.006061;9.605695;9.608600;0.031891;0.001017;9.605748;0.028172;1.211086;7.526936;0.036425;0.421569;0.421569;0.000000;9411.528696;0.000092;-0.312466;-0.385280;0.477979;0.228464;0.571051;0.380198;0.202542;-0.691877;0.689553;0.284314;0.284314;0.000000;21.631340;2.295743;-0.360002;-0.237255;0.838806;0.703596;0.912796;0.630782;-0.596724;0.935483;0.867080;0.303922;0.303922;0.000000;49.109748;2.901312;0.000000;0.000000;-0.273184;0.042105;-0.012555;0.001134;0.000000;-0.351443;0.055790;0.000000;0.000000;0.264988;-0.068202;-0.497367;-0.168680;4.908675;0.000893;8.020624;0.004759;0.002696;0.000000;2.848617;4.023438;9.664701;24.095984;93.429691
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.070382;2.075250;0.031896;0.001017;2.070628;0.023716;-0.675024;2.422356;0.035775;0.352941;0.352941;0.000000;437.273335;0.001597;1.978848;1.982200;0.023853;0.000569;1.978992;0.019379;0.108434;1.219081;0.024800;0.352941;0.352941;0.000000;399.445271;0.001044;9.599255;9.597650;0.023664;0.000560;9.599284;0.022389;-0.292249;2.378782;0.024850;0.372549;0.372549;0.000000;9398.889417;0.000052;-0.406250;-0.434020;0.331260;0.109733;0.524187;0.259963;0.493367;0.817506;0.375243;0.343137;0.343137;0.000000;22.433562;1.397381;-0.217192;-0.180065;0.432804;0.187320;0.484244;0.334090;-0.379801;3.534125;0.259461;0.352941;0.352941;0.000000;14.366507;2.862895;0.000000;0.000000;0.320637;0.036296;0.100586;-0.143942;0.000000;-0.364043;-0.093010;0.000000;0.000000;-0.218879;-0.001896;-0.060974;-0.079360;4.919711;0.000353;8.049230;0.001136;0.000466;0.000000;2.877983;4.023438;9.656154;24.203909;92.655519
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.073300;2.075700;0.016691;0.000279;2.073367;0.014544;-0.050287;0.141846;0.024350;0.362745;0.362745;0.000000;438.468726;0.000476;1.982222;1.982600;0.015731;0.000247;1.982284;0.013072;0.046921;-0.647250;0.024400;0.313725;0.313725;0.000000;400.791266;0.000463;9.599399;9.597300;0.019119;0.000366;9.599418;0.019214;0.119823;-0.204337;0.024375;0.411765;0.411765;0.000000;9399.161827;0.000034;-0.442154;-0.450780;0.216347;0.046806;0.492246;0.187683;0.280785;-0.064190;0.272280;0.313725;0.313725;0.000000;22.344222;0.675331;-0.135776;-0.142780;0.187419;0.035126;0.231432;0.181108;-0.664317;2.030837;0.169774;0.490196;0.490196;0.000000;3.674274;2.285694;0.000000;0.000000;0.082496;0.019209;-0.033562;-0.066647;0.000000;-0.117686;-0.115930;0.000000;0.000000;-0.061157;-0.210067;-0.330408;-0.179040;4.922215;0.000097;8.055522;0.000293;0.000239;0.000000;2.883928;4.023438;9.654777;24.228301;92.444694
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.017565;0.057753;0.697572;0.486606;0.697793;0.341096;-0.178589;1.527398;0.694532;0.235294;0.235294;0.501961;24.854585;2.416319;6.312257;7.191850;2.846548;8.102834;6.924408;0.232055;-0.133800;-1.655113;6.031925;0.029412;0.029412;0.000000;4477.489012;0.407921;6.556331;6.794800;3.076937;9.467543;7.242446;0.400217;-0.257144;-1.265959;5.860950;0.049020;0.049020;0.000000;4867.539358;0.453709;-35.373902;-32.841000;23.018028;529.829596;42.203584;5.260385;-0.102394;-1.299749;46.534000;0.078431;0.078431;0.000000;154655.330550;0.696316;5.023244;4.550300;14.255921;203.231279;15.115034;7.267268;-0.005955;-0.014180;18.535550;0.186275;0.186275;0.501961;12948.768222;2.587504;0.000000;0.000000;0.375429;0.192818;-0.602799;-0.374687;0.000000;0.177372;0.630020;0.000000;0.000000;-0.449506;0.095822;-0.954172;-0.344947;7.689405;5.307387;10.824462;8.256057;0.418427;0.000000;7.932986;4.023438;4.906605;64.434335;2062.059825
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.114735;-0.037361;0.539433;0.290988;0.551500;0.282893;-1.313116;2.778826;0.596005;0.235294;0.235294;0.501961;16.183148;2.892563;3.037674;2.694950;1.138560;1.296319;3.244038;0.210840;1.760370;2.391685;0.668350;0.068627;0.068627;0.000000;1007.348416;0.381618;9.525381;9.653500;0.834918;0.697088;9.561902;0.353671;-1.333718;2.670953;0.557625;0.215686;0.215686;0.000000;9290.306900;0.035831;-15.795089;-5.282000;25.259103;638.022276;29.791058;3.562276;-1.262496;-0.095187;15.670697;0.049020;0.049020;0.000000;57988.195240;1.656862;-1.254147;-0.688595;10.014886;100.297943;10.093108;6.942881;-0.231454;1.214852;11.188300;0.313725;0.313725;0.501961;5279.887646;3.096970;0.000000;0.000000;-0.375937;0.613435;-0.309891;-0.158891;0.000000;0.361012;0.159429;0.000000;0.000000;0.098425;-0.169369;-0.767187;-0.865974;5.116991;0.644335;7.434769;1.360146;0.242877;0.000000;3.548671;4.023438;9.375384;26.827932;1080.807912
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.022134;-0.003474;0.393796;0.155075;0.394417;0.171757;-0.186287;-0.428362;0.532787;0.176471;0.176471;1.003922;7.960090;2.535487;2.466936;2.424700;0.312617;0.097730;2.486665;0.150764;0.234700;-0.043942;0.365600;0.176471;0.176471;0.000000;625.739342;0.067669;9.724000;9.683650;0.304329;0.092616;9.728761;0.207034;-0.144511;8.140280;0.340575;0.294118;0.294118;0.000000;9649.457543;0.005817;-0.435798;0.090721;4.743666;22.502370;4.763642;2.063567;-1.836411;7.598651;4.594325;0.186275;0.186275;2.007843;1168.178358;2.889137;-0.225664;-0.503125;6.721338;45.176378;6.725125;3.386258;0.962952;1.913198;9.156275;0.186275;0.186275;1.003922;2311.225804;2.417285;0.000000;0.000000;0.038116;0.047557;-0.179825;-0.190428;0.000000;-0.140285;0.317952;0.000000;0.000000;0.045174;-0.048529;-0.370409;-0.177448;4.723645;0.026247;6.791610;0.156996;0.098312;0.000000;2.455375;4.023438;9.792921;22.339069;162.568384
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.076700;-0.065578;0.303408;0.092056;0.312952;0.086390;-0.397595;0.164902;0.364142;0.098039;0.098039;1.505882;5.295225;2.191946;2.493969;2.462650;0.212829;0.045296;2.503033;0.067146;1.404855;2.382729;0.162250;0.196078;0.196078;0.000000;636.738010;0.031576;9.720029;9.732800;0.146461;0.021451;9.721133;0.095720;-0.330180;0.678131;0.142775;0.313725;0.313725;0.000000;9637.949163;0.001483;-0.334982;-0.274555;1.768137;3.126308;1.799589;0.776546;-0.037776;1.021446;1.787240;0.196078;0.196078;2.007843;170.922548;2.799311;-0.494455;-0.180816;3.871149;14.985794;3.902599;1.447694;-0.540614;0.456679;4.463050;0.176471;0.176471;1.505882;789.401955;2.232365;0.000000;0.000000;0.378302;-0.188150;-0.133029;-0.201822;0.000000;-0.076666;0.223779;0.000000;0.000000;0.019638;0.093716;-0.132222;-0.385972;4.727606;0.012856;6.738214;0.103505;0.035207;0.000000;2.538440;4.023438;9.764284;22.363115;112.969223
