Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
1.095733;0.900500;4.853425;23.555735;4.975577;2.406521;-0.133528;9.003308;1.912675;11.433010;13.918447;0.886926;44.388000;10.291325;10.208000;5.374479;28.885021;11.610185;1.841075;0.104114;0.364723;3.875500;1.988350;6.462136;2.194000;24.603400;-2.062572;-2.098400;3.365881;11.329156;3.947576;1.768153;-0.473378;10.188848;1.965000;8.450485;13.421359;0.959600;30.938000;0.255254;0.781636;-0.018218;115.658450;1.696647;46.094504;22.872687;1336.785274;4.970874;1.181390;1.517428;3.530647;1060.006480;2.783397;53.297874;147.356177;12396.449806;0.000000;6.180784;38.966717;0.622213;212.444883;10.325711;34.503492;28.864007;1021.634323;0.000000;4.514420;24.924824;2.711922;11.770005;36.603088;16.038145;36.393541;25.271967;0.150889;11.014156;1.234479;1.768594;0.994175;16153.960775;4918.289801;20.247000;23.292000;10.786000;-24.141000;-1.311400;-20.152000;4.975577;11.610185;3.947576;14754.869403;4.975577;11.610185;3.947576;6.723470;12.894037;-0.332786;2.052677;2.848500;2.133703;20.247000;23.292000;10.786000;-24.141000;-1.311400;-20.152000;115.658450;1060.006480;212.444883
0.976871;0.865280;3.750463;14.065971;3.875596;1.745387;-1.044129;12.881994;1.944155;11.433010;11.433010;0.998570;35.290000;10.614015;10.046000;4.256347;18.116492;11.435638;1.510896;0.054908;1.291805;3.546000;0.994175;5.467961;1.460300;23.715400;-2.438071;-2.950300;3.323398;11.044975;4.121792;1.458435;-0.367929;8.734284;2.605100;6.462136;7.456311;1.098100;29.178300;0.308088;0.790447;0.165836;100.617677;2.585899;34.230395;21.397081;822.687979;0.000000;1.156393;1.096235;3.356748;1093.243570;5.145083;49.449267;149.623147;12536.703278;0.000000;6.536401;42.561221;0.444899;251.121329;2.159860;33.459465;34.926884;1181.067905;0.000000;4.630278;26.137827;2.345390;11.850012;22.360430;16.108974;26.304282;14.876708;0.121726;10.879344;0.901493;1.796583;0.994175;15615.110117;4846.819721;13.923000;22.404000;9.102300;-21.367000;-1.311400;-20.076000;3.875596;11.435638;4.121792;14540.459162;3.875596;11.435638;4.121792;4.966302;9.948949;2.368844;1.984313;2.740098;2.234634;13.923000;22.404000;9.102300;-21.367000;-1.311400;-20.076000;100.617677;1093.243570;251.121329
0.934922;0.645175;4.212513;17.745262;4.315013;1.974386;-1.337266;9.518045;2.484783;10.039216;10.541176;1.262870;35.290000;10.641402;9.526250;3.951814;15.616834;11.351488;1.272703;0.165494;0.628381;4.021575;1.003922;5.521569;1.412250;21.084694;-1.773368;-3.200850;4.275996;18.284143;4.629144;1.631289;-0.487089;3.544165;5.023858;4.015686;3.513725;2.007100;29.178300;0.361004;0.610447;0.330361;108.624776;8.197915;37.578974;23.208033;994.521434;4.517647;1.055245;0.716697;3.372810;1085.423006;3.332993;45.434183;148.851555;12347.986442;0.000000;6.569266;42.843658;0.381842;180.883580;6.568809;36.415749;33.663727;1253.787960;0.000000;2.048674;5.170897;2.859057;12.180984;20.528227;16.882943;33.224588;11.877231;0.101225;11.359983;1.294379;1.735927;1.003922;16181.349035;4865.431945;13.923000;21.014000;9.102300;-21.367000;-0.070694;-20.076000;4.315013;11.351488;4.629144;14596.295835;4.315013;11.351488;4.629144;6.069164;11.104661;5.637687;2.179120;2.787067;2.407074;13.923000;21.014000;9.102300;-21.367000;-0.070694;-20.076000;108.624776;1085.423006;180.883580
0.868003;0.757980;4.001966;16.015729;4.095016;2.023066;-0.385260;4.540598;3.379775;7.529412;8.533333;1.834280;30.851000;10.160162;10.219000;4.472525;20.003477;11.101007;1.370895;-0.346176;-0.014325;4.312850;2.007843;5.019608;2.454500;20.737200;-1.128018;-1.052545;4.088491;16.715757;4.241248;1.680565;-0.978166;3.757566;5.527125;6.525490;5.521569;2.715395;26.701000;0.245422;0.429131;0.180632;102.574452;3.663874;34.218859;24.131299;893.813696;6.525490;1.240081;0.830488;3.238047;1036.336506;1.078752;44.996390;143.644880;11551.405739;0.000000;6.356485;40.673409;0.464702;143.053299;1.155243;32.294236;29.736078;982.469657;0.501961;1.692653;2.965578;2.918067;11.681590;21.530168;16.236530;27.666968;16.257512;0.072990;9.818953;0.627367;1.681367;1.003922;15017.706145;4475.896364;14.656000;19.261000;7.789000;-16.195000;-1.476200;-18.912000;4.095016;11.101007;4.241248;13427.689092;4.095016;11.101007;4.241248;4.436279;7.090962;3.335719;2.458103;2.973179;2.476200;14.656000;19.261000;7.789000;-16.195000;-1.476200;-18.912000;102.574452;1036.336506;143.053299
0.870065;0.917785;3.319070;11.016223;3.431215;1.572720;0.316969;5.420447;2.583600;9.537255;6.525490;1.359940;27.897000;9.997018;9.764250;4.198945;17.631139;10.843039;1.279344;-0.425977;0.275243;3.650450;1.003922;4.015686;1.680250;20.737200;-2.100649;-2.814300;3.042632;9.257610;3.697342;1.363851;-0.863061;8.400888;3.127410;7.027451;7.529412;1.163750;25.838100;0.144035;0.493463;0.035360;88.746627;3.688159;29.224734;20.033266;640.016440;0.000000;1.367581;1.036617;3.244524;1019.695800;1.808955;45.564733;140.310194;11094.911379;0.000000;6.452742;41.706811;0.461035;214.266184;4.248432;27.999443;32.032014;922.754635;0.000000;4.008210;19.597440;2.268361;11.193127;17.728972;15.332453;18.846278;14.380327;0.016840;10.521922;1.009094;1.777911;1.003922;13683.364799;4219.227485;14.656000;19.261000;6.926100;-13.241000;-1.476200;-18.912000;3.431215;10.843039;3.697342;12657.682454;3.431215;10.843039;3.697342;2.027232;5.032680;0.456225;2.290734;2.864688;2.237780;14.656000;19.261000;6.926100;-13.241000;-1.476200;-18.912000;88.746627;1019.695800;214.266184
0.961732;0.724310;3.966946;15.736662;4.081861;1.567008;0.185244;9.001466;1.802405;9.941748;10.438835;0.728690;34.934000;10.344035;9.681300;3.499665;12.247656;10.920014;1.090557;0.062310;1.331621;2.913450;0.000000;3.976699;1.444100;19.142100;-2.398030;-2.713000;2.136874;4.566230;3.211974;1.061450;0.767442;4.178810;1.797000;4.970874;7.456311;0.850300;15.931400;0.258488;0.708828;0.154379;99.058433;14.853667;37.050090;20.525228;905.705789;0.000000;1.290466;0.817760;3.434508;1065.435600;0.371964;41.143439;146.241108;11651.657353;0.000000;6.615174;43.295597;0.322034;246.997088;1.105363;22.756916;33.483495;827.467267;0.000000;5.758167;35.729715;1.552964;11.412457;15.980914;15.398002;20.337043;10.580674;0.208604;10.559480;0.759083;1.798600;0.994175;14238.166529;4461.610136;15.722000;19.939000;5.758400;-19.212000;0.796900;-10.173000;4.081861;10.920014;3.211974;13384.830409;4.081861;10.920014;3.211974;3.623773;6.067547;1.165817;1.953041;2.736168;2.492766;15.722000;19.939000;5.758400;-19.212000;0.796900;-10.173000;99.058433;1065.435600;246.997088
1.351867;0.832720;5.380044;28.944873;5.547289;2.443089;0.445659;4.407816;2.241560;13.421359;8.947573;1.477160;39.322000;10.876816;10.222000;4.419092;19.528377;11.740251;1.669958;0.091994;0.506455;3.936350;0.994175;4.970874;1.915000;22.396100;-1.889138;-2.023900;3.037269;9.225000;3.576848;1.762357;-0.717594;5.996954;2.554165;8.947573;9.444660;1.379190;24.800600;0.290571;0.746887;0.131008;140.381942;4.142381;46.006146;34.769871;1678.897919;1.491262;1.123542;0.482860;3.189780;1120.312050;0.690424;49.766169;153.791845;13191.139481;0.000000;6.505119;42.182485;0.437242;194.581228;1.948243;29.659235;28.097706;842.678323;0.000000;3.931376;20.111643;2.591913;12.378619;28.169551;16.770388;37.870543;17.097776;0.191541;11.434902;1.544548;1.742766;0.994175;17233.443774;5237.571908;20.110000;21.289000;7.971600;-19.212000;-1.107100;-16.829000;5.547289;11.740251;3.576848;15712.715724;5.547289;11.740251;3.576848;6.976019;12.324256;1.775630;2.140057;2.883914;2.400549;20.110000;21.289000;7.971600;-19.212000;-1.107100;-16.829000;140.381942;1120.312050;194.581228
1.314178;0.799675;5.179016;26.822202;5.343151;2.491892;0.633210;3.044622;3.283893;13.552941;12.549020;1.771810;36.632000;10.708221;10.777000;5.350903;28.632160;11.970721;2.023275;-0.093593;-0.219925;5.402025;2.007843;6.525490;2.742250;24.259100;-1.706497;-1.892350;3.466069;12.013635;3.863388;2.121091;-0.586161;4.965535;2.650370;10.039216;10.039216;1.307355;26.541700;0.218238;0.774842;0.019120;134.046169;8.171553;42.151079;35.393871;1544.420193;0.000000;1.156528;0.114005;3.076334;1092.238590;1.394972;52.849036;151.706625;13156.979099;0.000000;6.233308;39.454362;0.578021;174.062700;2.554392;31.989885;27.594225;909.894991;0.000000;2.723368;11.106399;2.877558;12.308825;35.266026;16.908570;38.623492;26.142263;0.126277;10.677753;1.175363;1.728831;1.003922;17252.397927;5203.764761;20.110000;23.152000;9.712700;-16.522000;-1.107100;-16.829000;5.343151;11.970721;3.863388;15611.294283;5.343151;11.970721;3.863388;6.107774;14.046759;0.358117;2.456591;3.053225;2.455658;20.110000;23.152000;9.712700;-16.522000;-1.107100;-16.829000;134.046169;1092.238590;174.062700
0.977506;0.806970;3.724480;13.871748;3.850619;1.577760;0.534871;2.843084;2.280340;9.537255;13.050980;1.094230;24.020000;10.024484;9.812500;4.508559;20.327106;10.991696;1.381151;0.005186;0.621313;3.335550;1.003922;4.517647;1.756250;23.853040;-1.838167;-2.593300;3.164163;10.011928;3.659342;1.409569;0.176609;2.691139;2.904495;5.521569;6.525490;1.255350;23.673700;0.284940;0.505688;-0.176253;100.666419;1.809519;31.256505;24.545344;805.206265;4.517647;1.144818;0.738828;3.156494;1022.497400;2.066167;45.776577;141.578528;11287.045821;0.000000;6.344299;40.606824;0.493925;187.493030;3.564183;28.820359;29.106135;855.338917;0.000000;3.300708;14.553352;2.575372;11.271060;21.998653;15.578778;23.133668;17.289234;0.232206;10.734424;1.141001;1.752149;1.003922;14080.410563;4315.863668;12.965000;23.152000;9.712700;-11.055000;-0.701040;-13.961000;3.850619;10.991696;3.659342;12947.591003;3.850619;10.991696;3.659342;4.832100;6.018464;-2.539287;2.536031;2.831881;2.456356;12.965000;23.152000;9.712700;-11.055000;-0.701040;-13.961000;100.666419;1022.497400;187.493030
0.645921;0.756455;2.359886;5.569064;2.446687;0.904482;-0.672211;6.123282;2.156955;8.533333;8.533333;1.096130;19.363500;9.871096;9.481550;3.048137;9.291142;10.331005;0.836924;-0.032528;1.841210;1.871000;0.000000;3.513725;0.716750;17.380140;-2.174233;-3.212850;3.182557;10.128670;3.854343;0.982195;-0.001500;2.175145;3.221202;2.007843;3.011765;0.576150;20.756600;0.241849;0.156796;0.089005;65.883897;2.939523;20.150533;15.401460;327.930826;0.000000;1.545622;1.503588;3.114173;1006.851760;1.236272;36.998601;138.045217;10412.938008;0.000000;6.669310;43.858883;0.283454;221.771740;2.547849;26.731531;35.294765;999.366189;0.000000;3.836763;16.567753;2.049295;10.910303;8.537203;15.029608;11.453826;8.972206;0.080061;10.072996;0.549780;1.787597;1.003922;12576.968433;3913.411674;8.441500;17.973000;5.115600;-10.922000;0.592860;-15.641000;2.446687;10.331005;3.854343;11740.235022;2.446687;10.331005;3.854343;1.756909;1.189271;0.871971;2.388693;2.518208;2.189596;8.441500;17.973000;5.115600;-10.922000;0.592860;-15.641000;65.883897;1006.851760;221.771740
