Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-1.326664;5.326000;59.438682;3532.956964;59.453486;5.886153;0.016642;-1.460831;111.426500;0.497087;0.497087;56.457000;203.795000;0.367351;0.458790;8.168520;66.724719;8.176776;3.341780;-0.036606;-0.659944;12.402450;6.959223;7.953398;6.453590;35.739000;-3.195116;-2.856200;4.285235;18.363239;5.345279;1.231028;-0.013338;-0.618370;6.087255;4.473786;4.473786;3.203680;19.021300;0.439752;-0.255322;-0.260307;4175.730125;4.335641;184.319946;571.647461;182128.567525;0.497087;6.554634;42.726838;0.424333;365.853056;1.362025;50.760275;65.249438;3450.222578;0.497087;2.592845;8.571569;2.388086;329.096989;1.587154;29.408679;55.598037;1997.209983;0.000000;3.834733;16.008212;1.611849;55.342708;567.333375;65.437668;3582.050979;54.857608;-0.140364;4.237049;28.864311;3.027123;0.497087;344687.644756;62525.333362;371544.769402;95.895000;17.097000;7.034300;-107.900000;-18.642000;-11.987000;59.453486;8.176776;5.345279;187576.000086;59.453486;8.176776;5.345279;215.604516;-65.670293;-9.201119;3.159414;3.149945;3.133497;95.895000;17.097000;7.034300;-107.900000;-18.642000;-11.987000;4175.730125;365.853056;329.096989
-30.001820;-26.091500;32.415488;1050.763893;44.168689;5.322557;-0.408782;-1.053808;55.976125;2.007843;1.003922;25.677330;125.238000;-1.823584;-1.330500;6.902546;47.645144;7.139370;2.509061;0.131150;0.400707;8.697800;5.521569;6.023529;4.725450;35.739000;-1.931816;-2.325150;4.165454;17.351006;4.591614;1.244653;-0.105693;0.300277;4.261595;3.513725;7.027451;1.959325;19.031900;0.352428;0.059243;-0.303954;3060.185670;2.087850;174.052874;504.893134;145401.931094;0.000000;4.793600;22.381479;0.917164;238.161586;2.367716;44.384158;58.839513;2769.276164;2.007843;1.931474;3.006389;2.470784;197.045189;0.583611;26.696926;42.067977;1265.557928;0.000000;2.446755;5.550400;2.153578;34.505258;832.313818;42.090500;1067.441220;45.110822;-0.557138;2.287939;-42.839356;-2.385007;0.000000;163891.690843;49812.255062;293125.962479;17.338000;17.097000;7.044900;-107.900000;-18.642000;-11.987000;44.168689;7.139370;4.591614;149436.765185;44.168689;7.139370;4.591614;79.636361;8.078523;-8.825873;2.942265;2.973587;2.985082;17.338000;17.097000;7.044900;-107.900000;-18.642000;-11.987000;3060.185670;238.161586;197.045189
-2.267500;-0.893925;10.499528;110.240093;10.741585;2.383274;-1.640613;3.873277;9.404300;7.027451;5.019608;4.665900;58.785000;-0.872143;-0.405260;3.372649;11.374759;3.483589;1.252649;-1.345174;2.648928;3.326150;6.023529;7.027451;1.651610;19.421800;-1.019193;-1.119900;2.582444;6.669017;2.776287;0.705703;1.011460;1.345068;2.754577;5.521569;4.517647;1.371700;13.535900;0.507921;-0.572620;0.047200;507.718992;4.983201;62.979994;89.993805;6150.970141;0.501961;3.099083;10.665045;2.105429;121.017773;0.594500;22.772507;27.777422;657.734886;1.505882;2.101247;3.866475;2.505787;110.165644;1.633317;16.797973;24.354385;446.235446;0.501961;2.544511;5.952531;2.196962;8.330217;65.832294;11.559180;116.683760;10.045083;-0.355876;1.437443;-3.955136;-2.433788;1.003922;10439.356943;2418.313491;14230.844773;17.338000;4.847800;7.044900;-41.447000;-14.574000;-6.491000;10.741585;3.483589;2.776287;7254.940473;10.741585;3.483589;2.776287;18.164176;-15.679998;0.415169;2.656437;2.822983;2.871567;17.338000;4.847800;7.044900;-41.447000;-14.574000;-6.491000;507.718992;121.017773;110.165644
-0.726321;-0.196906;5.481546;30.047345;5.529456;1.688346;-0.674963;0.226079;4.838450;8.031373;7.027451;2.458600;24.376600;-0.444538;-0.458785;1.951313;3.807622;2.001309;0.820820;0.145816;-0.448067;2.737405;7.027451;5.019608;1.414565;9.160400;-1.309742;-0.983310;1.405910;1.976584;1.921460;0.466766;-0.948925;0.651908;1.567780;6.023529;8.031373;0.655925;6.834000;0.571563;0.127260;0.447426;283.982221;0.019068;29.655555;47.243913;1586.223958;0.501961;3.729597;15.299315;1.827047;90.244959;1.357791;12.914168;15.929904;214.391712;0.501961;2.858030;9.639332;2.356768;133.593650;0.640066;10.552577;20.728334;275.814475;0.000000;4.498530;22.100284;1.391089;5.098088;12.281635;7.077551;31.764033;3.241306;-0.277251;1.164732;-0.671800;-2.814384;0.000000;3277.397949;692.143382;4072.997593;9.524600;4.847800;1.438800;-14.852000;-4.312600;-5.395200;5.529456;2.001309;1.921460;2076.430145;5.529456;2.001309;1.921460;6.174086;0.990445;1.239609;3.028921;3.085713;2.955743;9.524600;4.847800;1.438800;-14.852000;-4.312600;-5.395200;283.982221;90.244959;133.593650
-0.906773;-0.463730;4.003420;16.027370;4.104827;1.577554;-0.748809;1.954091;3.524300;11.930097;11.433010;1.701430;23.807400;-0.597457;-0.627010;1.328269;1.764299;1.456453;0.655198;-0.110537;0.243046;1.475760;10.935922;8.450485;0.764650;7.019400;-1.306036;-0.840890;1.280504;1.639691;1.829049;0.377317;-1.552637;1.658557;0.820700;2.982524;4.970874;0.359210;5.749510;0.424626;0.010705;0.505957;164.489258;1.789799;27.641823;32.227744;910.099912;0.497087;2.225543;5.265495;2.542417;61.538086;0.872653;10.518434;11.923242;127.627766;0.000000;2.439778;6.134381;2.521840;134.521746;0.336252;9.282279;20.714861;260.134380;0.000000;4.676955;23.711262;1.218281;3.723542;8.451516;5.215811;16.539221;2.398948;-0.068645;1.960563;-1.310612;-2.712554;0.000000;1863.324034;432.620686;2570.765230;9.317400;2.920900;0.354310;-14.490000;-4.098500;-5.395200;4.104827;1.456453;1.829049;1297.862058;4.104827;1.456453;1.829049;2.280137;0.055416;0.868995;2.746940;3.007664;2.758528;9.317400;2.920900;0.354310;-14.490000;-4.098500;-5.395200;164.489258;61.538086;134.521746
-0.101805;-0.161840;2.765278;7.646764;2.767152;1.428719;-0.059057;-0.045865;3.048950;13.421359;13.421359;1.593960;13.839800;-0.285665;-0.443490;0.907614;0.823762;0.951508;0.521460;0.977128;1.319445;1.039910;13.421359;13.918447;0.504670;4.725500;-0.720528;-0.777340;0.403913;0.163146;0.826019;0.300862;0.759615;0.960003;0.423065;3.976699;14.415534;0.216210;2.267320;0.176346;-0.063159;0.170624;74.845395;1.177949;20.150579;19.393611;394.875875;0.994175;1.601548;1.471627;2.859700;29.423493;0.404740;7.271726;6.913941;50.829029;0.000000;1.646321;2.129515;2.877718;74.214427;0.148191;4.775725;9.987680;61.875606;0.000000;6.458053;41.941940;0.835339;2.615747;2.402672;3.665223;7.751195;0.810048;0.218901;0.793876;-0.281781;-2.764137;0.000000;828.477022;169.193503;1005.399857;6.525500;2.615100;0.616520;-7.314300;-2.110400;-1.650800;2.767152;0.951508;0.826019;507.580510;2.767152;0.951508;0.826019;0.446932;-0.071236;0.063163;3.004474;2.910542;2.883717;6.525500;2.615100;0.616520;-7.314300;-2.110400;-1.650800;74.845395;29.423493;74.214427
-0.394318;-0.444725;3.385177;11.459425;3.408066;1.343849;-0.141731;-0.579349;4.402575;7.410526;8.757895;2.209775;14.073400;-0.345097;-0.558190;0.940007;0.883614;1.001352;0.502017;1.144654;1.581256;0.936686;10.778947;13.473684;0.474072;4.557300;-0.707446;-0.800460;0.445083;0.198099;0.835810;0.309118;0.600828;0.230870;0.522838;4.042105;11.452632;0.222990;2.267320;0.318410;-0.148104;0.120097;96.028509;1.058423;20.882620;20.869682;447.282511;0.673684;1.791441;2.879246;2.509190;26.227366;0.261780;6.490914;6.400352;42.641612;0.000000;1.212906;0.843584;2.651176;53.765872;0.348339;4.491089;8.285715;45.580201;0.000000;5.376992;29.091584;0.939980;3.175307;3.233624;4.332616;11.713910;0.806428;0.072399;0.582181;0.677568;-2.687747;0.000000;889.160499;178.501441;1043.546888;6.525500;2.615100;0.616520;-7.547900;-1.942200;-1.650800;3.408066;1.001352;0.835810;535.504324;3.408066;1.001352;0.835810;1.026720;-0.226122;0.050916;3.073124;2.871986;2.944491;6.525500;2.615100;0.616520;-7.547900;-1.942200;-1.650800;96.028509;26.227366;53.765872
3.978005;2.774700;4.769518;22.748302;6.210702;1.825804;0.928559;0.021998;5.221605;5.965049;8.450485;2.316050;21.637000;-11.084356;-0.565840;16.512811;272.672921;19.888084;1.059544;-1.060083;-0.570282;22.182395;8.947573;0.497087;1.269310;49.242600;-0.934062;-0.760780;2.257769;5.097523;2.443357;0.333277;0.252836;1.555971;1.082620;3.479612;3.479612;0.534930;11.398000;-0.702735;-0.133736;-0.001754;409.734473;2.328522;40.157817;62.740751;2801.463183;0.000000;4.370183;21.374444;1.712103;1141.688653;10.509712;87.514414;212.656743;26697.538734;0.000000;3.969991;15.087916;1.280648;96.208361;1.690145;13.981471;22.416863;352.386981;0.000000;2.735740;6.353623;2.006667;13.317052;262.734810;17.606223;287.169148;11.474657;0.701212;3.410996;2.069153;-1.654866;0.000000;31797.261621;9950.462966;59128.712624;16.366000;1.804600;5.710900;-5.271000;-47.438000;-5.687100;6.210702;19.888084;2.443357;29851.388898;6.210702;19.888084;2.443357;-55.888697;-1.454248;-0.066045;2.913646;2.274985;2.482894;16.366000;1.804600;5.710900;-5.271000;-47.438000;-5.687100;409.734473;1141.688653;96.208361
24.095005;15.029000;20.562587;422.819990;31.676320;3.155340;0.586713;-1.001413;35.034075;1.003922;1.003922;12.346150;69.625890;-6.314453;-0.879340;23.441859;549.520739;24.277419;2.254430;-0.113431;-1.056767;40.059750;3.513725;2.007843;17.510500;84.936000;-5.723084;-2.261600;10.608443;112.539064;12.053744;0.972648;-0.726091;-0.523487;15.158750;1.003922;0.501961;6.197350;40.979000;0.728690;-0.672493;-0.661403;2457.690526;4.414372;123.310619;378.488232;80782.943383;0.000000;5.075030;26.532263;0.843204;1608.420225;1.039415;75.949213;239.131385;32093.228592;0.501961;5.374423;30.159363;0.761600;583.754563;2.059407;47.436496;124.746681;9080.604818;0.000000;3.699307;12.033113;1.278702;36.350043;416.749444;52.308035;913.322718;131.129561;0.238281;13.759522;14.409122;-2.307107;0.501961;156030.334902;40652.258931;239222.908325;68.880000;37.498000;10.439000;-0.745890;-47.438000;-30.540000;31.676320;24.277419;12.053744;121956.776793;31.676320;24.277419;12.053744;354.724441;-148.148082;-166.107271;3.065961;3.064446;3.033864;68.880000;37.498000;10.439000;-0.745890;-47.438000;-30.540000;2457.690526;1608.420225;583.754563
11.672782;19.411500;38.220973;1460.842761;39.963691;5.654848;-0.675161;-0.387517;53.009750;1.505882;1.505882;25.465500;155.577000;9.255915;12.930000;15.181981;230.492537;17.781015;4.008762;-0.664182;-0.093953;19.360750;4.015686;4.015686;8.809000;66.264000;-9.719040;-10.130800;10.208524;104.213967;14.095166;1.675604;0.111201;-0.729223;14.486500;1.505882;3.011765;7.229200;40.979000;0.361704;-0.213204;-0.577750;2380.457749;14.990471;192.149925;369.474791;88416.933171;0.501961;4.466187;21.860981;1.419521;944.103370;1.272690;90.486734;178.916934;20493.668243;0.000000;3.598375;12.643566;1.586256;991.342090;0.628948;60.371056;160.249772;14949.823589;0.000000;4.368396;20.406862;1.168966;41.936326;353.279350;61.969839;1517.248372;238.163825;0.265131;12.223138;29.850435;2.380597;0.000000;197402.578021;41286.808334;242956.987506;68.880000;37.498000;10.439000;-86.697000;-28.766000;-30.540000;39.963691;17.781015;14.095166;123860.425003;39.963691;17.781015;14.095166;211.964274;-84.011705;-90.429482;3.126054;3.104828;3.215748;68.880000;37.498000;10.439000;-86.697000;-28.766000;-30.540000;2380.457749;944.103370;991.342090
