Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.233589;2.307200;0.461611;0.213084;2.280790;0.160618;-0.807077;0.530134;0.555625;0.137255;0.137255;0.000000;519.741376;0.151050;9.202456;9.026850;1.093777;1.196347;9.267229;0.421330;0.686395;0.718836;1.314275;0.127451;0.127451;0.000000;8698.907761;0.059553;3.727565;3.703250;0.705662;0.497958;3.793771;0.160275;0.002661;-0.896969;1.132925;0.078431;0.078431;0.000000;1442.659222;0.117820;-13.271342;-8.282950;19.100879;364.843573;23.258807;2.564286;-0.534080;-0.652034;26.459075;0.049020;0.049020;0.000000;36574.542237;1.402305;-47.667019;-44.439500;33.800942;1142.503674;58.434992;5.151411;-0.158531;0.392663;41.536500;0.049020;0.049020;0.000000;290031.851035;0.870414;0.000000;0.000000;0.035999;0.595405;0.341406;-0.184324;0.000000;0.243102;-0.021699;0.000000;0.000000;0.131942;-0.332242;0.054667;0.071477;9.694405;1.102047;13.436045;1.208531;0.214855;0.000000;9.490092;2.011719;3.778525;95.083545;3970.013137
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.199369;2.242700;0.369498;0.136529;2.230191;0.157857;-0.134673;-0.577388;0.571975;0.166667;0.166667;0.000000;500.362539;0.107548;9.275059;8.962150;1.079086;1.164427;9.337620;0.384377;1.048657;1.392356;1.285650;0.127451;0.127451;0.000000;8834.128562;0.056383;3.423927;3.263450;0.678409;0.460239;3.490490;0.171720;0.769850;-0.016438;0.729850;0.137255;0.137255;0.000000;1219.247191;0.130117;-3.160695;-3.631000;16.742888;280.324300;17.038612;2.643710;0.049193;-0.360001;22.314800;0.058824;0.058824;1.003922;15315.869896;1.669417;-36.797912;-30.854000;42.671918;1820.892596;56.346951;5.997472;-0.195772;-0.778028;67.543700;0.029412;0.029412;0.000000;230984.855922;1.201555;0.000000;0.000000;0.302305;0.432425;0.216553;-0.005593;0.000000;0.166705;-0.049417;0.000000;0.000000;0.264319;-0.505223;0.031409;0.149476;9.749083;1.120276;13.474427;1.190039;0.123797;0.000000;9.686899;2.011719;3.480898;96.164894;3477.476723
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.991307;2.001850;0.351459;0.123523;2.022085;0.173159;-0.009157;-0.350580;0.503800;0.176471;0.176471;0.000000;410.763806;0.121965;9.390692;8.965150;1.281841;1.643116;9.477775;0.458105;0.853694;0.448280;1.542225;0.107843;0.107843;0.000000;9078.682206;0.074807;3.182283;3.185350;0.515898;0.266151;3.223830;0.192678;-0.075963;-0.570254;0.771275;0.147059;0.147059;0.000000;1046.520644;0.099163;-2.796064;-3.835050;17.652165;311.598925;17.872238;2.803379;0.101779;-0.839360;27.166250;0.049020;0.049020;1.505882;16690.963793;1.879145;-4.770386;-3.020600;38.442544;1477.829227;38.737396;6.464588;0.030024;-0.165665;47.116750;0.049020;0.049020;1.003922;77696.325562;1.778543;0.000000;0.000000;0.258300;0.581984;-0.100622;-0.427253;0.000000;0.130284;-0.032625;0.000000;0.000000;0.183993;-0.128812;0.120630;0.334469;9.816112;1.560979;13.381999;1.668332;0.115799;0.000000;9.574962;2.011719;3.249458;97.917041;1830.395789
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.017678;2.057450;0.376539;0.141782;2.052513;0.186355;-0.391583;-0.105771;0.540825;0.186275;0.186275;0.000000;422.475881;0.132528;9.363851;9.125850;1.284063;1.648817;9.451483;0.511867;0.513891;0.281804;1.565850;0.137255;0.137255;0.000000;9027.624226;0.072080;3.338775;3.212800;0.707719;0.500866;3.412959;0.224874;0.243647;-0.983646;1.228775;0.068627;0.068627;0.000000;1162.582128;0.151851;-6.221796;-3.946500;14.671485;215.252479;15.936224;2.408552;-0.028132;-1.219106;26.952450;0.029412;0.029412;0.000000;14927.138069;1.817045;1.420224;10.381400;37.468588;1403.895090;37.495495;6.352627;-0.179211;-0.162015;48.886500;0.019608;0.019608;0.501961;71804.476605;1.259263;0.000000;0.000000;0.247567;0.650270;-0.249225;-0.601468;0.000000;0.022232;0.042083;0.000000;0.000000;0.372381;0.089762;0.188566;0.235516;9.797127;1.559643;13.381529;1.674684;0.133644;0.000000;9.714231;2.011719;3.336220;97.543331;1671.523644
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.116495;2.194100;0.315359;0.099451;2.139860;0.148297;-1.113351;1.410413;0.411100;0.166667;0.166667;0.000000;461.990287;0.091710;9.191790;8.818600;1.174167;1.378668;9.266481;0.409231;0.723723;0.257589;1.430675;0.127451;0.127451;0.000000;8688.196769;0.064710;3.629354;3.621000;0.603130;0.363766;3.679127;0.166365;0.000333;-0.998697;0.961525;0.107843;0.107843;0.000000;1362.117878;0.101274;0.513275;4.524100;12.487604;155.940248;12.498148;1.971422;-0.723064;-0.385872;13.528750;0.049020;0.049020;0.501961;7980.493720;1.507591;-9.833430;-7.650650;28.459679;809.953303;30.110623;4.546580;-0.438568;-0.150513;38.020525;0.049020;0.049020;1.003922;51175.717937;1.900134;0.000000;0.000000;0.418248;0.559113;-0.075048;-0.504483;0.000000;-0.099331;0.076948;0.000000;0.000000;0.294520;0.180818;0.269666;0.019210;9.650162;1.321058;13.308285;1.410984;0.081770;0.000000;9.411954;2.011719;3.585349;94.446677;1076.389315
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.040560;2.062200;0.296446;0.087881;2.061981;0.120040;-0.264739;-0.422644;0.478200;0.147059;0.147059;0.000000;429.198598;0.084297;9.238787;8.867150;1.158870;1.342979;9.311185;0.406677;0.715929;-0.265375;1.578750;0.117647;0.117647;0.000000;8774.728036;0.061766;3.489299;3.496900;0.500239;0.250239;3.524975;0.135212;0.039777;-0.683910;0.681675;0.107843;0.107843;0.000000;1254.633876;0.079000;0.667521;5.084550;14.256176;203.238557;14.271795;2.144374;-1.077343;0.636349;17.632225;0.049020;0.049020;0.501961;10411.514202;1.773100;-14.007727;-8.527850;28.768748;827.640880;31.997770;4.297209;-0.342777;-0.576817;39.191675;0.049020;0.049020;0.000000;62225.778464;1.662143;0.000000;0.000000;0.305790;0.576362;-0.096787;-0.474330;0.000000;-0.049040;-0.149639;0.000000;0.000000;0.261816;0.168819;0.267336;0.075118;9.678487;1.276814;13.279347;1.365095;0.079932;0.000000;9.491709;2.011719;3.553077;94.949934;1239.966876
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.003296;1.955600;0.382580;0.146367;2.039501;0.125957;0.857302;1.122930;0.384900;0.137255;0.137255;0.000000;416.811121;0.130808;9.101026;8.753900;1.186879;1.408683;9.178092;0.411513;0.751568;0.049435;1.529350;0.107843;0.107843;0.000000;8520.374805;0.071154;3.519040;3.524500;0.541856;0.293608;3.560513;0.158799;0.248301;-0.428000;0.714350;0.107843;0.107843;0.000000;1278.105995;0.086047;-11.703629;-8.266950;19.376001;375.429398;22.636350;2.403824;-0.290593;-1.226814;33.066950;0.029412;0.029412;0.000000;33118.535598;1.236622;-22.755143;-22.074500;30.237743;914.321089;37.843330;4.933424;0.084211;-0.684886;42.779950;0.068627;0.068627;0.000000;99447.630970;1.452530;0.000000;0.000000;-0.055863;0.396222;-0.275370;-0.279554;0.000000;-0.031297;0.047389;0.000000;0.000000;0.244606;-0.216758;0.144346;0.044615;9.545642;1.277638;13.104323;1.423145;0.147302;0.000000;9.452957;2.011719;3.420947;92.396928;1957.199203
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.181316;2.136400;0.473049;0.223775;2.232020;0.152824;0.102758;-0.641460;0.628275;0.098039;0.098039;0.000000;496.743022;0.159063;9.209478;8.954950;1.262182;1.593103;9.295569;0.410530;0.675328;-0.134241;1.795350;0.098039;0.098039;0.000000;8732.326590;0.072430;3.602961;3.603750;0.855495;0.731872;3.703134;0.192537;-0.388931;-0.284837;1.092200;0.127451;0.127451;0.000000;1361.422086;0.173383;-11.907956;-12.597000;22.219652;493.712945;25.209371;3.303212;0.125023;-1.154007;39.195900;0.049020;0.049020;0.000000;39647.061325;1.726540;-51.508504;-39.352000;38.960375;1517.910848;64.583565;5.441123;-0.964943;-0.129792;47.109250;0.058824;0.058824;0.000000;348032.641481;0.802785;0.000000;0.000000;0.144678;0.575460;0.668188;0.146840;0.000000;0.154830;0.118739;0.000000;0.000000;-0.156676;-0.467960;0.057746;0.203747;9.690296;1.487681;13.390794;1.614358;0.220509;0.000000;9.491810;2.011719;3.649968;95.389510;4820.262391
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.129443;2.137400;0.424809;0.180462;2.171403;0.168087;0.098992;-0.574343;0.562900;0.147059;0.147059;0.000000;471.737784;0.141132;9.370656;9.117050;1.276584;1.629666;9.457212;0.432338;0.757110;0.201346;1.621900;0.137255;0.137255;0.000000;9039.652198;0.071875;3.329619;3.303550;0.817539;0.668371;3.428517;0.199707;0.200265;-0.101568;0.859650;0.166667;0.166667;0.000000;1164.896247;0.182578;-9.298690;-11.182000;23.232439;539.746242;25.024226;3.602546;0.061338;-0.862575;33.097825;0.049020;0.049020;1.003922;36346.594394;1.462571;-58.707064;-47.147000;38.657423;1494.396328;70.291647;5.567865;-0.673392;-0.634180;55.297750;0.039216;0.039216;0.000000;427759.186339;0.698396;0.000000;0.000000;0.435858;0.479141;0.486221;0.152310;0.000000;0.159689;0.131016;0.000000;0.000000;-0.045492;-0.391809;0.084530;0.313333;9.826510;1.593549;13.500099;1.683751;0.144300;0.000000;9.828413;2.011719;3.286321;98.153848;5578.882275
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.159642;2.166300;0.428743;0.183820;2.201789;0.165609;0.391706;0.096080;0.579225;0.127451;0.127451;0.000000;485.114038;0.144367;9.366573;9.094050;1.219209;1.486469;9.445589;0.416726;0.794287;0.157657;1.458400;0.098039;0.098039;0.000000;9024.550410;0.066432;3.266186;3.205800;0.728077;0.530096;3.346352;0.186155;0.415097;-0.479951;0.995525;0.127451;0.127451;0.000000;1115.168450;0.160977;-8.921806;-11.332500;25.264814;638.310848;26.793833;3.601535;0.051502;-0.992598;41.449500;0.049020;0.049020;1.505882;40681.813122;1.675320;-20.356193;-15.759000;35.762165;1278.932473;41.149813;5.929273;-0.476812;0.001088;40.305238;0.068627;0.068627;0.000000;107493.392753;1.658663;0.000000;0.000000;0.280892;0.482847;0.082891;0.088851;0.000000;0.222850;0.132431;0.000000;0.000000;0.039997;0.187084;0.167901;0.322930;9.830570;1.426929;13.526215;1.517694;0.169133;0.000000;9.628063;2.011719;3.348816;98.067025;2422.414626
