Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-1.703157;-1.689500;0.091331;0.008341;1.705604;0.038011;-0.422211;0.774407;0.101600;0.000000;5.965049;0.048100;0.509700;9.381815;9.386200;0.051271;0.002629;9.381955;0.033741;-1.281456;3.139971;0.051050;0.000000;15.409709;0.025800;0.314600;2.492296;2.454100;0.109127;0.011909;2.494684;0.032842;1.489549;1.527032;0.116100;0.000000;3.976699;0.036500;0.476900;0.124474;-0.404820;-0.320620;175.425200;0.027462;3.978100;24.017355;299.206288;0.000000;6.992400;46.936770;0.014500;966.326900;0.051492;18.990431;132.654012;9066.035161;0.000000;7.001339;47.019045;0.000227;256.706500;0.058366;5.607454;35.171648;640.401907;0.000000;6.994775;46.958539;0.009741;9.856515;0.002713;13.577268;0.014954;0.005838;-0.116630;9.856152;-1.725446;1.311142;4.473786;10006.681898;3335.214452;-1.469400;9.472700;2.828300;-1.979100;9.158100;2.351400;1.705604;9.381955;2.494684;10005.643356;1.705604;9.381955;2.494684;0.000589;-0.004074;-0.001811;2.814556;2.766273;2.791910;-1.469400;9.472700;2.828300;-1.979100;9.158100;2.351400;175.425200;966.326900;256.706500
-1.745115;-1.742750;0.097892;0.009583;1.747858;0.037073;0.282079;0.263011;0.134250;0.000000;5.521569;0.066650;0.509700;9.326648;9.319900;0.077936;0.006074;9.326974;0.034285;-0.062784;-1.023249;0.136375;0.000000;7.027451;0.068950;0.314600;2.648347;2.703500;0.159440;0.025421;2.653142;0.033494;-0.350752;-1.390697;0.311750;0.000000;1.505882;0.112600;0.528900;0.304343;-0.569500;-0.663103;178.001700;0.043100;4.025754;24.373578;311.122115;0.000000;6.990679;46.920656;0.015279;951.318100;0.031700;18.781967;130.582577;8872.918869;0.000000;7.001167;47.017466;0.000464;270.131400;0.026166;5.881402;37.030267;716.698439;0.000000;6.985335;46.869286;0.014913;9.853078;0.003471;13.720110;0.032480;0.006163;-0.034470;9.760727;-1.734152;1.294124;4.015686;9902.657115;3300.246474;-1.469400;9.472700;2.887500;-1.979100;9.158100;2.358600;1.747858;9.326974;2.653142;9900.739423;1.747858;9.326974;2.653142;0.002345;-0.008977;-0.008321;2.938247;3.116178;3.151694;-1.469400;9.472700;2.887500;-1.979100;9.158100;2.358600;178.001700;951.318100;270.131400
-1.756270;-1.754000;0.087642;0.007681;1.758455;0.033897;0.207701;-0.045134;0.092050;0.000000;9.537255;0.047200;0.407700;9.326470;9.320050;0.074931;0.005615;9.326771;0.031181;0.119244;-0.696529;0.119700;0.000000;5.521569;0.059250;0.316900;2.633390;2.702750;0.171008;0.029244;2.638937;0.028762;-0.387322;-1.308907;0.300725;0.000000;1.505882;0.113250;0.554500;0.269770;-0.691652;-0.652729;179.139500;0.043471;4.005670;24.532772;315.009021;0.000000;6.993333;46.945243;0.012511;951.299900;0.057015;18.791702;130.578451;8872.556048;0.000000;7.001202;47.017794;0.000443;268.605800;0.032784;5.914941;36.816060;708.835880;0.000000;6.982791;46.846115;0.017690;9.850953;0.003521;13.716129;0.036129;0.004862;-0.221785;9.741503;-1.795785;1.295604;1.505882;9898.390232;3298.800316;-1.536500;9.505700;2.887500;-1.944200;9.188800;2.333000;1.758455;9.326771;2.638937;9896.400948;1.758455;9.326771;2.638937;0.001789;-0.010469;-0.008447;3.078893;3.072909;3.164431;-1.536500;9.505700;2.887500;-1.944200;9.188800;2.333000;179.139500;951.299900;268.605800
-1.703201;-1.696000;0.083556;0.006982;1.705249;0.034674;-0.657942;0.600004;0.105750;0.000000;11.043137;0.053050;0.407700;9.388368;9.387100;0.046586;0.002170;9.388483;0.029849;-0.490134;0.671039;0.058975;0.000000;16.564706;0.026200;0.260800;2.468128;2.443150;0.105762;0.011186;2.470393;0.025993;1.399483;1.477499;0.107475;0.000000;6.525490;0.050300;0.455600;0.203433;-0.721186;-0.362037;173.726500;0.038955;3.843414;23.797668;296.247473;0.000000;6.992963;46.941714;0.011878;957.613500;0.062892;18.783388;131.462813;8990.538358;0.000000;7.001350;47.019149;0.000190;251.749100;0.012398;5.455893;34.498590;621.919741;0.000000;6.994715;46.957961;0.009237;9.856570;0.002371;13.559697;0.016216;0.002628;-0.248314;9.766566;-1.735458;1.313721;1.505882;9909.621535;3302.901857;-1.536500;9.505700;2.788600;-1.944200;9.244900;2.333000;1.705249;9.388483;2.470393;9908.705572;1.705249;9.388483;2.470393;0.000800;-0.006436;-0.001801;3.028060;2.862162;2.944525;-1.536500;9.505700;2.788600;-1.944200;9.244900;2.333000;173.726500;957.613500;251.749100
-1.667909;-1.677300;0.101411;0.010284;1.670989;0.047353;1.301416;4.569012;0.102550;0.000000;13.918447;0.047400;0.689200;9.388486;9.397700;0.058400;0.003411;9.388668;0.033925;-1.116944;2.105868;0.066600;0.000000;14.415534;0.035400;0.347100;2.474763;2.456800;0.088966;0.007915;2.476362;0.035814;1.014439;0.584975;0.074450;0.000000;11.433010;0.037100;0.419000;-0.280109;-0.019463;-0.257283;171.794600;0.120198;4.035689;23.501646;287.067347;0.000000;6.991506;46.928660;0.018676;967.014100;0.016261;19.052959;132.741621;9078.974379;0.000000;7.001317;47.018840;0.000290;254.900600;0.086361;5.511214;34.927639;631.226221;0.000000;6.997576;46.984476;0.007063;9.852304;0.003759;13.531158;0.010775;0.008334;-0.293388;9.864500;-1.702907;1.313063;3.976699;9998.187265;3332.422649;-1.223900;9.519400;2.737000;-1.913100;9.172300;2.318000;1.670989;9.388668;2.476362;9997.267947;1.670989;9.388668;2.476362;-0.001675;-0.000177;-0.001350;2.536124;2.727630;2.882298;-1.223900;9.519400;2.737000;-1.913100;9.172300;2.318000;171.794600;967.014100;254.900600
-1.658735;-1.697200;0.226982;0.051521;1.674193;0.083549;0.374363;4.330910;0.160550;0.000000;9.941748;0.074900;1.611900;9.362651;9.372000;0.067781;0.004594;9.362897;0.044047;-0.424299;0.055317;0.086150;0.000000;12.427184;0.050100;0.347100;2.592547;2.615200;0.128658;0.016553;2.595737;0.055444;-0.029695;-0.162944;0.198100;0.000000;7.456311;0.087800;0.646800;0.013762;0.087700;-0.137928;170.849710;0.089506;4.952482;23.282342;286.047714;0.000000;6.953069;46.573904;0.079864;964.353100;0.110163;19.084931;132.364668;9029.138557;0.000000;7.001293;47.018629;0.000384;267.032300;0.121748;6.061210;36.554402;693.146156;0.000000;6.994809;46.958706;0.012531;9.858943;0.005848;13.613933;0.052214;0.016652;0.058990;9.866884;-1.709125;1.300662;3.976699;10011.773638;3336.110809;-0.869800;9.519400;2.948500;-2.481700;9.172300;2.301700;1.674193;9.362897;2.595737;10008.332427;1.674193;9.362897;2.595737;0.000214;0.002586;-0.001215;2.378688;3.013036;2.957564;-0.869800;9.519400;2.948500;-2.481700;9.172300;2.301700;170.849710;964.353100;267.032300
-1.593373;-1.578850;0.240424;0.057804;1.611409;0.088294;-0.216111;3.213533;0.284625;0.000000;2.509804;0.142250;1.611900;9.360689;9.367400;0.055251;0.003053;9.360852;0.041197;-0.544750;0.238682;0.080600;0.000000;14.054902;0.035050;0.283700;2.649291;2.639800;0.080145;0.006423;2.650503;0.051190;0.344992;4.982387;0.072350;0.000000;13.552941;0.038350;0.646800;0.334197;0.030773;0.125714;162.524030;0.149664;4.874370;22.135628;261.909468;0.000000;6.942632;46.477612;0.094904;954.790300;0.020300;18.800500;131.065202;8937.650954;0.000000;7.001331;47.018975;0.000263;270.227700;0.124485;5.931393;37.010153;716.240273;0.000000;7.000653;47.012764;0.005647;9.861223;0.003647;13.603353;0.058745;0.006547;0.308727;9.780787;-1.658049;1.294987;5.521569;9919.045035;3305.266898;-0.869800;9.486400;2.948500;-2.481700;9.202700;2.301700;1.611409;9.360852;2.650503;9915.800695;1.611409;9.360852;2.650503;0.004483;0.000599;0.000562;2.538383;2.910367;2.414388;-0.869800;9.486400;2.948500;-2.481700;9.202700;2.301700;162.524030;954.790300;270.227700
-1.526773;-1.518700;0.109457;0.011981;1.530691;0.054189;-0.071064;6.428292;0.076350;0.000000;17.568627;0.036400;0.881980;9.379673;9.382950;0.043725;0.001912;9.379774;0.029372;-0.502812;1.147750;0.048400;0.000000;13.050980;0.019800;0.265100;2.623907;2.623200;0.042497;0.001806;2.624251;0.032455;0.138249;0.547142;0.050025;0.000000;15.560784;0.025100;0.253000;0.302192;-0.217445;0.126079;155.730820;0.202168;3.923542;21.264977;238.380958;0.000000;6.993508;46.947219;0.026636;956.726600;0.039987;18.757109;131.342232;8973.880206;0.000000;7.001362;47.019254;0.000171;267.638500;0.029546;5.485192;36.709680;702.350724;0.000000;7.000880;47.014846;0.001726;9.859410;0.001908;13.530352;0.012396;0.002104;0.226307;9.794807;-1.545746;1.298025;5.521569;9915.310990;3304.870629;-0.993920;9.486400;2.764500;-1.875900;9.221300;2.511500;1.530691;9.379774;2.624251;9914.611888;1.530691;9.379774;2.624251;0.001461;-0.001021;0.000237;2.259775;2.710528;2.784259;-0.993920;9.486400;2.764500;-1.875900;9.221300;2.511500;155.730820;956.726600;267.638500
-1.547493;-1.543150;0.055742;0.003107;1.548497;0.043323;0.075452;-0.278624;0.082800;0.000000;11.545098;0.036250;0.284200;9.378073;9.377700;0.032441;0.001052;9.378129;0.023961;0.358227;-0.160300;0.048050;0.000000;14.054902;0.024000;0.146500;2.626627;2.625000;0.034875;0.001216;2.626859;0.027266;-0.077217;0.065765;0.047475;0.000000;16.564706;0.023800;0.182800;-0.282631;-0.319362;0.377978;157.844300;0.011771;3.495048;21.615431;244.421517;0.000000;6.999168;46.999155;0.007539;956.563400;0.032303;18.653003;131.333869;8970.774733;0.000000;7.001376;47.019389;0.000097;267.916000;0.036368;5.425675;36.756620;703.777724;0.000000;7.001031;47.016222;0.001184;9.861338;0.001536;13.552193;0.003485;0.001238;-0.330003;9.799497;-1.542966;1.297712;1.505882;9919.169502;3306.324658;-1.388300;9.463800;2.710500;-1.672500;9.317300;2.527700;1.548497;9.378129;2.626859;9918.973975;1.548497;9.378129;2.626859;-0.000516;-0.000627;0.000432;2.982380;2.454188;2.688946;-1.388300;9.463800;2.710500;-1.672500;9.317300;2.527700;157.844300;956.563400;267.916000
-1.579985;-1.578200;0.051169;0.002618;1.580814;0.041569;0.524064;0.941165;0.060600;0.000000;19.386408;0.035500;0.295800;9.367465;9.365800;0.029730;0.000884;9.367512;0.024572;0.279928;-0.331949;0.048700;0.000000;17.398058;0.024400;0.156600;2.646409;2.637200;0.037763;0.001426;2.646678;0.027385;0.337602;-0.839942;0.060600;0.000000;14.415534;0.025000;0.149500;-0.418617;-0.374702;0.051974;162.738500;0.085028;3.574473;22.288886;257.259301;0.000000;6.999968;47.006477;0.006259;964.848900;0.010333;18.801650;132.473218;9038.233867;0.000000;7.001383;47.019448;0.000083;272.580100;0.033873;5.540456;37.393760;721.431798;0.000000;7.000974;47.015706;0.001346;9.861689;0.001250;13.593859;0.003154;0.001192;-0.512354;9.886797;-1.597126;1.295461;5.467961;10017.114388;3338.974989;-1.388300;9.463800;2.724100;-1.684100;9.307200;2.574600;1.580814;9.367512;2.646678;10016.924966;1.580814;9.367512;2.646678;-0.000643;-0.000731;0.000059;2.818379;2.395217;2.612743;-1.388300;9.463800;2.724100;-1.684100;9.307200;2.574600;162.738500;964.848900;272.580100
