Left Lower Leg_Ax_Mean;Left Lower Leg_Ax_Median;Left Lower Leg_Ax_Std;Left Lower Leg_Ax_Var;Left Lower Leg_Ax_RMS;Left Lower Leg_Ax_AvgDeriv;Left Lower Leg_Ax_Skew;Left Lower Leg_Ax_Kurt;Left Lower Leg_Ax_IQR;Left Lower Leg_Ax_ZCR;Left Lower Leg_Ax_MCR;Left Lower Leg_Ax_DomFreq;Left Lower Leg_Ax_Energy;Left Lower Leg_Ax_SpecEnt;Left Lower Leg_Ay_Mean;Left Lower Leg_Ay_Median;Left Lower Leg_Ay_Std;Left Lower Leg_Ay_Var;Left Lower Leg_Ay_RMS;Left Lower Leg_Ay_AvgDeriv;Left Lower Leg_Ay_Skew;Left Lower Leg_Ay_Kurt;Left Lower Leg_Ay_IQR;Left Lower Leg_Ay_ZCR;Left Lower Leg_Ay_MCR;Left Lower Leg_Ay_DomFreq;Left Lower Leg_Ay_Energy;Left Lower Leg_Ay_SpecEnt;Left Lower Leg_Az_Mean;Left Lower Leg_Az_Median;Left Lower Leg_Az_Std;Left Lower Leg_Az_Var;Left Lower Leg_Az_RMS;Left Lower Leg_Az_AvgDeriv;Left Lower Leg_Az_Skew;Left Lower Leg_Az_Kurt;Left Lower Leg_Az_IQR;Left Lower Leg_Az_ZCR;Left Lower Leg_Az_MCR;Left Lower Leg_Az_DomFreq;Left Lower Leg_Az_Energy;Left Lower Leg_Az_SpecEnt;Left Lower Leg_Gx_Mean;Left Lower Leg_Gx_Median;Left Lower Leg_Gx_Std;Left Lower Leg_Gx_Var;Left Lower Leg_Gx_RMS;Left Lower Leg_Gx_AvgDeriv;Left Lower Leg_Gx_Skew;Left Lower Leg_Gx_Kurt;Left Lower Leg_Gx_IQR;Left Lower Leg_Gx_ZCR;Left Lower Leg_Gx_MCR;Left Lower Leg_Gx_DomFreq;Left Lower Leg_Gx_Energy;Left Lower Leg_Gx_SpecEnt;Left Lower Leg_Gy_Mean;Left Lower Leg_Gy_Median;Left Lower Leg_Gy_Std;Left Lower Leg_Gy_Var;Left Lower Leg_Gy_RMS;Left Lower Leg_Gy_AvgDeriv;Left Lower Leg_Gy_Skew;Left Lower Leg_Gy_Kurt;Left Lower Leg_Gy_IQR;Left Lower Leg_Gy_ZCR;Left Lower Leg_Gy_MCR;Left Lower Leg_Gy_DomFreq;Left Lower Leg_Gy_Energy;Left Lower Leg_Gy_SpecEnt;Left Lower Leg_Gz_Mean;Left Lower Leg_Gz_Median;Left Lower Leg_Gz_Std;Left Lower Leg_Gz_Var;Left Lower Leg_Gz_RMS;Left Lower Leg_Gz_AvgDeriv;Left Lower Leg_Gz_Skew;Left Lower Leg_Gz_Kurt;Left Lower Leg_Gz_IQR;Left Lower Leg_Gz_ZCR;Left Lower Leg_Gz_MCR;Left Lower Leg_Gz_DomFreq;Left Lower Leg_Gz_Energy;Left Lower Leg_Gz_SpecEnt;Left Lower Leg_Corr_AxAy;Left Lower Leg_Corr_AxAz;Left Lower Leg_Corr_AyAz;Left Lower Leg_Corr_GxGy;Left Lower Leg_Corr_GxGz;Left Lower Leg_Corr_GyGz;Left Lower Leg_Corr_AxGx;Left Lower Leg_Corr_AyGy;Left Lower Leg_Corr_AzGz;Left Lower Leg_Corr_AxGy;Left Lower Leg_Corr_AxGz;Left Lower Leg_Corr_AyGx;Left Lower Leg_Corr_AyGz;Left Lower Leg_Corr_AzGx;Left Lower Leg_Corr_AzGy;Left Lower Leg_AI;Left Lower Leg_VI;Left Lower Leg_SMA;Left Lower Leg_EVA1;Left Lower Leg_EVA2;Left Lower Leg_CAGH;Left Lower Leg_AVH;Left Lower Leg_AVG;Left Lower Leg_ARATG;Left Lower Leg_AAE;Left Lower Leg_ARE
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.627963;0.760540;4.708812;22.172915;4.750500;2.246724;-0.652017;13.500075;2.686555;0.196078;0.196078;1.505882;1188.690670;3.728991;10.028970;9.559300;3.132296;9.811279;10.506736;1.437657;0.614256;3.751574;2.067150;0.156863;0.156863;0.000000;10767.849477;0.340914;-2.126820;-2.793400;3.907567;15.269080;4.448870;1.793962;-0.934829;8.543665;3.045918;0.088235;0.088235;0.000000;1247.158199;2.867231;4.839329;-22.546000;68.679919;4716.931304;68.850203;14.311138;1.644282;1.381100;27.581600;0.058824;0.058824;0.501961;243094.058419;1.807864;54.763543;28.208500;85.119910;7245.399058;101.214844;27.069923;0.406473;1.104441;86.146250;0.127451;0.127451;0.000000;675987.339406;2.094698;0.000000;0.000000;0.511118;0.256812;0.063256;-0.002769;0.000000;-0.292255;0.040976;0.000000;0.000000;0.595810;-0.131860;0.447943;0.046171;12.056672;12.595431;17.791958;25.995510;6.305360;0.000000;10.127848;5.029297;-2.199213;157.958763;15004.587569
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.126279;2.060550;3.335246;11.123868;3.955367;1.217101;0.597903;2.706614;2.470210;0.196078;0.196078;0.000000;1028.565985;2.123388;9.117130;8.528600;2.290427;5.246054;9.400432;0.846703;0.294059;0.009029;2.546550;0.098039;0.098039;0.000000;8746.056756;0.207814;-2.872642;-3.104550;2.846235;8.101052;4.043900;1.134929;0.747781;1.992920;3.952750;0.098039;0.098039;0.000000;1255.239874;1.550517;38.337969;27.854500;49.887587;2488.771337;62.917177;8.501432;1.146099;0.871781;48.013125;0.068627;0.068627;0.000000;276878.030911;1.522381;75.447950;44.656500;84.340393;7113.301885;113.162251;18.708703;0.448725;-0.752423;122.888000;0.058824;0.058824;0.000000;943566.826870;1.439982;0.000000;0.000000;0.418257;0.426862;0.075594;0.268844;0.000000;-0.143366;0.231476;0.000000;0.000000;-0.219728;0.313801;0.080933;-0.027271;11.130662;5.121412;17.150079;12.650178;3.881822;0.000000;9.622411;5.029297;-3.006217;129.013050;16780.619308
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.018284;0.237630;5.170999;26.739229;5.270306;1.873877;1.728286;9.342012;2.533340;0.117647;0.117647;4.517647;1469.516473;3.174558;10.064689;9.551100;4.506529;20.308802;11.027546;1.741554;0.511058;1.200007;4.470625;0.107843;0.107843;0.000000;11376.178862;0.573359;-4.259801;-4.801950;2.167887;4.699736;4.779711;1.130848;0.309975;-0.097136;2.934175;0.166667;0.166667;0.000000;2091.693272;0.708238;16.731564;-4.049450;48.029055;2306.790081;50.859958;9.352550;0.717982;-0.629852;57.172250;0.049020;0.049020;1.003922;146385.055746;1.755542;21.159250;21.961500;77.981319;6081.086172;80.800990;16.461083;0.133303;-0.054730;76.834000;0.088235;0.088235;1.505882;355807.008947;2.154074;0.000000;0.000000;0.387141;0.392852;-0.391410;-0.581928;0.000000;0.027220;-0.091208;0.000000;0.000000;0.170669;0.058525;-0.375158;0.184430;12.306237;22.939420;17.877112;33.429218;14.084634;0.000000;10.310529;5.029297;-4.291023;174.382901;9138.380978
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.158096;0.985885;4.865083;23.669033;5.001022;2.394184;-2.216399;11.877223;2.882302;0.225490;0.225490;5.019608;1364.204528;3.430960;10.419952;9.920750;3.251096;10.569628;10.915357;1.164609;-0.214683;0.976207;2.603950;0.166667;0.166667;0.000000;11614.816665;0.295750;-1.483126;-1.915050;2.412760;5.821410;2.832150;1.385121;0.614138;2.662901;2.137170;0.186275;0.186275;0.000000;521.401773;2.620959;7.394033;1.796750;36.837331;1356.988970;37.572073;9.551461;0.867563;0.577586;32.471500;0.147059;0.147059;1.003922;74806.112962;2.180459;0.860456;8.078350;52.809892;2788.884715;52.816902;18.169156;-0.015010;0.273671;57.393250;0.137255;0.137255;2.007843;142331.679500;2.205292;0.000000;0.000000;0.147581;0.166921;-0.014758;-0.117898;0.000000;0.382253;0.335071;0.000000;0.000000;0.515343;0.087109;0.089829;0.098475;12.483561;13.315947;18.408921;24.310904;10.266753;0.000000;10.608341;5.029297;-1.354584;169.155247;4209.306859
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.060364;2.526800;6.398810;40.944766;6.722341;2.786109;-0.526232;2.717978;5.665993;0.176471;0.176471;0.000000;2521.309529;3.028914;10.085998;10.233500;5.985070;35.821059;11.728104;2.198960;-0.350248;1.360425;5.819750;0.176471;0.176471;0.000000;12203.099475;0.794521;-1.774722;-1.758950;2.708771;7.337441;3.238376;1.627634;-0.183823;11.009520;1.718692;0.215686;0.215686;0.000000;695.710415;2.586847;-17.650282;-18.918500;46.685189;2179.506842;49.910313;11.933402;-0.048390;-1.012327;78.473750;0.107843;0.107843;1.003922;142947.174410;1.623563;-37.290108;-23.529000;62.050854;3850.308490;72.393789;20.586186;-0.052639;-0.622311;102.124025;0.068627;0.068627;0.000000;338260.954785;1.941690;0.000000;0.000000;-0.111597;0.003391;0.140701;-0.143991;0.000000;0.535665;0.376452;0.000000;0.000000;-0.280496;-0.313708;0.190519;0.150764;13.410743;27.890245;20.548220;43.795163;33.730720;0.000000;10.357844;5.029297;-1.899589;207.738280;7742.386995
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.885695;1.385650;3.849518;14.818790;4.286564;2.166818;-1.135901;10.086019;3.316212;0.186275;0.186275;0.000000;1122.258378;2.997107;10.572530;10.240500;2.910651;8.471887;10.965869;0.995828;-0.139638;0.810967;3.333875;0.127451;0.127451;0.000000;11835.430148;0.247865;-1.969871;-2.482450;1.708075;2.917522;2.607281;0.886298;0.356347;0.164543;2.212400;0.196078;0.196078;0.000000;544.612969;1.458898;14.482930;-8.604450;67.296991;4528.884974;68.837782;8.829501;0.820231;-0.436620;92.014750;0.029412;0.029412;0.501961;252404.072003;1.802492;0.014326;14.584500;70.899872;5026.791808;70.899873;16.678440;-0.765303;1.430469;57.816750;0.098039;0.098039;1.505882;256366.466774;2.062001;0.000000;0.000000;0.187269;0.251177;-0.109631;-0.718150;0.000000;0.071900;-0.545858;0.000000;0.000000;0.446664;-0.132209;-0.042889;0.137715;12.416185;9.463266;18.364871;15.602717;7.918561;0.000000;10.893787;5.029297;-2.101538;163.624921;9772.230153
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.604485;0.332995;5.531120;30.593289;5.564053;3.086736;-0.907784;5.607863;4.513100;0.166667;0.166667;1.505882;1630.331392;3.622551;10.631843;9.861000;3.586304;12.861579;11.220413;1.409115;0.263668;1.043373;3.063550;0.098039;0.098039;0.000000;12185.990154;0.356850;-2.114974;-2.536750;2.044716;4.180865;2.941764;0.951641;0.812158;1.504133;2.392348;0.127451;0.127451;0.000000;669.488746;1.570722;8.643245;10.540500;27.549447;758.972048;28.873478;8.217530;-0.406569;0.592160;29.648800;0.127451;0.127451;0.501961;46383.642499;2.038767;-8.081707;4.476450;50.238606;2523.917515;50.884492;14.730436;-0.277535;-0.739833;65.538500;0.088235;0.088235;0.501961;135460.660437;2.394868;0.000000;0.000000;0.273350;0.030170;0.005744;-0.583876;0.000000;0.343903;-0.069889;0.000000;0.000000;-0.125147;-0.220339;0.096172;0.109431;12.787264;18.342233;19.139264;32.437953;11.447160;0.000000;11.102502;5.029297;-2.115415;181.856358;3431.563211
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.064951;-0.005476;2.745505;7.537797;2.746273;1.151177;-1.056529;8.792000;2.138657;0.196078;0.196078;1.505882;384.865812;3.444215;9.802770;9.400550;2.525288;6.377081;10.122814;0.859121;-0.198834;0.317602;2.854850;0.137255;0.137255;0.000000;10126.903061;0.219657;-2.413513;-2.599050;3.231865;10.444951;4.033608;1.351012;-1.727646;9.761541;2.891425;0.186275;0.186275;0.000000;1128.168628;2.319649;9.174335;-17.296000;76.169770;5801.833843;76.720286;11.640454;1.311403;0.536699;46.965175;0.078431;0.078431;1.003922;304478.721664;1.491964;18.692642;15.149500;60.173472;3620.846681;63.010012;16.973253;0.800559;2.908772;27.698275;0.205882;0.205882;2.007843;220324.557427;2.261639;0.000000;0.000000;0.340204;0.276661;-0.051830;-0.409996;0.000000;-0.282735;-0.407937;0.000000;0.000000;0.637740;0.033311;0.169878;0.153334;11.408946;4.849335;16.486494;9.479425;4.573224;0.000000;9.933944;5.029297;-2.007066;135.013389;9872.533810
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.156530;0.532395;5.188686;26.922466;5.316016;2.451660;1.334912;2.308579;3.361475;0.254902;0.254902;1.505882;1516.290215;3.102049;10.086777;9.515050;3.641075;13.257427;10.723829;1.590876;0.537778;0.888272;2.646600;0.147059;0.147059;0.000000;11054.629141;0.382381;-2.189481;-2.689750;3.273777;10.717617;3.938457;1.569520;2.430512;14.798088;2.632890;0.196078;0.196078;0.000000;1040.065186;2.513227;-2.580710;-9.339000;29.259176;856.099399;29.372767;10.175970;0.859503;0.485754;38.339250;0.117647;0.117647;2.509804;44366.641124;2.457596;79.395053;49.080000;129.138223;16676.680524;151.592398;34.041458;1.396867;2.517488;114.715000;0.058824;0.058824;0.000000;1493745.483460;1.994381;0.000000;0.000000;0.514144;-0.001076;0.082381;0.156179;0.000000;0.473280;0.154204;0.000000;0.000000;-0.062395;0.215426;0.091570;0.404963;12.314014;16.625603;18.438486;32.282203;8.295511;0.000000;10.722615;5.029297;-2.192991;168.260535;23858.525897
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.191052;0.985130;4.496824;20.221430;4.651885;1.655538;0.333962;10.022273;2.422145;0.196078;0.196078;0.000000;1176.445032;3.399992;9.907946;9.460650;3.085462;9.520075;10.377257;0.962202;0.791971;1.509824;1.752300;0.137255;0.137255;0.000000;10498.609069;0.297270;-2.610674;-3.147000;2.645304;6.997634;3.716618;0.873845;0.517097;1.229760;2.718400;0.117647;0.117647;0.000000;1052.129480;1.395729;13.757120;7.924050;32.785282;1074.874684;35.554649;6.433104;0.808369;0.212624;28.183650;0.058824;0.058824;0.000000;74126.467945;1.873657;72.509271;32.036000;111.012784;12323.838264;132.594995;17.303695;0.663378;-0.327008;161.616750;0.068627;0.068627;0.000000;1164792.148109;1.459298;0.000000;0.000000;0.057848;0.137843;0.144650;0.543780;0.000000;-0.027228;-0.090407;0.000000;0.000000;-0.060563;-0.018523;-0.165092;-0.308832;11.868528;13.465540;17.444047;20.482100;9.553876;0.000000;10.333593;5.029297;-2.984582;154.327505;18859.378992
