Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
0.393493;5.142300;20.358042;414.449881;20.361845;3.812774;-0.455916;-0.993184;33.489000;2.027723;2.027723;16.228700;70.891000;-1.539743;-4.363100;27.586038;760.989507;27.628976;8.871216;0.198103;-0.693440;39.146000;5.576238;6.590099;18.657900;115.072000;-7.345322;-16.519000;41.826986;1749.496771;42.467052;4.874970;0.456060;-0.953327;63.247000;1.520792;1.520792;29.082000;150.610000;0.104051;-0.816461;0.341613;947.596475;1.392975;81.232058;186.765560;20945.357527;1.013861;3.447795;11.270051;1.494506;1093.315851;38.593257;175.663095;213.829597;38669.421888;2.534653;2.172284;5.098345;2.483755;2171.508881;18.594464;182.111473;390.632882;93798.915894;1.013861;3.823912;14.861681;1.444348;50.777393;403.071962;77.827334;2152.652575;749.442273;-0.023633;4.365362;-0.665408;-2.934962;0.000000;280767.837255;51137.898436;303819.278946;29.073000;58.291000;68.340000;-41.818000;-56.781000;-82.270000;20.361845;27.628976;42.467052;153413.695309;20.361845;27.628976;42.467052;59.019071;-702.181281;398.108379;3.131990;3.162168;3.030401;29.073000;58.291000;68.340000;-41.818000;-56.781000;-82.270000;947.596475;1093.315851;2171.508881
-11.802197;-14.256500;26.073165;679.809920;28.619954;3.653909;-0.114430;-1.125878;48.217250;1.347368;1.347368;22.583500;93.151000;-7.220057;-16.438000;25.849357;668.189259;26.838750;6.942680;0.636420;-0.343041;31.205375;4.042105;5.389474;13.074050;113.181000;14.102930;25.328000;56.103851;3147.642152;57.849242;5.801573;-0.166792;-1.531541;109.873750;1.347368;1.347368;45.757500;178.422000;-0.197991;-0.938827;0.416454;1169.076509;1.450643;104.098853;245.222857;36419.236843;0.673684;3.153246;9.328171;1.311408;999.138926;0.809918;127.636488;202.261412;29353.017544;0.673684;2.528593;6.906224;1.871670;2841.738397;3.265161;169.982566;483.381260;134730.382720;0.673684;4.530746;21.311910;0.785336;66.518832;461.200001;100.682548;3926.275045;590.285058;-0.384465;8.592435;-6.258543;-0.473165;0.000000;353807.186650;66834.212369;390723.087695;29.073000;56.400000;96.152000;-64.078000;-56.781000;-82.270000;28.619954;26.838750;57.849242;200502.637107;28.619954;26.838750;57.849242;-135.220409;-1391.631418;612.014533;3.112574;3.001308;3.084505;29.073000;56.400000;96.152000;-64.078000;-56.781000;-82.270000;1169.076509;999.138926;2841.738397
1.047623;-3.261100;15.294611;233.925136;15.330448;3.407915;0.538309;-0.593409;22.246500;3.976699;3.976699;10.026900;61.334000;33.698414;30.816000;28.792494;829.007689;44.323704;5.971354;-0.271474;0.379338;27.101000;2.982524;5.965049;10.999000;130.222000;0.554920;5.645800;35.972497;1294.020549;35.976777;5.050625;-0.248710;-0.333140;42.819500;2.485437;2.485437;25.737200;149.978000;0.201271;0.606715;-0.405201;658.898968;2.714850;74.045800;136.395552;12160.188482;1.491262;3.063448;8.986846;1.821020;3470.936620;1.231676;202.202853;524.749036;159658.954413;0.000000;4.850232;26.343629;1.117247;1910.717358;4.174113;138.742739;335.880657;66673.775770;0.994175;3.911362;15.649624;1.349314;54.399493;534.637058;79.327347;1602.381718;702.312241;0.282247;31.795770;-1.850033;1.554331;0.000000;332342.208934;79497.639555;472399.435049;38.286000;84.394000;72.275000;-23.048000;-45.828000;-77.703000;15.330448;44.323704;35.976777;238492.918665;15.330448;44.323704;35.976777;89.502786;337.078078;-423.796675;3.141410;2.849871;3.037036;38.286000;84.394000;72.275000;-23.048000;-45.828000;-77.703000;658.898968;3470.936620;1910.717358
2.116599;1.767900;12.464588;155.365951;12.643020;3.958298;-0.043539;-0.571610;15.494650;8.084211;8.084211;7.782450;47.791000;35.233832;37.185000;34.863511;1215.464408;49.566998;6.270653;-0.429736;-0.621076;47.955500;2.694737;3.368421;23.767500;130.222000;-4.588256;5.638250;30.579360;935.097262;30.921665;4.550387;-1.148943;0.262978;23.024575;2.694737;2.694737;11.502750;117.197000;0.449734;0.475943;-0.343083;460.412257;3.519174;63.717327;90.054006;6244.937448;2.021053;2.632770;7.801843;1.960383;2677.771200;10.951644;209.002691;479.793373;140545.636933;0.000000;3.826748;15.660754;1.153631;1160.205266;3.319241;107.824796;246.450947;37134.289329;1.347368;3.250092;9.924007;1.300420;52.605783;805.514150;75.149379;1489.345117;800.042320;0.054190;33.230911;0.405917;1.700291;0.000000;240935.144306;61308.287904;358417.683128;27.208000;84.394000;39.494000;-20.583000;-45.828000;-77.703000;12.643020;49.566998;30.921665;183924.863711;12.643020;49.566998;30.921665;198.042107;183.828648;-370.638883;3.067004;3.019930;2.805041;27.208000;84.394000;39.494000;-20.583000;-45.828000;-77.703000;460.412257;2677.771200;1160.205266
14.371811;17.493000;25.789629;665.104962;29.523786;4.526292;-0.066869;-0.723291;38.417850;2.485437;3.479612;19.687000;105.111000;33.017915;26.880000;44.997876;2024.808823;55.812109;9.973067;0.801926;0.211973;53.417300;4.473786;5.965049;27.200370;197.531000;-9.542883;-5.898200;75.055924;5633.391733;75.660150;8.591071;0.273213;-0.906082;109.879500;2.982524;1.988350;56.945200;274.830000;-0.074222;-0.757089;0.364689;1480.296570;17.207610;155.051733;293.165519;55527.448594;0.000000;2.773639;7.599934;1.894581;3400.845220;30.921274;291.017740;586.751122;216566.471973;0.000000;3.756984;15.056156;1.558731;4161.004367;7.822321;266.419164;722.675789;299499.536687;0.994175;4.016967;16.579570;1.252704;90.609446;1501.032108;129.259560;6433.974783;1741.326939;0.100815;28.008094;14.447399;1.852151;1.988350;922940.537884;190531.152418;1132194.732638;69.407000;155.090000;124.210000;-35.704000;-42.441000;-150.620000;29.523786;55.812109;75.660150;571593.457254;29.523786;55.812109;75.660150;-86.977714;-1479.837608;1243.759589;3.203843;3.046726;3.079368;69.407000;155.090000;124.210000;-35.704000;-42.441000;-150.620000;1480.296570;3400.845220;4161.004367
6.969650;3.879800;27.306498;745.644857;28.181925;4.971862;0.213790;-0.830816;40.968500;3.413333;3.413333;23.222200;106.156000;59.380839;50.252000;54.930481;3017.357734;80.891543;10.080298;0.543417;-0.676480;80.648500;2.048000;3.413333;40.244000;205.601000;33.975947;38.074000;82.623248;6826.601090;89.336253;8.960205;-0.615323;-0.581974;111.573300;2.730667;1.365333;63.346000;298.100000;-0.012420;-0.746015;0.312530;884.540517;21.961077;131.901270;212.085159;31604.883596;0.682667;2.434256;4.782815;1.787592;4453.562890;3.909862;312.401602;804.787323;377607.213882;0.000000;4.022426;16.640316;0.983481;3930.138923;1.579387;276.896982;774.249803;342574.912275;0.682667;3.538703;12.215808;1.073552;113.706899;2389.369717;160.897921;7774.459446;2689.501316;-0.046365;35.229434;7.798030;1.051091;0.000000;1059295.783419;250595.669918;1483790.150828;69.407000;180.140000;147.480000;-36.749000;-25.461000;-150.620000;28.181925;80.891543;89.336253;751787.009753;28.181925;80.891543;89.336253;-18.881005;-1705.867244;1437.597290;3.118918;3.054618;3.042336;69.407000;180.140000;147.480000;-36.749000;-25.461000;-150.620000;884.540517;4453.562890;3930.138923
1.700324;2.510800;22.345895;499.339003;22.410491;2.967739;-0.522123;-0.773793;33.710500;2.982524;2.982524;18.249200;81.835000;2.835133;0.640730;27.409094;751.258413;27.555333;7.108145;0.533496;0.595340;29.664500;4.970874;3.976699;14.874270;138.672000;-2.070132;-26.759000;48.521385;2354.324814;48.565525;5.254971;0.732622;-0.866030;74.792500;1.491262;1.491262;22.587300;162.697000;0.023358;-0.848610;0.112297;1301.608630;11.853657;101.476402;203.051126;26013.742025;0.994175;4.278406;21.109404;1.472480;880.552032;22.063616;163.623475;226.942376;39517.719873;0.497087;1.801405;2.077394;2.445010;3040.868896;49.296863;209.782767;443.879796;121689.129098;0.994175;5.206880;29.289273;1.140128;55.158250;577.704175;82.576319;2769.023247;757.544427;-0.536088;6.353373;-5.005895;2.201486;1.491262;343122.320853;62406.863665;370840.786009;31.555000;86.346000;98.168000;-50.280000;-52.326000;-64.529000;22.410491;27.555333;48.565525;187220.590995;22.410491;27.555333;48.565525;14.446821;-929.128870;150.811640;3.089463;2.938187;3.099707;31.555000;86.346000;98.168000;-50.280000;-52.326000;-64.529000;1301.608630;880.552032;3040.868896
-7.236505;-10.728000;28.684380;822.793681;29.583115;3.015861;0.074959;-1.621498;64.124500;1.365333;2.048000;29.885000;78.226000;8.500565;10.023000;24.823091;616.185870;26.238244;7.646903;0.981389;1.170016;29.138000;5.461333;5.461333;18.413500;122.227000;18.441303;-0.056412;53.877362;2902.770176;56.946043;5.602095;0.348799;-1.494701;103.087500;1.365333;1.365333;40.348412;156.618000;0.081245;-0.856214;-0.053540;1391.908394;5.082000;97.397635;243.234362;34782.288742;0.682667;4.173372;18.501053;0.969270;685.585141;19.205473;137.227477;193.573768;28526.439954;3.413333;1.745015;1.736659;2.131255;2647.603808;1.186541;170.625228;485.871645;134360.006668;0.682667;3.937896;15.890789;0.953854;63.071235;828.477325;95.722506;3596.482589;622.734053;-0.593035;12.348229;-1.862404;0.431925;0.000000;329416.450412;65889.578455;390135.661902;31.555000;86.346000;112.630000;-46.671000;-35.881000;-43.988000;29.583115;26.238244;56.946043;197668.735364;29.583115;26.238244;56.946043;58.630877;-1341.107772;-72.572231;2.938411;2.793287;3.016514;31.555000;86.346000;112.630000;-46.671000;-35.881000;-43.988000;1391.908394;685.585141;2647.603808
2.737575;5.154200;36.581452;1338.202618;36.683742;3.928931;-0.206791;-0.925851;60.061250;1.505882;1.505882;29.794500;129.443000;45.544653;39.420000;43.646846;1905.047206;63.082189;8.147738;0.172009;-1.057199;80.491800;3.513725;2.509804;37.246400;168.325000;11.468442;7.179000;27.776675;771.543658;30.051103;3.832331;0.452740;-0.679295;38.016750;3.513725;3.513725;17.102850;108.572000;0.361708;-0.416721;-0.001392;2328.924778;5.367169;108.239555;351.647655;69013.112548;1.003922;5.256526;28.754169;0.787119;4645.554610;40.329810;308.072475;714.638110;308745.553424;0.000000;4.704947;24.125743;1.187919;1474.945776;12.917021;130.544259;294.040496;52765.530087;0.501961;3.244926;9.991240;1.588191;71.202631;1158.313698;104.709419;2323.204691;1243.168139;0.261082;29.220371;-4.204968;1.324118;0.000000;576201.718423;143508.065353;844489.769191;59.475000;138.500000;72.329000;-69.968000;-29.825000;-36.243000;36.683742;63.082189;30.051103;430524.196058;36.683742;63.082189;30.051103;583.244087;-427.627322;-1.704790;3.205507;3.257660;3.111158;59.475000;138.500000;72.329000;-69.968000;-29.825000;-36.243000;2328.924778;4645.554610;1474.945776
-0.342476;-4.624000;36.615682;1340.708202;36.617284;3.341928;-0.139146;-0.650360;38.330500;1.347368;1.347368;20.090000;129.443000;69.175495;76.758000;32.473153;1054.505679;76.418288;7.511301;-0.561049;-0.713920;54.134000;1.347368;4.715789;21.175000;119.296300;29.025125;30.106500;21.885416;478.971444;36.351470;3.490029;-0.181515;-0.591828;30.075500;2.021053;4.042105;15.003000;85.338000;0.560981;-0.403276;-0.430905;1760.973308;18.290360;114.278902;293.671847;50958.026598;0.673684;4.700712;22.700792;0.778289;5257.337610;30.947373;278.637354;842.124485;403759.006934;0.000000;5.324351;28.369727;0.487339;2205.909530;16.005519;146.228779;372.641104;82230.601195;0.000000;4.510528;21.270709;0.860705;90.099554;384.079935;129.456914;2035.436155;528.895916;0.470583;49.625607;-5.710056;1.173520;0.673684;631566.506771;178982.544909;1046359.493313;59.475000;115.040000;72.329000;-69.968000;-4.256300;-13.009000;36.617284;76.418288;36.351470;536947.634727;36.617284;76.418288;36.351470;675.915226;-327.473988;-310.322514;3.002811;3.180536;3.101218;59.475000;115.040000;72.329000;-69.968000;-4.256300;-13.009000;1760.973308;5257.337610;2205.909530
6.259231;5.190100;23.557191;554.941266;24.374561;4.400768;0.207607;-0.864615;36.398000;4.015686;4.015686;17.769600;92.096000;0.162396;-11.159500;53.367523;2848.092561;53.367771;11.419216;0.449512;-0.298155;68.566500;3.011765;3.011765;32.715500;225.950000;-2.583141;-1.655950;101.166991;10234.759989;101.199963;13.213238;0.055207;-1.321969;181.226500;2.509804;2.509804;92.506950;340.660000;0.299608;-0.062297;0.519117;1122.505733;2.180303;96.970370;232.274379;32298.443739;2.007843;3.353006;10.694457;1.514572;2544.868092;4.360690;222.031538;485.420734;145259.090413;1.003922;3.202691;10.285221;1.651534;6724.378990;73.865100;369.859757;942.596992;522694.481075;1.003922;5.945845;36.801873;0.769628;107.559567;2114.610336;153.239608;11288.516468;2036.847107;0.428893;13.704611;7.375805;3.078808;1.505882;1287907.473131;233417.338409;1373571.260636;57.314000;124.760000;169.970000;-34.782000;-101.190000;-170.690000;24.374561;53.367771;101.199963;700252.015226;24.374561;53.367771;101.199963;380.392765;-149.937914;2830.479062;3.170808;3.107451;3.269102;57.314000;124.760000;169.970000;-34.782000;-101.190000;-170.690000;1122.505733;2544.868092;6724.378990
4.570972;3.292150;22.140678;490.209628;22.607596;3.675048;0.032059;-1.437726;42.941000;3.368421;3.368421;20.930150;67.671000;5.200382;-1.655200;55.518940;3082.352679;55.761964;11.753072;0.066191;-0.755888;84.543000;3.368421;3.368421;44.973200;225.950000;13.839926;40.923500;84.000174;7056.029262;85.132678;11.957067;-0.766049;-0.541420;124.129250;2.694737;2.694737;53.557500;291.740000;0.395609;-0.493459;0.134617;855.627215;17.123608;94.732756;174.427966;20218.118438;1.347368;3.161014;9.620254;1.487232;1950.080164;10.451400;229.538061;423.758336;119185.462042;2.021053;2.580205;6.154179;1.685165;3336.069767;9.605400;278.572173;687.949731;282687.029533;1.347368;3.347941;10.710749;1.227624;96.711941;1514.873368;139.914211;7353.518363;3164.439311;0.205511;15.256456;-0.896131;0.359430;1.347368;768408.385262;140696.870004;822535.547716;38.472000;124.760000;121.050000;-29.199000;-101.190000;-170.690000;22.607596;55.761964;85.132678;422090.610012;22.607596;55.761964;85.132678;492.777175;-929.981122;636.172541;3.073149;3.075563;3.145877;38.472000;124.760000;121.050000;-29.199000;-101.190000;-170.690000;855.627215;1950.080164;3336.069767
-7.640707;4.266900;46.128879;2127.873515;46.757394;5.674971;-0.511810;-0.234070;52.340000;2.485437;1.491262;17.986100;189.431000;11.755103;19.466000;69.905743;4886.812864;70.887201;18.325147;-0.551303;-0.214034;75.042000;5.467961;5.467961;37.132000;286.740000;13.213773;8.651500;65.989053;4354.555077;67.299026;8.371641;-0.323897;0.037120;87.525000;1.491262;3.479612;39.181500;291.700000;-0.409599;-0.933598;0.568266;1840.678642;31.619536;225.271163;422.169619;115598.667869;0.497087;2.862653;7.080951;1.823542;3077.391841;52.382310;356.505594;632.137279;265903.654765;2.982524;2.840365;7.825895;1.918112;3250.117968;70.247985;335.045290;606.278546;242243.778114;0.497087;3.232494;10.388327;1.769213;93.928852;2917.778863;143.013970;8674.755421;2659.830666;-0.133117;21.315428;-3.284932;0.727045;0.994175;1058996.424307;207915.366916;1235497.084176;85.271000;132.340000;134.440000;-104.160000;-154.400000;-157.260000;46.757394;70.887201;67.299026;623746.100749;46.757394;70.887201;67.299026;-1333.771990;-2869.733503;2647.117735;2.958720;3.155871;3.028657;85.271000;132.340000;134.440000;-104.160000;-154.400000;-157.260000;1840.678642;3077.391841;3250.117968
-6.879182;2.179000;50.034605;2503.461721;50.505295;5.311672;-0.229734;-0.735547;66.806500;2.694737;1.347368;28.145000;185.301000;-14.376159;12.860000;67.825074;4600.240726;69.331917;15.083085;-1.031045;0.122101;67.170250;4.042105;4.042105;26.811500;295.957000;-11.049716;-6.305300;81.259467;6603.101013;82.007300;9.326685;-0.208002;-0.355946;78.356500;1.347368;1.347368;42.263000;334.880000;-0.608152;-0.897846;0.713957;2413.124517;0.559797;145.283989;413.866937;98728.130069;0.673684;4.443426;20.590276;0.825284;2488.577983;38.629620;303.860455;528.171410;190533.584049;0.673684;2.654553;6.661926;1.706350;3733.672611;27.523169;256.800440;664.174985;260209.476466;0.673684;4.168407;17.563144;0.922068;99.013478;4279.228025;152.829454;11722.792264;1817.852867;0.233426;19.715584;5.562108;-2.226104;0.673684;907709.887205;183157.063528;1070764.371394;85.271000;87.887000;134.440000;-100.030000;-208.070000;-200.440000;50.505295;69.331917;82.007300;549471.190584;50.505295;69.331917;82.007300;-2091.343012;-3699.120618;3987.387601;2.937791;2.829135;3.009804;85.271000;87.887000;134.440000;-100.030000;-208.070000;-200.440000;2413.124517;2488.577983;3733.672611
-7.491572;-7.587400;12.448805;154.972754;14.529157;1.734682;0.172923;-0.404960;14.079785;1.491262;2.485437;7.084750;50.712000;-27.837032;-24.470000;27.542055;758.564809;39.159484;4.218716;-0.658012;0.385166;37.315000;1.988350;2.982524;19.817100;130.800000;-27.264242;-12.197000;49.447381;2445.043447;56.465763;5.168850;-0.933952;-0.270129;73.305000;0.994175;1.988350;30.673000;169.834000;-0.194432;-0.516973;0.797284;771.631950;9.019818;73.583852;147.798623;13761.833405;0.000000;3.238985;10.239018;1.676974;2867.214279;1.274565;159.457361;458.310840;118880.822845;0.000000;4.627114;22.431816;1.038133;2808.216940;2.151061;216.749916;595.057011;202483.644121;0.000000;3.321618;9.992447;1.442226;56.086518;1787.246374;82.592423;3040.904706;272.057872;0.583204;27.747903;-13.036750;-2.345800;0.000000;416050.034139;111708.766790;663807.864195;22.319000;24.470000;25.214000;-28.393000;-106.330000;-144.620000;14.529157;39.159484;56.465763;335126.300371;14.529157;39.159484;56.465763;-67.317515;-321.347978;1096.451819;3.098998;2.915368;3.012990;22.319000;24.470000;25.214000;-28.393000;-106.330000;-144.620000;771.631950;2867.214279;2808.216940
