Right Upper Leg_Ax_Mean;Right Upper Leg_Ax_Median;Right Upper Leg_Ax_Std;Right Upper Leg_Ax_Var;Right Upper Leg_Ax_RMS;Right Upper Leg_Ax_AvgDeriv;Right Upper Leg_Ax_Skew;Right Upper Leg_Ax_Kurt;Right Upper Leg_Ax_IQR;Right Upper Leg_Ax_ZCR;Right Upper Leg_Ax_MCR;Right Upper Leg_Ax_DomFreq;Right Upper Leg_Ax_Energy;Right Upper Leg_Ax_SpecEnt;Right Upper Leg_Ay_Mean;Right Upper Leg_Ay_Median;Right Upper Leg_Ay_Std;Right Upper Leg_Ay_Var;Right Upper Leg_Ay_RMS;Right Upper Leg_Ay_AvgDeriv;Right Upper Leg_Ay_Skew;Right Upper Leg_Ay_Kurt;Right Upper Leg_Ay_IQR;Right Upper Leg_Ay_ZCR;Right Upper Leg_Ay_MCR;Right Upper Leg_Ay_DomFreq;Right Upper Leg_Ay_Energy;Right Upper Leg_Ay_SpecEnt;Right Upper Leg_Az_Mean;Right Upper Leg_Az_Median;Right Upper Leg_Az_Std;Right Upper Leg_Az_Var;Right Upper Leg_Az_RMS;Right Upper Leg_Az_AvgDeriv;Right Upper Leg_Az_Skew;Right Upper Leg_Az_Kurt;Right Upper Leg_Az_IQR;Right Upper Leg_Az_ZCR;Right Upper Leg_Az_MCR;Right Upper Leg_Az_DomFreq;Right Upper Leg_Az_Energy;Right Upper Leg_Az_SpecEnt;Right Upper Leg_Gx_Mean;Right Upper Leg_Gx_Median;Right Upper Leg_Gx_Std;Right Upper Leg_Gx_Var;Right Upper Leg_Gx_RMS;Right Upper Leg_Gx_AvgDeriv;Right Upper Leg_Gx_Skew;Right Upper Leg_Gx_Kurt;Right Upper Leg_Gx_IQR;Right Upper Leg_Gx_ZCR;Right Upper Leg_Gx_MCR;Right Upper Leg_Gx_DomFreq;Right Upper Leg_Gx_Energy;Right Upper Leg_Gx_SpecEnt;Right Upper Leg_Gy_Mean;Right Upper Leg_Gy_Median;Right Upper Leg_Gy_Std;Right Upper Leg_Gy_Var;Right Upper Leg_Gy_RMS;Right Upper Leg_Gy_AvgDeriv;Right Upper Leg_Gy_Skew;Right Upper Leg_Gy_Kurt;Right Upper Leg_Gy_IQR;Right Upper Leg_Gy_ZCR;Right Upper Leg_Gy_MCR;Right Upper Leg_Gy_DomFreq;Right Upper Leg_Gy_Energy;Right Upper Leg_Gy_SpecEnt;Right Upper Leg_Gz_Mean;Right Upper Leg_Gz_Median;Right Upper Leg_Gz_Std;Right Upper Leg_Gz_Var;Right Upper Leg_Gz_RMS;Right Upper Leg_Gz_AvgDeriv;Right Upper Leg_Gz_Skew;Right Upper Leg_Gz_Kurt;Right Upper Leg_Gz_IQR;Right Upper Leg_Gz_ZCR;Right Upper Leg_Gz_MCR;Right Upper Leg_Gz_DomFreq;Right Upper Leg_Gz_Energy;Right Upper Leg_Gz_SpecEnt;Right Upper Leg_Corr_AxAy;Right Upper Leg_Corr_AxAz;Right Upper Leg_Corr_AyAz;Right Upper Leg_Corr_GxGy;Right Upper Leg_Corr_GxGz;Right Upper Leg_Corr_GyGz;Right Upper Leg_Corr_AxGx;Right Upper Leg_Corr_AyGy;Right Upper Leg_Corr_AzGz;Right Upper Leg_Corr_AxGy;Right Upper Leg_Corr_AxGz;Right Upper Leg_Corr_AyGx;Right Upper Leg_Corr_AyGz;Right Upper Leg_Corr_AzGx;Right Upper Leg_Corr_AzGy;Right Upper Leg_AI;Right Upper Leg_VI;Right Upper Leg_SMA;Right Upper Leg_EVA1;Right Upper Leg_EVA2;Right Upper Leg_CAGH;Right Upper Leg_AVH;Right Upper Leg_AVG;Right Upper Leg_ARATG;Right Upper Leg_AAE;Right Upper Leg_ARE
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;1.897978;2.006550;0.832319;0.692755;2.072457;0.278383;0.035880;1.051637;1.022100;0.166667;0.166667;0.000000;402.768851;0.515229;4.191048;3.167500;2.643679;6.989041;4.955192;0.262256;0.428351;-1.365440;4.826750;0.009804;0.009804;0.000000;2148.184100;0.628983;8.239481;9.393200;2.141983;4.588092;8.513351;0.294180;-0.938477;-0.149379;3.257175;0.009804;0.009804;0.000000;7158.690870;0.196591;-32.120311;-41.019500;27.538720;758.381124;42.309521;5.447918;0.111769;-1.379885;52.007525;0.029412;0.029412;0.000000;143912.309987;0.906927;-1.138663;-1.700850;10.011323;100.226597;10.075870;5.885936;-0.091149;0.686737;9.190000;0.274510;0.274510;1.505882;5243.810231;2.793098;0.000000;0.000000;-0.504292;0.600614;0.362239;0.163763;0.000000;0.306639;-0.291689;0.000000;0.000000;0.726418;0.343542;-0.885977;-0.810980;6.462678;3.082795;10.092786;7.249954;0.507899;0.000000;5.895236;4.023438;7.285010;44.848999;1964.095826
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.144167;2.185850;0.336062;0.112937;2.170343;0.157913;-1.017169;3.389985;0.271775;0.235294;0.235294;0.000000;474.706879;0.100662;1.920022;1.937850;0.433748;0.188137;1.968406;0.151994;0.352755;4.980041;0.223950;0.235294;0.235294;0.000000;385.616782;0.180889;9.573981;9.598550;0.240362;0.057774;9.576998;0.127555;-2.466730;10.295587;0.139100;0.382353;0.382353;0.000000;9352.382614;0.003904;-4.442656;-0.346360;12.356442;152.681669;13.130836;2.723269;-1.949016;3.589719;3.691275;0.029412;0.029412;1.003922;9802.345880;2.058578;0.010586;-0.596820;5.579769;31.133818;5.579779;3.005371;1.972935;6.815431;3.683050;0.254902;0.254902;8.533333;1587.862925;3.262125;0.000000;0.000000;0.405620;0.322432;-0.529690;-0.319602;0.000000;0.147134;0.210269;0.000000;0.000000;0.016239;0.027340;-0.100865;-0.334265;4.951230;0.070334;8.064189;0.222790;0.081266;0.000000;2.872529;4.023438;9.602997;24.585012;295.271688
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.191367;2.193500;0.117580;0.013825;2.194519;0.069828;1.120501;6.412640;0.076000;0.284314;0.284314;0.000000;490.519922;0.015634;1.973345;1.983400;0.086399;0.007465;1.975236;0.058567;-0.696205;2.803985;0.082000;0.254902;0.254902;0.000000;397.582782;0.011036;9.586367;9.582550;0.057859;0.003348;9.586541;0.043854;0.058474;2.224065;0.061350;0.313725;0.313725;0.000000;9373.810656;0.000270;-0.387692;-0.437370;1.089907;1.187897;1.156807;0.606885;1.051420;4.513696;0.809977;0.284314;0.284314;0.000000;75.942730;2.873071;-0.334905;-0.305375;1.344148;1.806734;1.385242;0.912020;-0.271224;1.286572;1.277807;0.294118;0.294118;8.533333;104.208980;2.976424;0.000000;0.000000;0.101006;0.174953;-0.347831;-0.066300;0.000000;-0.003034;0.164497;0.000000;0.000000;0.239256;0.104700;0.024244;-0.282593;4.971237;0.004275;8.164712;0.014125;0.007376;0.000000;2.956549;4.023438;9.644809;24.717469;95.158871
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;2.185683;2.183900;0.034232;0.001172;2.185951;0.018366;0.051216;1.740669;0.026100;0.303922;0.303922;0.000000;487.335350;0.001579;1.996900;1.995650;0.027736;0.000769;1.997093;0.018916;-0.267880;-0.179386;0.036675;0.245098;0.245098;0.000000;406.775559;0.001296;9.579670;9.582200;0.023739;0.000564;9.579699;0.020791;0.211031;-0.227380;0.035450;0.372549;0.372549;0.000000;9360.575876;0.000051;-0.506705;-0.482560;0.313322;0.098170;0.595752;0.206173;-0.700397;1.980920;0.307293;0.303922;0.303922;0.000000;31.222986;0.951112;-0.177836;-0.136085;0.535917;0.287207;0.564653;0.358305;-0.893735;6.190861;0.391772;0.401961;0.401961;0.000000;17.913457;3.012731;0.000000;0.000000;-0.071600;-0.254150;-0.091641;-0.033936;0.000000;-0.166002;-0.059648;0.000000;0.000000;0.197567;-0.225485;-0.034815;-0.225934;4.976589;0.000325;8.182583;0.001195;0.000766;0.000000;2.979698;4.023438;9.637609;24.766762;92.444386
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.291160;0.314100;0.359175;0.129007;0.462365;0.125448;-0.702750;4.663740;0.097275;0.382353;0.382353;0.000000;15.227641;1.925415;9.642753;9.697150;0.335560;0.112601;9.648590;0.079948;-2.586749;7.297314;0.066350;0.088235;0.088235;0.000000;9489.976904;0.006705;-0.913584;-1.897150;1.967949;3.872823;2.169668;0.108779;1.925308;2.365288;1.218055;0.009804;0.009804;0.501961;282.718296;1.941059;-19.164782;-0.982210;25.502729;650.389168;31.901066;1.570638;-0.841413;-1.025354;38.423030;0.009804;0.009804;0.000000;70638.310723;1.246322;2.262201;0.340215;8.570215;73.448580;8.863754;2.713122;0.835149;4.572511;2.409190;0.078431;0.078431;4.015686;4268.851781;2.668263;0.000000;0.000000;0.712629;-0.834888;0.150224;-0.254482;0.000000;0.168660;-0.083295;0.000000;0.000000;-0.407961;-0.064990;-0.741831;0.424738;10.450612;0.093774;14.035170;0.209135;0.034865;0.000000;9.772056;4.023438;-1.736374;109.309066;1100.951636
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.046066;0.226845;0.601985;0.362386;0.603745;0.243447;-0.539413;0.313041;0.819858;0.098039;0.098039;0.501961;18.706587;2.416250;7.424556;8.313450;2.637153;6.954578;7.878998;0.182750;-0.690896;-1.093851;4.596400;0.009804;0.009804;0.000000;5977.412520;0.293839;4.113874;5.105350;4.532026;20.539264;6.120721;0.238052;-0.105455;-1.518250;9.195203;0.009804;0.009804;0.000000;2773.915639;1.069473;-42.879014;-55.595500;24.729281;611.537339;49.498961;3.135186;0.636639;-1.196174;44.847000;0.019608;0.019608;0.000000;218728.781165;0.518527;1.363906;0.892805;15.073864;227.221382;15.135443;5.668650;-0.154531;-0.475247;20.964650;0.117647;0.117647;1.003922;11778.336133;2.580167;0.000000;0.000000;0.442679;-0.246489;-0.255897;-0.202903;0.000000;0.213001;0.362265;0.000000;0.000000;-0.504166;-0.052381;-0.913637;-0.078554;8.586199;4.720309;11.920465;7.098255;0.291154;0.000000;8.874482;4.023438;1.588557;78.443116;2716.692001
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.027114;0.099704;0.517465;0.267770;0.518175;0.221071;-0.840695;0.720875;0.757173;0.147059;0.147059;0.501961;13.737648;2.664486;3.883878;3.063550;2.038542;4.155651;4.386361;0.205754;1.065997;-0.340829;2.464800;0.009804;0.009804;0.000000;1750.602203;0.541890;8.919653;9.588350;1.508333;2.275068;9.046285;0.267649;-1.274089;0.318932;1.236975;0.009804;0.009804;0.000000;8231.229407;0.097458;-25.353503;-8.238400;28.426197;808.048697;38.090009;3.117895;-0.518526;-1.557699;58.689325;0.009804;0.009804;0.000000;106789.015686;1.167835;-2.222613;-3.186050;13.059380;170.547400;13.247166;5.196896;0.148625;-0.149558;16.220975;0.137255;0.137255;1.003922;9202.117942;2.675063;0.000000;0.000000;-0.138771;0.745274;-0.310239;-0.231586;0.000000;0.315220;0.345780;0.000000;0.000000;-0.027208;-0.213219;-0.937752;-0.846342;5.759196;2.340335;8.300528;4.202355;0.264863;0.000000;4.925950;4.023438;8.337314;35.508668;1708.171499
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.236687;0.164615;0.431406;0.186111;0.492069;0.143878;0.531977;0.037699;0.554902;0.117647;0.117647;0.000000;15.206711;1.992378;2.554026;2.581300;0.384524;0.147859;2.582810;0.127316;-0.319452;1.006666;0.416000;0.147059;0.147059;0.000000;672.892091;0.085870;9.709577;9.705550;0.317650;0.100901;9.714772;0.214166;0.111832;0.357425;0.301050;0.313725;0.313725;0.000000;9621.311990;0.006263;-1.220891;-0.869100;4.643835;21.565203;4.801643;1.967712;-0.880641;1.599298;5.957650;0.215686;0.215686;0.501961;1252.403961;2.723773;-1.120475;-2.273550;7.310029;53.436518;7.395403;2.943196;0.494516;-0.164147;8.997800;0.147059;0.147059;1.505882;2853.763638;2.425400;0.000000;0.000000;-0.454371;-0.061069;0.086555;0.360464;0.000000;0.106797;0.109112;0.000000;0.000000;0.126908;-0.127309;-0.155637;-0.055942;4.782828;0.037602;6.927175;0.247171;0.090106;0.000000;2.598183;4.023438;9.766513;22.913042;172.124556
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.435649;0.434015;0.382844;0.146570;0.579966;0.108826;0.139524;-0.345302;0.604592;0.098039;0.098039;0.000000;26.833768;1.179683;2.540130;2.546400;0.221474;0.049051;2.549767;0.074428;-0.030880;-0.994753;0.346525;0.117647;0.117647;0.000000;660.633165;0.032268;9.710979;9.706700;0.224944;0.050600;9.713584;0.134778;0.742799;3.454715;0.199775;0.294118;0.294118;0.000000;9621.499969;0.003329;0.013065;-0.054791;2.633405;6.934824;2.633438;0.960601;0.362928;0.432881;3.265525;0.117647;0.117647;1.003922;353.968274;2.355174;-0.207874;-1.553450;6.336140;40.146666;6.339549;2.164602;0.754493;0.350782;7.208225;0.098039;0.098039;1.003922;2053.224523;2.230068;0.000000;0.000000;-0.682268;-0.038196;0.080844;0.635505;0.000000;-0.415461;-0.047900;0.000000;0.000000;0.041515;-0.198448;-0.317527;0.149425;4.777747;0.010804;7.017064;0.175185;0.022372;0.000000;2.605206;4.023438;9.768242;22.837673;141.478594
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.465154;0.485040;0.283683;0.080476;0.544834;0.107706;-0.269932;-0.668651;0.429642;0.137255;0.137255;0.000000;26.173867;0.766171;2.488564;2.455300;0.178255;0.031775;2.494940;0.065507;0.293717;-0.760160;0.271675;0.088235;0.088235;0.000000;633.301689;0.023803;9.713425;9.722600;0.163916;0.026868;9.714808;0.112150;-0.308481;1.724947;0.184825;0.303922;0.303922;0.000000;9625.135415;0.001817;-0.465771;-0.220860;1.919360;3.683942;1.975066;0.863042;-0.220908;-0.753159;2.840800;0.137255;0.137255;1.003922;210.012256;2.547677;-0.297598;-0.255070;4.231856;17.908602;4.242307;1.944995;-0.182533;-0.387629;5.037950;0.156863;0.156863;2.007843;922.487554;2.626428;0.000000;0.000000;-0.582969;0.276421;0.191443;0.543790;0.000000;-0.439746;0.198271;0.000000;0.000000;-0.230149;-0.415149;-0.315413;0.149863;4.744965;0.006878;6.966406;0.095296;0.018067;0.000000;2.542426;4.023438;9.773688;22.521569;116.275554
