Left Wrist_Ax_Mean;Left Wrist_Ax_Median;Left Wrist_Ax_Std;Left Wrist_Ax_Var;Left Wrist_Ax_RMS;Left Wrist_Ax_AvgDeriv;Left Wrist_Ax_Skew;Left Wrist_Ax_Kurt;Left Wrist_Ax_IQR;Left Wrist_Ax_ZCR;Left Wrist_Ax_MCR;Left Wrist_Ax_DomFreq;Left Wrist_Ax_Energy;Left Wrist_Ax_SpecEnt;Left Wrist_Ay_Mean;Left Wrist_Ay_Median;Left Wrist_Ay_Std;Left Wrist_Ay_Var;Left Wrist_Ay_RMS;Left Wrist_Ay_AvgDeriv;Left Wrist_Ay_Skew;Left Wrist_Ay_Kurt;Left Wrist_Ay_IQR;Left Wrist_Ay_ZCR;Left Wrist_Ay_MCR;Left Wrist_Ay_DomFreq;Left Wrist_Ay_Energy;Left Wrist_Ay_SpecEnt;Left Wrist_Az_Mean;Left Wrist_Az_Median;Left Wrist_Az_Std;Left Wrist_Az_Var;Left Wrist_Az_RMS;Left Wrist_Az_AvgDeriv;Left Wrist_Az_Skew;Left Wrist_Az_Kurt;Left Wrist_Az_IQR;Left Wrist_Az_ZCR;Left Wrist_Az_MCR;Left Wrist_Az_DomFreq;Left Wrist_Az_Energy;Left Wrist_Az_SpecEnt;Left Wrist_Gx_Mean;Left Wrist_Gx_Median;Left Wrist_Gx_Std;Left Wrist_Gx_Var;Left Wrist_Gx_RMS;Left Wrist_Gx_AvgDeriv;Left Wrist_Gx_Skew;Left Wrist_Gx_Kurt;Left Wrist_Gx_IQR;Left Wrist_Gx_ZCR;Left Wrist_Gx_MCR;Left Wrist_Gx_DomFreq;Left Wrist_Gx_Energy;Left Wrist_Gx_SpecEnt;Left Wrist_Gy_Mean;Left Wrist_Gy_Median;Left Wrist_Gy_Std;Left Wrist_Gy_Var;Left Wrist_Gy_RMS;Left Wrist_Gy_AvgDeriv;Left Wrist_Gy_Skew;Left Wrist_Gy_Kurt;Left Wrist_Gy_IQR;Left Wrist_Gy_ZCR;Left Wrist_Gy_MCR;Left Wrist_Gy_DomFreq;Left Wrist_Gy_Energy;Left Wrist_Gy_SpecEnt;Left Wrist_Gz_Mean;Left Wrist_Gz_Median;Left Wrist_Gz_Std;Left Wrist_Gz_Var;Left Wrist_Gz_RMS;Left Wrist_Gz_AvgDeriv;Left Wrist_Gz_Skew;Left Wrist_Gz_Kurt;Left Wrist_Gz_IQR;Left Wrist_Gz_ZCR;Left Wrist_Gz_MCR;Left Wrist_Gz_DomFreq;Left Wrist_Gz_Energy;Left Wrist_Gz_SpecEnt;Left Wrist_Corr_AxAy;Left Wrist_Corr_AxAz;Left Wrist_Corr_AyAz;Left Wrist_Corr_GxGy;Left Wrist_Corr_GxGz;Left Wrist_Corr_GyGz;Left Wrist_Corr_AxGx;Left Wrist_Corr_AyGy;Left Wrist_Corr_AzGz;Left Wrist_Corr_AxGy;Left Wrist_Corr_AxGz;Left Wrist_Corr_AyGx;Left Wrist_Corr_AyGz;Left Wrist_Corr_AzGx;Left Wrist_Corr_AzGy;Left Wrist_AI;Left Wrist_VI;Left Wrist_SMA;Left Wrist_EVA1;Left Wrist_EVA2;Left Wrist_CAGH;Left Wrist_AVH;Left Wrist_AVG;Left Wrist_ARATG;Left Wrist_AAE;Left Wrist_ARE
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.651035;-2.639200;0.069635;0.004849;2.651950;0.062508;-0.360815;0.088930;0.083350;0.392157;0.392157;0.000000;717.102767;0.004221;9.129424;9.134900;0.057859;0.003348;9.129607;0.044434;-0.314233;0.325549;0.082600;0.421569;0.421569;0.000000;8501.502396;0.000299;2.573204;2.577400;0.046795;0.002190;2.573629;0.040587;0.011879;-0.326930;0.061675;0.313725;0.313725;0.000000;675.492357;0.002074;-1.043857;-1.291950;1.175001;1.380628;1.571708;0.366406;0.618823;-0.546254;1.564532;0.127451;0.127451;0.000000;181.569983;1.386510;0.300210;0.615465;1.800983;3.243542;1.825833;0.939367;-0.714917;0.455952;2.051505;0.215686;0.215686;0.501961;174.720563;2.453318;0.000000;0.000000;0.133539;0.009598;0.004472;-0.233615;0.000000;-0.023381;-0.121190;0.000000;0.000000;-0.109427;-0.216613;0.097518;0.169604;9.559258;0.003147;12.780459;0.005072;0.003206;0.000000;9.566005;1.005859;2.590929;91.382559;12.427501
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.594901;-2.614650;0.105935;0.011222;2.597062;0.055492;0.276035;-0.562025;0.158825;0.235294;0.235294;0.000000;687.390472;0.008837;9.187926;9.170350;0.097200;0.009448;9.188441;0.036909;0.434294;-0.979088;0.164650;0.117647;0.117647;0.000000;8611.117138;0.000713;2.415482;2.553450;0.279071;0.077881;2.431550;0.043351;-1.065142;-0.687783;0.451375;0.009804;0.009804;0.000000;599.096526;0.048854;-1.432019;-1.372500;1.185423;1.405228;1.859007;0.401310;-0.408882;0.397141;1.363740;0.147059;0.147059;0.000000;280.836514;1.079678;0.521876;0.930150;2.150484;4.624584;2.212903;0.988724;-0.289489;0.090740;2.710545;0.166667;0.166667;2.007843;263.749989;2.853628;0.000000;0.000000;0.636699;-0.183399;0.054747;-0.457574;0.000000;0.138334;-0.269465;0.000000;0.000000;-0.727126;-0.147685;-0.831460;0.279218;9.600314;0.006147;12.782827;0.017119;0.003756;0.000000;9.578598;1.005859;2.545504;92.172174;14.265279
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.527273;-2.508500;0.093238;0.008693;2.528992;0.046020;-0.675402;0.251788;0.105175;0.186275;0.186275;0.000000;651.928671;0.007368;9.277695;9.304600;0.086002;0.007396;9.278094;0.036676;-1.166836;0.735060;0.095475;0.088235;0.088235;0.000000;8780.091338;0.000573;2.137824;2.010150;0.267432;0.071520;2.154486;0.041578;1.081086;-0.567476;0.227500;0.039216;0.039216;0.000000;469.819571;0.056668;-1.593222;-1.560000;1.009106;1.018294;1.885909;0.371514;-0.664212;1.416124;1.080700;0.156863;0.156863;0.000000;310.851322;0.832813;0.417095;0.443415;1.954283;3.819223;1.998297;0.769778;0.266415;0.114595;2.550365;0.107843;0.107843;1.505882;212.615630;2.640193;0.000000;0.000000;0.536771;-0.268666;0.192157;-0.670259;0.000000;0.273805;-0.364530;0.000000;0.000000;-0.687111;-0.290040;-0.826486;0.446211;9.668175;0.005207;12.804968;0.012520;0.003729;0.000000;9.651122;1.005859;2.249235;93.478823;12.191653
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.496459;-2.495050;0.050273;0.002527;2.496965;0.034429;0.785129;2.777204;0.058325;0.303922;0.303922;0.000000;635.825141;0.002625;9.301223;9.304750;0.041482;0.001721;9.301315;0.034454;-0.014406;0.010549;0.058800;0.303922;0.303922;0.000000;8824.387349;0.000156;2.044198;2.033350;0.080651;0.006505;2.045788;0.035738;3.244743;20.690670;0.085450;0.166667;0.166667;0.000000;426.566536;0.009161;-1.307424;-1.440800;0.697696;0.486780;1.481937;0.284354;0.665730;-0.004911;0.964843;0.127451;0.127451;0.000000;199.182833;0.687839;-0.538000;-0.407050;1.719750;2.957540;1.801939;0.559309;0.853299;1.981205;2.406135;0.137255;0.137255;0.501961;180.700597;2.223209;0.000000;0.000000;-0.206620;0.344933;-0.073053;-0.352240;0.000000;0.237123;0.116149;0.000000;0.000000;0.397150;0.105885;-0.331598;-0.131018;9.682321;0.001965;12.797681;0.002741;0.001549;0.000000;9.694196;1.005859;2.033775;93.749296;9.628372
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.329551;-2.343150;0.177673;0.031568;2.336317;0.037036;0.433342;-1.148227;0.301825;0.029412;0.029412;0.000000;555.144412;0.023359;9.291020;9.282400;0.079269;0.006283;9.291358;0.048161;0.274040;2.214022;0.060900;0.294118;0.294118;0.000000;8805.271224;0.000513;2.243008;2.229150;0.191834;0.036800;2.251196;0.039864;0.341172;-1.298333;0.330200;0.049020;0.049020;0.000000;515.047405;0.029856;-0.374965;-0.621920;1.362350;1.855997;1.413010;0.329588;0.413568;-0.920251;2.220950;0.078431;0.078431;0.501961;108.996981;1.745182;-1.092159;-1.884850;2.942469;8.658123;3.138620;0.657060;1.068622;0.994791;2.992044;0.058824;0.058824;1.003922;563.236614;2.276235;0.000000;0.000000;0.016882;0.526538;0.131686;-0.402519;0.000000;0.368339;0.163492;0.000000;0.000000;0.708943;-0.167982;-0.093495;-0.094700;9.632243;0.007599;12.620571;0.031882;0.006343;0.000000;9.653116;1.005859;2.183124;92.787704;16.915416
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.153759;-2.155450;0.102276;0.010460;2.156186;0.044387;0.607838;0.689403;0.108025;0.205882;0.205882;0.000000;473.678546;0.011621;9.292064;9.279050;0.086868;0.007546;9.292470;0.053035;0.372429;1.023789;0.082850;0.245098;0.245098;0.000000;8807.314646;0.000611;2.436987;2.435700;0.092218;0.008504;2.438731;0.040971;-0.142625;-0.307629;0.129975;0.176471;0.176471;0.000000;606.202534;0.007447;-0.938062;-1.227800;1.797434;3.230769;2.027493;0.373922;0.278782;-1.171767;3.238660;0.058824;0.058824;0.501961;254.535287;1.430011;-0.935855;-1.904450;3.637460;13.231114;3.755921;0.749007;0.255724;-0.863681;5.389925;0.039216;0.039216;1.003922;764.164018;1.963442;0.000000;0.000000;0.106782;-0.052933;0.326290;-0.486443;0.000000;-0.338597;0.071753;0.000000;0.000000;-0.265689;-0.287822;-0.212629;-0.103866;9.591242;0.007210;12.445823;0.010848;0.007336;0.000000;9.596832;1.005859;2.442483;91.999132;24.165080
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.150014;-2.146500;0.083296;0.006938;2.151627;0.042468;0.831924;3.034021;0.071700;0.294118;0.294118;0.000000;471.855030;0.008214;9.296563;9.289600;0.060449;0.003654;9.296759;0.038500;0.408829;-0.303264;0.091500;0.225490;0.225490;0.000000;8815.646965;0.000310;2.449133;2.454950;0.104139;0.010845;2.451346;0.037808;-0.058349;-0.838166;0.143800;0.107843;0.107843;0.000000;612.375025;0.009124;-1.590341;-1.406750;1.033228;1.067559;1.896508;0.293419;-0.391928;-0.876832;1.636880;0.098039;0.098039;0.000000;312.476712;0.764352;-0.067329;-0.050153;3.011948;9.071829;3.012700;0.607929;-0.448718;-0.144136;3.514725;0.068627;0.068627;0.501961;463.144373;1.572489;0.000000;0.000000;0.324318;-0.201062;0.449766;-0.424483;0.000000;-0.408238;-0.133267;0.000000;0.000000;-0.175546;-0.050804;-0.397109;-0.024880;9.594591;0.003049;12.446576;0.007687;0.003010;0.000000;9.592721;1.005859;2.478071;92.059230;18.682204
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-2.140576;-2.133050;0.063587;0.004043;2.141521;0.037956;-0.733698;1.467020;0.081050;0.294118;0.294118;0.000000;467.577183;0.005136;9.314630;9.323200;0.054424;0.002962;9.314789;0.031040;-0.214294;-0.435019;0.066250;0.274510;0.274510;0.000000;8849.910474;0.000258;2.389877;2.366800;0.109355;0.011959;2.392378;0.039789;0.758825;-0.307537;0.123725;0.127451;0.127451;0.000000;583.184762;0.010417;-0.979319;-0.991100;0.543745;0.295659;1.120145;0.232384;-0.059433;-0.559777;0.861282;0.156863;0.156863;0.000000;112.904800;0.678826;-0.087375;-0.574545;2.189379;4.793378;2.191121;0.519089;0.932637;0.002953;2.767025;0.098039;0.098039;0.501961;245.241220;1.500206;0.000000;0.000000;0.191674;-0.016610;0.453538;-0.604451;0.000000;-0.195187;-0.059579;0.000000;0.000000;-0.505949;-0.140051;-0.439442;0.080050;9.609825;0.002683;12.455207;0.004402;0.002673;0.000000;9.607628;1.005859;2.442914;92.351412;11.779211
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-0.815270;-0.801980;0.112109;0.012568;0.822942;0.059082;-0.495557;-0.557556;0.177752;0.264706;0.264706;0.000000;68.437240;0.078442;9.755002;9.753100;0.035957;0.001293;9.755068;0.035450;0.735859;1.639948;0.046125;0.401961;0.401961;0.000000;9706.392475;0.000112;0.938254;0.952725;0.071615;0.005129;0.940983;0.028525;-0.073520;0.064840;0.087115;0.166667;0.166667;0.000000;90.054215;0.026886;-1.353160;-1.313950;0.676733;0.457967;1.512947;0.255117;0.037922;0.082188;0.950740;0.107843;0.107843;0.000000;210.124756;0.576001;-0.701746;-0.529040;1.854116;3.437748;1.982472;0.865208;-0.404918;3.139054;1.754830;0.176471;0.176471;0.000000;225.554820;2.556263;0.000000;0.000000;-0.066106;0.295206;-0.573732;-0.148054;0.000000;0.301808;0.046816;0.000000;0.000000;0.385692;-0.051039;-0.109451;-0.011865;9.840589;0.001401;11.570272;0.012699;0.001299;0.000000;9.848803;1.005859;0.927840;96.838589;7.104653
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-0.700983;-0.707010;0.089185;0.007954;0.706634;0.045848;0.034923;-0.418670;0.114697;0.186275;0.186275;0.000000;50.526630;0.068564;9.763161;9.755700;0.035383;0.001252;9.763225;0.035612;0.853569;1.028487;0.045100;0.441176;0.441176;0.000000;9722.635403;0.000111;1.009454;1.003150;0.079976;0.006396;1.012617;0.026011;-0.052612;-0.409187;0.117692;0.117647;0.117647;0.000000;104.263888;0.027685;-1.296742;-1.326150;0.437486;0.191394;1.368552;0.208716;0.308815;0.193691;0.505850;0.205882;0.205882;0.000000;181.290156;0.357748;-0.313366;-0.169540;1.620701;2.626673;1.650718;0.562891;-1.675936;5.174659;1.843142;0.107843;0.107843;1.003922;143.991994;2.694421;0.000000;0.000000;-0.043683;0.518952;0.049529;-0.023566;0.000000;0.342774;0.096629;0.000000;0.000000;0.640314;0.290010;-0.015547;-0.021899;9.839644;0.001296;11.464144;0.008036;0.001261;0.000000;9.846893;1.005859;0.986549;96.819892;5.623197
