Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;0.866606;1.006865;1.361050;1.852457;1.613525;0.803184;-0.302633;-0.144783;1.760212;0.196078;0.196078;0.000000;171.218481;2.261837;6.212301;5.999450;3.538816;12.523222;7.149539;0.647909;0.079781;-1.271233;7.070925;0.029412;0.029412;0.000000;4575.254390;0.566686;5.571705;7.001550;4.617181;21.318359;7.236177;0.791244;-0.459576;-1.162392;8.331125;0.029412;0.029412;0.000000;4254.210166;0.883407;-40.698090;-27.645500;45.473940;2067.879212;61.026337;5.372895;-0.059643;-1.279771;82.063075;0.039216;0.039216;0.000000;274408.053133;0.936837;16.329815;15.904000;31.921099;1018.956555;35.855535;13.908461;0.438998;0.861574;39.042500;0.166667;0.166667;0.000000;79166.697422;2.442161;0.000000;0.000000;0.023547;0.026151;-0.202230;-0.219733;0.000000;-0.480501;0.340218;0.000000;0.000000;0.177035;-0.001261;-0.861861;-0.226246;6.886647;10.293469;9.579874;12.648431;1.869581;0.000000;8.165103;2.011719;3.211126;57.719371;5062.195422
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;0.423674;0.240760;0.933999;0.872355;1.025599;0.542458;0.460301;1.909053;0.978214;0.245098;0.245098;0.000000;62.811138;2.889407;2.670553;2.351950;1.053023;1.108858;2.870664;0.433507;0.724710;3.318207;0.351650;0.107843;0.107843;0.000000;784.055991;0.490392;9.601135;9.698950;0.945026;0.893075;9.647532;0.463138;0.098539;17.821868;0.249050;0.225490;0.225490;0.000000;9448.107944;0.046832;-13.058998;-0.604185;25.654009;658.128174;28.786552;3.020675;-1.687293;1.103468;7.589040;0.029412;0.029412;0.000000;50959.583589;1.780421;4.728584;2.044250;24.309896;590.971047;24.765511;8.240794;1.350662;6.143466;14.408875;0.166667;0.166667;1.505882;32442.925725;2.637324;0.000000;0.000000;0.048609;0.329778;-0.269631;-0.212298;0.000000;-0.003675;0.339871;0.000000;0.000000;0.305051;-0.236427;0.140582;-0.560136;3.534140;0.802419;5.401993;1.129227;0.871601;0.000000;3.027413;2.011719;9.552683;13.292566;1535.071022
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;0.115113;0.067534;0.348701;0.121592;0.367210;0.226570;0.843020;2.245135;0.334694;0.274510;0.274510;0.000000;7.580620;3.070531;2.301275;2.281500;0.098610;0.009724;2.303386;0.095940;0.556014;-0.009062;0.117600;0.401961;0.401961;0.000000;540.674082;0.010648;9.739559;9.742650;0.065370;0.004273;9.739778;0.062864;-0.317081;1.047573;0.069950;0.411765;0.411765;0.000000;9675.837109;0.000339;-0.105307;-0.087171;1.139716;1.298952;1.144570;0.754540;0.045292;2.220885;0.988577;0.352941;0.352941;7.027451;67.378321;3.202141;1.149405;1.060250;6.559448;43.026358;6.659391;2.771520;-0.460201;3.596111;4.210500;0.254902;0.254902;2.007843;2331.364546;2.792030;0.000000;0.000000;-0.041663;0.016716;-0.049509;0.599326;0.000000;-0.270505;0.220655;0.000000;0.000000;-0.037591;-0.255985;-0.062797;0.250565;3.071298;0.007559;4.561190;0.122815;0.009802;0.000000;2.336361;2.011719;9.794926;9.440431;140.520809
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;0.069712;0.061455;0.219689;0.048263;0.230485;0.137364;0.736394;3.860450;0.181256;0.313725;0.313725;0.000000;2.957640;2.986418;2.269888;2.257700;0.059576;0.003549;2.270670;0.050370;0.550118;1.050449;0.062075;0.392157;0.392157;0.000000;525.725067;0.004197;9.746983;9.746900;0.042705;0.001824;9.747077;0.038545;-0.595228;8.255152;0.033675;0.441176;0.441176;0.000000;9690.468818;0.000152;-0.067643;0.015951;0.654919;0.428919;0.658403;0.386733;-1.264027;5.011570;0.483870;0.401961;0.401961;1.003922;22.363914;3.165074;0.132519;0.655985;4.654760;21.666787;4.656646;1.492629;-2.621578;10.065119;2.120532;0.264706;0.264706;1.505882;1106.972601;2.684234;0.000000;0.000000;0.061429;0.070184;-0.048384;0.867132;0.000000;-0.310295;0.054789;0.000000;0.000000;-0.135205;-0.136691;0.243464;0.007549;3.034183;0.002799;4.432498;0.048756;0.003570;0.000000;2.291094;2.011719;9.803163;9.209065;117.123351
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;0.064645;0.061275;0.102614;0.010530;0.121279;0.098055;0.219276;0.174108;0.141790;0.392157;0.392157;0.000000;0.963330;2.401205;2.261968;2.257150;0.039918;0.001593;2.262320;0.037508;0.280936;-0.044611;0.056200;0.421569;0.421569;0.000000;521.964329;0.002029;9.748242;9.748000;0.021685;0.000470;9.748266;0.024629;0.321992;1.073494;0.025500;0.509804;0.509804;0.000000;9692.903617;0.000044;0.067505;0.076855;0.320448;0.102687;0.327481;0.281246;-0.136165;-0.342067;0.469835;0.411765;0.411765;11.545098;5.728151;3.242284;0.627426;0.633105;1.279875;1.638079;1.425392;0.767611;-0.249867;0.620945;1.552275;0.235294;0.235294;0.000000;123.734696;2.485017;0.000000;0.000000;-0.069947;0.312074;0.090828;0.577205;0.000000;-0.412992;-0.156980;0.000000;0.000000;-0.363963;-0.185089;-0.057018;-0.156635;3.021897;0.000937;4.357445;0.010643;0.001600;0.000000;2.275768;2.011719;9.806077;9.132800;97.167681
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;0.057917;0.061274;0.085392;0.007292;0.103181;0.083264;-0.056173;-0.030109;0.093512;0.401961;0.401961;0.000000;0.714074;2.273968;2.263819;2.257400;0.037710;0.001422;2.264133;0.034157;0.091461;0.049139;0.056225;0.441176;0.441176;0.000000;522.809941;0.001838;9.748762;9.747650;0.018519;0.000343;9.748779;0.020767;0.039663;0.459826;0.023425;0.441176;0.441176;0.000000;9693.930997;0.000034;0.072442;0.044044;0.290380;0.084320;0.299279;0.269587;-0.090476;0.236709;0.378698;0.431373;0.431373;12.047059;4.855082;3.171444;0.270415;0.350880;1.036426;1.074179;1.071122;0.657801;-0.761253;1.253087;1.155603;0.274510;0.274510;2.007843;62.264151;2.971898;0.000000;0.000000;-0.145154;0.322474;0.150220;0.609414;0.000000;-0.432353;-0.081714;0.000000;0.000000;-0.400720;-0.399397;-0.112553;-0.053038;3.022606;0.000799;4.348346;0.007401;0.001399;0.000000;2.276452;2.011719;9.806063;9.136943;96.275570
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-0.957931;-1.840950;1.451508;2.106877;1.739111;0.092606;1.397522;0.933255;2.036774;0.009804;0.009804;0.000000;201.089945;1.637786;-9.578693;-9.643450;0.239345;0.057286;9.581683;0.080857;1.378284;2.054091;0.128475;0.107843;0.107843;0.000000;9361.562545;0.003593;0.166804;0.250480;0.243793;0.059435;0.295395;0.050545;-1.343955;0.714085;0.209460;0.049020;0.049020;0.000000;5.871183;1.620089;-2.414937;-0.232040;8.059453;64.954788;8.413484;1.063283;-0.912238;0.918627;2.639600;0.019608;0.019608;1.003922;3908.763582;2.147902;1.900197;0.259345;5.583431;31.174698;5.897919;1.105798;1.964709;3.618952;2.009935;0.078431;0.078431;0.501961;1958.478996;2.328355;0.000000;0.000000;0.599851;0.645752;-0.493599;-0.814302;0.000000;-0.417690;0.145592;0.000000;0.000000;-0.720859;0.409085;-0.407244;-0.193786;9.938014;0.069026;13.206228;2.148919;0.036671;0.000000;9.840566;2.011719;0.265683;98.833157;105.659414
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-0.024405;-0.304565;2.377831;5.654082;2.377957;0.704227;-0.047001;-0.287692;3.487250;0.098039;0.098039;0.501961;288.623278;1.645303;-9.239564;-9.502750;2.455761;6.030761;9.560350;0.929120;8.394578;77.523350;0.722525;0.205882;0.205882;0.000000;9018.191443;0.283026;1.256749;0.216830;2.238868;5.012531;2.567479;0.601865;1.967800;5.446752;2.720635;0.049020;0.049020;0.000000;416.922302;2.121646;15.904128;7.946150;28.835850;831.506266;32.930951;6.174825;1.221446;1.545633;31.538673;0.088235;0.088235;0.000000;68206.951282;1.778559;-10.732478;-0.930575;30.615883;937.332277;32.442539;9.927461;-0.447573;4.137590;26.811300;0.166667;0.166667;0.000000;59554.420432;2.999406;0.000000;0.000000;-0.325907;0.404531;-0.201508;-0.300964;0.000000;-0.085293;0.159626;0.000000;0.000000;-0.656428;-0.035188;0.551250;0.047955;10.005269;0.949559;13.531920;7.831597;3.968938;0.000000;9.524565;2.011719;0.389930;101.054977;2143.557875
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-1.202175;-1.894600;2.533620;6.419230;2.804363;0.820344;0.726340;-0.113027;2.447977;0.127451;0.127451;0.000000;474.793647;2.287067;-6.716817;-8.137500;3.547968;12.588075;7.596295;1.026396;1.972778;9.411251;5.439625;0.068627;0.068627;0.000000;5245.637688;0.735955;5.332343;5.473750;3.492824;12.199820;6.374457;0.681950;-0.332920;-1.100877;5.902575;0.068627;0.068627;0.000000;3522.463069;0.783531;38.205922;31.055500;27.439245;752.912187;47.038331;8.742123;0.929155;-0.025545;34.118250;0.117647;0.117647;0.000000;187287.534678;0.991938;-10.862869;-6.636150;39.097925;1528.647748;40.578931;12.423606;-0.373381;0.965597;44.607500;0.166667;0.166667;1.003922;89998.130136;2.556149;0.000000;0.000000;-0.590784;-0.114509;0.462878;-0.187158;0.000000;0.123585;0.529052;0.000000;0.000000;-0.781545;-0.298604;0.809917;-0.204424;7.928707;6.703763;11.517340;15.799966;3.395530;0.000000;8.230674;2.011719;3.545452;69.568155;3899.887997
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-3.148433;-3.595600;1.172235;1.374135;3.359578;0.251938;0.663640;-0.863719;2.063700;0.029412;0.029412;0.000000;1081.174567;0.340447;-3.577449;-3.001350;1.587387;2.519799;3.913814;0.228734;-1.587682;1.946954;1.425225;0.049020;0.049020;0.000000;1433.969730;0.490798;8.462012;8.703900;0.926643;0.858666;8.512597;0.162826;-2.031074;3.876168;0.295700;0.029412;0.029412;0.000000;7347.574158;0.049149;18.991579;6.665650;29.314726;859.353182;34.928975;4.095438;1.247947;0.601347;39.703125;0.009804;0.009804;0.000000;80617.054150;1.387862;2.001345;4.393600;25.641125;657.467287;25.719111;4.358494;-1.930557;6.504755;17.437275;0.068627;0.068627;0.501961;33946.736065;2.475488;0.000000;0.000000;-0.803454;-0.739811;0.737337;-0.323545;0.000000;0.861379;0.605628;0.000000;0.000000;-0.533884;-0.262428;0.830665;-0.839155;5.452024;0.880139;8.725882;3.583138;0.349349;0.000000;5.074390;2.011719;8.233636;30.604707;1953.970247
