Left Wrist_Ax_Mean;Left Wrist_Ax_Median;Left Wrist_Ax_Std;Left Wrist_Ax_Var;Left Wrist_Ax_RMS;Left Wrist_Ax_AvgDeriv;Left Wrist_Ax_Skew;Left Wrist_Ax_Kurt;Left Wrist_Ax_IQR;Left Wrist_Ax_ZCR;Left Wrist_Ax_MCR;Left Wrist_Ax_DomFreq;Left Wrist_Ax_Energy;Left Wrist_Ax_SpecEnt;Left Wrist_Ay_Mean;Left Wrist_Ay_Median;Left Wrist_Ay_Std;Left Wrist_Ay_Var;Left Wrist_Ay_RMS;Left Wrist_Ay_AvgDeriv;Left Wrist_Ay_Skew;Left Wrist_Ay_Kurt;Left Wrist_Ay_IQR;Left Wrist_Ay_ZCR;Left Wrist_Ay_MCR;Left Wrist_Ay_DomFreq;Left Wrist_Ay_Energy;Left Wrist_Ay_SpecEnt;Left Wrist_Az_Mean;Left Wrist_Az_Median;Left Wrist_Az_Std;Left Wrist_Az_Var;Left Wrist_Az_RMS;Left Wrist_Az_AvgDeriv;Left Wrist_Az_Skew;Left Wrist_Az_Kurt;Left Wrist_Az_IQR;Left Wrist_Az_ZCR;Left Wrist_Az_MCR;Left Wrist_Az_DomFreq;Left Wrist_Az_Energy;Left Wrist_Az_SpecEnt;Left Wrist_Gx_Mean;Left Wrist_Gx_Median;Left Wrist_Gx_Std;Left Wrist_Gx_Var;Left Wrist_Gx_RMS;Left Wrist_Gx_AvgDeriv;Left Wrist_Gx_Skew;Left Wrist_Gx_Kurt;Left Wrist_Gx_IQR;Left Wrist_Gx_ZCR;Left Wrist_Gx_MCR;Left Wrist_Gx_DomFreq;Left Wrist_Gx_Energy;Left Wrist_Gx_SpecEnt;Left Wrist_Gy_Mean;Left Wrist_Gy_Median;Left Wrist_Gy_Std;Left Wrist_Gy_Var;Left Wrist_Gy_RMS;Left Wrist_Gy_AvgDeriv;Left Wrist_Gy_Skew;Left Wrist_Gy_Kurt;Left Wrist_Gy_IQR;Left Wrist_Gy_ZCR;Left Wrist_Gy_MCR;Left Wrist_Gy_DomFreq;Left Wrist_Gy_Energy;Left Wrist_Gy_SpecEnt;Left Wrist_Gz_Mean;Left Wrist_Gz_Median;Left Wrist_Gz_Std;Left Wrist_Gz_Var;Left Wrist_Gz_RMS;Left Wrist_Gz_AvgDeriv;Left Wrist_Gz_Skew;Left Wrist_Gz_Kurt;Left Wrist_Gz_IQR;Left Wrist_Gz_ZCR;Left Wrist_Gz_MCR;Left Wrist_Gz_DomFreq;Left Wrist_Gz_Energy;Left Wrist_Gz_SpecEnt;Left Wrist_Corr_AxAy;Left Wrist_Corr_AxAz;Left Wrist_Corr_AyAz;Left Wrist_Corr_GxGy;Left Wrist_Corr_GxGz;Left Wrist_Corr_GyGz;Left Wrist_Corr_AxGx;Left Wrist_Corr_AyGy;Left Wrist_Corr_AzGz;Left Wrist_Corr_AxGy;Left Wrist_Corr_AxGz;Left Wrist_Corr_AyGx;Left Wrist_Corr_AyGz;Left Wrist_Corr_AzGx;Left Wrist_Corr_AzGy;Left Wrist_AI;Left Wrist_VI;Left Wrist_SMA;Left Wrist_EVA1;Left Wrist_EVA2;Left Wrist_CAGH;Left Wrist_AVH;Left Wrist_AVG;Left Wrist_ARATG;Left Wrist_AAE;Left Wrist_ARE
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.701032;-1.689350;0.089208;0.007958;1.703370;0.037801;-0.388383;0.879372;0.103375;0.176471;0.176471;0.000000;295.544185;0.013978;9.382762;9.386200;0.050617;0.002562;9.382898;0.033476;-1.332800;3.494422;0.050450;0.303922;0.303922;0.000000;8979.824990;0.000222;2.489122;2.454000;0.104821;0.010987;2.491328;0.033047;1.499122;1.653481;0.107300;0.078431;0.078431;0.000000;632.524541;0.009133;-1.909930;-1.178500;2.250194;5.063372;2.951475;0.383509;-2.007288;3.844793;1.125650;0.058824;0.058824;0.000000;630.321480;1.347634;-0.552585;-0.468010;1.599738;2.559162;1.692487;0.620803;0.093419;0.254845;1.783968;0.147059;0.147059;0.000000;161.805412;2.610305;0.000000;0.000000;0.084436;-0.273203;0.059801;-0.365188;0.000000;0.178060;0.065477;0.000000;0.000000;-0.361406;-0.230508;-0.283045;0.225805;9.588415;0.002547;12.083794;0.008064;0.002560;0.000000;9.595766;1.005859;2.474891;91.940250;17.782433
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.744006;-1.742600;0.098138;0.009631;1.746765;0.036962;0.251571;0.222139;0.139300;0.098039;0.098039;0.000000;310.729977;0.015349;9.327180;9.319900;0.078150;0.006107;9.327508;0.034636;-0.078519;-1.039841;0.136375;0.127451;0.127451;0.000000;8873.933477;0.000466;2.645445;2.703500;0.161111;0.025957;2.650346;0.033616;-0.319404;-1.431822;0.317950;0.029412;0.029412;0.000000;715.158549;0.015163;-1.877349;-1.483100;2.355989;5.550686;3.012495;0.391254;-1.701137;2.892484;2.305077;0.098039;0.098039;0.000000;642.577945;1.338679;-0.017941;0.146660;1.639783;2.688887;1.639881;0.609400;-0.342066;0.204113;1.743820;0.147059;0.147059;1.003922;137.439909;2.604313;0.000000;0.000000;0.308803;0.344333;-0.093727;-0.135144;0.000000;-0.037080;0.031457;0.000000;0.000000;-0.572651;-0.144169;-0.665572;-0.186254;9.541922;0.005308;12.071186;0.010928;0.004966;0.000000;9.568634;1.005859;2.591011;91.053589;18.788670
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.759581;-1.755600;0.087380;0.007635;1.761750;0.034487;0.181313;-0.024849;0.091700;0.186275;0.186275;0.000000;316.195114;0.012590;9.325243;9.319900;0.074572;0.005561;9.325541;0.031539;0.154731;-0.658005;0.115500;0.107843;0.107843;0.000000;8870.219887;0.000437;2.637068;2.703150;0.170864;0.029194;2.642597;0.028767;-0.426895;-1.272179;0.292750;0.029412;0.029412;0.000000;710.809754;0.017737;0.305984;0.220480;1.314694;1.728421;1.349832;0.251984;-0.576642;0.051556;1.638692;0.058824;0.058824;0.501961;97.706109;1.512413;-1.231545;-1.011900;2.136754;4.565719;2.466257;0.476529;-0.067079;-0.763074;3.045095;0.058824;0.058824;0.000000;387.555377;1.685733;0.000000;0.000000;0.259452;-0.381941;0.534181;-0.464937;0.000000;0.036427;-0.462012;0.000000;0.000000;-0.691122;-0.188229;-0.649463;0.599963;9.542772;0.004981;12.084825;0.008667;0.004660;0.000000;9.519325;1.005859;2.742361;91.069482;14.887789
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.703496;-1.696000;0.083770;0.007017;1.705555;0.034450;-0.648052;0.559799;0.105750;0.205882;0.205882;0.000000;296.351783;0.011923;9.387478;9.386950;0.046802;0.002190;9.387595;0.029598;-0.447828;0.586597;0.059150;0.313725;0.313725;0.000000;8988.836571;0.000191;2.470902;2.443650;0.108138;0.011694;2.473267;0.026360;1.333092;1.172294;0.110275;0.127451;0.127451;0.000000;623.342795;0.009506;-0.163226;-0.706540;1.533664;2.352124;1.542325;0.215573;0.163174;-1.344585;2.501850;0.009804;0.009804;0.501961;122.677722;0.894085;-0.752840;-0.374910;2.276383;5.181920;2.397642;0.401087;-0.461195;-0.945470;3.597300;0.019608;0.019608;0.501961;322.092474;1.436022;0.000000;0.000000;0.216641;0.530857;-0.001465;-0.725340;0.000000;-0.563288;0.091670;0.000000;0.000000;-0.725160;0.186979;-0.374775;-0.224459;9.593427;0.002025;12.090975;0.007234;0.002066;0.000000;9.594828;1.005859;2.519012;92.035858;14.244505
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.668389;-1.677300;0.101770;0.010357;1.671490;0.048180;1.312598;4.558873;0.102325;0.274510;0.274510;0.000000;284.447544;0.018776;9.390765;9.398050;0.056799;0.003226;9.390936;0.034346;-1.220940;2.717268;0.068000;0.284314;0.284314;0.000000;8995.183774;0.000274;2.469776;2.455800;0.082834;0.006861;2.471165;0.035427;0.972404;0.619357;0.069350;0.205882;0.205882;0.000000;622.529119;0.006178;-1.948141;-1.760500;1.143296;1.307125;2.258845;0.308343;-1.366386;1.531319;1.213675;0.049020;0.049020;0.000000;453.779534;0.699126;0.528793;0.688765;3.244401;10.526137;3.287212;0.550795;-0.061794;1.169241;2.230000;0.088235;0.088235;1.505882;565.467051;2.159146;0.000000;0.000000;-0.262323;-0.039273;0.370490;0.091952;0.000000;-0.245010;-0.094424;0.000000;0.000000;-0.060571;0.088313;-0.181893;0.205966;9.590604;0.003886;12.059154;0.010772;0.002946;0.000000;9.605024;1.005859;2.456653;91.983568;22.014797
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.657691;-1.697100;0.227823;0.051903;1.673273;0.082717;0.361375;4.286614;0.156400;0.186275;0.186275;0.000000;282.938204;0.080466;9.363529;9.372750;0.068191;0.004650;9.363778;0.043639;-0.450115;0.037398;0.090300;0.235294;0.235294;0.000000;8943.156924;0.000388;2.590382;2.614850;0.130313;0.016982;2.593658;0.055560;-0.002375;-0.249558;0.204825;0.088235;0.088235;0.000000;685.295967;0.012838;-1.727815;-1.696550;1.595775;2.546497;2.351986;0.470599;-0.183089;0.048845;1.748180;0.137255;0.137255;0.000000;434.376333;1.265974;-0.624320;-0.624295;7.198945;51.824806;7.225966;1.896301;-2.697289;11.592175;6.320650;0.078431;0.078431;1.003922;2683.790148;2.807027;0.000000;0.000000;0.007499;0.293119;-0.025389;-0.212916;0.000000;0.386701;0.074526;0.000000;0.000000;0.093536;-0.350828;-0.148541;0.208132;9.564221;0.005860;12.021221;0.052417;0.004696;0.000000;9.582596;1.005859;2.558067;91.480177;64.473483
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.596243;-1.585150;0.239637;0.057426;1.614131;0.088745;-0.186201;3.283508;0.281550;0.058824;0.058824;0.000000;262.824077;0.094017;9.359792;9.367400;0.056096;0.003147;9.359960;0.040953;-0.518980;0.080692;0.083425;0.264706;0.264706;0.000000;8935.942834;0.000270;2.651638;2.641100;0.080164;0.006426;2.652850;0.050967;0.283620;4.937115;0.073300;0.235294;0.235294;0.000000;717.509978;0.005651;-0.818729;-0.778460;1.231244;1.515963;1.478607;0.451165;-0.247767;1.252879;1.317815;0.156863;0.156863;0.000000;145.687535;2.072459;-0.981294;-0.029360;7.199349;51.830624;7.265918;2.159270;-2.929361;11.671544;2.898850;0.117647;0.117647;2.007843;2742.293804;2.898393;0.000000;0.000000;0.337168;-0.020994;-0.168474;-0.346468;0.000000;0.603653;0.033367;0.000000;0.000000;0.038040;-0.443828;0.093538;0.422186;9.550452;0.003143;11.956036;0.058374;0.002798;0.000000;9.547836;1.005859;2.685311;91.214275;62.017452
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.531694;-1.519500;0.114010;0.012998;1.535932;0.054324;-0.100821;5.330578;0.080125;0.343137;0.343137;0.000000;239.967547;0.028113;9.379298;9.382950;0.044125;0.001947;9.379402;0.030205;-0.491506;1.022168;0.048575;0.254902;0.254902;0.000000;8973.165612;0.000174;2.622937;2.623100;0.042207;0.001781;2.623277;0.032311;0.186289;0.640922;0.049375;0.343137;0.343137;0.000000;701.830486;0.001706;-0.867675;-0.996095;0.651921;0.425001;1.085293;0.311216;2.194853;7.776040;0.585112;0.186275;0.186275;0.000000;98.481443;1.120016;-0.473142;-0.044296;3.425066;11.731080;3.457592;0.884204;-2.849213;14.639712;1.865250;0.147059;0.147059;2.007843;621.284172;2.768363;0.000000;0.000000;0.319963;0.281381;-0.154756;-0.502072;0.000000;0.024378;-0.228885;0.000000;0.000000;-0.205737;-0.490018;0.141394;0.175401;9.556704;0.001675;11.910992;0.013359;0.001734;0.000000;9.557707;1.005859;2.642318;91.332264;20.014386
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.544481;-1.542400;0.056505;0.003193;1.545515;0.043331;0.032042;-0.334269;0.079475;0.225490;0.225490;0.000000;243.475982;0.007714;9.376987;9.377250;0.033168;0.001100;9.377046;0.024096;0.356469;-0.229073;0.048350;0.284314;0.284314;0.000000;8968.700966;0.000101;2.625513;2.624600;0.035249;0.001242;2.625749;0.028099;-0.049192;0.023909;0.047575;0.323529;0.323529;0.000000;703.181963;0.001200;-1.194126;-1.194100;0.364979;0.133210;1.248658;0.234193;-0.215537;1.028068;0.380125;0.284314;0.284314;0.000000;152.240616;0.319244;0.067198;0.066774;1.646524;2.711041;1.647895;0.515052;0.217922;0.467251;2.370725;0.098039;0.098039;2.007843;138.766240;2.103623;0.000000;0.000000;-0.312995;0.151386;0.149432;-0.179315;0.000000;0.120475;0.121492;0.000000;0.000000;-0.323821;-0.138539;0.395547;0.199151;9.555955;0.001329;11.921469;0.003379;0.000956;0.000000;9.560048;1.005859;2.638633;91.317606;11.169264
1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;102.000000;-0.000000;-1.577314;-1.577100;0.051909;0.002695;1.578168;0.042561;0.429025;0.732964;0.067475;0.333333;0.333333;0.000000;253.906963;0.006495;9.366775;9.365800;0.029565;0.000874;9.366822;0.024598;0.336859;-0.238669;0.048575;0.313725;0.313725;0.000000;8949.165904;0.000083;2.646701;2.637200;0.037892;0.001436;2.646972;0.027774;0.315685;-0.860169;0.059950;0.284314;0.284314;0.000000;714.586276;0.001365;-1.206745;-1.247900;0.430211;0.185082;1.281139;0.233398;0.225742;0.443844;0.463398;0.235294;0.235294;0.000000;157.999683;0.385618;0.363665;0.378970;1.242828;1.544622;1.294942;0.466914;0.893891;2.945712;1.323455;0.205882;0.205882;1.505882;92.302723;2.445619;0.000000;0.000000;-0.401175;0.042318;0.044742;-0.023337;0.000000;0.154994;0.248126;0.000000;0.000000;-0.353762;-0.115676;0.055639;-0.011845;9.551275;0.001111;11.944089;0.002912;0.000692;0.000000;9.556472;1.005859;2.654870;91.227970;10.324653
