Left Lower Leg_Ax_Mean;Left Lower Leg_Ax_Median;Left Lower Leg_Ax_Std;Left Lower Leg_Ax_Var;Left Lower Leg_Ax_RMS;Left Lower Leg_Ax_AvgDeriv;Left Lower Leg_Ax_Skew;Left Lower Leg_Ax_Kurt;Left Lower Leg_Ax_IQR;Left Lower Leg_Ax_ZCR;Left Lower Leg_Ax_MCR;Left Lower Leg_Ax_DomFreq;Left Lower Leg_Ax_Energy;Left Lower Leg_Ax_SpecEnt;Left Lower Leg_Ay_Mean;Left Lower Leg_Ay_Median;Left Lower Leg_Ay_Std;Left Lower Leg_Ay_Var;Left Lower Leg_Ay_RMS;Left Lower Leg_Ay_AvgDeriv;Left Lower Leg_Ay_Skew;Left Lower Leg_Ay_Kurt;Left Lower Leg_Ay_IQR;Left Lower Leg_Ay_ZCR;Left Lower Leg_Ay_MCR;Left Lower Leg_Ay_DomFreq;Left Lower Leg_Ay_Energy;Left Lower Leg_Ay_SpecEnt;Left Lower Leg_Az_Mean;Left Lower Leg_Az_Median;Left Lower Leg_Az_Std;Left Lower Leg_Az_Var;Left Lower Leg_Az_RMS;Left Lower Leg_Az_AvgDeriv;Left Lower Leg_Az_Skew;Left Lower Leg_Az_Kurt;Left Lower Leg_Az_IQR;Left Lower Leg_Az_ZCR;Left Lower Leg_Az_MCR;Left Lower Leg_Az_DomFreq;Left Lower Leg_Az_Energy;Left Lower Leg_Az_SpecEnt;Left Lower Leg_Gx_Mean;Left Lower Leg_Gx_Median;Left Lower Leg_Gx_Std;Left Lower Leg_Gx_Var;Left Lower Leg_Gx_RMS;Left Lower Leg_Gx_AvgDeriv;Left Lower Leg_Gx_Skew;Left Lower Leg_Gx_Kurt;Left Lower Leg_Gx_IQR;Left Lower Leg_Gx_ZCR;Left Lower Leg_Gx_MCR;Left Lower Leg_Gx_DomFreq;Left Lower Leg_Gx_Energy;Left Lower Leg_Gx_SpecEnt;Left Lower Leg_Gy_Mean;Left Lower Leg_Gy_Median;Left Lower Leg_Gy_Std;Left Lower Leg_Gy_Var;Left Lower Leg_Gy_RMS;Left Lower Leg_Gy_AvgDeriv;Left Lower Leg_Gy_Skew;Left Lower Leg_Gy_Kurt;Left Lower Leg_Gy_IQR;Left Lower Leg_Gy_ZCR;Left Lower Leg_Gy_MCR;Left Lower Leg_Gy_DomFreq;Left Lower Leg_Gy_Energy;Left Lower Leg_Gy_SpecEnt;Left Lower Leg_Gz_Mean;Left Lower Leg_Gz_Median;Left Lower Leg_Gz_Std;Left Lower Leg_Gz_Var;Left Lower Leg_Gz_RMS;Left Lower Leg_Gz_AvgDeriv;Left Lower Leg_Gz_Skew;Left Lower Leg_Gz_Kurt;Left Lower Leg_Gz_IQR;Left Lower Leg_Gz_ZCR;Left Lower Leg_Gz_MCR;Left Lower Leg_Gz_DomFreq;Left Lower Leg_Gz_Energy;Left Lower Leg_Gz_SpecEnt;Left Lower Leg_Corr_AxAy;Left Lower Leg_Corr_AxAz;Left Lower Leg_Corr_AyAz;Left Lower Leg_Corr_GxGy;Left Lower Leg_Corr_GxGz;Left Lower Leg_Corr_GyGz;Left Lower Leg_Corr_AxGx;Left Lower Leg_Corr_AyGy;Left Lower Leg_Corr_AzGz;Left Lower Leg_Corr_AxGy;Left Lower Leg_Corr_AxGz;Left Lower Leg_Corr_AyGx;Left Lower Leg_Corr_AyGz;Left Lower Leg_Corr_AzGx;Left Lower Leg_Corr_AzGy;Left Lower Leg_AI;Left Lower Leg_VI;Left Lower Leg_SMA;Left Lower Leg_EVA1;Left Lower Leg_EVA2;Left Lower Leg_CAGH;Left Lower Leg_AVH;Left Lower Leg_AVG;Left Lower Leg_ARATG;Left Lower Leg_AAE;Left Lower Leg_ARE
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.973463;0.684435;4.321933;18.679102;4.430207;2.060509;-1.006747;12.627854;2.677272;0.186275;0.186275;0.000000;1053.769613;3.653727;10.181330;10.402000;4.201341;17.651267;11.014116;1.396517;-0.238839;0.346503;3.992025;0.107843;0.107843;0.000000;11474.267730;0.444472;-1.821370;-1.776200;2.776274;7.707695;3.320404;1.515185;-1.772839;9.585295;2.484585;0.225490;0.225490;0.000000;731.621518;2.601423;0.490130;-28.340500;75.741819;5736.823212;75.743405;12.808681;0.830620;-0.556736;98.886250;0.088235;0.088235;1.505882;292734.750962;1.785378;5.502098;9.516350;55.272338;3055.031301;55.545516;17.192685;0.500709;1.346443;39.134500;0.186275;0.186275;1.505882;158915.148161;2.346845;0.000000;0.000000;0.190162;0.328795;-0.135236;-0.661351;0.000000;0.087569;0.294047;0.000000;0.000000;0.775281;-0.089397;-0.062065;-0.032062;12.208924;16.879665;17.685077;21.870581;14.819495;0.000000;10.642256;5.029297;-1.749073;165.937483;8833.392909
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.988303;0.620265;4.406688;19.418900;4.516153;1.737140;-0.565398;11.477332;1.980610;0.166667;0.166667;0.000000;1098.839847;3.548824;10.176183;9.468200;3.857004;14.876480;10.882609;1.227540;0.164068;1.672259;2.568325;0.078431;0.078431;0.000000;11322.462834;0.407831;-2.339496;-2.416900;2.919492;8.523434;3.741213;1.422377;-2.087329;15.970088;2.157175;0.147059;0.147059;0.000000;994.764846;2.277986;-2.189895;-17.888500;66.785232;4460.267152;66.821125;11.630893;1.165800;0.852187;43.502025;0.078431;0.078431;1.003922;227964.554775;1.607350;1.723783;6.562050;49.900268;2490.036725;49.930033;17.432530;-0.065698;4.081340;23.242875;0.196078;0.196078;1.003922;127301.967627;2.709977;0.000000;0.000000;0.319488;0.363786;-0.183198;-0.667331;0.000000;0.270837;0.142598;0.000000;0.000000;0.789747;-0.170504;0.072218;0.102329;12.132241;16.635548;17.557655;23.261805;11.373133;0.000000;10.298992;5.029297;-2.405255;163.826825;6972.067620
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.707721;1.137650;5.081544;25.822093;5.360821;1.974722;-0.784064;6.966167;1.896345;0.117647;0.117647;0.000000;1622.750299;3.216796;10.655984;9.949000;3.661783;13.408656;11.267593;1.143908;-0.063217;1.349412;2.860200;0.107843;0.107843;0.000000;12266.709891;0.352353;-1.736867;-2.040450;2.966108;8.797799;3.437223;1.381899;-2.584419;17.598804;2.260505;0.117647;0.117647;0.000000;758.948406;2.769573;13.578142;-10.467350;70.160807;4922.538784;71.462611;11.659737;0.850307;-0.350959;88.872250;0.068627;0.068627;0.501961;269926.375264;2.024389;-1.849916;5.999700;52.317035;2737.072150;52.349731;18.522966;-0.149073;1.901687;38.351750;0.137255;0.137255;3.513725;139988.616639;2.511780;0.000000;0.000000;0.385151;0.259187;-0.084201;-0.661485;0.000000;0.206528;-0.126374;0.000000;0.000000;0.774223;-0.150524;0.273496;0.393850;12.834737;15.966580;18.914949;29.384219;10.234953;0.000000;11.228697;5.029297;-1.982549;180.697054;7859.213569
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.368122;2.041500;3.136074;9.834957;3.929753;1.100696;2.419956;11.278984;0.797450;0.156863;0.156863;0.000000;1073.635884;2.173988;9.572974;8.910200;2.563773;6.572931;9.910336;0.687044;0.403299;1.558759;1.500600;0.098039;0.098039;0.000000;9682.695402;0.234455;-3.471127;-3.755400;1.429872;2.044533;3.754099;0.510871;0.298785;2.854292;1.092675;0.107843;0.107843;0.000000;1333.291043;0.500986;6.847825;7.158050;30.374620;922.617561;31.136960;5.766065;-0.065600;0.546707;25.343975;0.078431;0.078431;1.003922;51843.035454;1.960396;0.503983;6.578900;50.699447;2570.433876;50.701951;12.094100;-1.370596;1.780339;48.879750;0.088235;0.088235;1.003922;131134.471413;2.318693;0.000000;0.000000;0.137458;0.413146;-0.152958;-0.684471;0.000000;0.089071;-0.320360;0.000000;0.000000;-0.084289;-0.476339;-0.203573;-0.034842;11.454667;7.448320;17.330632;10.274867;6.295476;0.000000;9.662126;5.029297;-3.481349;138.657710;3554.291399
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.950331;1.730400;3.372393;11.373033;3.895744;1.356039;2.235922;8.918257;1.352855;0.176471;0.176471;0.000000;968.175057;2.597317;9.541984;8.957400;3.209058;10.298054;10.067150;0.881066;-0.082738;0.269404;2.521500;0.107843;0.107843;0.000000;9812.261060;0.321537;-3.375470;-3.408950;1.674906;2.805310;3.768170;0.658223;0.131570;1.060414;1.332400;0.196078;0.196078;0.000000;1305.313218;0.647910;1.915320;0.392795;36.454582;1328.936560;36.504863;8.478025;-0.234137;0.168598;30.657575;0.078431;0.078431;1.505882;68227.242675;2.175396;7.316835;2.253500;58.094500;3374.970966;58.553455;16.576810;-0.926791;0.739439;57.094125;0.107843;0.107843;0.501961;177602.480848;2.500175;0.000000;0.000000;0.126065;0.504333;-0.000783;-0.544654;0.000000;0.147111;-0.296614;0.000000;0.000000;-0.118138;-0.471171;-0.411513;-0.220248;11.482983;9.665454;17.102610;12.423704;9.461948;0.000000;10.167956;5.029297;-3.306325;141.524343;4775.311163
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.310429;1.742200;2.024036;4.096720;2.411212;0.859026;-1.757773;8.882081;1.597788;0.117647;0.117647;0.000000;384.099675;2.413451;9.274526;8.989650;2.183015;4.765554;9.527980;0.495183;-0.488665;3.513307;1.193975;0.068627;0.068627;0.000000;9016.761588;0.186405;-2.987161;-3.323100;1.517138;2.301707;3.350349;0.508100;0.581771;0.857912;1.033625;0.117647;0.117647;0.000000;1027.549821;0.654744;-2.248957;-0.670965;26.549540;704.878078;26.644622;5.570044;-0.854783;2.291162;21.163575;0.078431;0.078431;1.003922;36472.901702;2.050033;32.617923;19.736500;47.124399;2220.708964;57.311760;11.304710;0.274170;-0.187855;66.416595;0.088235;0.088235;0.000000;221807.615480;1.930372;0.000000;0.000000;-0.050783;0.609400;0.410364;0.255677;0.000000;-0.077844;-0.104704;0.000000;0.000000;-0.306833;-0.274413;-0.350128;-0.582032;10.881586;3.187427;16.324642;4.881718;4.068302;0.000000;9.489743;5.029297;-3.289498;121.596341;4005.798561
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.744240;0.447190;1.180465;1.393498;1.395490;0.300409;1.211695;3.359200;0.670182;0.068627;0.068627;0.000000;127.632766;2.227852;9.476985;9.170850;2.003774;4.015109;9.686504;0.283747;0.842212;3.426531;0.797800;0.049020;0.049020;0.000000;9365.785583;0.151874;-3.365951;-3.327000;0.597622;0.357153;3.418593;0.217538;0.662881;2.209086;0.645875;0.117647;0.117647;0.000000;1173.852832;0.126526;2.262750;2.150700;25.298808;640.029666;25.399797;2.822265;1.518305;3.376084;14.215575;0.049020;0.049020;1.003922;33170.766400;2.053378;-0.834967;-0.152995;34.043357;1158.950154;34.053595;3.494417;-1.461774;2.787077;12.301127;0.049020;0.049020;1.003922;59205.127369;2.062011;0.000000;0.000000;0.578413;-0.227006;0.067051;-0.916032;0.000000;-0.026036;-0.410999;0.000000;0.000000;-0.087994;0.016838;-0.387089;0.507492;10.841401;3.239768;15.434282;4.644594;0.817564;0.000000;9.266814;5.029297;-3.364553;120.775752;1816.483806
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.819066;0.260985;3.419373;11.692112;3.516103;1.062648;-0.649574;9.771294;1.229060;0.088235;0.088235;2.007843;666.618507;3.353323;9.672521;9.194250;2.164486;4.685000;9.911743;0.530427;0.521727;1.817305;1.305975;0.078431;0.078431;0.000000;9781.818313;0.168731;-3.316594;-3.192400;0.947179;0.897148;3.449195;0.470233;-0.193203;1.216488;0.728675;0.166667;0.166667;0.000000;1167.736981;0.289110;2.950051;0.886485;26.300754;691.729655;26.465684;4.422017;1.375110;2.467155;13.555025;0.068627;0.068627;1.003922;36166.246524;1.870036;2.111286;6.415350;40.201211;1616.137375;40.256613;7.815338;-1.124350;1.348437;23.597903;0.049020;0.049020;1.003922;82885.711629;2.034264;0.000000;0.000000;0.362854;-0.104465;-0.084239;-0.825439;0.000000;0.107768;-0.441998;0.000000;0.000000;0.268235;-0.221775;-0.031900;0.518747;11.397847;5.694726;16.609096;12.727755;3.811506;0.000000;9.859189;5.029297;-3.388820;135.605635;2332.924301
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.238769;0.046067;3.352151;11.236915;3.360644;1.087094;-0.310681;10.528332;0.453753;0.186275;0.186275;2.007843;580.739243;3.535171;9.619352;9.203200;1.211046;1.466633;9.695286;0.379227;1.047767;1.749242;0.701775;0.088235;0.088235;0.000000;9513.056202;0.068789;-3.113702;-3.108000;1.096106;1.201448;3.300998;0.447246;-1.392828;5.842673;0.799450;0.264706;0.264706;0.000000;1050.244384;0.402337;-15.365930;0.525950;37.856249;1433.095587;40.855935;3.683142;-1.618586;2.017959;21.195475;0.029412;0.029412;0.501961;97190.797587;2.221638;-3.223455;-0.343615;39.739932;1579.262208;39.870451;8.134234;-4.010670;25.394254;6.924925;0.078431;0.078431;1.505882;81775.336345;2.968634;0.000000;0.000000;0.360147;-0.175504;0.230876;0.394590;0.000000;0.137578;-0.101194;0.000000;0.000000;0.279832;-0.179923;0.649438;-0.266005;11.271648;3.242432;16.066945;11.564387;1.264939;0.000000;9.628865;5.029297;-3.229593;130.292491;3269.756846
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.311573;0.141150;0.407864;0.166353;0.513255;0.156404;1.245244;0.589781;0.348993;0.088235;0.088235;0.000000;18.396128;1.791995;9.643931;9.662850;0.096958;0.009401;9.644419;0.056922;-0.250853;4.077395;0.083475;0.294118;0.294118;0.000000;9487.031526;0.000714;-1.415394;-1.254100;0.375782;0.141212;1.464429;0.102388;-1.339045;0.590114;0.309900;0.029412;0.029412;0.000000;211.544482;0.211164;2.329101;0.768200;4.782756;22.874754;5.319724;0.634165;1.135152;1.105974;2.187087;0.039216;0.039216;0.000000;1719.999918;1.701525;-2.390090;-0.634580;9.291730;86.336247;9.594205;2.043058;-0.433673;1.412374;2.505865;0.019608;0.019608;1.003922;4985.834743;2.103426;0.000000;0.000000;0.089318;-0.159351;-0.487219;-0.367851;0.000000;0.156065;-0.097016;0.000000;0.000000;-0.634707;0.345380;0.511239;-0.190833;10.875189;0.008507;14.981403;0.168080;0.009414;0.000000;9.722920;5.029297;-1.270373;118.278244;122.492794
