Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.014260;2.091850;0.741982;0.550537;2.146574;0.281654;-0.489802;0.021792;0.859650;0.147059;0.147059;0.000000;441.918945;0.399427;9.400703;9.147100;1.616596;2.613383;9.538690;0.447176;0.440807;-0.316310;2.193050;0.098039;0.098039;0.000000;9147.351724;0.101054;2.689546;3.016800;1.036830;1.075017;2.882477;0.181467;-0.363432;-1.099523;1.708025;0.068627;0.068627;0.000000;792.668450;0.377891;1.165624;1.674400;17.049086;290.671337;17.088886;3.450619;0.034602;-0.088122;21.690250;0.088235;0.088235;1.505882;14963.114854;1.788833;25.964424;33.532000;43.292581;1874.247529;50.481668;10.101102;-0.430079;-0.375121;51.952850;0.068627;0.068627;0.000000;164351.958544;1.851926;0.000000;0.000000;0.172080;0.536791;0.005279;0.522854;0.000000;0.273844;0.195050;0.000000;0.000000;0.157883;0.337819;0.448958;0.650605;9.856299;2.447758;13.416844;2.659911;0.535335;0.000000;9.313627;2.011719;2.534945;99.594379;2848.737529
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.308290;2.335900;0.742393;0.551147;2.424737;0.247698;0.061240;0.297436;0.908575;0.078431;0.078431;0.000000;571.585777;0.310133;9.536246;9.384250;1.496873;2.240628;9.653011;0.530891;0.512734;-0.033141;1.908100;0.147059;0.147059;0.000000;9390.224241;0.093262;2.385550;2.282000;0.861269;0.741784;2.536264;0.157490;0.201712;-1.111370;1.482875;0.088235;0.088235;0.000000;618.298171;0.337567;10.931937;10.366500;12.609028;158.987592;16.688165;3.317859;-0.269718;0.254157;15.524450;0.088235;0.088235;0.000000;20300.623569;1.568722;35.480044;33.532000;28.695835;823.450944;45.632055;8.878998;0.008823;-0.389743;39.184250;0.107843;0.107843;0.000000;170398.884204;1.152533;0.000000;0.000000;0.110648;0.068843;-0.352888;0.496464;0.000000;0.409556;-0.034367;0.000000;0.000000;-0.103075;0.218389;0.406133;0.414350;10.047411;2.109504;13.844536;2.271803;0.547613;0.000000;9.888183;2.011719;2.496989;103.059968;2367.211945
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.567225;2.607800;0.784504;0.615447;2.684417;0.245826;-0.667362;1.518941;0.996600;0.088235;0.088235;0.000000;703.634881;0.292127;9.484991;9.183500;2.124571;4.513801;9.720024;0.561273;0.835793;0.579140;2.469900;0.117647;0.117647;0.000000;9406.703166;0.160209;2.198322;2.248250;0.666494;0.444214;2.297136;0.187962;0.511178;0.352152;0.946800;0.107843;0.107843;0.000000;515.586517;0.280090;6.003575;9.902100;17.113709;292.879029;18.136205;4.022479;-0.582807;-0.466074;24.695625;0.088235;0.088235;1.003922;18618.098290;2.203380;25.039711;22.220000;41.667137;1736.150337;48.612112;9.154963;-0.444442;0.160950;49.492900;0.107843;0.107843;0.000000;152508.301291;1.919641;0.000000;0.000000;0.390498;0.222905;0.027876;0.689938;0.000000;0.405994;-0.355762;0.000000;0.000000;0.427537;0.134554;0.228143;0.101923;10.065770;4.365218;14.057403;4.665333;0.514699;0.000000;9.777803;2.011719;1.980986;105.684951;2697.336226
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-2.233597;-2.351900;0.486344;0.236531;2.285932;0.072707;0.513893;-0.208092;0.407600;0.029412;0.029412;0.000000;520.942023;0.146025;-9.690980;-9.587950;0.369593;0.136599;9.698026;0.126378;-1.249804;2.410784;0.232175;0.127451;0.127451;0.000000;9586.308322;0.007901;0.122274;-0.137330;0.558919;0.312391;0.572138;0.090614;1.400432;1.578520;0.579923;0.039216;0.039216;0.501961;17.457892;2.015217;5.191904;1.209200;9.672947;93.565898;10.978241;1.435630;1.069531;0.232759;7.287110;0.049020;0.049020;0.000000;7522.811828;1.899835;20.999842;8.848200;24.855448;617.793291;32.539002;1.856801;0.772188;-0.971713;39.344068;0.019608;0.019608;0.000000;76489.369025;0.921630;0.000000;0.000000;-0.060033;-0.164866;0.501163;0.275354;0.000000;0.868625;0.011713;0.000000;0.000000;-0.243876;-0.033177;-0.163437;-0.138687;10.155973;0.133409;13.924577;0.240036;0.136788;0.000000;9.922060;2.011719;-0.059585;103.277187;1179.635748
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-2.294637;-2.351700;0.728296;0.530414;2.407441;0.113726;-0.494653;0.009799;1.046550;0.029412;0.029412;0.000000;564.126495;0.267972;-9.748207;-9.577050;0.880420;0.775139;9.787884;0.223763;-1.516402;4.295546;0.453425;0.137255;0.137255;0.000000;9732.340861;0.035167;0.065718;-0.190600;0.602735;0.363290;0.606307;0.105776;1.204915;1.031716;0.644645;0.039216;0.039216;0.501961;18.968384;1.855686;4.624860;0.108403;11.688574;136.622772;12.570286;2.030740;0.638584;-0.582629;15.354275;0.078431;0.078431;1.505882;9149.503289;1.694008;29.483566;32.952000;22.860577;522.605999;37.307997;2.852626;0.126230;-1.216828;42.647150;0.058824;0.058824;0.000000;115320.303872;0.824686;0.000000;0.000000;0.561960;-0.079295;0.335483;0.081710;0.000000;0.744779;0.086147;0.000000;0.000000;-0.026741;-0.102364;0.100502;0.064793;10.231987;0.904888;14.042844;1.043549;0.274930;0.000000;10.015307;2.011719;0.224620;105.598450;1550.266360
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;-2.505218;-2.388300;0.557895;0.311247;2.566586;0.079062;-0.713886;2.219675;0.332100;0.029412;0.029412;0.000000;656.037512;0.162609;-9.600830;-9.552150;0.836178;0.699193;9.637175;0.173945;-2.163810;7.205023;0.108125;0.156863;0.156863;0.000000;9437.605872;0.033652;-0.321416;-0.254930;0.222391;0.049458;0.390853;0.054369;-2.974361;11.043140;0.090928;0.039216;0.039216;0.000000;13.060567;0.990727;-1.472849;-0.567605;6.792235;46.134452;6.950089;1.118980;1.804950;7.033886;4.164835;0.029412;0.029412;2.007843;2577.671135;2.815711;1.381377;0.274600;27.081800;733.423874;27.117007;2.212047;-0.747172;1.296751;4.282927;0.009804;0.009804;1.003922;37619.841168;2.105429;0.000000;0.000000;0.734056;0.148426;0.437593;0.254804;0.000000;0.622806;-0.113858;0.000000;0.000000;0.353200;0.139468;0.418649;0.100044;10.131471;0.815795;14.106048;0.907678;0.112767;0.000000;9.997924;2.011719;-0.298994;103.462500;783.788579
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.236626;3.288600;1.155830;1.335943;3.436814;0.380214;-0.260731;0.993384;1.117900;0.176471;0.176471;0.000000;1136.659309;0.359312;8.954173;8.529200;1.933403;3.738046;9.160527;0.523537;0.615109;-0.059423;2.744800;0.107843;0.107843;0.000000;8368.720677;0.145376;3.287248;3.232350;1.229188;1.510904;3.509544;0.264773;-0.044238;-1.051886;2.158975;0.049020;0.049020;0.000000;1179.276949;0.365920;11.662708;12.821500;26.358484;694.769653;28.823400;4.537669;0.073372;-0.568908;40.381925;0.029412;0.029412;0.501961;49307.314017;1.760767;26.854347;31.556000;51.174184;2618.797156;57.792328;14.048073;0.207873;0.134953;62.105525;0.098039;0.098039;0.000000;207118.932661;2.062274;0.000000;0.000000;-0.030437;-0.482119;-0.288024;0.613316;0.000000;0.176969;0.072198;0.000000;0.000000;0.049029;-0.026910;0.310282;-0.030159;9.814552;3.401514;14.194606;3.776999;1.347227;0.000000;9.285039;2.011719;3.130744;99.726940;4183.058438
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.622079;3.189500;1.627861;2.649932;3.971069;0.401667;0.784160;0.929191;1.485750;0.127451;0.127451;0.000000;1473.356920;0.492088;8.730272;8.342800;1.985544;3.942383;8.953213;0.469165;0.594465;0.071428;2.476475;0.098039;0.098039;0.000000;7975.262406;0.161563;3.443403;3.587550;0.984923;0.970073;3.581494;0.234875;-0.202035;-0.965070;1.628875;0.039216;0.039216;0.000000;1258.892990;0.236553;0.033843;-6.043650;36.164516;1307.872201;36.164532;5.611859;0.114992;-1.097010;64.299000;0.039216;0.039216;0.501961;66703.262137;1.826998;-3.085626;-11.861050;69.499127;4830.128653;69.567591;16.738294;0.581832;-0.089225;100.065250;0.068627;0.068627;3.513725;247312.390677;2.482688;0.000000;0.000000;-0.333792;-0.313269;-0.079627;0.802771;0.000000;0.165353;0.326360;0.000000;0.000000;-0.235285;0.048309;0.464015;0.197014;9.845774;2.990145;14.356158;4.598855;2.058730;0.000000;9.712260;2.011719;3.461902;99.929410;6160.350184
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;4.437019;4.047100;1.659693;2.754580;4.737269;0.321760;0.973359;-0.027480;1.770725;0.068627;0.068627;0.000000;2148.571510;0.371187;7.854186;7.633850;1.575098;2.480934;8.010567;0.364363;1.180599;1.728710;2.104900;0.049020;0.049020;0.000000;6418.729856;0.135757;3.600546;3.864200;0.990622;0.981333;3.734336;0.197937;-0.471121;-0.806357;1.423675;0.068627;0.068627;0.000000;1372.382885;0.217278;-15.442863;-28.090500;34.411593;1184.157731;37.717897;5.167587;0.750620;-0.553931;59.422500;0.039216;0.039216;0.501961;84727.612590;1.857470;-33.084437;-47.200500;61.211298;3746.822984;69.580191;12.306655;1.019614;1.229712;73.459550;0.039216;0.039216;0.000000;302764.700266;2.067052;0.000000;0.000000;-0.030165;-0.372889;-0.302526;0.883279;0.000000;0.365220;0.164538;0.000000;0.000000;0.021923;0.154452;0.371009;0.237139;9.387741;2.481205;14.291205;2.803159;2.484192;0.000000;9.001020;2.011719;3.666744;90.610890;6277.987977
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.152335;2.134850;0.716927;0.513984;2.268596;0.285809;0.172415;-0.173816;0.965975;0.156863;0.156863;0.000000;498.734733;0.318916;9.513370;9.556700;1.838786;3.381134;9.689445;0.529273;0.196757;-0.410796;2.549800;0.107843;0.107843;0.000000;9403.880425;0.132248;2.842850;3.006600;1.037480;1.076364;3.026245;0.267579;-0.177022;-0.299746;1.485975;0.098039;0.098039;0.000000;879.250396;0.338662;-0.769064;8.059200;37.799095;1428.771567;37.806918;5.005229;-0.476642;-0.878416;63.567000;0.039216;0.039216;1.505882;72931.358746;1.256750;28.837673;22.967500;54.132463;2930.323525;61.334614;12.589486;0.848147;0.896701;67.803475;0.088235;0.088235;0.000000;234273.223304;1.915134;0.000000;0.000000;0.172652;0.696041;0.300497;0.000688;0.000000;0.135308;0.459572;0.000000;0.000000;0.217401;0.129277;-0.082122;-0.187713;9.993908;3.153666;13.665704;3.432744;0.500940;0.000000;9.715965;2.011719;2.863367;103.031864;5200.456067
