Chest_Ax_Mean;Chest_Ax_Median;Chest_Ax_Std;Chest_Ax_Var;Chest_Ax_RMS;Chest_Ax_AvgDeriv;Chest_Ax_Skew;Chest_Ax_Kurt;Chest_Ax_IQR;Chest_Ax_ZCR;Chest_Ax_MCR;Chest_Ax_DomFreq;Chest_Ax_Energy;Chest_Ax_SpecEnt;Chest_Ay_Mean;Chest_Ay_Median;Chest_Ay_Std;Chest_Ay_Var;Chest_Ay_RMS;Chest_Ay_AvgDeriv;Chest_Ay_Skew;Chest_Ay_Kurt;Chest_Ay_IQR;Chest_Ay_ZCR;Chest_Ay_MCR;Chest_Ay_DomFreq;Chest_Ay_Energy;Chest_Ay_SpecEnt;Chest_Az_Mean;Chest_Az_Median;Chest_Az_Std;Chest_Az_Var;Chest_Az_RMS;Chest_Az_AvgDeriv;Chest_Az_Skew;Chest_Az_Kurt;Chest_Az_IQR;Chest_Az_ZCR;Chest_Az_MCR;Chest_Az_DomFreq;Chest_Az_Energy;Chest_Az_SpecEnt;Chest_Gx_Mean;Chest_Gx_Median;Chest_Gx_Std;Chest_Gx_Var;Chest_Gx_RMS;Chest_Gx_AvgDeriv;Chest_Gx_Skew;Chest_Gx_Kurt;Chest_Gx_IQR;Chest_Gx_ZCR;Chest_Gx_MCR;Chest_Gx_DomFreq;Chest_Gx_Energy;Chest_Gx_SpecEnt;Chest_Gy_Mean;Chest_Gy_Median;Chest_Gy_Std;Chest_Gy_Var;Chest_Gy_RMS;Chest_Gy_AvgDeriv;Chest_Gy_Skew;Chest_Gy_Kurt;Chest_Gy_IQR;Chest_Gy_ZCR;Chest_Gy_MCR;Chest_Gy_DomFreq;Chest_Gy_Energy;Chest_Gy_SpecEnt;Chest_Gz_Mean;Chest_Gz_Median;Chest_Gz_Std;Chest_Gz_Var;Chest_Gz_RMS;Chest_Gz_AvgDeriv;Chest_Gz_Skew;Chest_Gz_Kurt;Chest_Gz_IQR;Chest_Gz_ZCR;Chest_Gz_MCR;Chest_Gz_DomFreq;Chest_Gz_Energy;Chest_Gz_SpecEnt;Chest_Corr_AxAy;Chest_Corr_AxAz;Chest_Corr_AyAz;Chest_Corr_GxGy;Chest_Corr_GxGz;Chest_Corr_GyGz;Chest_Corr_AxGx;Chest_Corr_AyGy;Chest_Corr_AzGz;Chest_Corr_AxGy;Chest_Corr_AxGz;Chest_Corr_AyGx;Chest_Corr_AyGz;Chest_Corr_AzGx;Chest_Corr_AzGy;Chest_AI;Chest_VI;Chest_SMA;Chest_EVA1;Chest_EVA2;Chest_CAGH;Chest_AVH;Chest_AVG;Chest_ARATG;Chest_AAE;Chest_ARE
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.561817;-0.683510;1.013444;1.027069;1.158752;0.370707;0.580151;0.866739;1.128541;0.176471;0.176471;0.000000;84.575985;2.038876;9.748168;9.624150;1.826394;3.335715;9.917786;0.773765;0.375638;0.046523;2.230225;0.205882;0.205882;0.000000;9862.927096;0.129726;1.509880;1.488600;1.249788;1.561969;1.960027;0.542563;0.092869;-0.874682;1.961640;0.176471;0.176471;0.000000;312.197324;1.144497;-2.777771;-4.207850;35.835437;1284.178576;35.942935;16.637491;-0.397969;-0.010664;37.811500;0.215686;0.215686;3.011765;66280.396405;2.788630;-24.815995;-21.922500;28.175788;793.875026;37.546087;8.291312;-0.463004;-0.411190;35.708700;0.137255;0.137255;0.000000;103315.270469;1.464890;0.000000;0.000000;-0.085631;0.026103;-0.262862;0.034651;0.000000;-0.282686;-0.171917;0.000000;0.000000;0.144256;0.376424;0.195666;-0.134097;10.281765;2.990501;13.684002;3.379680;1.026300;0.000000;9.744309;3.017578;1.540030;108.705194;2705.444946
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.596714;-0.621280;0.985501;0.971213;1.152076;0.319096;0.198130;-0.679076;1.439636;0.088235;0.088235;0.000000;85.853983;2.014020;9.790418;8.779950;2.672014;7.139656;10.148494;0.736028;1.138805;0.732657;3.148225;0.058824;0.058824;0.000000;10141.055668;0.216504;1.743422;1.473350;1.372798;1.884574;2.219030;0.608803;0.317233;-0.704980;2.011110;0.137255;0.137255;0.000000;406.191046;1.154116;-1.265660;-3.028050;26.703167;713.059129;26.733145;11.957028;0.489940;-0.061233;34.634250;0.127451;0.127451;1.505882;36530.192491;2.218473;-21.719767;-20.347000;28.567560;816.105461;35.886679;7.949582;0.427811;0.151095;39.478275;0.117647;0.117647;0.000000;89741.884574;1.634519;0.000000;0.000000;-0.009690;-0.112181;0.286136;0.190367;0.000000;0.225687;0.382174;0.000000;0.000000;-0.138754;-0.136302;0.322002;-0.249083;10.329693;6.616647;13.745118;7.210453;0.980722;0.000000;9.671487;3.017578;1.684857;113.319214;2007.438842
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.568969;0.515280;0.937452;0.878816;1.096604;0.434318;0.264773;0.278058;1.104297;0.196078;0.196078;0.000000;77.842148;2.187439;9.878311;9.527250;2.271521;5.159807;10.136115;0.905802;0.279916;-0.227506;2.759375;0.156863;0.156863;0.000000;10216.414762;0.170261;0.080536;0.390075;1.536830;2.361846;1.538939;0.465231;-0.795972;0.322129;2.096283;0.078431;0.078431;1.505882;121.193372;1.813950;-6.538370;-8.889150;21.557575;464.729020;22.527301;10.203790;-0.317876;0.240036;29.947625;0.186275;0.186275;1.003922;28062.121507;2.537652;44.743928;39.830000;28.891549;834.721620;53.261062;5.795055;0.520084;-0.103133;37.093500;0.107843;0.107843;0.000000;246779.075358;0.779160;0.000000;0.000000;0.041919;-0.008970;0.615010;0.275992;0.000000;0.115244;-0.147047;0.000000;0.000000;-0.208279;-0.294703;0.041208;-0.285057;10.409372;4.588339;13.723701;5.212774;0.885638;0.000000;10.065538;3.017578;-0.398231;112.943373;3346.588386
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.231795;-0.040646;1.206060;1.454582;1.228133;0.386258;-0.270347;-0.840881;2.009022;0.107843;0.107843;0.501961;79.664034;2.009550;9.715553;9.498900;1.208078;1.459452;9.790374;0.799519;0.837309;1.355607;1.202125;0.254902;0.254902;0.000000;9702.423551;0.069820;-0.664972;-0.973180;1.197505;1.434018;1.369747;0.640644;0.362599;-0.260971;1.728425;0.235294;0.235294;0.000000;118.275599;2.262708;1.796404;1.755250;24.036323;577.744844;24.103359;21.262491;-0.131497;-0.160067;33.458000;0.382353;0.382353;1.003922;29837.549740;3.438769;-55.729956;-73.169000;67.444778;4548.798088;87.490720;5.789402;0.129261;-1.405120;129.517750;0.019608;0.019608;0.000000;548790.497984;0.837043;0.000000;0.000000;0.122161;-0.038274;0.507839;-0.226039;0.000000;-0.217825;0.039372;0.000000;0.000000;0.319230;0.523802;0.057804;0.251027;10.247078;1.357121;13.738343;1.651212;1.291673;0.000000;9.812106;3.017578;-0.392249;106.359731;8237.474189
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.210647;-0.173465;0.973501;0.947705;0.996031;0.271223;1.340193;2.529256;1.516805;0.088235;0.088235;0.501961;52.865244;2.533084;9.623231;9.046400;2.088654;4.362476;9.847287;0.630912;1.027121;0.589484;2.279550;0.098039;0.098039;0.000000;9668.431840;0.160783;3.067660;3.135200;1.482763;2.198585;3.407216;0.445828;-0.001431;-0.306729;1.958475;0.098039;0.098039;0.000000;1072.015312;0.520434;-2.824827;-0.907905;25.424508;646.405592;25.580955;9.003182;-0.329521;-0.624064;35.229250;0.196078;0.196078;0.501961;33783.734160;2.026462;-16.242070;-18.489500;13.001166;169.030327;20.804691;4.590632;0.472869;0.625126;10.956750;0.186275;0.186275;0.000000;35536.051985;1.264617;0.000000;0.000000;0.227827;-0.060901;-0.314411;0.221113;0.000000;0.495177;0.258552;0.000000;0.000000;0.000037;-0.009734;-0.243364;0.022221;10.139813;4.145328;13.383998;4.468007;0.894750;0.000000;9.776760;3.017578;3.146153;106.961135;1098.829514
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.998305;0.871690;0.899285;0.808714;1.343625;0.256189;0.482673;0.344248;1.274440;0.127451;0.127451;0.000000;142.899183;1.207419;9.796963;9.126200;2.483053;6.165554;10.106732;0.646129;1.028575;0.427195;2.731200;0.068627;0.068627;0.000000;10104.520821;0.194946;0.215637;0.128020;1.101118;1.212461;1.122034;0.380637;-0.244411;0.008919;1.624653;0.107843;0.107843;0.501961;66.579788;2.346550;-1.320284;-2.634050;24.981663;624.083503;25.016528;10.559611;-0.117106;-0.310749;34.970500;0.147059;0.147059;1.003922;32067.306364;2.104388;-8.441952;-5.314300;18.158600;329.734767;20.025017;5.120546;-0.853719;0.218361;23.176375;0.098039;0.098039;0.000000;24093.649132;2.075770;0.000000;0.000000;0.160396;0.004689;0.294106;0.263349;0.000000;0.250946;0.105797;0.000000;0.000000;-0.062948;-0.315055;-0.214377;-0.075951;10.352267;5.781925;13.883678;6.250676;0.792644;0.000000;9.803513;3.017578;-0.182221;112.951360;1028.086925
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.367289;-0.484495;0.975748;0.952085;1.042586;0.291356;0.139066;-0.493634;1.394335;0.088235;0.088235;1.003922;62.316255;2.033450;9.861040;9.537700;2.149732;4.621350;10.092644;0.937228;0.517998;0.872966;2.568850;0.117647;0.117647;0.000000;10154.268541;0.171047;-0.641240;-0.568075;1.218523;1.484798;1.376949;0.550423;-0.004068;-0.424115;1.949135;0.156863;0.156863;0.000000;118.306618;2.038446;1.336781;-0.473270;25.290969;639.633108;25.326273;13.730877;-0.422903;0.984990;25.152150;0.186275;0.186275;1.505882;32803.577948;3.089989;6.327367;14.360000;29.997089;899.825358;30.657151;5.345686;-0.871365;-0.101086;42.196600;0.058824;0.058824;0.501961;49979.271314;1.389259;0.000000;0.000000;0.049612;0.022076;0.071899;-0.050540;0.000000;-0.349727;0.037348;0.000000;0.000000;-0.170819;0.559248;0.125210;-0.019306;10.382366;4.154927;13.737581;4.670084;0.958533;0.000000;9.867094;3.017578;-0.668729;111.948449;1583.177007
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.251166;-0.426680;0.911181;0.830251;0.945164;0.221381;0.418928;-0.418569;1.232077;0.098039;0.098039;0.501961;48.778884;2.113176;9.591795;9.553050;0.756722;0.572628;9.621599;0.355434;0.186452;-0.767331;1.239425;0.166667;0.166667;0.000000;9413.471782;0.028616;2.649540;2.661850;1.018703;1.037755;2.838630;0.395757;0.289343;-0.243570;1.497425;0.117647;0.117647;0.000000;768.976243;0.417441;0.002770;2.521000;16.775445;281.415546;16.775445;9.217418;-0.412109;-0.699004;24.528750;0.205882;0.205882;0.501961;14360.649201;2.733522;-21.210580;-21.609000;20.485482;419.654966;29.488026;4.418499;-0.100817;0.200976;18.910250;0.107843;0.107843;0.000000;67291.540048;1.088925;0.000000;0.000000;-0.016204;-0.110045;0.175653;-0.145228;0.000000;-0.532379;0.276917;0.000000;0.000000;0.378762;0.134182;-0.025349;0.247221;10.097625;0.506471;13.397146;0.838960;0.577809;0.000000;9.809403;3.017578;2.754004;102.468497;1159.017053
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.013763;0.102290;0.850937;0.724093;0.851048;0.324466;-0.147497;-0.618230;1.158275;0.137255;0.137255;2.509804;36.955977;2.220275;9.802658;9.408300;1.529190;2.338422;9.921216;0.638013;1.030913;1.218026;1.940775;0.117647;0.117647;0.000000;9920.734874;0.092572;1.458129;1.514550;1.063714;1.131487;1.804890;0.455456;-0.417936;0.614972;1.289792;0.156863;0.156863;0.000000;274.572598;0.966085;-5.753375;0.552145;22.927514;525.670893;23.638363;10.215843;-1.597587;3.554430;24.780675;0.107843;0.107843;1.505882;30186.726274;2.792844;7.611363;7.730550;30.385219;923.261522;31.324022;4.914103;-0.107369;-0.758553;49.954000;0.078431;0.078431;1.003922;52995.931259;1.616049;0.000000;0.000000;0.045550;0.066436;0.080311;-0.069359;0.000000;0.050728;0.079158;0.000000;0.000000;-0.080967;0.432747;0.183662;-0.247227;10.294443;2.179248;13.505230;2.363770;0.729067;0.000000;10.057516;3.017578;1.365856;108.154805;1543.224212
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.496588;-0.500515;1.092976;1.194596;1.200498;0.386815;-0.194121;-0.547019;1.685445;0.107843;0.107843;0.000000;86.141409;2.576328;9.815873;9.517900;1.503242;2.259738;9.930312;0.795597;1.591141;3.070772;1.384725;0.205882;0.205882;0.000000;9943.201178;0.094210;1.088121;1.278050;1.086590;1.180678;1.537753;0.657853;0.107779;0.538462;1.308050;0.235294;0.235294;0.000000;181.523573;1.604274;0.735467;4.751500;20.419970;416.975190;20.433211;12.939372;-0.481896;0.647217;24.477075;0.245098;0.245098;2.509804;21332.898491;2.970842;-14.591383;4.664300;62.286178;3879.567999;63.972466;8.923166;-0.700260;-0.753336;86.144750;0.049020;0.049020;0.501961;219582.849155;1.875157;0.000000;0.000000;0.063439;-0.207484;0.357859;-0.296647;0.000000;-0.356355;-0.011316;0.000000;0.000000;0.329341;0.424278;0.281479;-0.536975;10.343017;2.074292;13.783038;2.292315;1.196220;0.000000;9.887920;3.017578;1.243633;109.052287;4512.357243
