Right Wrist_Ax_Mean;Right Wrist_Ax_Median;Right Wrist_Ax_Std;Right Wrist_Ax_Var;Right Wrist_Ax_RMS;Right Wrist_Ax_AvgDeriv;Right Wrist_Ax_Skew;Right Wrist_Ax_Kurt;Right Wrist_Ax_IQR;Right Wrist_Ax_ZCR;Right Wrist_Ax_MCR;Right Wrist_Ax_DomFreq;Right Wrist_Ax_Energy;Right Wrist_Ax_SpecEnt;Right Wrist_Ay_Mean;Right Wrist_Ay_Median;Right Wrist_Ay_Std;Right Wrist_Ay_Var;Right Wrist_Ay_RMS;Right Wrist_Ay_AvgDeriv;Right Wrist_Ay_Skew;Right Wrist_Ay_Kurt;Right Wrist_Ay_IQR;Right Wrist_Ay_ZCR;Right Wrist_Ay_MCR;Right Wrist_Ay_DomFreq;Right Wrist_Ay_Energy;Right Wrist_Ay_SpecEnt;Right Wrist_Az_Mean;Right Wrist_Az_Median;Right Wrist_Az_Std;Right Wrist_Az_Var;Right Wrist_Az_RMS;Right Wrist_Az_AvgDeriv;Right Wrist_Az_Skew;Right Wrist_Az_Kurt;Right Wrist_Az_IQR;Right Wrist_Az_ZCR;Right Wrist_Az_MCR;Right Wrist_Az_DomFreq;Right Wrist_Az_Energy;Right Wrist_Az_SpecEnt;Right Wrist_Gx_Mean;Right Wrist_Gx_Median;Right Wrist_Gx_Std;Right Wrist_Gx_Var;Right Wrist_Gx_RMS;Right Wrist_Gx_AvgDeriv;Right Wrist_Gx_Skew;Right Wrist_Gx_Kurt;Right Wrist_Gx_IQR;Right Wrist_Gx_ZCR;Right Wrist_Gx_MCR;Right Wrist_Gx_DomFreq;Right Wrist_Gx_Energy;Right Wrist_Gx_SpecEnt;Right Wrist_Gy_Mean;Right Wrist_Gy_Median;Right Wrist_Gy_Std;Right Wrist_Gy_Var;Right Wrist_Gy_RMS;Right Wrist_Gy_AvgDeriv;Right Wrist_Gy_Skew;Right Wrist_Gy_Kurt;Right Wrist_Gy_IQR;Right Wrist_Gy_ZCR;Right Wrist_Gy_MCR;Right Wrist_Gy_DomFreq;Right Wrist_Gy_Energy;Right Wrist_Gy_SpecEnt;Right Wrist_Gz_Mean;Right Wrist_Gz_Median;Right Wrist_Gz_Std;Right Wrist_Gz_Var;Right Wrist_Gz_RMS;Right Wrist_Gz_AvgDeriv;Right Wrist_Gz_Skew;Right Wrist_Gz_Kurt;Right Wrist_Gz_IQR;Right Wrist_Gz_ZCR;Right Wrist_Gz_MCR;Right Wrist_Gz_DomFreq;Right Wrist_Gz_Energy;Right Wrist_Gz_SpecEnt;Right Wrist_Corr_AxAy;Right Wrist_Corr_AxAz;Right Wrist_Corr_AyAz;Right Wrist_Corr_GxGy;Right Wrist_Corr_GxGz;Right Wrist_Corr_GyGz;Right Wrist_Corr_AxGx;Right Wrist_Corr_AyGy;Right Wrist_Corr_AzGz;Right Wrist_Corr_AxGy;Right Wrist_Corr_AxGz;Right Wrist_Corr_AyGx;Right Wrist_Corr_AyGz;Right Wrist_Corr_AzGx;Right Wrist_Corr_AzGy;Right Wrist_AI;Right Wrist_VI;Right Wrist_SMA;Right Wrist_EVA1;Right Wrist_EVA2;Right Wrist_CAGH;Right Wrist_AVH;Right Wrist_AVG;Right Wrist_ARATG;Right Wrist_AAE;Right Wrist_ARE
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.807427;2.893650;0.767348;0.588823;2.910408;0.282516;-1.189151;3.241420;0.604325;0.186275;0.186275;0.000000;833.975644;0.242899;9.237623;8.845500;1.813496;3.288769;9.413949;0.452196;1.095547;0.678260;2.341450;0.088235;0.088235;0.000000;8871.798385;0.135347;2.311107;2.156850;0.818204;0.669458;2.451668;0.233119;0.466932;-1.062180;1.645050;0.117647;0.117647;0.000000;578.948746;0.343534;13.091532;12.325500;15.876660;252.068345;20.578060;2.759703;-0.314887;-0.246170;21.946000;0.058824;0.058824;0.000000;30337.614598;1.270480;52.407894;51.892000;51.531039;2655.447940;73.498539;8.172075;-0.386521;-0.298463;74.325000;0.068627;0.068627;0.000000;415610.815061;1.236885;0.000000;0.000000;0.231736;-0.411871;-0.428082;0.769958;0.000000;-0.030977;-0.090601;0.000000;0.000000;0.338090;0.014968;-0.062697;0.286754;9.899871;3.085457;14.049000;3.359689;0.556295;0.000000;9.768557;2.011719;2.506323;101.092911;5831.502544
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.480162;2.737950;0.780266;0.608815;2.600004;0.181228;-0.633460;-0.714672;1.245900;0.078431;0.078431;0.000000;658.508765;0.265223;9.332633;9.242800;1.406815;1.979129;9.438070;0.365584;0.473411;0.134488;1.763075;0.117647;0.117647;0.000000;8984.936803;0.083293;1.583259;1.917500;1.231797;1.517325;2.005999;0.201799;-0.673650;-0.639772;1.495335;0.049020;0.049020;0.000000;333.071016;0.887385;9.838911;7.655150;13.334566;177.810643;16.571506;2.115650;0.427010;-0.057756;12.729050;0.068627;0.068627;0.000000;18942.790120;1.459764;74.394730;76.506500;46.028062;2118.582533;87.482332;5.587935;0.207054;-1.128372;77.810000;0.019608;0.019608;0.000000;672576.680755;0.604932;0.000000;0.000000;0.245280;0.242671;-0.318672;0.717634;0.000000;0.613774;-0.106484;0.000000;0.000000;-0.095621;0.611763;-0.361508;-0.063036;9.893777;1.950363;13.812796;2.050232;0.563335;0.000000;9.955867;2.011719;1.639780;99.837194;7931.797213
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;1.972834;1.810800;0.791162;0.625938;2.125561;0.299399;0.404101;-0.769738;1.050900;0.147059;0.147059;0.000000;428.915325;0.450427;9.521060;9.446550;1.995110;3.980463;9.727849;0.507875;0.600947;0.032645;2.554975;0.117647;0.117647;0.000000;9449.406960;0.148062;1.842764;1.955550;1.547184;2.393778;2.406150;0.244506;-0.051925;-0.560508;2.032325;0.088235;0.088235;0.000000;468.454613;0.962796;2.333752;3.756750;14.243677;202.882343;14.433598;2.903210;-0.334674;-0.223574;20.303025;0.078431;0.078431;1.505882;10904.424498;2.024186;31.662555;23.592500;59.653910;3558.588985;67.535964;8.972174;0.430135;-0.121035;66.243100;0.088235;0.088235;0.000000;283769.800277;1.692909;0.000000;0.000000;0.222931;0.219490;-0.467766;0.559907;0.000000;0.392070;0.004878;0.000000;0.000000;-0.189567;0.496234;-0.096738;0.120534;9.965278;3.842294;13.493893;4.056750;0.595258;0.000000;9.839050;2.011719;1.185163;103.149053;4775.224696
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.016071;2.375000;1.800222;3.240798;3.512475;0.394167;1.185433;0.670061;2.281000;0.107843;0.107843;0.000000;1093.147877;0.744912;9.357015;8.323500;2.504090;6.270468;9.686289;0.634796;0.402985;-1.066827;4.194300;0.068627;0.068627;0.000000;9250.313623;0.220285;2.587134;2.392950;0.978514;0.957490;2.765999;0.297228;0.796444;0.238688;1.230975;0.088235;0.088235;0.000000;731.553269;0.385973;1.899118;0.112833;18.387380;338.095730;18.485193;3.968936;1.149835;2.550417;20.068075;0.078431;0.078431;2.007843;17618.873936;2.057909;8.515218;3.867250;39.419420;1553.890699;40.328645;10.847608;0.267886;1.846237;41.159500;0.098039;0.098039;1.003922;86663.999750;2.190961;0.000000;0.000000;0.099701;0.384377;0.277860;0.652653;0.000000;0.275193;0.081458;0.000000;0.000000;0.146661;0.465995;-0.055541;0.273691;10.196842;6.186085;14.373086;6.398466;3.206972;0.000000;9.872280;2.011719;2.469332;110.161676;1975.752758
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;4.165345;3.888700;1.473684;2.171746;4.418353;0.329877;0.688223;0.032025;1.720525;0.058824;0.058824;0.000000;1880.510566;0.322519;9.102584;9.149300;2.132794;4.548809;9.349110;0.545827;0.180475;-0.943651;3.435100;0.088235;0.088235;0.000000;8683.415541;0.167357;1.521127;1.567500;1.366806;1.868159;2.044991;0.299486;-0.327557;-0.347641;2.094450;0.088235;0.088235;0.000000;331.286540;1.105668;26.286902;21.481500;31.393907;985.577418;40.946046;3.376775;0.319216;-1.342569;64.856450;0.058824;0.058824;0.000000;120746.661023;1.151722;69.947441;63.242000;60.803340;3697.046197;92.680584;10.232610;0.485523;-0.810313;95.444250;0.039216;0.039216;0.000000;687599.791839;0.921479;0.000000;0.000000;0.259906;-0.328718;-0.580520;0.715199;0.000000;0.314275;0.312519;0.000000;0.000000;0.228086;0.296263;-0.261298;0.063092;10.309432;4.643299;15.267929;4.850025;1.937071;0.000000;9.886807;2.011719;2.125808;110.927696;10270.451356
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.851924;3.158000;1.792429;3.212803;3.368423;0.281168;-0.305967;-0.432223;2.588325;0.068627;0.068627;0.000000;993.487979;0.698030;9.633047;9.367300;1.767888;3.125429;9.793928;0.501260;0.258644;0.138429;2.148125;0.127451;0.127451;0.000000;9624.555641;0.120970;1.339666;1.423300;1.231716;1.517123;1.819843;0.248370;-0.419496;-0.261975;1.729750;0.098039;0.098039;0.000000;260.433729;0.964097;25.902494;17.002000;28.708972;824.205075;38.667095;2.209053;0.632641;-1.116641;57.780825;0.029412;0.029412;0.000000;110474.954630;1.107281;66.746421;54.630000;60.421706;3650.782573;90.032590;8.967364;0.601622;-0.614246;91.438750;0.029412;0.029412;0.000000;640616.508319;0.949972;0.000000;0.000000;0.178793;-0.366228;-0.673222;0.715448;0.000000;0.790160;0.035157;0.000000;0.000000;-0.341848;0.726280;0.022962;-0.299710;10.402390;3.057575;14.591138;3.774362;2.626625;0.000000;10.209826;2.011719;0.911103;111.267301;9604.323437
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;2.131635;2.215800;1.265722;1.602052;2.479097;0.267082;-0.635581;0.192030;1.610575;0.117647;0.117647;0.000000;545.194324;0.689960;9.499102;9.090600;1.821758;3.318802;9.672215;0.412671;0.422454;-0.356248;2.438000;0.049020;0.049020;0.000000;9373.022638;0.117788;2.225986;2.294650;0.715133;0.511416;2.338039;0.165880;-0.025724;-1.174175;1.291350;0.088235;0.088235;0.000000;531.495490;0.262003;2.220052;1.068450;8.565033;73.359784;8.848074;2.235145;0.507256;-0.649161;14.014575;0.117647;0.117647;1.505882;4244.388131;2.241539;17.269978;16.888000;24.148284;583.139632;29.688243;7.745114;-0.625978;0.743894;27.932925;0.127451;0.127451;0.000000;60166.864866;1.815499;0.000000;0.000000;0.202046;-0.210475;-0.393637;0.410237;0.000000;0.341239;-0.040832;0.000000;0.000000;0.226199;0.059421;-0.156654;0.463311;10.030753;3.081646;13.736903;3.471114;1.498462;0.000000;10.177322;2.011719;2.075811;103.697661;965.146604
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.111265;2.954950;0.927524;0.860301;3.246578;0.325575;0.499955;-0.721280;1.434000;0.127451;0.127451;0.000000;1031.247155;0.278370;9.299081;9.268600;1.658745;2.751435;9.445864;0.444400;0.481010;0.416767;1.879125;0.147059;0.147059;0.000000;8960.563050;0.108651;1.606217;1.454100;1.135785;1.290008;1.967217;0.225492;0.150827;-0.608503;1.742302;0.039216;0.039216;0.000000;328.945277;0.835243;11.599123;6.580450;19.521554;381.091058;22.707503;3.432067;0.565502;-0.514632;27.017925;0.049020;0.049020;0.000000;33158.918739;1.515147;57.490690;34.210500;62.271487;3877.738061;84.752095;11.787176;0.433497;-0.777065;104.603250;0.029412;0.029412;0.000000;534893.792769;1.216015;0.000000;0.000000;0.170524;-0.439032;-0.756984;0.737885;0.000000;0.179547;-0.088894;0.000000;0.000000;0.216936;0.046387;0.082756;0.098257;10.059159;2.577941;14.410346;2.814753;0.832743;0.000000;9.747504;2.011719;1.864748;103.764618;7702.418204
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.898550;3.845200;0.971880;0.944550;4.017865;0.391387;-0.027016;-0.442096;1.297450;0.117647;0.117647;0.000000;1598.471853;0.213483;8.978232;8.728600;1.425695;2.032605;9.090724;0.437261;1.211032;2.103987;1.674350;0.088235;0.088235;0.000000;8325.774888;0.095580;1.123508;0.959345;0.902519;0.814540;1.441114;0.254603;1.053666;2.403419;1.083810;0.068627;0.068627;0.000000;170.293147;1.115924;20.844526;25.879500;27.294835;745.008017;34.343883;3.796572;-0.815198;-0.145216;39.342925;0.058824;0.058824;0.000000;82317.432795;1.241558;70.165827;96.598000;77.504687;6006.976551;104.547692;13.998386;-0.900269;0.057799;97.264250;0.039216;0.039216;0.000000;808554.885836;1.300277;0.000000;0.000000;0.092891;-0.213639;-0.464682;0.763983;0.000000;0.044257;0.138154;0.000000;0.000000;0.414088;-0.152241;0.298309;0.118811;10.044868;1.885137;14.876782;2.067897;0.938735;0.000000;10.153591;2.011719;1.089796;102.784503;12111.798987
2.000000;2.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;408.000000;-0.000000;3.558107;3.741850;1.499483;2.248450;3.861163;0.372415;-0.179499;-0.987942;2.323875;0.049020;0.049020;0.000000;1406.110028;0.422498;8.923503;8.457700;1.752421;3.070978;9.093948;0.483653;1.132522;0.480819;1.622325;0.127451;0.127451;0.000000;8278.768235;0.132670;1.770895;1.673400;0.983182;0.966646;2.025516;0.272075;0.683670;-0.138513;1.236537;0.117647;0.117647;0.000000;369.186411;0.640577;12.319736;17.980500;27.694443;766.982180;30.311022;3.490891;-0.389679;-0.742681;43.383050;0.049020;0.049020;1.003922;54597.816201;1.466395;30.017254;46.430000;72.440051;5247.561007;78.412987;13.089057;-0.488777;-0.797886;119.183500;0.029412;0.029412;1.003922;359542.982247;1.588153;0.000000;0.000000;-0.069989;0.050916;0.221737;0.836399;0.000000;0.249515;-0.133218;0.000000;0.000000;-0.043551;0.203844;-0.167627;-0.054905;9.934189;2.920347;14.481610;3.141021;2.231075;0.000000;9.666332;2.011719;1.597190;101.608460;7071.457332
