Right Upper Leg_Ax_Mean;Right Upper Leg_Ax_Median;Right Upper Leg_Ax_Std;Right Upper Leg_Ax_Var;Right Upper Leg_Ax_RMS;Right Upper Leg_Ax_AvgDeriv;Right Upper Leg_Ax_Skew;Right Upper Leg_Ax_Kurt;Right Upper Leg_Ax_IQR;Right Upper Leg_Ax_ZCR;Right Upper Leg_Ax_MCR;Right Upper Leg_Ax_DomFreq;Right Upper Leg_Ax_Energy;Right Upper Leg_Ax_SpecEnt;Right Upper Leg_Ay_Mean;Right Upper Leg_Ay_Median;Right Upper Leg_Ay_Std;Right Upper Leg_Ay_Var;Right Upper Leg_Ay_RMS;Right Upper Leg_Ay_AvgDeriv;Right Upper Leg_Ay_Skew;Right Upper Leg_Ay_Kurt;Right Upper Leg_Ay_IQR;Right Upper Leg_Ay_ZCR;Right Upper Leg_Ay_MCR;Right Upper Leg_Ay_DomFreq;Right Upper Leg_Ay_Energy;Right Upper Leg_Ay_SpecEnt;Right Upper Leg_Az_Mean;Right Upper Leg_Az_Median;Right Upper Leg_Az_Std;Right Upper Leg_Az_Var;Right Upper Leg_Az_RMS;Right Upper Leg_Az_AvgDeriv;Right Upper Leg_Az_Skew;Right Upper Leg_Az_Kurt;Right Upper Leg_Az_IQR;Right Upper Leg_Az_ZCR;Right Upper Leg_Az_MCR;Right Upper Leg_Az_DomFreq;Right Upper Leg_Az_Energy;Right Upper Leg_Az_SpecEnt;Right Upper Leg_Gx_Mean;Right Upper Leg_Gx_Median;Right Upper Leg_Gx_Std;Right Upper Leg_Gx_Var;Right Upper Leg_Gx_RMS;Right Upper Leg_Gx_AvgDeriv;Right Upper Leg_Gx_Skew;Right Upper Leg_Gx_Kurt;Right Upper Leg_Gx_IQR;Right Upper Leg_Gx_ZCR;Right Upper Leg_Gx_MCR;Right Upper Leg_Gx_DomFreq;Right Upper Leg_Gx_Energy;Right Upper Leg_Gx_SpecEnt;Right Upper Leg_Gy_Mean;Right Upper Leg_Gy_Median;Right Upper Leg_Gy_Std;Right Upper Leg_Gy_Var;Right Upper Leg_Gy_RMS;Right Upper Leg_Gy_AvgDeriv;Right Upper Leg_Gy_Skew;Right Upper Leg_Gy_Kurt;Right Upper Leg_Gy_IQR;Right Upper Leg_Gy_ZCR;Right Upper Leg_Gy_MCR;Right Upper Leg_Gy_DomFreq;Right Upper Leg_Gy_Energy;Right Upper Leg_Gy_SpecEnt;Right Upper Leg_Gz_Mean;Right Upper Leg_Gz_Median;Right Upper Leg_Gz_Std;Right Upper Leg_Gz_Var;Right Upper Leg_Gz_RMS;Right Upper Leg_Gz_AvgDeriv;Right Upper Leg_Gz_Skew;Right Upper Leg_Gz_Kurt;Right Upper Leg_Gz_IQR;Right Upper Leg_Gz_ZCR;Right Upper Leg_Gz_MCR;Right Upper Leg_Gz_DomFreq;Right Upper Leg_Gz_Energy;Right Upper Leg_Gz_SpecEnt;Right Upper Leg_Corr_AxAy;Right Upper Leg_Corr_AxAz;Right Upper Leg_Corr_AyAz;Right Upper Leg_Corr_GxGy;Right Upper Leg_Corr_GxGz;Right Upper Leg_Corr_GyGz;Right Upper Leg_Corr_AxGx;Right Upper Leg_Corr_AyGy;Right Upper Leg_Corr_AzGz;Right Upper Leg_Corr_AxGy;Right Upper Leg_Corr_AxGz;Right Upper Leg_Corr_AyGx;Right Upper Leg_Corr_AyGz;Right Upper Leg_Corr_AzGx;Right Upper Leg_Corr_AzGy;Right Upper Leg_AI;Right Upper Leg_VI;Right Upper Leg_SMA;Right Upper Leg_EVA1;Right Upper Leg_EVA2;Right Upper Leg_CAGH;Right Upper Leg_AVH;Right Upper Leg_AVG;Right Upper Leg_ARATG;Right Upper Leg_AAE;Right Upper Leg_ARE
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.799948;0.821235;1.673931;2.802046;1.855253;0.952587;0.311323;0.914858;1.907888;0.235294;0.235294;0.000000;208.178139;2.465059;9.114475;9.486650;3.675849;13.511864;9.827794;1.209436;0.111358;-0.499392;6.106325;0.098039;0.098039;0.000000;9162.645597;0.430735;2.923342;2.462450;2.967916;8.808526;4.165868;0.910340;0.657617;-0.075167;4.186710;0.137255;0.137255;0.000000;1320.964764;1.299369;-15.482912;25.976000;120.010425;14402.502067;121.005052;22.160495;-0.388575;-1.095197;213.274750;0.029412;0.029412;1.003922;759006.787292;1.631825;23.942982;15.595000;60.982820;3718.904278;65.514660;22.533584;0.622577;0.801656;69.908250;0.137255;0.137255;1.003922;248138.917316;2.291517;0.000000;0.000000;0.121282;0.253302;0.023620;-0.571989;0.000000;0.136273;0.033343;0.000000;0.000000;-0.265434;-0.298101;-0.587460;-0.126092;10.248903;10.987482;14.527835;13.697906;2.777527;0.000000;9.399416;4.023438;2.787209;116.027490;18951.747725
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;1.029088;1.106700;1.276584;1.629667;1.639722;0.713960;-0.269333;-0.000399;1.783210;0.186275;0.186275;0.000000;191.142565;1.964762;9.436720;9.525650;3.394519;11.522757;10.028681;1.052422;0.191357;0.119132;4.077150;0.078431;0.078431;0.000000;9670.967052;0.372141;1.837828;1.310000;2.268348;5.145402;2.919420;0.770505;1.070990;1.922684;2.810558;0.088235;0.088235;0.000000;607.422798;1.684391;-7.888941;28.411000;97.285823;9464.531372;97.605157;19.542822;-0.534418;-0.334244;150.362000;0.039216;0.039216;1.003922;489098.513122;1.433193;43.398768;36.677000;59.435269;3532.551162;73.593506;15.969495;0.396327;-0.607534;78.920775;0.127451;0.127451;0.000000;372275.614858;1.796760;0.000000;0.000000;-0.042357;0.171653;-0.004547;-0.345343;0.000000;0.083424;-0.065813;0.000000;0.000000;-0.157699;-0.004904;-0.588501;0.011497;10.489809;9.227023;14.792822;11.640281;1.642365;0.000000;9.865672;4.023438;1.894935;119.263123;14951.293975
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.979655;1.123150;1.682297;2.830122;1.946753;0.766879;-0.576662;3.723532;1.943133;0.205882;0.205882;0.000000;242.238604;2.355713;9.874838;9.750900;2.130163;4.537596;10.101981;0.748231;0.634549;-0.012968;2.405850;0.166667;0.166667;0.000000;10177.707022;0.165474;0.683668;0.510065;1.339388;1.793961;1.503783;0.560906;0.325100;-0.725705;2.093500;0.156863;0.156863;0.000000;139.187069;2.186630;-4.741680;21.100000;78.370116;6141.875048;78.513429;16.607545;-0.672227;-0.383841;114.289500;0.049020;0.049020;1.003922;315618.722571;1.776416;83.037861;95.477500;65.101010;4238.141511;105.515060;18.297218;-0.263384;-0.639737;84.662500;0.088235;0.088235;0.000000;919474.114596;1.088645;0.000000;0.000000;0.030549;0.013488;0.163447;-0.093241;0.000000;0.077580;-0.071002;0.000000;0.000000;0.138520;-0.082156;-0.357132;-0.067730;10.861087;3.876659;15.400707;4.589582;2.851083;0.000000;9.882779;4.023438;0.742368;121.839872;17300.047779
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.685488;0.630785;1.955950;3.825741;2.072592;0.988679;0.238303;1.993750;2.024423;0.215686;0.215686;0.000000;243.164934;2.804678;9.713744;9.666900;2.720549;7.401389;10.087528;1.216800;1.089167;5.449501;2.515850;0.156863;0.156863;0.000000;10002.009231;0.262677;1.090732;0.975080;1.871245;3.501558;2.165930;0.930941;-0.513773;0.784565;2.807608;0.176471;0.176471;0.000000;300.324112;2.423320;-3.258276;18.532500;76.176751;5802.897431;76.246402;21.045156;-0.780997;-0.103527;85.562250;0.127451;0.127451;1.003922;297052.426525;1.934055;48.735525;55.475500;77.509015;6007.647429;91.557626;23.557450;0.117477;-0.857661;127.232000;0.078431;0.078431;0.000000;548656.726837;1.890599;0.000000;0.000000;0.132100;-0.031947;-0.315680;-0.060301;0.000000;-0.039157;0.257085;0.000000;0.000000;-0.163591;-0.122442;-0.392963;-0.103152;10.750498;6.480641;15.229892;7.609217;3.729073;0.000000;9.978380;4.023438;0.667260;122.053850;14201.003921
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.758789;0.512180;1.808670;3.271287;1.961389;0.978481;0.366929;0.382342;2.682545;0.205882;0.205882;0.000000;225.564744;2.621785;9.296083;8.931750;3.126934;9.777715;9.807899;1.436457;1.000374;3.629954;2.841775;0.176471;0.176471;0.000000;9313.452222;0.355640;2.054825;2.297100;2.176110;4.735455;2.992952;1.173265;-0.588862;1.436468;2.792700;0.196078;0.196078;0.000000;672.310436;1.640388;11.931230;18.229500;66.949144;4482.187821;68.003986;18.725601;-0.569529;-0.072832;90.972000;0.137255;0.137255;1.003922;243149.084879;1.757735;-2.625039;-11.617500;50.690558;2569.532651;50.758482;23.517352;0.403313;0.408702;61.494750;0.156863;0.156863;2.007843;131788.437616;2.616044;0.000000;0.000000;-0.029343;0.038622;-0.079762;-0.359699;0.000000;-0.341309;0.066951;0.000000;0.000000;-0.313443;-0.016104;-0.312615;-0.141005;10.382821;8.238953;14.820607;9.878796;3.299404;0.000000;9.138482;4.023438;2.201674;116.041928;7209.923300
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.895971;1.045700;1.932654;3.735150;2.130238;1.145906;-0.015589;-0.345998;2.875272;0.225490;0.225490;0.000000;272.879824;2.601855;9.891156;9.502250;2.877215;8.278365;10.301132;1.429994;0.556265;1.211533;3.302300;0.215686;0.215686;0.000000;10401.453068;0.277074;1.811313;1.617050;2.094148;4.385457;2.768811;1.061845;0.178722;-0.010233;2.735467;0.166667;0.166667;0.000000;558.750504;1.645469;14.519944;24.245500;67.489808;4554.874146;69.034071;18.386743;-0.647194;-0.077371;91.857250;0.088235;0.088235;1.003922;253900.885261;2.279925;61.246325;57.030500;82.638410;6829.106812;102.860192;23.376289;0.066012;-0.994418;130.515000;0.078431;0.078431;0.000000;730957.306957;1.290420;0.000000;0.000000;0.080908;-0.105054;-0.056138;-0.192018;0.000000;-0.318911;-0.041371;0.000000;0.000000;-0.043971;0.062094;-0.187557;-0.339797;10.940227;6.962686;15.642976;8.404890;3.727571;0.000000;9.840852;4.023438;2.358671;126.651245;15353.588423
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.717501;0.781410;1.789502;3.202319;1.927985;1.018387;0.149071;-0.173389;2.308948;0.215686;0.215686;0.000000;215.885870;2.734289;9.910170;9.696700;3.022715;9.136806;10.360901;1.158264;0.272411;0.275565;3.735325;0.176471;0.176471;0.000000;10483.671609;0.297608;1.189033;0.752075;2.400789;5.763789;2.679102;0.826561;0.558520;-0.330003;3.807040;0.137255;0.137255;0.501961;438.345828;2.013691;-18.327394;12.961000;87.338269;7627.973207;89.240499;19.801935;-0.753355;-0.560327;132.969250;0.049020;0.049020;0.501961;423331.553388;1.882398;89.708905;89.270500;60.662770;3679.971713;108.294318;21.406416;0.215572;-0.680135;87.458750;0.127451;0.127451;0.000000;1008621.945039;0.873154;0.000000;0.000000;0.134025;-0.043445;0.121874;0.172836;0.000000;-0.017952;-0.092454;0.000000;0.000000;0.130086;0.008829;-0.544673;-0.165516;10.925371;7.701655;15.486351;9.315412;3.145882;0.000000;10.522305;4.023438;1.142930;127.065394;19698.703429
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.859095;0.915020;1.313402;1.725026;1.569417;0.676270;-0.398365;-0.177033;1.726193;0.245098;0.245098;0.000000;163.270895;2.200339;9.944065;10.304000;2.865876;8.213245;10.348800;0.811051;-0.241611;-0.263996;3.625200;0.107843;0.107843;0.000000;10505.187068;0.257023;1.245884;0.275130;2.630688;6.920519;2.910798;0.719559;0.996044;0.368213;3.734207;0.049020;0.049020;0.000000;511.276052;1.896204;-17.822536;23.442000;106.257977;11290.757570;107.742287;18.672287;-0.508698;-0.773477;168.087250;0.029412;0.029412;1.003922;608264.693207;1.581007;24.012946;28.966000;56.122878;3149.777471;61.044238;18.708864;0.049459;-0.427512;70.424500;0.088235;0.088235;0.501961;219481.049427;2.299382;0.000000;0.000000;-0.034327;0.126094;-0.112932;-0.450851;0.000000;0.251057;0.039431;0.000000;0.000000;0.016139;-0.469166;-0.578469;-0.105704;10.903406;6.676474;15.257460;8.297162;1.739508;0.000000;10.007045;4.023438;0.930141;125.560738;15343.272138
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;1.282953;1.235050;1.152445;1.328130;1.724558;0.592390;-0.053697;-0.386676;1.662355;0.166667;0.166667;0.000000;235.688476;1.431522;9.339051;9.714300;3.261209;10.635485;9.892086;1.030740;-0.112778;0.232608;3.617950;0.127451;0.127451;0.000000;9438.735482;0.367894;2.026576;1.087800;2.590294;6.709621;3.288865;0.740522;1.174906;0.868573;3.412857;0.068627;0.068627;0.000000;761.159540;1.657137;27.166653;47.189500;90.322857;8158.218430;94.319910;16.090781;-1.273781;1.160173;82.697625;0.049020;0.049020;1.003922;491349.160128;1.595811;28.917475;26.621000;61.775073;3816.159653;68.208357;17.445212;-0.045779;-1.125646;107.168000;0.088235;0.088235;0.000000;279926.146600;2.174945;0.000000;0.000000;-0.094099;0.146874;-0.030526;-0.291691;0.000000;0.163783;0.064580;0.000000;0.000000;-0.110367;-0.319215;-0.338715;-0.053756;10.416051;8.333333;14.748994;10.754339;1.327728;0.000000;9.602253;4.023438;2.226646;116.827457;13559.442091
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.969673;0.821655;1.488154;2.214601;1.776194;0.770452;-0.833954;3.396653;1.871639;0.196078;0.196078;0.000000;208.994672;2.261755;9.085429;9.488450;3.134440;9.824714;9.610918;1.209315;0.059128;0.774866;2.878650;0.186275;0.186275;0.000000;8920.674393;0.371548;1.715195;1.140150;2.426035;5.885644;2.971117;0.884347;0.900354;1.711655;2.847398;0.137255;0.137255;0.000000;600.270767;1.829280;18.830225;33.189500;67.709822;4584.619961;70.279423;16.417378;-0.992943;0.565808;67.504200;0.117647;0.117647;1.003922;269991.893264;2.032054;80.309446;90.594000;57.866718;3348.557107;98.985677;19.365243;-0.270890;-0.865537;87.614500;0.098039;0.098039;0.000000;828646.064475;0.946598;0.000000;0.000000;-0.010922;0.329909;-0.308412;-0.544447;0.000000;0.128152;0.265635;0.000000;0.000000;-0.145465;-0.310499;-0.436584;-0.019558;10.179249;7.907492;14.471519;9.922333;2.236183;0.000000;8.581592;4.023438;2.387189;111.524608;14746.189013
