Left Lower Leg_Ax_Mean;Left Lower Leg_Ax_Median;Left Lower Leg_Ax_Std;Left Lower Leg_Ax_Var;Left Lower Leg_Ax_RMS;Left Lower Leg_Ax_AvgDeriv;Left Lower Leg_Ax_Skew;Left Lower Leg_Ax_Kurt;Left Lower Leg_Ax_IQR;Left Lower Leg_Ax_ZCR;Left Lower Leg_Ax_MCR;Left Lower Leg_Ax_DomFreq;Left Lower Leg_Ax_Energy;Left Lower Leg_Ax_SpecEnt;Left Lower Leg_Ay_Mean;Left Lower Leg_Ay_Median;Left Lower Leg_Ay_Std;Left Lower Leg_Ay_Var;Left Lower Leg_Ay_RMS;Left Lower Leg_Ay_AvgDeriv;Left Lower Leg_Ay_Skew;Left Lower Leg_Ay_Kurt;Left Lower Leg_Ay_IQR;Left Lower Leg_Ay_ZCR;Left Lower Leg_Ay_MCR;Left Lower Leg_Ay_DomFreq;Left Lower Leg_Ay_Energy;Left Lower Leg_Ay_SpecEnt;Left Lower Leg_Az_Mean;Left Lower Leg_Az_Median;Left Lower Leg_Az_Std;Left Lower Leg_Az_Var;Left Lower Leg_Az_RMS;Left Lower Leg_Az_AvgDeriv;Left Lower Leg_Az_Skew;Left Lower Leg_Az_Kurt;Left Lower Leg_Az_IQR;Left Lower Leg_Az_ZCR;Left Lower Leg_Az_MCR;Left Lower Leg_Az_DomFreq;Left Lower Leg_Az_Energy;Left Lower Leg_Az_SpecEnt;Left Lower Leg_Gx_Mean;Left Lower Leg_Gx_Median;Left Lower Leg_Gx_Std;Left Lower Leg_Gx_Var;Left Lower Leg_Gx_RMS;Left Lower Leg_Gx_AvgDeriv;Left Lower Leg_Gx_Skew;Left Lower Leg_Gx_Kurt;Left Lower Leg_Gx_IQR;Left Lower Leg_Gx_ZCR;Left Lower Leg_Gx_MCR;Left Lower Leg_Gx_DomFreq;Left Lower Leg_Gx_Energy;Left Lower Leg_Gx_SpecEnt;Left Lower Leg_Gy_Mean;Left Lower Leg_Gy_Median;Left Lower Leg_Gy_Std;Left Lower Leg_Gy_Var;Left Lower Leg_Gy_RMS;Left Lower Leg_Gy_AvgDeriv;Left Lower Leg_Gy_Skew;Left Lower Leg_Gy_Kurt;Left Lower Leg_Gy_IQR;Left Lower Leg_Gy_ZCR;Left Lower Leg_Gy_MCR;Left Lower Leg_Gy_DomFreq;Left Lower Leg_Gy_Energy;Left Lower Leg_Gy_SpecEnt;Left Lower Leg_Gz_Mean;Left Lower Leg_Gz_Median;Left Lower Leg_Gz_Std;Left Lower Leg_Gz_Var;Left Lower Leg_Gz_RMS;Left Lower Leg_Gz_AvgDeriv;Left Lower Leg_Gz_Skew;Left Lower Leg_Gz_Kurt;Left Lower Leg_Gz_IQR;Left Lower Leg_Gz_ZCR;Left Lower Leg_Gz_MCR;Left Lower Leg_Gz_DomFreq;Left Lower Leg_Gz_Energy;Left Lower Leg_Gz_SpecEnt;Left Lower Leg_Corr_AxAy;Left Lower Leg_Corr_AxAz;Left Lower Leg_Corr_AyAz;Left Lower Leg_Corr_GxGy;Left Lower Leg_Corr_GxGz;Left Lower Leg_Corr_GyGz;Left Lower Leg_Corr_AxGx;Left Lower Leg_Corr_AyGy;Left Lower Leg_Corr_AzGz;Left Lower Leg_Corr_AxGy;Left Lower Leg_Corr_AxGz;Left Lower Leg_Corr_AyGx;Left Lower Leg_Corr_AyGz;Left Lower Leg_Corr_AzGx;Left Lower Leg_Corr_AzGy;Left Lower Leg_AI;Left Lower Leg_VI;Left Lower Leg_SMA;Left Lower Leg_EVA1;Left Lower Leg_EVA2;Left Lower Leg_CAGH;Left Lower Leg_AVH;Left Lower Leg_AVG;Left Lower Leg_ARATG;Left Lower Leg_AAE;Left Lower Leg_ARE
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.334180;-1.333100;0.011984;0.000144;1.334234;0.010840;-0.013373;-0.358682;0.024075;0.352941;0.352941;0.000000;181.571167;0.000591;9.639098;9.644100;0.012974;0.000168;9.639107;0.011380;-0.062594;0.075780;0.012375;0.343137;0.343137;0.000000;9477.054111;0.000017;-0.501225;-0.495980;0.011964;0.000143;0.501368;0.010591;-0.296712;0.042360;0.012430;0.431373;0.431373;0.000000;25.632429;0.003575;0.455045;0.444995;0.152004;0.023105;0.479762;0.113699;0.167986;-0.178600;0.199158;0.264706;0.264706;0.000000;22.299186;0.372991;-0.324465;-0.332535;0.128483;0.016508;0.348977;0.114498;0.533809;-0.083957;0.165630;0.323529;0.323529;0.000000;11.586295;0.507215;0.000000;0.000000;0.007080;-0.072162;0.140113;0.070936;0.000000;-0.093694;-0.016217;0.000000;0.000000;0.121568;-0.193347;-0.300634;-0.068616;10.940403;0.000133;15.973278;0.000170;0.000145;0.000000;9.788998;5.029297;-0.502616;119.692560;0.603327
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.335400;-1.333200;0.012314;0.000152;1.335457;0.012298;0.150587;-0.480095;0.012550;0.421569;0.421569;0.000000;181.903849;0.000636;9.636799;9.632300;0.012920;0.000167;9.636808;0.011935;0.331002;0.032167;0.012400;0.362745;0.362745;0.000000;9472.533855;0.000016;-0.505818;-0.507325;0.011484;0.000132;0.505948;0.010000;-0.329682;-0.398367;0.012622;0.372549;0.372549;0.000000;26.103601;0.003232;0.454090;0.458910;0.143057;0.020465;0.476092;0.119663;0.062306;0.027262;0.191680;0.382353;0.382353;0.000000;22.084430;0.342055;-0.333316;-0.339405;0.127839;0.016343;0.356991;0.116941;0.071542;0.694277;0.166138;0.372549;0.372549;0.000000;12.167652;0.489569;0.000000;0.000000;-0.189597;-0.017995;0.115192;-0.020822;0.000000;-0.129616;0.070085;0.000000;0.000000;0.051164;-0.229445;-0.157979;0.046913;10.938527;0.000138;15.972199;0.000192;0.000129;0.000000;9.786697;5.029297;-0.507699;119.651507;0.610089
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.333496;-1.333100;0.012598;0.000159;1.333556;0.014541;0.166005;0.233063;0.024100;0.460784;0.460784;0.000000;181.385703;0.000645;9.637403;9.632350;0.010193;0.000104;9.637408;0.010089;0.312138;-0.515139;0.012100;0.421569;0.421569;0.000000;9473.717940;0.000011;-0.506108;-0.507450;0.010705;0.000115;0.506221;0.010332;-0.137137;-0.297932;0.012612;0.401961;0.401961;0.000000;26.132642;0.002833;0.421804;0.429970;0.142585;0.020330;0.445251;0.117310;-0.129072;0.015568;0.197603;0.382353;0.382353;0.000000;19.197517;0.389522;-0.340344;-0.326820;0.125590;0.015773;0.362776;0.121414;-0.555933;0.098877;0.168063;0.392157;0.392157;0.000000;12.631861;0.456842;0.000000;0.000000;-0.093517;0.004534;0.128057;-0.024447;0.000000;0.081562;0.113910;0.000000;0.000000;-0.108212;-0.213074;0.108740;-0.027819;10.938826;0.000086;15.970899;0.000163;0.000102;0.000000;9.785233;5.029297;-0.509169;119.658010;0.586115
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.332770;-1.333100;0.011507;0.000132;1.332819;0.012718;-0.059606;0.805856;0.023975;0.450980;0.450980;0.000000;181.186949;0.000562;9.638729;9.632500;0.011527;0.000133;9.638736;0.010478;0.106685;0.193764;0.012000;0.401961;0.401961;0.000000;9476.327454;0.000013;-0.503877;-0.507210;0.010624;0.000113;0.503989;0.009018;0.057989;-0.332208;0.012430;0.392157;0.392157;0.000000;25.902751;0.002832;0.404334;0.384710;0.151544;0.022966;0.431801;0.125101;0.132272;-0.085564;0.192507;0.362745;0.362745;0.000000;17.856075;0.452470;-0.338021;-0.332950;0.124113;0.015404;0.360087;0.113980;-0.202749;-0.677224;0.195680;0.313725;0.313725;0.000000;12.455934;0.459111;0.000000;0.000000;-0.005889;0.074994;0.268395;0.013208;0.000000;0.132819;-0.003226;0.000000;0.000000;-0.036397;-0.125915;0.061240;-0.214857;10.939906;0.000105;15.971499;0.000135;0.000133;0.000000;9.787941;5.029297;-0.507244;119.681645;0.570119
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.333219;-1.333100;0.010992;0.000121;1.333264;0.011261;-0.694238;0.124716;0.024100;0.450980;0.450980;0.000000;181.308298;0.000501;9.637084;9.632400;0.012097;0.000146;9.637092;0.010361;-0.038719;0.310875;0.012100;0.382353;0.382353;0.000000;9473.093665;0.000015;-0.502639;-0.507200;0.010242;0.000105;0.502743;0.009280;0.189096;-0.562265;0.012430;0.401961;0.401961;0.000000;25.775246;0.002689;0.409442;0.399390;0.135885;0.018465;0.431402;0.127322;-0.135967;-0.288482;0.173873;0.343137;0.343137;0.000000;18.045116;0.379840;-0.326870;-0.310515;0.123009;0.015131;0.349250;0.111399;-0.189171;-0.811743;0.200905;0.333333;0.333333;0.000000;11.670939;0.425861;0.000000;0.000000;0.199811;-0.036229;0.119473;0.016253;0.000000;-0.055017;-0.035513;0.000000;0.000000;0.129062;-0.172620;0.022844;-0.118367;10.938511;0.000110;15.970303;0.000165;0.000105;0.000000;9.786541;5.029297;-0.505341;119.651133;0.560833
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.331415;-1.333000;0.012203;0.000149;1.331471;0.011143;-0.624492;0.110614;0.012400;0.392157;0.392157;0.000000;180.819485;0.000616;9.638315;9.632600;0.010789;0.000116;9.638321;0.008792;0.243342;1.865551;0.012100;0.362745;0.362745;0.000000;9475.511211;0.000012;-0.500069;-0.495740;0.010197;0.000104;0.500173;0.009648;-0.093611;-0.135150;0.012420;0.382353;0.382353;0.000000;25.512422;0.002740;0.399479;0.399785;0.136137;0.018533;0.422039;0.120446;-0.077574;-0.387055;0.169850;0.333333;0.333333;0.000000;17.222784;0.391816;-0.329622;-0.324720;0.119430;0.014263;0.350591;0.120189;-0.175596;-0.722639;0.195563;0.343137;0.343137;0.000000;11.811656;0.430367;0.000000;0.000000;0.114579;-0.081726;0.071816;0.068580;0.000000;0.021205;0.044139;0.000000;0.000000;0.136734;-0.283384;0.072760;-0.032292;10.939376;0.000089;15.969729;0.000156;0.000112;0.000000;9.785150;5.029297;-0.504341;119.670041;0.551204
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.326970;-1.321000;0.011821;0.000140;1.327022;0.009710;-0.551566;0.093902;0.012300;0.372549;0.372549;0.000000;179.613693;0.000575;9.640054;9.644100;0.010891;0.000119;9.640060;0.009950;0.307638;1.082305;0.012100;0.401961;0.401961;0.000000;9478.931327;0.000012;-0.496128;-0.495500;0.010416;0.000108;0.496237;0.010223;-0.193569;0.317214;0.001325;0.333333;0.333333;0.000000;25.112145;0.002872;0.413093;0.406225;0.169366;0.028685;0.446465;0.130019;0.274584;-0.640026;0.226890;0.303922;0.303922;0.000000;18.870793;0.498518;-0.334119;-0.332720;0.104567;0.010934;0.350100;0.108380;0.006678;-0.767179;0.159790;0.421569;0.421569;0.000000;11.944576;0.349014;0.000000;0.000000;-0.125231;-0.088562;0.204396;-0.150056;0.000000;0.004855;0.088303;0.000000;0.000000;0.076797;-0.129130;0.008084;-0.033037;10.940368;0.000098;15.967024;0.000150;0.000111;0.000000;9.788388;5.029297;-0.499774;119.691746;0.568152
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.323966;-1.320900;0.013213;0.000175;1.324032;0.010907;-0.133634;0.359973;0.012600;0.333333;0.333333;0.000000;178.803199;0.000705;9.639382;9.644150;0.011338;0.000129;9.639389;0.010448;0.078479;-0.065822;0.012100;0.421569;0.421569;0.000000;9477.611156;0.000013;-0.495338;-0.495490;0.012073;0.000146;0.495485;0.011528;-0.218075;-0.356846;0.024005;0.382353;0.382353;0.000000;25.034139;0.003759;0.429061;0.422590;0.177160;0.031386;0.464197;0.136138;0.109298;-0.756920;0.228743;0.303922;0.303922;0.000000;20.402623;0.506890;-0.335419;-0.332720;0.131312;0.017243;0.360207;0.118414;-0.203119;0.837295;0.183412;0.450980;0.450980;0.000000;12.355220;0.482617;0.000000;0.000000;-0.187938;-0.158291;0.169103;-0.133267;0.000000;-0.216576;0.183760;0.000000;0.000000;0.003932;-0.169612;-0.026161;0.060587;10.939414;0.000108;15.963348;0.000190;0.000116;0.000000;9.787182;5.029297;-0.497894;119.670880;0.590733
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.323855;-1.320900;0.014673;0.000215;1.323936;0.012974;-0.239929;0.062283;0.024100;0.352941;0.352941;0.000000;178.775381;0.000870;9.640449;9.644200;0.010125;0.000103;9.640454;0.009383;0.282542;-0.017558;0.012000;0.431373;0.431373;0.000000;9479.707543;0.000011;-0.495003;-0.495490;0.011596;0.000134;0.495139;0.010687;-0.234708;-0.430608;0.023828;0.392157;0.392157;0.000000;24.999704;0.003496;0.425767;0.428975;0.156041;0.024349;0.453461;0.129043;0.018741;-0.569076;0.208452;0.343137;0.343137;0.000000;19.733462;0.430328;-0.334127;-0.323100;0.137511;0.018909;0.361317;0.120076;-0.234610;0.376237;0.205063;0.411765;0.411765;0.000000;12.354223;0.516169;0.000000;0.000000;-0.245647;-0.124421;0.140887;0.001787;0.000000;-0.205525;0.188071;0.000000;0.000000;0.116765;-0.210513;-0.026254;0.051818;10.940342;0.000091;15.964304;0.000228;0.000093;0.000000;9.787364;5.029297;-0.498342;119.691167;0.581339
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.322172;-1.320850;0.013469;0.000181;1.322240;0.013450;-0.360416;0.110260;0.024300;0.401961;0.401961;0.000000;178.319294;0.000741;9.640112;9.644400;0.009350;0.000087;9.640116;0.010437;0.225887;-0.647486;0.012200;0.519608;0.519608;0.000000;9479.043458;0.000009;-0.494551;-0.495500;0.009466;0.000090;0.494642;0.008400;-0.040593;0.217900;0.011957;0.343137;0.343137;0.000000;24.951873;0.002414;0.420297;0.428970;0.130688;0.017079;0.440147;0.116726;-0.026307;-0.417173;0.178627;0.382353;0.382353;0.000000;18.894395;0.338207;-0.323935;-0.310500;0.115483;0.013336;0.343904;0.110479;-0.029430;0.056952;0.142002;0.382353;0.382353;0.000000;11.383942;0.430194;0.000000;0.000000;-0.080882;-0.045282;0.186843;0.023618;0.000000;-0.057806;0.069102;0.000000;0.000000;0.231147;-0.152680;-0.048778;-0.074578;10.939840;0.000073;15.962283;0.000184;0.000087;0.000000;9.788051;5.029297;-0.497523;119.680161;0.556670
