Left Lower Leg_Ax_Mean;Left Lower Leg_Ax_Median;Left Lower Leg_Ax_Std;Left Lower Leg_Ax_Var;Left Lower Leg_Ax_RMS;Left Lower Leg_Ax_AvgDeriv;Left Lower Leg_Ax_Skew;Left Lower Leg_Ax_Kurt;Left Lower Leg_Ax_IQR;Left Lower Leg_Ax_ZCR;Left Lower Leg_Ax_MCR;Left Lower Leg_Ax_DomFreq;Left Lower Leg_Ax_Energy;Left Lower Leg_Ax_SpecEnt;Left Lower Leg_Ay_Mean;Left Lower Leg_Ay_Median;Left Lower Leg_Ay_Std;Left Lower Leg_Ay_Var;Left Lower Leg_Ay_RMS;Left Lower Leg_Ay_AvgDeriv;Left Lower Leg_Ay_Skew;Left Lower Leg_Ay_Kurt;Left Lower Leg_Ay_IQR;Left Lower Leg_Ay_ZCR;Left Lower Leg_Ay_MCR;Left Lower Leg_Ay_DomFreq;Left Lower Leg_Ay_Energy;Left Lower Leg_Ay_SpecEnt;Left Lower Leg_Az_Mean;Left Lower Leg_Az_Median;Left Lower Leg_Az_Std;Left Lower Leg_Az_Var;Left Lower Leg_Az_RMS;Left Lower Leg_Az_AvgDeriv;Left Lower Leg_Az_Skew;Left Lower Leg_Az_Kurt;Left Lower Leg_Az_IQR;Left Lower Leg_Az_ZCR;Left Lower Leg_Az_MCR;Left Lower Leg_Az_DomFreq;Left Lower Leg_Az_Energy;Left Lower Leg_Az_SpecEnt;Left Lower Leg_Gx_Mean;Left Lower Leg_Gx_Median;Left Lower Leg_Gx_Std;Left Lower Leg_Gx_Var;Left Lower Leg_Gx_RMS;Left Lower Leg_Gx_AvgDeriv;Left Lower Leg_Gx_Skew;Left Lower Leg_Gx_Kurt;Left Lower Leg_Gx_IQR;Left Lower Leg_Gx_ZCR;Left Lower Leg_Gx_MCR;Left Lower Leg_Gx_DomFreq;Left Lower Leg_Gx_Energy;Left Lower Leg_Gx_SpecEnt;Left Lower Leg_Gy_Mean;Left Lower Leg_Gy_Median;Left Lower Leg_Gy_Std;Left Lower Leg_Gy_Var;Left Lower Leg_Gy_RMS;Left Lower Leg_Gy_AvgDeriv;Left Lower Leg_Gy_Skew;Left Lower Leg_Gy_Kurt;Left Lower Leg_Gy_IQR;Left Lower Leg_Gy_ZCR;Left Lower Leg_Gy_MCR;Left Lower Leg_Gy_DomFreq;Left Lower Leg_Gy_Energy;Left Lower Leg_Gy_SpecEnt;Left Lower Leg_Gz_Mean;Left Lower Leg_Gz_Median;Left Lower Leg_Gz_Std;Left Lower Leg_Gz_Var;Left Lower Leg_Gz_RMS;Left Lower Leg_Gz_AvgDeriv;Left Lower Leg_Gz_Skew;Left Lower Leg_Gz_Kurt;Left Lower Leg_Gz_IQR;Left Lower Leg_Gz_ZCR;Left Lower Leg_Gz_MCR;Left Lower Leg_Gz_DomFreq;Left Lower Leg_Gz_Energy;Left Lower Leg_Gz_SpecEnt;Left Lower Leg_Corr_AxAy;Left Lower Leg_Corr_AxAz;Left Lower Leg_Corr_AyAz;Left Lower Leg_Corr_GxGy;Left Lower Leg_Corr_GxGz;Left Lower Leg_Corr_GyGz;Left Lower Leg_Corr_AxGx;Left Lower Leg_Corr_AyGy;Left Lower Leg_Corr_AzGz;Left Lower Leg_Corr_AxGy;Left Lower Leg_Corr_AxGz;Left Lower Leg_Corr_AyGx;Left Lower Leg_Corr_AyGz;Left Lower Leg_Corr_AzGx;Left Lower Leg_Corr_AzGy;Left Lower Leg_AI;Left Lower Leg_VI;Left Lower Leg_SMA;Left Lower Leg_EVA1;Left Lower Leg_EVA2;Left Lower Leg_CAGH;Left Lower Leg_AVH;Left Lower Leg_AVG;Left Lower Leg_ARATG;Left Lower Leg_AAE;Left Lower Leg_ARE
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.492906;0.530320;0.958013;0.917790;1.077379;0.454954;0.097223;-1.068186;1.718135;0.156863;0.156863;0.501961;71.588893;1.828883;9.564358;9.560250;0.405075;0.164085;9.572932;0.297810;0.051633;0.371833;0.412825;0.411765;0.411765;0.000000;9339.020384;0.009930;-1.534716;-1.517300;0.566639;0.321080;1.635981;0.333113;0.049857;-0.722014;0.898725;0.245098;0.245098;0.000000;256.622419;0.394519;-3.807387;-4.070000;8.809504;77.607363;9.597060;1.807000;0.224389;-0.877819;13.270850;0.088235;0.088235;1.003922;5436.758840;1.722143;-4.989622;-1.094200;14.284982;204.060712;15.131327;3.616419;-0.275520;-0.390458;19.410450;0.078431;0.078431;0.501961;12947.832822;1.618742;0.000000;0.000000;0.218761;-0.366235;-0.270909;0.584132;0.000000;0.388838;-0.047699;0.000000;0.000000;0.060235;0.604638;0.190217;-0.112113;10.847644;0.130393;15.470046;0.936414;0.156173;0.000000;9.611204;5.029297;-1.738672;117.801772;323.737040
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-0.601461;-0.864180;1.157890;1.340710;1.304786;0.295587;0.188490;0.054317;1.814310;0.049020;0.049020;0.000000;105.275799;2.030969;9.627327;9.588150;0.592005;0.350470;9.645512;0.304683;1.872769;8.230022;0.641125;0.284314;0.284314;0.000000;9471.788895;0.019288;-0.686374;-0.730960;0.953997;0.910111;1.175254;0.315961;0.097392;-0.876519;1.547871;0.147059;0.147059;0.000000;94.473167;1.705978;-3.159133;-1.843800;8.861668;78.529158;9.407937;2.157366;0.107850;-0.752336;12.777600;0.058824;0.058824;0.501961;5022.991767;1.846610;-3.579553;-1.694800;17.535956;307.509761;17.897569;4.092994;0.213405;-0.423859;20.125225;0.088235;0.088235;0.501961;16995.265489;2.017711;0.000000;0.000000;-0.225887;-0.104444;0.069522;0.813753;0.000000;-0.078748;0.264747;0.000000;0.000000;-0.786492;-0.166973;0.083721;0.023820;10.927281;0.332895;15.743339;1.377866;0.330059;0.000000;9.673382;5.029297;-1.123244;119.738370;410.213461
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.462208;-1.476550;0.505453;0.255483;1.547105;0.174598;-0.825582;9.702785;0.113075;0.245098;0.245098;0.000000;231.111054;0.391565;9.647535;9.639700;0.462930;0.214304;9.658636;0.147511;3.969931;24.455901;0.065525;0.235294;0.235294;0.000000;9504.573526;0.012717;-0.095796;-0.211430;0.507236;0.257288;0.516203;0.192659;0.124645;1.977420;0.325033;0.098039;0.098039;3.011765;14.058098;2.951834;0.227795;0.565875;5.320600;28.308782;5.325474;1.332753;-0.224448;2.114865;1.290667;0.088235;0.088235;1.003922;1449.047979;2.264129;1.242870;-0.239355;12.373673;153.107773;12.435936;2.640058;0.555539;1.711720;3.466775;0.078431;0.078431;1.003922;7966.631846;2.309307;0.000000;0.000000;-0.705939;-0.349222;0.024595;0.813274;0.000000;-0.050734;0.483525;0.000000;0.000000;-0.466141;-0.361480;0.077570;0.171178;10.975179;0.228224;16.121879;0.405328;0.069111;0.000000;9.813845;5.029297;-0.051899;120.682777;183.279638
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.471500;-1.464800;0.031121;0.000969;1.471829;0.017240;-1.237791;4.976141;0.024625;0.313725;0.313725;0.000000;220.911246;0.002801;9.639954;9.645300;0.018205;0.000331;9.639971;0.014504;0.235887;1.933537;0.012500;0.401961;0.401961;0.000000;9478.745486;0.000031;-0.231399;-0.243360;0.037387;0.001398;0.234400;0.012852;1.247404;1.313644;0.048703;0.166667;0.166667;0.000000;5.533043;0.101860;0.706592;0.633960;0.331713;0.110033;0.780581;0.145374;0.604072;0.124044;0.484993;0.156863;0.156863;0.000000;56.537804;0.585237;-0.115831;-0.255675;1.050025;1.102551;1.056394;0.364257;2.725380;12.305869;0.264838;0.196078;0.196078;6.525490;57.628871;2.994728;0.000000;0.000000;0.328911;0.073944;0.356810;0.023455;0.000000;-0.269496;-0.020800;0.000000;0.000000;-0.382744;-0.440188;-0.108530;-0.187938;10.958791;0.000231;16.111454;0.001029;0.000284;0.000000;9.810297;5.029297;-0.215897;120.095324;1.780218
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.461997;-1.464700;0.013906;0.000193;1.462063;0.013324;-0.155211;-0.241332;0.012600;0.441176;0.441176;0.000000;218.028344;0.000652;9.638546;9.639300;0.013807;0.000191;9.638556;0.012459;-0.226778;-0.433213;0.012475;0.392157;0.392157;0.000000;9475.969939;0.000019;-0.263125;-0.261660;0.016889;0.000285;0.263666;0.011684;1.010324;2.005141;0.024130;0.372549;0.372549;0.000000;7.076513;0.021307;0.587580;0.565830;0.226913;0.051489;0.629873;0.129192;0.690936;0.634055;0.261232;0.274510;0.274510;0.000000;37.850702;0.445940;-0.292337;-0.296205;0.134226;0.018017;0.321679;0.122071;0.515136;0.071011;0.180407;0.421569;0.421569;0.000000;9.653056;0.646395;0.000000;0.000000;-0.215679;0.313829;0.262128;0.321206;0.000000;0.033278;0.192308;0.000000;0.000000;-0.080385;-0.011561;-0.159627;0.076194;10.956242;0.000161;16.100543;0.000236;0.000152;0.000000;9.806462;5.029297;-0.259334;120.039390;0.569737
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;-1.460863;-1.464600;0.014364;0.000206;1.460933;0.012765;-0.120250;0.446746;0.012550;0.401961;0.401961;0.000000;217.690784;0.000687;9.636108;9.633400;0.013005;0.000169;9.636117;0.011610;-0.057670;-0.380428;0.012300;0.343137;0.343137;0.000000;9471.175223;0.000017;-0.271707;-0.273125;0.014408;0.000208;0.272088;0.013562;0.399795;0.178760;0.024127;0.362745;0.362745;0.000000;7.540695;0.015520;0.492972;0.506765;0.179405;0.032186;0.524602;0.141028;-0.161763;-0.338458;0.222585;0.274510;0.274510;0.000000;26.434061;0.426548;-0.329770;-0.339755;0.129816;0.016852;0.354402;0.127468;0.465615;-0.001436;0.178102;0.421569;0.421569;0.000000;11.952214;0.497147;0.000000;0.000000;-0.393239;-0.203679;0.183121;0.052600;0.000000;0.000497;0.035451;0.000000;0.000000;-0.024839;-0.146424;-0.184074;0.042155;10.953945;0.000152;16.096971;0.000266;0.000113;0.000000;9.804071;5.029297;-0.272486;119.989070;0.474840
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.191884;2.354050;0.961373;0.924237;2.393448;0.441420;0.105266;0.328708;1.283000;0.147059;0.147059;0.000000;537.297134;0.549797;9.070694;9.004300;0.576339;0.332167;9.088986;0.254045;0.733775;1.171611;0.604050;0.225490;0.225490;0.000000;8409.268868;0.020257;-2.623503;-2.627250;0.442858;0.196123;2.660619;0.242403;0.281083;-0.240214;0.629825;0.215686;0.215686;0.000000;712.056802;0.112542;1.651746;-0.087398;9.545676;91.119926;9.687528;2.161738;0.768485;0.574806;9.599075;0.107843;0.107843;0.501961;4925.914439;2.032735;1.023258;1.405250;8.651776;74.853231;8.712077;3.780206;0.009581;0.246057;10.467350;0.156863;0.156863;0.501961;3924.489674;2.704705;0.000000;0.000000;-0.015731;-0.160026;0.261954;0.530299;0.000000;-0.200547;0.193055;0.000000;0.000000;-0.251819;-0.279184;-0.039752;0.028696;10.632070;0.297345;16.264915;0.933518;0.335326;0.000000;9.372656;5.029297;-2.724094;113.338250;176.827369
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.606805;1.406050;0.818045;0.669197;1.803058;0.278095;1.595886;4.540212;0.796500;0.078431;0.078431;0.000000;297.476934;0.680400;9.126019;9.116600;0.523978;0.274553;9.141049;0.211760;0.416529;2.053302;0.360725;0.215686;0.215686;0.000000;8508.993753;0.016905;-2.754709;-2.709000;0.597495;0.357001;2.818762;0.204679;-0.120175;-0.476308;0.939900;0.107843;0.107843;0.000000;792.234013;0.156189;-0.346140;-2.015600;11.523442;132.789725;11.528640;1.960919;0.583001;-0.041928;12.836625;0.049020;0.049020;0.501961;6785.311530;1.342440;0.545637;-1.216250;7.888974;62.235910;7.907821;3.099885;0.661323;0.591277;6.639650;0.156863;0.156863;0.501961;3204.529761;2.635392;0.000000;0.000000;0.090222;-0.155123;0.303976;0.559246;0.000000;-0.251032;0.126805;0.000000;0.000000;0.197432;-0.185358;0.044097;0.021881;10.561902;0.256019;15.735161;0.679614;0.273480;0.000000;9.326672;5.029297;-2.641035;111.809786;203.388589
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.627084;1.679100;0.367950;0.135387;1.668169;0.135828;0.514697;2.999662;0.492000;0.088235;0.088235;0.000000;276.939904;0.180584;9.125924;9.132300;0.179005;0.032043;9.127679;0.097294;-0.463278;4.419881;0.184125;0.225490;0.225490;0.000000;8496.447289;0.002413;-2.878503;-2.801550;0.465507;0.216697;2.915901;0.127554;-0.513750;0.320339;0.606250;0.107843;0.107843;0.000000;856.212307;0.099331;-1.558798;-2.189850;8.159352;66.575019;8.306917;1.253655;0.042873;0.783005;7.986350;0.088235;0.088235;1.003922;3643.463491;2.023197;-1.039139;-1.092200;2.956633;8.741678;3.133925;1.527516;-0.410243;1.016472;2.914197;0.215686;0.215686;0.000000;556.150616;2.858192;0.000000;0.000000;0.569597;-0.261291;0.374571;0.243569;0.000000;-0.285984;0.285929;0.000000;0.000000;0.820158;0.198809;0.691576;-0.135716;10.538494;0.037451;15.753007;0.149031;0.020056;0.000000;9.264113;5.029297;-3.079383;111.097311;87.328835
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.816505;1.808050;0.193819;0.037566;1.826816;0.102801;4.396814;31.506514;0.111025;0.323529;0.323529;0.000000;338.485801;0.055039;9.179324;9.184450;0.073340;0.005379;9.179617;0.056630;0.258673;1.880971;0.069950;0.303922;0.303922;0.000000;8594.792538;0.000464;-2.629771;-2.628450;0.186115;0.034639;2.636348;0.076113;0.203267;0.179016;0.184050;0.137255;0.137255;0.000000;707.174665;0.024046;0.984520;-0.010758;4.587446;21.044659;4.691901;0.945897;0.654724;-0.534983;5.297325;0.107843;0.107843;1.003922;1173.092460;1.942049;0.020498;-0.080764;2.229052;4.968674;2.229146;1.039501;-0.045925;1.541178;2.230218;0.166667;0.166667;2.509804;253.687735;2.889072;0.000000;0.000000;0.420094;0.018237;0.336919;-0.133355;0.000000;-0.024371;0.105806;0.000000;0.000000;0.217362;0.004523;0.553701;0.116725;10.611067;0.007872;15.995828;0.039021;0.004349;0.000000;9.411842;5.029297;-2.652506;112.602615;33.933363
