Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-0.475155;-0.505710;0.235136;0.055289;0.530152;0.212985;-0.252886;0.067596;0.278180;1.988350;22.368932;0.130370;1.161220;-0.151445;-0.142340;0.228119;0.052038;0.273814;0.228549;-0.217365;0.118754;0.301307;17.895146;22.368932;0.144630;1.276320;-0.228014;-0.235080;0.139329;0.019413;0.267213;0.122995;-0.032769;-0.243718;0.184450;5.965049;18.392233;0.094950;0.681747;-0.105284;0.159274;-0.207108;48.940970;0.366496;2.982301;6.542764;26.101922;0.000000;6.652692;43.823617;0.720704;15.598883;0.340484;2.218762;2.250519;5.042354;0.000000;4.232742;21.593198;2.425949;23.485398;0.036114;1.565295;3.183884;6.354736;0.000000;6.285682;40.235567;0.917204;0.617035;0.046705;0.933504;0.061736;0.048388;-0.140577;0.277869;-0.502555;-2.555303;1.491262;41.620778;12.499671;74.276890;0.121420;0.408800;0.090667;-1.039800;-0.867520;-0.591080;0.530152;0.273814;0.267213;37.499012;0.530152;0.273814;0.267213;-0.005703;0.005269;-0.006647;2.971813;2.914024;3.063517;0.121420;0.408800;0.090667;-1.039800;-0.867520;-0.591080;48.940970;15.598883;23.485398
-0.441337;-0.433970;0.260852;0.068044;0.512662;0.230115;-0.035943;0.347349;0.346365;1.988350;20.877670;0.171610;1.463560;-0.167873;-0.141550;0.269583;0.072675;0.317579;0.253261;-0.423291;1.042407;0.317670;16.900971;20.380583;0.150601;1.638470;-0.199637;-0.215820;0.129250;0.016706;0.237825;0.112022;0.198134;-0.246074;0.163820;5.467961;23.363107;0.085270;0.612730;0.207386;0.159760;-0.076652;45.457727;0.290607;3.002254;6.137276;23.566446;0.000000;6.366947;41.056499;0.889641;17.290875;0.134842;2.393404;2.726661;6.645430;0.000000;3.459025;14.908855;2.363588;20.562645;0.134113;1.511622;2.747786;4.965408;0.000000;6.396317;41.447565;1.051472;0.600888;0.059173;0.903115;0.085993;0.057000;-0.165489;0.264860;-0.432509;-2.442413;1.988350;40.237262;11.725761;69.678083;0.320160;0.628170;0.123830;-1.143400;-1.010300;-0.488900;0.512662;0.317579;0.237825;35.177284;0.512662;0.317579;0.237825;0.014727;0.005439;-0.002697;2.886824;2.865192;3.071642;0.320160;0.628170;0.123830;-1.143400;-1.010300;-0.488900;45.457727;17.290875;20.562645
-0.540388;-0.487800;0.411601;0.169416;0.679290;0.266598;-1.228158;3.058813;0.468115;4.015686;16.062745;0.234970;2.507060;-0.146734;-0.112560;0.333684;0.111345;0.364521;0.290686;0.028396;0.749131;0.380208;18.572549;21.082353;0.178395;1.811440;-0.164605;-0.185855;0.194770;0.037935;0.255010;0.103119;0.913569;1.385407;0.193990;4.517647;15.560784;0.097435;1.005570;-0.096277;-0.288625;0.153327;55.119614;0.133438;4.210418;7.592587;38.426466;0.000000;5.799738;35.913438;1.224588;14.966910;0.220068;2.863444;2.692669;7.876357;0.000000;2.190717;6.424955;2.829494;16.789733;0.160932;1.695958;2.518462;4.699844;0.000000;4.322158;22.185533;1.824935;0.711444;0.153188;1.048695;0.178451;0.109843;-0.373497;0.253883;-0.458299;-2.413531;1.505882;59.442637;17.000889;100.043693;0.320160;0.801140;0.435590;-2.186900;-1.010300;-0.569980;0.679290;0.364521;0.255010;51.002667;0.679290;0.364521;0.255010;-0.013354;-0.023368;0.010064;2.763849;2.946167;2.947746;0.320160;0.801140;0.435590;-2.186900;-1.010300;-0.569980;55.119614;14.966910;16.789733
-0.759608;-0.612810;0.706127;0.498615;1.037121;0.459045;-0.957082;1.309542;0.846185;6.023529;15.058824;0.388835;4.012960;0.041983;-0.002460;0.597412;0.356901;0.598885;0.410437;0.786875;2.788586;0.657120;16.062745;15.058824;0.332470;4.091100;-0.070879;-0.139435;0.331780;0.110078;0.339266;0.160800;0.811083;1.432636;0.428502;7.027451;10.039216;0.182355;1.964080;-0.334592;0.214998;0.110518;77.480039;0.168673;6.638975;11.011592;84.286469;0.000000;5.215008;30.199614;1.476957;17.866554;0.389746;4.570906;3.898061;18.397837;0.501961;1.388414;1.646975;3.043609;9.302078;0.097140;2.431566;2.473597;6.133552;0.501961;1.575661;1.271450;2.804041;1.043933;0.459589;1.506271;0.593599;0.284253;-0.273273;0.123223;-0.708074;2.606846;0.000000;134.604241;36.272619;213.450413;0.783960;2.195000;1.208800;-3.229000;-1.896100;-0.755280;1.037121;0.598885;0.339266;108.817858;1.037121;0.598885;0.339266;-0.142545;0.050868;0.022123;2.838240;2.665565;2.811678;0.783960;2.195000;1.208800;-3.229000;-1.896100;-0.755280;77.480039;17.866554;9.302078
-0.450273;-0.416720;0.865574;0.749219;0.975687;0.584996;-0.569724;0.864820;0.917050;16.062745;14.556863;0.478911;4.807100;-0.075849;-0.126780;0.678360;0.460172;0.682587;0.480376;0.618965;1.466136;0.872032;12.549020;13.552941;0.420770;4.091100;-0.310769;-0.355340;0.500747;0.250748;0.589343;0.199989;0.029552;0.314725;0.613820;6.023529;8.533333;0.312974;2.726200;-0.270447;-0.163214;0.277020;45.927802;0.199698;7.389126;7.811210;58.940566;0.000000;2.798654;9.991058;2.582918;23.399835;0.483990;5.167808;4.527142;24.063389;0.501961;1.506831;3.073885;3.013490;31.698404;0.112590;3.643737;5.580629;22.645614;0.000000;3.587963;13.814401;1.905456;1.174854;0.384933;1.717717;0.845925;0.412067;0.031088;0.188427;-0.750866;-2.902205;0.000000;160.422713;35.216523;207.235693;1.578100;2.195000;1.208800;-3.229000;-1.896100;-1.517400;0.975687;0.682587;0.589343;105.649569;0.975687;0.682587;0.589343;-0.160371;-0.071443;0.095032;2.907130;2.837438;2.939001;1.578100;2.195000;1.208800;-3.229000;-1.896100;-1.517400;45.927802;23.399835;31.698404
-0.248101;-0.262790;0.597560;0.357078;0.647018;0.469130;0.258922;1.345752;0.643751;15.906796;11.930097;0.324480;3.438100;-0.276110;-0.202640;0.548972;0.301370;0.614498;0.469221;-0.184017;1.781842;0.599992;15.409709;19.883495;0.290030;3.733200;-0.480032;-0.401810;0.404656;0.163747;0.627835;0.198882;-1.479001;4.043349;0.402485;3.479612;5.965049;0.195660;2.650260;-0.054379;-0.253143;0.032554;25.554389;1.081219;5.186628;4.699201;24.729584;0.000000;2.525846;7.054562;2.799149;28.439365;0.674941;5.186701;4.403929;23.372973;0.000000;3.125267;12.856792;2.831808;49.443272;0.253346;4.219414;6.775880;32.167299;0.000000;5.764019;35.260631;1.385101;0.979479;0.231037;1.452956;0.383242;0.299612;0.146207;0.656372;-0.113250;-2.619614;0.497087;110.714492;26.756619;158.996061;1.578100;1.507800;0.259460;-1.860000;-2.225400;-2.390800;0.647018;0.614498;0.627835;80.269856;0.647018;0.614498;0.627835;-0.018014;-0.061812;0.007303;2.865939;2.658543;2.651137;1.578100;1.507800;0.259460;-1.860000;-2.225400;-2.390800;25.554389;28.439365;49.443272
-0.480968;-0.466070;0.405931;0.164780;0.629373;0.335462;-0.526900;1.661795;0.401070;6.462136;20.877670;0.212560;2.553910;-0.214072;-0.187220;0.498522;0.248524;0.542541;0.427811;-0.419784;3.442153;0.403285;14.912621;20.380583;0.216805;3.733200;-0.285713;-0.253650;0.284847;0.081138;0.403448;0.160379;-4.018512;26.840193;0.170650;3.976699;18.392233;0.086500;2.589890;-0.426838;-0.014455;-0.101646;49.539717;0.408874;4.393797;6.685773;32.313210;0.000000;5.924204;37.024069;1.447063;22.049466;0.494820;4.635821;3.634636;17.519158;0.000000;2.868117;9.759788;2.952515;29.428455;0.787768;3.115171;3.902188;12.586707;0.000000;5.918109;36.836796;1.789341;0.814138;0.190411;1.203661;0.306197;0.114290;0.065558;0.397618;-0.469148;-2.498567;0.000000;78.076695;20.806359;123.637785;0.693910;1.507800;0.199090;-1.860000;-2.225400;-2.390800;0.629373;0.542541;0.403448;62.419076;0.629373;0.542541;0.403448;-0.087224;-0.001688;-0.014576;2.788827;2.557107;2.150886;0.693910;1.507800;0.199090;-1.860000;-2.225400;-2.390800;49.539717;22.049466;29.428455
-0.479331;-0.473395;0.268987;0.072354;0.549648;0.215626;-0.214932;2.156528;0.233295;3.011765;18.070588;0.128430;1.813790;-0.189505;-0.190450;0.324520;0.105314;0.375800;0.321885;-0.441148;0.844280;0.320168;16.062745;23.090196;0.156570;1.821160;-0.218520;-0.229135;0.131109;0.017189;0.254834;0.117929;0.215892;0.405152;0.175895;2.007843;24.596078;0.084150;0.665520;-0.217735;0.222840;-0.243916;48.891776;0.483236;3.253045;6.529149;27.127730;0.000000;6.552981;42.916316;0.867325;19.329461;0.264463;2.761136;3.178372;9.036745;0.000000;3.209683;12.367896;2.374686;22.289042;0.072361;1.551127;2.980915;5.756630;0.000000;6.463681;42.058719;0.952806;0.670106;0.059237;1.011091;0.116777;0.064472;0.104370;0.312983;-0.484831;-2.427187;0.000000;48.838821;13.973702;82.229860;0.304390;0.544560;0.115830;-1.509400;-1.276600;-0.549690;0.549648;0.375800;0.254834;41.921105;0.549648;0.375800;0.254834;-0.019195;0.007937;-0.010481;2.699087;2.881508;3.045903;0.304390;0.544560;0.115830;-1.509400;-1.276600;-0.549690;48.891776;19.329461;22.289042
-0.475398;-0.479950;0.186034;0.034609;0.510501;0.174374;0.048303;0.985560;0.215835;1.003922;20.580392;0.107240;1.109516;-0.163920;-0.174315;0.261144;0.068196;0.308328;0.276617;-0.099148;0.073117;0.334679;19.074510;23.090196;0.169437;1.404260;-0.209590;-0.221875;0.102410;0.010488;0.233272;0.114819;0.374452;-0.015572;0.117780;3.011765;24.596078;0.063175;0.491078;0.177055;-0.025494;-0.288714;48.490594;0.352613;2.566943;6.488462;24.822016;0.000000;6.810008;45.261071;0.506472;16.719887;0.158712;2.267404;2.657143;6.220389;0.000000;3.705432;15.434614;2.247215;21.378229;0.094755;1.315589;2.847681;5.016501;0.000000;6.713123;44.382806;0.717165;0.618853;0.027115;0.934607;0.071933;0.032932;0.123142;0.259314;-0.485856;-2.477863;11.545098;40.450494;12.019635;70.730930;0.011316;0.462140;0.065858;-1.098200;-0.942120;-0.425220;0.510501;0.308328;0.233272;36.058906;0.510501;0.308328;0.233272;0.008687;-0.000491;-0.007798;2.884195;2.956307;3.097543;0.011316;0.462140;0.065858;-1.098200;-0.942120;-0.425220;48.490594;16.719887;21.378229
-0.463452;-0.468375;0.177804;0.031614;0.496388;0.180146;0.020590;0.241309;0.215047;1.003922;20.580392;0.109420;0.924266;-0.156848;-0.166770;0.260425;0.067821;0.304010;0.251096;-0.229385;0.487887;0.364652;20.078431;23.090196;0.179924;1.404260;-0.222168;-0.228415;0.104904;0.011005;0.245690;0.101952;0.392430;0.013559;0.137600;2.509804;23.090196;0.069190;0.497278;0.134957;-0.051564;-0.119191;47.272057;0.035299;2.486241;6.321016;23.520636;0.000000;6.831152;45.465642;0.494429;15.998490;0.443666;2.174566;2.643916;5.974406;0.000000;3.630074;13.843631;2.181259;22.661178;0.250372;1.364684;3.020125;5.599442;0.000000;6.733790;44.551041;0.680181;0.609818;0.027309;0.927439;0.069749;0.030877;0.121506;0.281639;-0.471491;-2.526860;11.545098;39.330919;11.698161;68.839181;0.011316;0.462140;0.065858;-0.912950;-0.942120;-0.431420;0.496388;0.304010;0.245690;35.094484;0.496388;0.304010;0.245690;0.006311;-0.000971;-0.003288;3.027082;2.976443;3.065440;0.011316;0.462140;0.065858;-0.912950;-0.942120;-0.431420;47.272057;15.998490;22.661178
