Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-0.458927;-0.276080;0.691306;0.477903;0.829770;0.302835;-1.568378;3.795124;0.640416;9.941748;9.941748;0.324550;4.175300;-0.162662;-0.202730;0.962899;0.927175;0.976542;0.622859;0.849497;1.273984;1.166260;13.918447;14.912621;0.632670;4.981300;-0.179799;-0.160700;0.169841;0.028846;0.247332;0.144102;-0.343247;0.404487;0.217301;10.935922;17.895146;0.111161;0.981830;-0.543324;-0.148743;-0.258829;47.269531;0.791744;5.419393;7.896222;46.305317;0.000000;3.797049;15.421196;1.905870;28.545456;0.428791;7.716253;6.359112;50.474766;1.988350;1.141943;0.958374;3.118309;18.519258;0.227917;1.803320;2.507195;4.815296;0.000000;5.690840;35.042621;1.655614;1.074146;0.549535;1.523905;1.140100;0.284607;-0.438534;0.366379;-0.302784;-2.406193;0.000000;147.141431;33.865126;201.237001;1.032100;2.944200;0.274590;-3.143200;-2.037100;-0.707240;0.829770;0.976542;0.247332;101.595379;0.829770;0.976542;0.247332;-0.365213;-0.017635;-0.042744;2.716768;2.916186;2.815623;1.032100;2.944200;0.274590;-3.143200;-2.037100;-0.707240;47.269531;28.545456;18.519258
-0.642069;-0.535570;0.749166;0.561249;0.986662;0.353819;-1.153700;1.991388;0.797793;8.031373;13.050980;0.365100;3.933450;0.109209;-0.034343;1.217414;1.482096;1.222302;0.595084;0.555158;-0.287621;1.739605;9.537255;9.537255;0.838397;5.294200;-0.195208;-0.147240;0.197915;0.039170;0.277987;0.151598;-0.541516;0.218393;0.281529;12.047059;14.054902;0.136952;1.074330;-0.217821;-0.219296;-0.420311;65.491086;0.040765;5.873864;10.205972;70.691521;0.000000;4.354509;21.009405;1.582362;43.388464;0.254826;8.421264;8.929544;76.804223;1.505882;2.086557;4.599825;2.686306;19.911245;0.076727;1.940137;2.789025;5.884561;0.000000;5.207533;30.321796;1.692862;1.360817;0.692978;1.922769;1.544031;0.530953;-0.218811;0.195933;-0.652539;2.631524;0.501961;224.245619;51.126769;300.861369;0.790250;3.145300;0.240800;-3.143200;-2.148900;-0.833530;0.986662;1.222302;0.277987;153.380306;0.986662;1.222302;0.277987;-0.200629;-0.032837;-0.102274;2.823225;3.117849;2.867489;0.790250;3.145300;0.240800;-3.143200;-2.148900;-0.833530;65.491086;43.388464;19.911245
-0.452398;-0.486060;0.716983;0.514065;0.847779;0.361208;-0.250483;0.447466;0.803913;7.027451;12.047059;0.448317;3.754700;-0.039597;-0.109005;1.446532;2.092456;1.447074;0.667769;-0.043981;-0.727246;2.144500;8.031373;8.031373;1.082445;6.524000;-0.061856;-0.045235;0.264303;0.069856;0.271445;0.183659;-0.437229;0.322194;0.320425;15.058824;15.058824;0.155430;1.368420;-0.325170;-0.110714;-0.375669;46.144565;0.310291;5.462659;7.909105;47.103120;0.000000;3.796811;15.224046;1.918400;75.900287;0.631122;8.731512;11.550078;106.877132;1.003922;4.068633;19.755037;2.036236;8.755830;0.220361;2.122214;1.802972;3.953275;0.501961;1.543571;2.412390;3.025059;1.529928;0.545756;2.107133;2.191859;0.455705;0.250161;0.137999;-0.518178;-2.572174;3.011765;266.607976;52.644509;309.792689;1.117300;3.145300;0.534890;-2.637400;-3.378700;-0.833530;0.847779;1.447074;0.271445;157.933528;0.847779;1.447074;0.271445;-0.340586;-0.021188;-0.145049;3.005916;3.178306;2.898002;1.117300;3.145300;0.534890;-2.637400;-3.378700;-0.833530;46.144565;75.900287;8.755830
-0.581413;-0.609210;0.703067;0.494304;0.912329;0.364685;0.116187;-0.347538;0.930343;4.015686;10.039216;0.469245;3.496100;-0.079279;-0.012976;1.494570;2.233740;1.496671;0.713973;-0.058136;-0.831983;2.360325;7.529412;6.525490;1.178474;6.370300;-0.055805;-0.053361;0.264224;0.069815;0.270053;0.177119;-0.291440;0.004666;0.365515;13.050980;11.043137;0.177747;1.257310;-0.657791;0.000243;-0.041276;59.304077;0.130982;5.325807;9.419773;59.696173;0.000000;4.443591;20.759376;1.509445;74.310666;0.815990;9.116241;11.900469;114.566706;0.501961;3.623167;15.597017;2.132426;12.972281;0.277202;2.019388;1.888442;3.897012;0.501961;3.848981;19.183357;2.616699;1.609339;0.555327;2.229068;2.499554;0.255756;0.073562;0.137454;-0.435116;-2.184140;3.513725;292.501952;59.386630;349.467479;1.117300;2.991600;0.534890;-2.378800;-3.378700;-0.722420;0.912329;1.496671;0.270053;178.159891;0.912329;1.496671;0.270053;-0.698039;0.000046;-0.016461;3.093604;3.189184;3.049893;1.117300;2.991600;0.534890;-2.378800;-3.378700;-0.722420;59.304077;74.310666;12.972281
-0.866105;-0.844070;0.589374;0.347362;1.047616;0.394097;-0.734706;0.797237;0.748580;2.982524;14.415534;0.360830;3.020150;0.269306;0.458550;1.303446;1.698972;1.330976;0.633289;-0.220922;-0.571348;2.022335;8.947573;7.953398;0.856250;5.734000;-0.016199;-0.053820;0.329412;0.108513;0.329810;0.176491;0.571841;0.329974;0.387970;12.427184;10.438835;0.189520;1.657320;-0.248845;-0.466993;0.032824;89.208825;0.463775;6.288419;12.203797;95.153373;0.000000;6.046653;38.024215;1.046007;59.942715;0.877668;8.937199;10.403586;94.967213;0.497087;2.897953;9.681366;2.408732;17.787553;0.332291;2.190311;2.515034;5.615424;0.497087;4.637870;25.672478;2.175665;1.577204;0.490199;2.257451;1.742844;0.355887;-0.129365;0.295900;-0.918308;1.630874;0.994175;281.465365;65.245337;387.707868;0.354750;2.991600;0.934900;-2.665400;-2.742400;-0.722420;1.047616;1.330976;0.329810;195.736011;1.047616;1.330976;0.329810;-0.193042;-0.091554;0.014232;2.976386;3.144709;3.038611;0.354750;2.991600;0.934900;-2.665400;-2.742400;-0.722420;89.208825;59.942715;17.787553
-0.648262;-0.587560;0.537590;0.289003;0.842168;0.345808;-1.263146;3.349882;0.508230;6.959223;17.895146;0.269360;3.052360;-0.084620;-0.214660;1.174344;1.379084;1.177389;0.646383;0.147155;-0.706345;1.884105;9.941748;10.935922;0.853470;5.421700;-0.065622;-0.111940;0.339500;0.115260;0.345784;0.187421;0.840319;0.279130;0.429775;11.930097;8.947573;0.217310;1.482330;-0.054690;-0.674400;0.056528;66.771036;0.373957;5.406405;9.273068;58.168821;0.000000;5.652961;34.054486;1.309277;36.590984;0.179417;8.252167;8.604790;71.760338;0.994175;1.981039;3.428709;2.713075;17.890846;0.247719;2.334572;2.680672;6.379455;0.497087;4.018160;19.540061;2.261332;1.356771;0.374230;1.952700;1.394270;0.354592;-0.010998;0.094166;-0.755178;-2.230415;0.000000;208.878122;45.436205;269.995908;0.386960;2.679300;0.934900;-2.665400;-2.742400;-0.547430;0.842168;1.177389;0.345784;136.308614;0.842168;1.177389;0.345784;-0.034865;-0.124293;0.022758;2.771129;3.117354;3.059937;0.386960;2.679300;0.934900;-2.665400;-2.742400;-0.547430;66.771036;36.590984;17.890846
-0.678270;-0.668530;0.443561;0.196746;0.810430;0.305148;-0.071981;0.103656;0.465880;6.023529;13.552941;0.234185;2.189460;-0.351114;-0.405725;0.885235;0.783642;0.952325;0.650877;0.489693;0.387356;1.113727;12.549020;16.564706;0.560135;4.843600;-0.192716;-0.185510;0.197374;0.038956;0.275855;0.183050;0.089944;-0.640904;0.322950;13.552941;18.572549;0.163421;0.869230;-0.269064;-0.438248;-0.159611;69.183520;0.080704;4.742600;9.446447;56.959176;0.000000;6.128971;38.710950;0.989583;35.813641;0.179609;7.603939;6.729405;52.563224;0.000000;2.003161;4.926488;2.918500;19.656996;0.165988;2.006777;2.704786;5.782715;0.000000;5.429200;32.102987;1.745907;1.196460;0.208299;1.708595;0.810601;0.192125;0.231027;0.534127;-0.507029;-2.072771;13.050980;156.746340;38.435039;226.175419;0.386960;2.679300;0.321800;-1.802500;-2.164300;-0.547430;0.810430;0.952325;0.275855;115.305116;0.810430;0.952325;0.275855;-0.106696;-0.038747;-0.028164;3.091236;2.940534;3.086657;0.386960;2.679300;0.321800;-1.802500;-2.164300;-0.547430;69.183520;35.813641;19.656996
-0.999968;-0.904010;0.506461;0.256503;1.120910;0.342635;-1.265434;3.321714;0.565522;1.003922;13.552941;0.269455;3.285735;-0.302638;-0.377270;0.717235;0.514426;0.778470;0.578680;0.146189;1.229469;0.855938;13.050980;18.572549;0.421525;4.778700;-0.241544;-0.244310;0.226421;0.051266;0.331074;0.165315;-0.170365;0.100244;0.310713;9.537255;16.564706;0.158046;1.255770;-0.040790;0.014045;-0.171833;101.996765;0.152783;6.201419;13.688405;115.129038;0.000000;6.584547;43.134845;0.730484;30.869065;0.201185;6.342736;5.436677;35.578075;0.000000;2.098913;6.380594;2.958911;24.637486;0.046866;2.292756;3.397806;8.565631;0.000000;5.583738;33.263008;1.547849;1.302350;0.275948;1.892498;0.522070;0.258186;-0.155860;0.295198;-0.910305;-2.244395;0.501961;187.090943;53.090915;312.419613;0.010535;1.941100;0.321800;-3.275200;-2.837600;-0.933970;1.120910;0.778470;0.331074;159.272744;1.120910;0.778470;0.331074;-0.014964;0.001626;-0.028181;2.694854;2.756479;3.016570;0.010535;1.941100;0.321800;-3.275200;-2.837600;-0.933970;101.996765;30.869065;24.637486
-0.992850;-0.748250;1.229905;1.512667;1.580639;0.460776;-2.355514;7.279893;0.857685;4.970874;10.935922;0.397390;7.826900;-0.781418;-0.565390;1.057963;1.119285;1.315256;0.561406;-0.920318;0.598199;1.198433;11.930097;10.935922;0.564987;5.648500;-0.348533;-0.337920;0.285988;0.081789;0.450848;0.178298;-0.858244;1.755306;0.306805;5.467961;13.918447;0.158050;1.642690;0.249657;0.260058;0.303828;102.263574;0.299634;10.152393;15.885457;179.434752;0.000000;4.074236;19.453557;1.794875;80.486042;1.033860;8.883388;12.642794;120.536415;0.000000;3.954636;17.885798;1.927254;35.898902;0.173106;2.845675;5.002869;16.724090;0.000000;5.590895;33.742579;1.300574;1.647427;1.717566;2.393354;1.722059;0.946822;-0.362331;0.883630;-1.110007;-1.990341;0.000000;367.998250;105.565085;627.300219;1.048700;1.267000;0.235690;-6.778200;-4.381500;-1.407000;1.580639;1.315256;0.450848;316.695256;1.580639;1.315256;0.450848;0.328037;0.092369;0.092829;2.457190;2.727591;2.849464;1.048700;1.267000;0.235690;-6.778200;-4.381500;-1.407000;102.263574;80.486042;35.898902
-0.784560;-0.547340;1.196169;1.430820;1.430509;0.431398;-2.922736;10.200789;0.776410;8.450485;13.421359;0.363950;7.826900;-0.727842;-0.603130;1.092365;1.193261;1.312636;0.508738;-0.785683;0.407159;1.170802;11.433010;9.941748;0.632970;5.740800;-0.269218;-0.229760;0.281810;0.079417;0.389737;0.191244;-1.340477;3.127931;0.285798;6.959223;17.398058;0.141020;1.642690;0.269678;0.264501;0.440966;80.809707;0.172545;10.813266;12.434292;137.087316;0.000000;3.642334;16.772367;2.323760;74.967708;1.270283;8.945644;12.238443;116.017563;0.000000;3.562937;14.634759;2.064001;27.729484;0.167384;2.762049;3.906324;11.555249;0.000000;5.051242;29.245985;1.766024;1.488002;1.707115;2.141698;1.714783;0.953227;-0.399509;1.115442;-1.006602;-1.925076;0.000000;315.973814;88.220043;524.230640;1.048700;1.359300;0.235690;-6.778200;-4.381500;-1.407000;1.430509;1.312636;0.389737;264.660129;1.430509;1.312636;0.389737;0.355830;0.090036;0.137078;2.293438;2.893899;2.715826;1.048700;1.359300;0.235690;-6.778200;-4.381500;-1.407000;80.809707;74.967708;27.729484
