Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-7.866586;-9.500800;41.064138;1686.263463;41.810844;9.182524;-0.284774;1.535890;33.937900;2.982524;5.467961;16.590700;223.033000;16.309930;2.278400;51.046967;2605.792814;53.589240;16.375991;1.211521;2.067074;41.925650;8.947573;4.473786;16.853400;273.334000;10.046890;5.202200;70.877026;5023.552758;71.585562;11.484125;0.014988;0.796841;44.534500;2.982524;5.467961;25.756200;351.410000;-0.480637;-0.843661;0.311349;1798.485035;10.490961;252.010935;348.038698;93216.536162;0.994175;2.753248;7.623387;2.202658;1949.666064;6.438238;365.169920;432.132834;161597.752730;2.485437;2.086450;3.830347;2.542177;2846.588469;39.342023;394.381970;614.416184;269109.786594;1.491262;2.637036;6.086390;2.079702;75.310392;4072.790893;111.831667;6902.043744;2184.053271;-0.155312;16.726715;-7.936721;1.018696;0.497087;793929.209801;174641.358495;1037772.687981;89.013000;183.750000;185.050000;-134.020000;-89.584000;-166.360000;41.810844;53.589240;71.585562;523924.075486;41.810844;53.589240;71.585562;-1017.389541;-2479.552266;1137.523490;2.808103;2.733014;2.717877;89.013000;183.750000;185.050000;-134.020000;-89.584000;-166.360000;1798.485035;1949.666064;2846.588469
24.646202;-6.265800;80.072190;6411.555642;83.779418;12.417245;0.664187;0.076366;87.516500;2.694737;2.694737;25.473500;333.620000;22.238842;16.626000;56.455714;3187.247645;60.677951;20.765657;0.742401;0.869233;53.582025;6.736842;6.736842;26.706100;275.963000;-29.627268;-15.973500;99.358414;9872.094472;103.681577;15.205589;-0.360462;-0.117116;82.446750;4.042105;2.694737;31.485000;409.420000;-0.302231;-0.892200;0.215128;2866.094349;7.999676;350.783353;664.608212;289807.479001;0.673684;2.542509;5.499333;1.664571;1690.151980;16.428526;349.647027;432.469005;158710.748210;0.000000;1.942755;2.596832;2.222912;3523.953203;2.931055;424.675526;825.041082;441850.545786;1.347368;2.691168;6.026549;1.569617;115.111589;8199.996257;173.742803;15914.228658;3019.626114;0.489184;21.503175;5.684134;2.497694;0.000000;1318736.528137;296789.590999;1735077.608918;198.450000;183.750000;174.600000;-135.170000;-92.213000;-234.820000;83.779418;60.677951;103.681577;890368.772997;83.779418;60.677951;103.681577;-1384.459630;-7192.849225;1222.820424;2.720070;2.816251;2.814704;198.450000;183.750000;174.600000;-135.170000;-92.213000;-234.820000;2866.094349;1690.151980;3523.953203
-27.868669;-7.252300;43.761342;1915.055052;51.881767;7.239118;-1.116333;-0.093496;44.839105;3.011765;2.007843;14.883600;170.263000;-1.594583;-1.208300;37.461729;1403.381160;37.495651;9.575204;0.896033;3.560353;16.113550;6.023529;6.023529;7.026100;206.561000;42.585959;10.006000;54.854658;3009.033487;69.444923;6.700224;1.001772;-0.727008;84.837500;2.007843;1.003922;9.833990;161.422800;-0.466123;-0.856705;0.144514;1421.302106;23.701392;206.322304;361.824307;88443.701410;0.000000;2.534633;5.133928;1.292936;747.298175;22.711807;179.156754;195.839911;35915.896942;4.015686;1.630531;1.415471;2.018031;2171.883910;8.836687;247.563136;520.238577;169222.113113;0.000000;2.767336;6.478615;1.089207;62.272674;5042.353122;97.732746;4834.074810;1443.706512;-0.814999;9.437927;-6.104485;-0.037426;0.000000;326352.184188;97860.570488;575871.818644;34.473000;123.470000;155.720000;-135.790000;-83.091000;-5.702800;51.881767;37.495651;69.444923;293581.711465;51.881767;37.495651;69.444923;-779.433412;-2097.661316;302.908574;2.630144;2.253461;2.480376;34.473000;123.470000;155.720000;-135.790000;-83.091000;-5.702800;1421.302106;747.298175;2171.883910
-5.307813;-3.914700;46.675175;2178.571994;46.976003;7.473685;-0.466674;0.829159;33.152700;2.982524;3.479612;18.537300;229.506000;4.869369;0.043796;41.089459;1688.343656;41.376979;12.591814;0.494481;0.773962;34.744500;4.970874;5.965049;14.848204;206.561000;6.813016;8.395700;65.718548;4318.927581;66.070756;9.472188;0.076575;0.580804;46.013500;2.982524;2.982524;20.568700;302.140000;-0.355538;-0.850316;0.041197;1948.346461;3.819210;220.113574;423.713481;115098.263759;0.994175;2.794694;6.776148;1.831248;1368.614815;29.730475;270.476737;322.346199;89391.906057;1.988350;2.101645;3.426667;2.509890;3046.475750;10.627948;268.079143;614.959928;227205.740418;1.491262;3.184366;9.360217;1.586496;69.574611;3443.517561;107.221948;6178.863422;1836.781321;-0.203565;14.740054;-8.436255;0.620534;0.000000;675925.682245;143898.636745;855089.976040;93.716000;123.470000;155.720000;-135.790000;-83.091000;-146.420000;46.976003;41.376979;66.070756;431695.910234;46.976003;41.376979;66.070756;-688.555358;-2633.851493;112.337867;2.765446;2.881248;2.851653;93.716000;123.470000;155.720000;-135.790000;-83.091000;-146.420000;1948.346461;1368.614815;3046.475750
2.791829;-2.542550;57.521783;3308.755508;57.589494;12.788747;-0.602810;1.060679;68.318750;4.042105;4.042105;25.360500;293.930000;20.968931;14.473000;75.531867;5705.062990;78.388513;23.637104;0.112007;0.509443;85.369000;4.042105;4.042105;43.862000;392.680000;-4.554556;-10.082550;78.180455;6112.183561;78.313010;16.300720;0.282688;0.331027;72.103750;4.715789;4.715789;36.127500;368.550000;-0.613664;-0.807246;0.467812;1644.575263;21.467036;279.402443;410.235943;126421.196229;0.673684;2.259192;3.863053;1.955381;2571.309133;10.698920;411.698539;563.997448;250210.046288;2.021053;2.275322;4.641485;2.043448;2804.141152;71.513145;392.478129;549.451203;233967.007217;1.347368;2.966298;8.623613;1.834578;104.038989;4770.125111;159.981687;11369.417176;3256.555159;-0.145687;22.732971;13.935381;1.784679;0.000000;1003914.835035;203532.749911;1189883.768712;129.530000;225.590000;193.880000;-164.400000;-167.090000;-174.670000;57.589494;78.388513;78.313010;610598.249734;57.589494;78.388513;78.313010;-2701.753707;-3678.654195;2799.318624;2.724230;2.849854;2.928134;129.530000;225.590000;193.880000;-164.400000;-167.090000;-174.670000;1644.575263;2571.309133;2804.141152
-16.479929;0.475020;48.229603;2326.094643;50.967467;6.430001;-0.991278;0.852839;40.209350;2.982524;2.982524;13.846980;215.593000;-37.632162;-0.821010;72.145231;5204.934301;81.370227;13.207619;-1.787004;2.573749;61.746150;6.462136;1.988350;12.172010;350.604000;4.624675;4.032900;83.044050;6896.314261;83.172723;11.423164;-0.766645;0.576624;45.258290;1.988350;1.491262;29.894100;377.070000;0.051741;-0.594954;0.284763;2189.372444;6.514956;234.472027;487.561357;147767.445043;0.497087;2.963797;7.651684;1.711911;3876.112663;12.273529;441.374675;790.613442;413920.615322;0.000000;2.904726;8.178260;1.894438;3564.417518;18.738799;376.653545;752.320383;357363.109667;1.491262;3.142200;9.175695;1.706042;86.003822;8739.841096;131.501239;8678.819384;4755.144390;-0.081750;20.629645;-16.181210;-1.448518;0.000000;1211957.528709;306350.390011;1820428.279103;67.613000;26.284000;185.230000;-147.980000;-324.320000;-191.840000;50.967467;81.370227;83.172723;919051.170032;50.967467;81.370227;83.172723;181.801423;-2406.258886;1722.807557;2.768105;2.250446;2.394134;67.613000;26.284000;185.230000;-147.980000;-324.320000;-191.840000;2189.372444;3876.112663;3564.417518
-25.636638;-10.147600;55.832169;3117.231102;61.436702;9.179610;-0.429418;-0.489240;77.789000;4.042105;2.694737;38.957600;215.593000;-37.209711;7.604050;90.202865;8136.556908;97.576224;19.241675;-1.068288;0.327778;128.407000;4.042105;2.694737;32.469450;422.657000;23.737958;43.171000;103.125864;10634.943802;105.822656;16.789187;-0.934619;-0.274019;71.390200;1.347368;1.347368;45.254500;377.070000;-0.045205;-0.590514;0.424748;2388.441131;12.868346;250.243692;515.348657;168421.573638;0.673684;3.024845;8.250411;1.418659;3881.481410;4.863614;437.163150;785.179326;414435.651948;0.673684;3.021343;8.997669;1.568657;3130.426885;14.799258;457.876608;813.274144;446994.302994;0.673684;2.441792;4.708332;1.731059;134.520514;6398.253489;206.775722;14486.072927;6144.656235;0.036474;46.282129;-28.362972;-1.002938;0.000000;1618544.751077;343283.842860;2006890.158259;67.613000;98.337000;185.230000;-147.980000;-324.320000;-191.840000;61.436702;97.576224;105.822656;1029851.528580;61.436702;97.576224;105.822656;-230.698209;-3445.362149;4003.794450;3.067532;2.672063;2.648204;67.613000;98.337000;185.230000;-147.980000;-324.320000;-191.840000;2388.441131;3881.481410;3130.426885
-1.631321;-0.285160;7.286982;53.100113;7.467350;1.348413;1.620272;5.274820;5.278985;2.007843;2.007843;1.201100;42.423000;14.559810;0.132500;23.414664;548.246471;27.572351;2.246815;1.390770;0.668360;22.808770;6.023529;1.003922;1.025610;89.608100;9.071350;2.157600;15.693219;246.277131;18.126404;2.806326;1.148508;1.148755;6.695665;1.003922;2.007843;1.264690;81.232000;0.122621;-0.565638;0.592468;134.611855;9.938474;41.871147;34.191474;1489.774440;1.003922;1.431593;1.092225;2.368145;742.550314;44.569659;136.129620;173.489347;24791.676568;0.000000;2.639453;5.682713;1.591268;462.638860;22.072822;90.281005;111.355454;10476.825942;0.000000;2.134523;3.607755;1.770732;19.432558;766.938084;29.622232;675.664787;173.900710;0.032903;2.740174;-0.561778;1.013607;0.000000;38815.760524;12252.758983;72102.774016;28.519000;88.049000;51.754000;-13.904000;-1.559100;-29.478000;7.467350;27.572351;18.126404;36758.276949;7.467350;27.572351;18.126404;21.340289;-65.977920;222.057410;2.008364;1.799631;1.693144;28.519000;88.049000;51.754000;-13.904000;-1.559100;-29.478000;134.611855;742.550314;462.638860
7.454263;0.292560;22.334310;498.821400;23.545433;3.158803;1.742953;2.216844;15.686100;2.982524;1.988350;7.733660;96.095000;32.823802;25.030000;42.329586;1791.793830;53.564875;7.029439;0.736066;0.300920;47.101944;3.976699;4.473786;25.003053;210.622000;-5.007862;2.758900;58.007363;3364.854194;58.223130;7.610338;-1.555951;1.853336;28.769920;1.988350;1.988350;9.468100;268.720000;0.674874;-0.914959;-0.672893;944.680346;4.245140;116.479128;220.575907;31412.603261;0.497087;2.633865;6.039470;1.916908;3380.851614;13.089400;297.491169;560.437265;203249.786466;0.000000;3.803767;16.265344;1.637726;2145.760098;9.815672;272.861299;523.364813;175873.095263;0.994175;2.726400;6.186648;1.858142;55.689286;3712.219579;85.669973;4872.580952;767.436975;0.770737;26.683379;6.354920;1.722197;0.000000;510612.852039;136845.161663;813176.056807;78.890000;142.210000;100.280000;-17.205000;-68.412000;-168.440000;23.545433;53.564875;58.223130;410535.484990;23.545433;53.564875;58.223130;644.282262;-1197.000001;-1668.437329;2.580079;2.605772;2.386170;78.890000;142.210000;100.280000;-17.205000;-68.412000;-168.440000;944.680346;3380.851614;2145.760098
12.776415;6.420500;25.586409;654.664312;28.598970;6.074680;1.022780;0.090964;37.594500;5.389474;5.389474;15.868000;96.963000;56.839446;38.271500;59.063344;3488.478560;81.970734;16.390379;0.898508;1.047047;70.990750;2.694737;3.368421;25.863000;313.702000;0.903968;7.145600;79.023114;6244.652531;79.028284;13.659483;-0.619653;-0.211098;80.721250;3.368421;3.368421;41.366900;305.590000;0.516639;-0.706283;-0.165283;1069.012353;4.980945;137.662495;231.747460;37284.948259;0.673684;2.915370;8.162624;1.663271;4319.797900;9.257780;413.500690;752.217920;378102.239005;0.000000;3.792271;16.074132;1.392629;2830.949821;2.747027;315.111570;602.705062;237360.513782;2.021053;2.895829;7.633655;1.530497;94.038430;4939.345642;142.321305;6942.399036;3376.544252;0.640501;49.044984;15.221532;1.554894;0.000000;859790.368278;217582.567015;1272021.161012;78.890000;245.290000;137.150000;-18.073000;-68.412000;-168.440000;28.598970;81.970734;79.028284;652747.701045;28.598970;81.970734;79.028284;791.165322;-1447.087133;-781.724254;2.963323;2.704100;2.965381;78.890000;245.290000;137.150000;-18.073000;-68.412000;-168.440000;1069.012353;4319.797900;2830.949821
