Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-26.635633;-31.159000;61.935926;3836.058869;67.420441;4.960475;-0.204708;-1.306071;120.750000;1.491262;1.491262;63.116000;198.440000;16.725850;17.330000;32.262653;1040.878758;36.340512;12.413492;-0.332151;0.034913;39.931500;5.467961;5.467961;19.512000;155.073000;6.543790;-2.667100;30.226503;913.641493;30.926731;5.272357;0.299558;-1.079888;50.752500;1.988350;1.988350;25.303100;118.681000;0.175064;-0.461872;-0.404765;4337.452882;2.128992;232.616981;694.224092;270631.097149;0.497087;4.875380;23.806215;0.901126;1722.762540;9.951403;234.768137;328.844599;82419.923689;0.000000;2.941262;9.023176;2.159303;1526.641045;4.971692;141.837277;286.039770;51463.119359;0.497087;3.763809;13.910854;1.509773;74.407371;1286.154516;111.825338;4176.777219;1161.236018;-0.012996;15.201166;-1.600206;1.197866;0.000000;636492.007278;134838.046732;801249.162314;65.070000;78.673000;78.792000;-133.370000;-76.400000;-39.889000;67.420441;36.340512;30.926731;404514.140197;67.420441;36.340512;30.926731;353.245916;-873.149955;-398.591427;3.172300;3.023986;3.105831;65.070000;78.673000;78.792000;-133.370000;-76.400000;-39.889000;4337.452882;1722.762540;1526.641045
-42.079538;-24.698500;46.140535;2128.949013;62.447070;3.607847;-0.677337;-1.096507;88.062950;5.521569;1.003922;25.074280;140.545000;8.159148;5.385200;24.451330;597.867536;25.776719;8.637806;-0.106669;0.512017;34.831875;7.529412;6.525490;16.834500;144.394000;9.887754;1.767850;21.970152;482.687594;24.092639;4.716456;0.894800;-0.014387;25.159050;10.039216;3.513725;10.042950;102.324000;-0.315578;-0.258366;-0.133444;4292.112850;6.490543;225.665739;718.563655;289190.736103;0.000000;4.648968;21.240731;0.923961;832.233120;4.871947;183.755888;198.532412;37308.136655;0.000000;1.949153;2.907740;2.661849;1008.550896;20.678164;146.494200;215.435310;34601.882653;0.000000;2.892545;7.397951;2.058225;54.502317;2174.028458;79.248282;2262.883131;620.541512;-0.633872;20.040897;-64.468015;0.689905;0.000000;413909.343756;120366.918470;708313.020229;7.175000;67.994000;78.792000;-133.370000;-76.400000;-23.532000;62.447070;25.776719;24.092639;361100.755411;62.447070;25.776719;24.092639;-359.559707;-264.502247;-72.395973;2.805873;2.876175;2.790019;7.175000;67.994000;78.792000;-133.370000;-76.400000;-23.532000;4292.112850;832.233120;1008.550896
-1.519707;-0.085539;4.926977;24.275105;5.156027;1.541135;-1.967468;4.184663;2.918750;12.549020;6.525490;1.357539;28.497000;1.520913;1.586550;9.722168;94.520550;9.840413;3.867826;0.292142;1.534281;4.801710;8.031373;11.043137;2.425650;57.025000;0.335630;0.690605;5.867504;34.427599;5.877095;2.357029;-0.376186;4.687686;3.356525;11.545098;10.541176;1.738655;45.718000;0.235532;-0.438155;-0.128888;159.428741;2.176322;36.167233;39.783941;1473.756843;1.003922;1.908977;2.783228;2.655816;330.859205;5.917989;68.741793;72.083736;5058.019155;3.011765;1.734234;2.463461;2.749775;177.218762;1.308580;39.475076;43.739148;1769.730598;2.509804;1.888458;2.433756;2.644224;9.153920;74.164334;13.168037;98.638209;40.615660;-0.328281;0.940506;-2.854276;1.353601;0.000000;12330.228152;2767.168866;16283.724478;7.175000;33.547000;22.565000;-21.322000;-23.478000;-23.153000;5.156027;9.840413;5.877095;8301.506597;5.156027;9.840413;5.877095;11.393877;-12.792057;-7.425172;2.316073;2.627967;2.306468;7.175000;33.547000;22.565000;-21.322000;-23.478000;-23.153000;159.428741;330.859205;177.218762
0.400988;0.441030;1.054091;1.111107;1.127785;0.733026;1.042699;4.322125;1.328568;12.047059;13.552941;0.693945;7.349500;2.368486;1.647600;3.533012;12.482177;4.253458;1.629927;2.195440;6.063949;2.604898;7.529412;11.545098;1.235700;20.472900;0.515276;0.659555;1.286127;1.654123;1.385508;0.781679;-0.387795;0.370991;1.450135;8.031373;9.537255;0.677748;6.979600;0.645332;0.541676;0.463941;40.900739;1.182503;9.619112;7.128303;73.075302;0.000000;2.470505;7.525720;3.067519;241.585590;2.692324;31.102402;37.469889;1208.924541;0.000000;3.664080;16.835134;2.256208;52.558140;1.286307;11.031409;9.855221;111.553953;0.000000;2.133428;4.965290;2.871948;3.296899;10.413894;4.698477;13.519075;1.369906;0.547791;3.030332;0.480062;1.356579;1.003922;1640.167932;464.517932;2733.509369;5.527900;17.910000;3.763000;-1.821600;-2.562900;-3.216600;1.127785;4.253458;1.385508;1393.553796;1.127785;4.253458;1.385508;2.427086;0.741618;2.128975;2.625412;2.523632;2.929880;5.527900;17.910000;3.763000;-1.821600;-2.562900;-3.216600;40.900739;241.585590;52.558140
0.212947;0.138020;0.838484;0.703056;0.865103;0.482828;2.710895;15.353875;0.541737;13.918447;14.415534;0.264930;7.233000;1.076180;0.396640;2.524314;6.372163;2.744144;1.034232;2.709059;9.720399;1.372990;11.930097;8.450485;0.655960;17.528900;0.221186;0.055631;0.751076;0.564115;0.782968;0.425998;2.025024;5.958177;0.568345;13.421359;11.433010;0.249061;5.084200;0.830895;0.588847;0.659343;22.749410;1.455215;7.669500;4.706251;40.878070;1.988350;1.375056;2.244863;3.356397;110.846579;1.963268;20.728695;21.368922;447.457284;0.000000;2.410385;5.816768;2.641841;22.782190;0.850470;6.574603;4.929613;34.091044;0.000000;1.474926;2.125804;3.158262;1.725826;5.913293;2.462330;7.202173;0.310082;0.681733;1.692784;0.284614;1.368090;0.000000;611.317514;174.142132;1034.806133;5.527900;14.966000;3.763000;-1.705100;-2.562900;-1.321200;0.865103;2.744144;0.782968;522.426397;0.865103;2.744144;0.782968;1.775913;0.374471;1.262339;2.162801;2.235577;2.470610;5.527900;14.966000;3.763000;-1.705100;-2.562900;-1.321200;22.749410;110.846579;22.782190
0.074368;0.059806;0.186126;0.034643;0.200434;0.160971;0.656261;0.541858;0.241455;17.895146;20.877670;0.124374;0.998550;0.508617;0.457670;0.599008;0.358811;0.785813;0.418781;0.136308;-0.347297;0.808545;10.438835;10.935922;0.411900;2.944290;-0.089527;-0.091639;0.192130;0.036914;0.211965;0.172210;0.055133;-0.099135;0.236443;15.906796;21.871845;0.124143;0.980430;0.438750;0.491717;0.167836;7.659937;0.233122;1.717152;1.309071;2.353771;0.000000;2.109500;6.182830;3.075875;52.387541;0.245999;5.612055;7.608215;45.123935;0.000000;4.567481;24.760375;1.920388;9.221309;0.135139;1.824570;1.439365;2.726632;0.000000;2.923990;11.507727;2.952360;0.717416;0.187919;0.966064;0.371058;0.047006;0.320552;0.383646;0.095977;1.745033;1.491262;62.690451;16.734779;99.443208;0.695390;2.151000;0.396250;-0.303160;-0.793290;-0.584180;0.200434;0.785813;0.211965;50.204338;0.200434;0.785813;0.211965;0.049396;0.017756;0.019505;2.995141;3.048761;2.995169;0.695390;2.151000;0.396250;-0.303160;-0.793290;-0.584180;7.659937;52.387541;9.221309
0.025507;0.017926;0.180122;0.032444;0.181919;0.151591;0.425091;1.150448;0.217077;17.515789;20.210526;0.108849;1.085060;0.696135;0.610220;0.544968;0.296990;0.884078;0.412715;0.509666;0.018764;0.728470;8.084211;16.842105;0.358505;2.639200;-0.107756;-0.111235;0.178623;0.031906;0.208609;0.164621;0.123387;0.165307;0.212864;14.821053;20.884211;0.115518;0.875200;0.543817;0.352254;0.000409;3.698601;0.000976;1.399499;0.735028;1.282311;2.021053;1.073500;1.371996;3.211782;52.906276;0.842392;5.176508;8.186831;48.144699;0.000000;5.059584;26.651482;1.246501;8.189483;0.047664;1.516362;1.335311;2.094919;0.000000;3.148844;13.238718;2.503355;0.796819;0.223285;1.030675;0.311471;0.039657;0.543053;0.537368;0.024568;1.724370;1.347368;56.762701;17.173976;100.401708;0.640530;2.227300;0.374040;-0.444530;-0.411900;-0.501160;0.181919;0.884078;0.208609;51.521929;0.181919;0.884078;0.208609;0.054093;0.011485;0.000040;2.825022;3.054673;2.981921;0.640530;2.227300;0.374040;-0.444530;-0.411900;-0.501160;3.698601;52.906276;8.189483
8.215220;0.418210;12.712289;161.602285;15.135790;0.778076;1.254812;0.105741;16.219955;4.970874;0.497087;1.239020;41.784200;9.747842;1.495000;16.638259;276.831662;19.283467;1.680826;1.193565;0.735595;16.170740;5.467961;0.994175;1.601790;76.858000;-6.444542;-0.656680;14.150305;200.231145;15.548738;0.739362;-2.610169;5.988690;3.886605;3.976699;0.497087;0.836160;61.735600;0.534202;-0.786474;0.018001;846.167686;3.076485;64.937073;161.361053;15273.971581;0.000000;3.793249;13.929003;1.341957;1004.027711;2.319852;90.457341;198.602503;24043.933928;0.000000;3.455114;11.317270;1.532262;663.787797;24.115034;100.315508;137.243038;14589.712094;0.000000;2.744508;7.067629;2.200428;17.566138;534.138265;26.588928;387.363760;249.878685;0.888654;5.011787;2.294626;2.154953;0.000000;59290.749137;17969.205867;106778.550251;40.571000;54.310000;1.736600;-1.213200;-22.548000;-59.999000;15.135790;19.283467;15.548738;53907.617602;15.135790;19.283467;15.548738;114.096947;-142.860185;4.279604;2.264026;2.336914;1.887246;40.571000;54.310000;1.736600;-1.213200;-22.548000;-59.999000;846.167686;1004.027711;663.787797
7.763866;4.357750;16.037213;257.192201;17.817683;2.647557;0.313639;-0.652036;21.913225;2.509804;2.509804;10.690200;67.996000;-9.502853;-20.953500;32.489190;1055.547463;33.850431;3.689588;0.354226;-1.111516;53.443500;1.505882;0.501961;24.523150;122.731000;-21.213587;-22.901500;17.669719;312.218954;27.608608;2.385272;-0.421805;-0.797753;26.389800;1.003922;2.007843;17.024450;61.735600;0.540909;0.069071;0.490460;791.914338;6.860424;104.391440;164.003399;19267.880075;0.000000;2.939675;8.380873;2.010919;2092.646560;14.141316;150.036110;318.055854;63047.634822;0.501961;4.794301;24.792994;1.230692;2163.785890;2.327769;108.205339;331.012973;61827.991577;0.000000;5.136433;27.175925;0.824607;42.833131;390.879594;64.832550;1239.733639;272.358054;0.042094;17.057836;9.998193;-2.720436;0.000000;207073.915991;48047.835492;282743.031931;40.571000;54.310000;1.736600;-27.425000;-68.421000;-59.999000;17.817683;33.850431;27.608608;144143.506475;17.817683;33.850431;27.608608;284.623702;19.766697;284.348246;3.128236;3.087876;3.052499;40.571000;54.310000;1.736600;-27.425000;-68.421000;-59.999000;791.914338;2092.646560;2163.785890
10.018311;6.859750;18.769009;352.275689;21.275391;7.514746;0.232890;-0.483447;28.145750;4.015686;5.521569;14.044900;95.325000;-20.890951;-32.143500;36.191011;1309.789272;41.787810;10.020011;0.798455;-0.072437;47.066860;3.011765;3.513725;17.582000;176.491000;13.840411;-9.426100;51.411763;2643.169325;53.242148;8.520126;0.512509;-1.166383;87.979000;0.501961;0.501961;34.006400;174.303000;0.170943;0.624738;0.682254;1021.867740;14.842725;141.369811;187.998239;28206.819557;0.000000;3.396879;12.229656;2.125575;2130.876960;6.820560;218.240933;413.183471;111315.526168;0.000000;3.596833;12.177402;1.605346;3154.310049;3.412780;259.041450;485.436743;154343.802274;0.501961;4.457027;22.196406;1.467444;66.726248;581.197432;98.777361;3550.523401;656.912919;0.581624;34.023129;4.750327;-0.985679;0.000000;483785.102503;97955.382667;576429.751846;60.843000;84.012000;118.250000;-34.482000;-92.479000;-56.053000;21.275391;41.787810;53.242148;293866.148000;21.275391;41.787810;53.242148;117.265879;608.807965;1281.999532;3.046481;2.892393;2.971766;60.843000;84.012000;118.250000;-34.482000;-92.479000;-56.053000;1021.867740;2130.876960;3154.310049
