Right Upper Leg_Ax_Mean;Right Upper Leg_Ax_Median;Right Upper Leg_Ax_Std;Right Upper Leg_Ax_Var;Right Upper Leg_Ax_RMS;Right Upper Leg_Ax_AvgDeriv;Right Upper Leg_Ax_Skew;Right Upper Leg_Ax_Kurt;Right Upper Leg_Ax_IQR;Right Upper Leg_Ax_ZCR;Right Upper Leg_Ax_MCR;Right Upper Leg_Ax_DomFreq;Right Upper Leg_Ax_Energy;Right Upper Leg_Ax_SpecEnt;Right Upper Leg_Ay_Mean;Right Upper Leg_Ay_Median;Right Upper Leg_Ay_Std;Right Upper Leg_Ay_Var;Right Upper Leg_Ay_RMS;Right Upper Leg_Ay_AvgDeriv;Right Upper Leg_Ay_Skew;Right Upper Leg_Ay_Kurt;Right Upper Leg_Ay_IQR;Right Upper Leg_Ay_ZCR;Right Upper Leg_Ay_MCR;Right Upper Leg_Ay_DomFreq;Right Upper Leg_Ay_Energy;Right Upper Leg_Ay_SpecEnt;Right Upper Leg_Az_Mean;Right Upper Leg_Az_Median;Right Upper Leg_Az_Std;Right Upper Leg_Az_Var;Right Upper Leg_Az_RMS;Right Upper Leg_Az_AvgDeriv;Right Upper Leg_Az_Skew;Right Upper Leg_Az_Kurt;Right Upper Leg_Az_IQR;Right Upper Leg_Az_ZCR;Right Upper Leg_Az_MCR;Right Upper Leg_Az_DomFreq;Right Upper Leg_Az_Energy;Right Upper Leg_Az_SpecEnt;Right Upper Leg_Gx_Mean;Right Upper Leg_Gx_Median;Right Upper Leg_Gx_Std;Right Upper Leg_Gx_Var;Right Upper Leg_Gx_RMS;Right Upper Leg_Gx_AvgDeriv;Right Upper Leg_Gx_Skew;Right Upper Leg_Gx_Kurt;Right Upper Leg_Gx_IQR;Right Upper Leg_Gx_ZCR;Right Upper Leg_Gx_MCR;Right Upper Leg_Gx_DomFreq;Right Upper Leg_Gx_Energy;Right Upper Leg_Gx_SpecEnt;Right Upper Leg_Gy_Mean;Right Upper Leg_Gy_Median;Right Upper Leg_Gy_Std;Right Upper Leg_Gy_Var;Right Upper Leg_Gy_RMS;Right Upper Leg_Gy_AvgDeriv;Right Upper Leg_Gy_Skew;Right Upper Leg_Gy_Kurt;Right Upper Leg_Gy_IQR;Right Upper Leg_Gy_ZCR;Right Upper Leg_Gy_MCR;Right Upper Leg_Gy_DomFreq;Right Upper Leg_Gy_Energy;Right Upper Leg_Gy_SpecEnt;Right Upper Leg_Gz_Mean;Right Upper Leg_Gz_Median;Right Upper Leg_Gz_Std;Right Upper Leg_Gz_Var;Right Upper Leg_Gz_RMS;Right Upper Leg_Gz_AvgDeriv;Right Upper Leg_Gz_Skew;Right Upper Leg_Gz_Kurt;Right Upper Leg_Gz_IQR;Right Upper Leg_Gz_ZCR;Right Upper Leg_Gz_MCR;Right Upper Leg_Gz_DomFreq;Right Upper Leg_Gz_Energy;Right Upper Leg_Gz_SpecEnt;Right Upper Leg_Corr_AxAy;Right Upper Leg_Corr_AxAz;Right Upper Leg_Corr_AyAz;Right Upper Leg_Corr_GxGy;Right Upper Leg_Corr_GxGz;Right Upper Leg_Corr_GyGz;Right Upper Leg_Corr_AxGx;Right Upper Leg_Corr_AyGy;Right Upper Leg_Corr_AzGz;Right Upper Leg_Corr_AxGy;Right Upper Leg_Corr_AxGz;Right Upper Leg_Corr_AyGx;Right Upper Leg_Corr_AyGz;Right Upper Leg_Corr_AzGx;Right Upper Leg_Corr_AzGy;Right Upper Leg_AI;Right Upper Leg_VI;Right Upper Leg_SMA;Right Upper Leg_EVA1;Right Upper Leg_EVA2;Right Upper Leg_CAGH;Right Upper Leg_AVH;Right Upper Leg_AVG;Right Upper Leg_ARATG;Right Upper Leg_AAE;Right Upper Leg_ARE
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.250588;-0.271420;1.584658;2.511141;1.604349;0.881474;0.319080;1.651438;1.575790;0.215686;0.215686;4.015686;134.501995;3.036132;9.382824;9.320050;3.662658;13.415065;10.072360;1.766612;1.018287;1.741534;4.611225;0.205882;0.205882;0.000000;9664.006684;0.463166;1.528951;0.513555;2.985428;8.912780;3.354172;0.966091;0.536778;-0.086523;4.183195;0.068627;0.068627;0.000000;693.080142;2.214145;14.897671;48.878000;83.103016;6906.111313;84.427791;21.830073;-0.877105;-0.304089;109.225500;0.127451;0.127451;1.003922;374977.553657;2.242709;2.273954;-8.688250;43.451233;1888.009672;43.510695;18.534490;0.455236;-0.701208;58.450500;0.196078;0.196078;1.003922;96817.374830;2.664252;0.000000;0.000000;-0.176081;-0.030038;0.313757;-0.288189;0.000000;0.120432;-0.139405;0.000000;0.000000;-0.040160;-0.081659;-0.299423;0.063342;10.433169;11.175357;14.553176;13.643787;2.440105;0.000000;9.241451;4.023438;1.896778;120.026379;9032.482930
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.316348;-0.361670;1.543346;2.381917;1.575434;0.816994;0.493180;1.187926;1.883555;0.186275;0.186275;4.015686;131.702454;2.985876;9.557150;9.572450;2.872852;8.253277;9.979599;1.357497;0.507744;0.497072;3.755300;0.166667;0.166667;0.000000;9737.519146;0.298098;1.535097;0.798335;2.534931;6.425875;2.963511;0.748632;0.738823;-0.187609;3.154815;0.058824;0.058824;0.000000;568.092116;1.923079;-16.312779;13.382000;91.108286;8300.719796;92.557153;20.093446;-0.407881;-1.162699;162.469500;0.068627;0.068627;1.003922;450538.073435;1.955125;23.682957;14.775000;51.593374;2661.876258;56.769347;19.114599;0.315669;-0.677947;79.048000;0.137255;0.137255;0.000000;192965.703859;2.299398;0.000000;0.000000;-0.017975;0.196629;0.354724;-0.215784;0.000000;0.152985;-0.166803;0.000000;0.000000;-0.081463;-0.031382;-0.226014;-0.088338;10.549009;6.792799;14.786849;8.336084;2.404408;0.000000;9.609625;4.023438;1.385184;118.074386;11798.367671
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.078944;0.048259;1.390841;1.934440;1.393080;0.693609;0.402722;0.200693;1.699750;0.196078;0.196078;3.513725;99.322303;2.355937;10.067902;10.197500;2.047031;4.190335;10.273898;0.898831;-0.047074;0.546702;1.969300;0.176471;0.176471;0.000000;10552.703459;0.157528;0.795518;0.170855;1.868524;3.491381;2.030820;0.511280;1.214817;0.951620;2.274405;0.088235;0.088235;0.000000;242.701283;1.994216;-23.044796;11.736000;82.262224;6767.073532;85.429129;15.790228;-0.465645;-1.071685;145.323750;0.049020;0.049020;1.505882;399289.148230;1.854118;60.065326;52.495500;52.853530;2793.495604;80.008369;15.076485;0.373173;-0.288855;71.595500;0.127451;0.127451;0.000000;510468.400675;1.177200;0.000000;0.000000;0.339236;0.182532;0.256709;-0.244977;0.000000;0.037813;-0.212387;0.000000;0.000000;-0.124137;-0.086610;-0.292437;-0.083001;10.952277;3.541279;15.158096;4.592371;1.593045;0.000000;10.145617;4.023438;0.936951;123.493656;13703.599441
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;0.126418;-0.025431;1.464575;2.144981;1.470021;0.764532;0.019242;1.332232;1.888542;0.176471;0.176471;3.513725;111.080934;2.973044;10.100737;9.968850;2.036952;4.149172;10.304080;0.887931;0.323477;1.620553;1.992250;0.156863;0.156863;0.000000;10618.164077;0.156019;0.598881;-0.105823;1.940825;3.766802;2.031123;0.508465;1.674080;1.989805;1.587543;0.098039;0.098039;0.501961;228.705779;2.120719;9.008849;39.706000;68.344904;4671.025970;68.936096;12.742564;-1.250042;0.660305;66.076000;0.049020;0.049020;0.501961;246507.371305;1.774962;56.390148;47.032000;48.381334;2340.753458;74.300755;14.950715;0.769940;0.443869;61.389250;0.137255;0.137255;0.000000;443724.721181;1.178548;0.000000;0.000000;0.479862;0.018849;0.170568;-0.425808;0.000000;-0.130176;-0.227479;0.000000;0.000000;-0.021981;-0.243770;-0.232209;-0.045597;10.990296;3.548431;15.204895;4.942978;1.413494;0.000000;10.146830;4.023438;0.476238;124.335027;10276.912999
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.292129;-0.355700;1.297221;1.682783;1.329708;0.707646;-0.175114;1.587928;1.701075;0.225490;0.225490;4.015686;94.527815;3.023233;9.595989;9.495400;2.460114;6.052162;9.906320;1.209560;0.412237;0.481856;3.010700;0.215686;0.215686;0.000000;9701.128890;0.228596;1.401155;0.619710;2.537805;6.440456;2.898912;0.703275;0.583698;-0.894336;3.844428;0.098039;0.098039;0.000000;528.733522;1.966132;14.899131;42.805500;67.248826;4522.404608;68.879523;14.110344;-1.268599;0.719907;59.248850;0.068627;0.068627;0.501961;253287.127073;1.961151;23.081028;19.011000;43.195548;1865.855372;48.975394;16.217274;0.489364;-0.349688;56.086900;0.147059;0.147059;0.000000;149524.842908;2.368195;0.000000;0.000000;0.394086;0.063605;0.245179;-0.231570;0.000000;0.147458;-0.275830;0.000000;0.000000;-0.028310;-0.302020;-0.185589;-0.013862;10.527902;5.066570;14.635000;6.451547;1.359981;0.000000;9.659163;4.023438;1.535462;115.903293;7151.381603
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.435958;-0.398000;1.062106;1.128070;1.148098;0.486476;-0.070657;-0.172829;1.495718;0.196078;0.196078;0.000000;76.920171;2.592066;9.491010;9.587550;2.549578;6.500347;9.827493;1.094636;0.225552;0.424735;3.117600;0.166667;0.166667;0.000000;9519.603429;0.247737;1.580954;1.211400;2.663993;7.096858;3.097785;0.636653;0.524914;-0.795062;3.804697;0.068627;0.068627;0.000000;616.969077;1.877215;-15.106150;14.218000;84.743535;7181.466801;86.079397;15.216265;-0.539822;-1.153193;150.527750;0.049020;0.049020;1.505882;389587.855385;1.712220;8.468772;-1.311910;43.599808;1900.943293;44.414675;13.863642;0.725698;-0.303909;55.413750;0.117647;0.117647;0.501961;104266.311946;2.297127;0.000000;0.000000;0.287675;0.264471;0.242202;-0.343730;0.000000;0.369993;-0.367860;0.000000;0.000000;0.011060;-0.152009;-0.236363;-0.081122;10.417833;5.366498;14.400124;6.676481;1.027465;0.000000;9.588727;4.023438;1.268585;113.897744;9391.922220
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.245292;-0.236640;1.285920;1.653589;1.309106;0.583804;-0.199881;0.181727;1.485428;0.225490;0.225490;4.015686;90.517983;2.783931;9.867384;9.847300;2.391575;5.719630;10.153074;0.989906;-0.067053;0.695249;2.279725;0.156863;0.156863;0.000000;10223.065114;0.208461;0.754509;-0.023079;2.265285;5.131514;2.387634;0.577353;1.364171;1.269531;2.321543;0.049020;0.049020;1.003922;319.806183;2.104660;-14.657735;29.896000;89.093944;7937.730770;90.291638;15.466356;-0.540158;-1.184964;156.003250;0.049020;0.049020;1.505882;426877.400147;1.693536;-4.059367;-9.381850;39.610806;1569.015972;39.818268;14.491701;0.360094;-0.391049;51.005000;0.186275;0.186275;4.015686;81755.338085;2.489997;0.000000;0.000000;-0.038747;0.097132;0.354007;-0.282125;0.000000;0.418687;-0.336450;0.000000;0.000000;0.029154;-0.164830;-0.332167;-0.027403;10.774400;4.710974;14.863333;5.779784;1.666438;0.000000;9.979318;4.023438;0.734859;120.798661;9743.775202
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.109179;-0.216605;1.355581;1.837599;1.359970;0.692490;-0.343164;0.760662;1.728140;0.196078;0.196078;4.015686;94.933391;2.754305;9.942632;9.841950;2.382992;5.678649;10.224216;1.102719;0.196102;0.406120;2.497875;0.166667;0.166667;0.000000;10372.924588;0.205803;0.516579;-0.142265;2.174240;4.727319;2.234765;0.693867;1.738787;2.792144;1.578865;0.088235;0.088235;0.501961;268.400053;2.282212;12.905568;51.296000;76.279884;5818.620765;77.363909;14.956941;-1.140411;0.125098;84.778750;0.049020;0.049020;1.003922;313759.733059;2.069726;-9.184795;-9.853800;39.203355;1536.903024;40.264916;17.229600;0.236927;-0.146950;47.773000;0.176471;0.176471;4.015686;86994.838418;2.682398;0.000000;0.000000;-0.199964;0.022874;0.256048;-0.267056;0.000000;0.262167;-0.115481;0.000000;0.000000;-0.009347;-0.231970;-0.200225;-0.018756;10.844956;4.771046;15.008759;5.841640;1.749026;0.000000;9.958398;4.023438;0.403863;122.384106;7611.432104
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.025246;0.029612;1.424272;2.028550;1.424495;0.674036;0.178806;1.432956;1.799220;0.176471;0.176471;4.517647;103.536181;2.604389;9.652482;9.589550;2.559397;6.550511;9.986037;1.283908;0.485326;0.294020;2.979400;0.205882;0.205882;0.000000;9837.541371;0.242720;1.284302;0.253560;2.467746;6.089771;2.781942;0.722905;0.921217;-0.159166;3.734135;0.068627;0.068627;0.000000;478.892880;1.967085;12.326649;36.942500;68.449800;4685.375056;69.550854;15.036982;-1.080283;0.188820;78.048000;0.088235;0.088235;0.501961;254460.598358;1.963963;25.349749;19.706500;54.186633;2936.191245;59.823081;18.275273;0.165756;-0.761821;86.024250;0.117647;0.117647;0.501961;215292.138314;1.923548;0.000000;0.000000;-0.133573;0.074147;0.237889;-0.100304;0.000000;0.155058;-0.091853;0.000000;0.000000;-0.129279;-0.100225;-0.171274;0.001965;10.597968;5.433185;14.739524;6.667716;1.996286;0.000000;9.639715;4.023438;1.524665;117.750114;8423.861541
4.000000;4.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1632.000000;-0.000000;-0.013790;-0.043615;1.332325;1.775089;1.332396;0.597562;0.469299;1.096141;1.725695;0.186275;0.186275;4.015686;90.559021;2.631873;9.674059;9.851700;2.022232;4.089421;9.883159;0.949121;0.334526;0.568031;2.676700;0.166667;0.166667;0.000000;9754.575575;0.166951;1.649230;1.101250;2.135698;4.561205;2.698363;0.555400;0.382358;-1.154783;3.697315;0.068627;0.068627;0.000000;510.081214;1.582036;-20.430855;7.611250;73.742644;5437.977477;76.520568;14.149617;-0.605650;-0.776421;110.975000;0.068627;0.068627;1.505882;319979.466294;1.968217;71.430641;77.715500;47.102249;2218.621886;85.562599;17.605822;-0.073585;-0.094275;58.784000;0.156863;0.156863;0.000000;633588.121680;0.890442;0.000000;0.000000;-0.046447;0.253912;0.093937;0.148347;0.000000;0.086263;-0.113238;0.000000;0.000000;-0.193628;-0.086123;-0.322738;-0.092527;10.586926;3.369108;14.705883;4.136725;1.785851;0.000000;9.695774;4.023438;1.398724;115.452115;13183.636843
