Chest_Ax_Mean;Chest_Ax_Median;Chest_Ax_Std;Chest_Ax_Var;Chest_Ax_RMS;Chest_Ax_AvgDeriv;Chest_Ax_Skew;Chest_Ax_Kurt;Chest_Ax_IQR;Chest_Ax_ZCR;Chest_Ax_MCR;Chest_Ax_DomFreq;Chest_Ax_Energy;Chest_Ax_SpecEnt;Chest_Ay_Mean;Chest_Ay_Median;Chest_Ay_Std;Chest_Ay_Var;Chest_Ay_RMS;Chest_Ay_AvgDeriv;Chest_Ay_Skew;Chest_Ay_Kurt;Chest_Ay_IQR;Chest_Ay_ZCR;Chest_Ay_MCR;Chest_Ay_DomFreq;Chest_Ay_Energy;Chest_Ay_SpecEnt;Chest_Az_Mean;Chest_Az_Median;Chest_Az_Std;Chest_Az_Var;Chest_Az_RMS;Chest_Az_AvgDeriv;Chest_Az_Skew;Chest_Az_Kurt;Chest_Az_IQR;Chest_Az_ZCR;Chest_Az_MCR;Chest_Az_DomFreq;Chest_Az_Energy;Chest_Az_SpecEnt;Chest_Gx_Mean;Chest_Gx_Median;Chest_Gx_Std;Chest_Gx_Var;Chest_Gx_RMS;Chest_Gx_AvgDeriv;Chest_Gx_Skew;Chest_Gx_Kurt;Chest_Gx_IQR;Chest_Gx_ZCR;Chest_Gx_MCR;Chest_Gx_DomFreq;Chest_Gx_Energy;Chest_Gx_SpecEnt;Chest_Gy_Mean;Chest_Gy_Median;Chest_Gy_Std;Chest_Gy_Var;Chest_Gy_RMS;Chest_Gy_AvgDeriv;Chest_Gy_Skew;Chest_Gy_Kurt;Chest_Gy_IQR;Chest_Gy_ZCR;Chest_Gy_MCR;Chest_Gy_DomFreq;Chest_Gy_Energy;Chest_Gy_SpecEnt;Chest_Gz_Mean;Chest_Gz_Median;Chest_Gz_Std;Chest_Gz_Var;Chest_Gz_RMS;Chest_Gz_AvgDeriv;Chest_Gz_Skew;Chest_Gz_Kurt;Chest_Gz_IQR;Chest_Gz_ZCR;Chest_Gz_MCR;Chest_Gz_DomFreq;Chest_Gz_Energy;Chest_Gz_SpecEnt;Chest_Corr_AxAy;Chest_Corr_AxAz;Chest_Corr_AyAz;Chest_Corr_GxGy;Chest_Corr_GxGz;Chest_Corr_GyGz;Chest_Corr_AxGx;Chest_Corr_AyGy;Chest_Corr_AzGz;Chest_Corr_AxGy;Chest_Corr_AxGz;Chest_Corr_AyGx;Chest_Corr_AyGz;Chest_Corr_AzGx;Chest_Corr_AzGy;Chest_AI;Chest_VI;Chest_SMA;Chest_EVA1;Chest_EVA2;Chest_CAGH;Chest_AVH;Chest_AVG;Chest_ARATG;Chest_AAE;Chest_ARE
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.233168;-0.372685;0.917324;0.841484;0.946494;0.307911;0.232172;-0.726493;1.350290;0.117647;0.117647;2.509804;48.479320;2.402672;10.160353;9.829600;2.276450;5.182226;10.412252;0.746984;0.290535;-0.611053;3.424750;0.107843;0.107843;0.000000;10794.113141;0.160821;0.667764;1.034050;1.338891;1.792629;1.496174;0.461175;-0.894769;0.145187;1.458400;0.147059;0.147059;0.000000;136.978587;2.314999;0.518005;1.872900;18.577376;345.118914;18.584597;10.603154;-0.584628;0.023056;21.959375;0.196078;0.196078;6.525490;17628.454770;2.892891;21.513478;24.285000;20.385072;415.551172;29.637492;6.159832;-0.330152;-0.623013;31.484600;0.117647;0.117647;0.000000;68402.983953;1.228346;0.000000;0.000000;-0.112032;-0.070021;-0.032445;0.047783;0.000000;0.001222;0.061431;0.000000;0.000000;-0.153668;0.418402;0.077267;0.079445;10.654856;4.784897;13.972513;5.246232;0.837118;0.000000;10.258351;3.017578;0.819806;118.310849;1226.006699
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.229770;0.339365;0.776286;0.602621;0.809577;0.232153;0.188437;-0.439522;1.058572;0.088235;0.088235;2.509804;36.121411;1.974822;9.726838;9.479150;2.244783;5.039052;9.982506;0.619617;0.509661;-0.609746;2.965575;0.107843;0.107843;0.000000;9907.403086;0.169934;0.252869;0.625745;1.431957;2.050501;1.454113;0.404774;-1.170669;1.029252;1.467900;0.098039;0.098039;1.505882;111.127356;2.098558;-2.600258;-2.438000;15.942228;254.154646;16.152894;7.175615;-0.050881;-0.676913;24.659325;0.176471;0.176471;0.501961;13655.138879;2.474224;38.857051;36.588500;35.542197;1263.247745;52.660404;5.472048;0.313868;-0.424690;52.599800;0.058824;0.058824;0.000000;218450.590883;1.020889;0.000000;0.000000;0.240517;0.047867;-0.089800;-0.514452;0.000000;-0.222164;-0.202041;0.000000;0.000000;-0.140519;0.323075;-0.094440;0.092105;10.228822;4.677040;13.391208;5.128581;0.568950;0.000000;9.889740;3.017578;0.424858;109.305848;3036.148574
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.523736;0.531725;0.797677;0.636288;0.954247;0.228150;-0.300137;-0.308890;1.141552;0.107843;0.107843;0.000000;60.429755;1.877203;9.654841;9.635650;1.514421;2.293472;9.772893;0.459208;0.541640;0.753202;1.661775;0.166667;0.166667;0.000000;9625.042955;0.091166;0.610935;0.856935;1.304655;1.702124;1.440613;0.376478;-1.724650;3.518574;1.150853;0.107843;0.107843;0.000000;124.884568;2.324827;-5.711959;-5.640200;15.949397;254.383262;16.941362;7.098460;0.136532;-0.627019;23.580450;0.127451;0.127451;0.501961;16307.562847;2.409074;85.006108;74.836000;44.190590;1952.808268;95.806297;6.674733;0.112526;-1.315924;79.754750;0.039216;0.039216;0.000000;836653.543392;0.464483;0.000000;0.000000;0.301799;0.037481;0.400662;0.124443;0.000000;0.306986;-0.143688;0.000000;0.000000;-0.101883;0.179966;-0.084972;0.028772;10.163824;2.116705;13.452205;2.393599;0.565169;0.000000;9.579151;3.017578;0.257549;105.420018;9467.931746
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.202108;0.134240;0.897220;0.805004;0.919702;0.276998;0.008552;-0.802756;1.549972;0.117647;0.117647;0.501961;45.222726;2.418032;9.447170;9.205650;1.812109;3.283738;9.619395;0.567121;1.034344;1.873887;2.384375;0.107843;0.107843;0.000000;9270.874206;0.131465;1.758137;1.681400;0.842029;0.709012;1.949374;0.435007;0.607101;1.373966;0.998400;0.215686;0.215686;0.000000;351.446305;0.588476;-4.124114;-2.588500;21.634981;468.072417;22.024548;9.807005;0.211132;0.325546;26.562425;0.196078;0.196078;1.505882;25609.263042;2.711236;54.250971;30.463500;65.163917;4246.336120;84.790943;8.388027;0.236275;-1.330142;120.418500;0.049020;0.049020;0.000000;516852.138214;1.282153;0.000000;0.000000;0.232216;-0.054507;-0.389941;0.081499;0.000000;0.500249;0.148383;0.000000;0.000000;-0.264650;0.375803;-0.002696;0.381201;9.969227;2.993118;13.207911;3.373039;0.756186;0.000000;9.714998;3.017578;1.560272;102.378603;7678.384774
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.114923;-0.269655;0.898839;0.807911;0.906156;0.310349;0.188176;-0.534690;1.376415;0.107843;0.107843;1.003922;42.551090;2.465956;9.422424;8.506300;2.617731;6.852517;9.779294;0.741218;0.671582;-0.604779;3.782750;0.068627;0.068627;0.000000;9405.256636;0.227516;2.233158;2.114050;0.847918;0.718965;2.388715;0.527010;1.233135;2.653466;0.987650;0.245098;0.245098;0.000000;545.344140;0.459477;-0.100894;2.377650;25.019356;625.968158;25.019559;12.907275;0.077801;-0.012457;33.042250;0.235294;0.235294;1.505882;31945.908170;2.709140;5.294189;12.425500;23.254851;540.788084;23.849875;9.798628;-0.674132;-0.236472;28.131025;0.137255;0.137255;0.501961;30476.512131;2.493433;0.000000;0.000000;0.031923;-0.076828;-0.213067;-0.058161;0.000000;0.303752;-0.091023;0.000000;0.000000;-0.226375;-0.071172;0.278576;0.386607;9.960077;6.252574;13.183252;6.921306;0.814968;0.000000;9.363302;3.017578;2.311308;105.455700;1200.500824
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.243515;0.198050;1.195952;1.430300;1.220492;0.388403;0.451873;0.228220;1.787085;0.088235;0.088235;2.007843;78.993943;2.549223;10.038618;9.557250;2.502184;6.260925;10.345761;0.747674;0.104361;-1.012400;3.988575;0.098039;0.098039;0.000000;10598.396614;0.189157;2.094163;1.969100;0.860670;0.740753;2.264127;0.545842;0.597438;3.581200;0.943175;0.254902;0.254902;0.000000;485.134407;0.512477;0.347867;-2.126250;23.300687;542.922001;23.303283;13.047978;0.081179;-0.034947;32.423750;0.186275;0.186275;0.501961;27731.404023;3.069582;67.024169;36.466000;64.589922;4171.858005;93.081133;10.763364;0.296467;-1.453945;119.289500;0.049020;0.049020;0.000000;671019.587758;0.962739;0.000000;0.000000;-0.005689;-0.139954;-0.196502;-0.174070;0.000000;0.200863;0.016393;0.000000;0.000000;-0.108712;0.366642;0.017437;0.171544;10.571998;5.757222;14.037185;6.322975;1.444401;0.000000;10.164223;3.017578;2.196390;117.524369;9212.266560
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.418450;0.594130;1.300807;1.692098;1.366455;0.359290;0.044673;-0.356330;1.892200;0.068627;0.068627;0.501961;104.157322;2.159020;10.030586;9.503650;2.063402;4.257627;10.240620;0.598353;0.814874;-0.094123;2.522725;0.088235;0.088235;0.000000;10479.706421;0.144673;1.450622;1.882150;1.606824;2.581883;2.164760;0.456326;-0.944454;0.490144;2.029342;0.127451;0.127451;0.000000;346.329474;1.443937;3.673377;3.285000;22.119458;489.270406;22.422402;10.470202;0.007762;-0.124319;29.551750;0.156863;0.156863;0.501961;26333.693076;2.201880;81.935233;73.856500;56.697389;3214.593973;99.639231;8.925539;0.080437;-1.441231;100.052500;0.039216;0.039216;0.000000;848718.708490;0.646320;0.000000;0.000000;0.312375;-0.013331;0.474806;-0.222104;0.000000;0.359232;0.028728;0.000000;0.000000;0.604560;0.365448;0.031613;0.268368;10.570333;4.005555;14.174923;4.551961;1.456673;0.000000;10.296421;3.017578;1.821505;115.737487;10435.426647
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.029556;-0.029022;1.115718;1.244826;1.116109;0.228617;0.000411;-0.879704;1.728270;0.049020;0.049020;0.501961;63.585845;1.934475;10.053494;9.662850;1.989008;3.956153;10.248361;0.525165;0.657439;-0.349333;3.182300;0.078431;0.078431;0.000000;10511.184158;0.128595;0.563150;0.643240;1.749537;3.060879;1.837938;0.377147;-0.219423;-0.258101;2.080515;0.058824;0.058824;1.505882;188.455763;1.989163;2.814449;2.818800;20.579091;423.498971;20.770655;8.091674;0.058488;0.361052;25.199750;0.147059;0.147059;0.501961;22406.525969;2.447336;24.385294;16.478500;32.279278;1041.951790;40.454843;5.131622;1.496057;2.364442;29.733650;0.049020;0.049020;0.000000;113838.913473;1.852070;0.000000;0.000000;0.258212;0.183027;0.440256;0.336298;0.000000;0.243069;-0.141584;0.000000;0.000000;0.623841;0.528682;0.130566;0.425340;10.563873;3.679191;13.995896;4.112601;1.139873;0.000000;10.067978;3.017578;0.876585;115.274597;2071.392446
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.306280;0.343965;1.033370;1.067853;1.077804;0.232701;-0.092834;-0.794141;1.451842;0.088235;0.088235;2.509804;64.039326;2.107357;9.769703;9.400300;2.033699;4.135930;9.979130;0.541678;0.482928;-0.500059;3.077525;0.137255;0.137255;0.000000;9946.604899;0.134091;0.515859;0.765710;1.309293;1.714248;1.407252;0.382935;-0.868173;0.837084;1.405743;0.117647;0.117647;1.505882;114.584654;1.991246;-2.652414;-0.778805;16.499132;272.221349;16.710974;8.148053;-0.200092;1.133821;18.895500;0.196078;0.196078;0.501961;14601.014769;2.931695;44.309890;27.053000;47.624311;2268.074951;65.049530;4.664940;0.557480;-1.061360;81.881875;0.009804;0.009804;0.000000;315963.407516;1.079836;0.000000;0.000000;-0.310749;-0.079678;0.063531;0.238642;0.000000;0.055923;-0.149862;0.000000;0.000000;-0.107749;0.611509;0.028119;0.142872;10.292479;3.809560;13.668576;4.311422;0.943884;0.000000;10.054463;3.017578;0.332024;109.744687;4512.678325
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.782625;0.825390;1.081677;1.170025;1.335113;0.330968;-0.034387;-0.361865;1.536960;0.107843;0.107843;0.000000;122.149063;1.810801;9.524576;9.274150;1.776907;3.157400;9.688909;0.583127;1.000901;1.185889;1.642750;0.156863;0.156863;0.000000;9414.220719;0.124243;1.196732;1.488550;1.210373;1.465004;1.702108;0.430175;-0.618049;-0.215228;1.652623;0.117647;0.117647;0.000000;220.874232;1.461738;-2.430532;-2.536850;18.012980;324.467440;18.176219;11.645201;0.464626;1.732466;18.160750;0.254902;0.254902;5.521569;17150.933690;3.241909;87.229016;100.420000;34.539465;1192.974663;93.818313;7.104584;-0.915539;0.265904;45.215250;0.098039;0.098039;0.000000;836958.803445;0.356391;0.000000;0.000000;-0.009212;-0.159984;-0.230400;-0.072425;0.000000;0.296648;0.234670;0.000000;0.000000;-0.230330;0.260364;-0.154476;0.030014;10.085227;2.945689;13.645806;3.188821;1.181450;0.000000;9.511109;3.017578;0.961393;104.657485;9135.147936
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.413875;0.422330;1.063292;1.130590;1.141001;0.346264;0.611267;0.032727;1.545770;0.098039;0.098039;0.000000;75.133513;2.501157;9.445782;8.933700;1.792498;3.213051;9.614357;0.626853;0.994348;0.632642;1.865350;0.137255;0.137255;0.000000;9264.593349;0.129319;2.160295;2.382650;1.110840;1.233966;2.429165;0.478415;-1.000446;1.118921;1.006075;0.147059;0.147059;0.000000;539.010201;0.656896;-5.812819;-8.107750;20.838020;434.223093;21.633584;12.179324;0.556584;1.048618;20.909200;0.215686;0.215686;0.000000;25600.202186;3.143657;49.057396;33.514500;49.416335;2441.974189;69.631905;8.217539;0.133730;-1.560156;100.342250;0.009804;0.009804;0.000000;370048.602471;0.905784;0.000000;0.000000;0.030341;0.045012;-0.621996;-0.074775;0.000000;0.095101;0.239544;0.000000;0.000000;-0.202489;0.312324;-0.252425;0.371778;9.987198;2.993607;13.350408;3.246483;1.140163;0.000000;9.747787;3.017578;1.726641;102.737737;5322.515054
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.089608;0.049059;0.739130;0.546312;0.744542;0.280824;0.237952;-0.426623;1.017120;0.107843;0.107843;1.003922;28.692775;2.467588;9.421527;8.509200;2.368845;5.611428;9.714762;0.691320;0.922699;-0.298755;2.427775;0.098039;0.098039;0.000000;9340.235758;0.194365;2.693208;2.651200;0.736876;0.542986;2.792195;0.489268;0.484736;0.194067;0.925975;0.303922;0.303922;0.000000;767.680068;0.267573;-2.596543;-3.767600;21.504512;462.444019;21.660703;10.485029;-0.107227;-0.246514;31.616250;0.137255;0.137255;1.505882;24373.766500;2.727663;10.707681;4.465550;30.899897;954.803616;32.702569;8.071776;1.112833;0.648055;36.358500;0.117647;0.117647;1.003922;60409.273293;2.038405;0.000000;0.000000;-0.356148;0.022392;0.190946;-0.193202;0.000000;0.093611;-0.057804;0.000000;0.000000;-0.248877;-0.235747;0.254356;0.410718;9.939857;5.130183;13.023773;5.743375;0.475333;0.000000;9.425285;3.017578;2.711760;103.930950;1546.440454
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.590139;0.462475;1.028925;1.058686;1.186149;0.328424;0.069149;-0.891684;1.583817;0.068627;0.068627;0.000000;89.534436;2.041484;9.982521;9.680750;2.270422;5.154815;10.237457;0.650766;0.578806;-0.402981;2.896225;0.117647;0.117647;0.000000;10427.330622;0.162470;2.209273;2.009600;0.906504;0.821749;2.388019;0.438748;0.314734;0.459453;1.158875;0.107843;0.107843;0.000000;539.776867;0.484239;3.658820;1.387350;23.203308;538.393499;23.490008;10.215953;-0.108132;-0.578582;31.663000;0.137255;0.137255;1.505882;28863.549301;2.596762;59.950923;76.410500;53.208146;2831.106839;80.157470;8.138753;-0.332549;-1.263075;99.022500;0.029412;0.029412;0.000000;510986.203384;0.993441;0.000000;0.000000;0.100226;-0.075593;-0.348041;-0.049501;0.000000;0.374297;-0.013648;0.000000;0.000000;-0.187964;0.180331;0.136600;0.298118;10.509892;4.754643;13.933687;5.219325;1.055696;0.000000;10.041241;3.017578;2.482352;115.212482;6982.703048
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.342969;0.210070;1.220407;1.489394;1.267683;0.322359;0.015850;-0.973094;1.984065;0.049020;0.049020;0.501961;87.957992;1.797642;10.013119;9.762100;1.764759;3.114375;10.167444;0.516646;0.979900;1.140014;1.739000;0.127451;0.127451;0.000000;10385.616271;0.115533;1.500138;1.671200;1.131462;1.280207;1.878995;0.344942;-1.187031;2.365191;0.891875;0.156863;0.156863;0.000000;294.833055;1.053348;5.670335;4.893900;19.224713;369.589573;20.043509;8.733181;0.180863;-0.301252;26.329750;0.166667;0.166667;1.003922;22128.681040;2.545552;78.270382;77.473500;34.172854;1167.783952;85.405133;7.129347;-0.021220;-0.969625;55.510500;0.068627;0.068627;0.000000;684439.716076;0.421700;0.000000;0.000000;0.040391;0.092018;0.198576;-0.039045;0.000000;0.130557;-0.066269;0.000000;0.000000;0.082106;0.278757;0.141277;0.411741;10.537403;2.947086;14.064390;3.149900;1.499451;0.000000;10.283477;3.017578;1.796947;113.983941;7699.309600
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;-0.223251;-0.057794;0.881478;0.777004;0.909310;0.267666;-0.233387;-0.703872;1.379160;0.107843;0.107843;2.509804;44.713553;2.369022;9.934061;9.470050;2.038151;4.154061;10.140987;0.560961;0.843828;-0.131851;2.512625;0.107843;0.107843;0.000000;10277.823383;0.135807;0.818805;1.134550;1.331771;1.773614;1.563348;0.394086;-0.771779;-0.194541;1.864805;0.068627;0.068627;0.000000;158.869963;1.696194;3.166848;4.297900;12.982153;168.536300;13.362830;8.455102;-0.202746;0.038843;15.682575;0.254902;0.254902;1.505882;9620.463409;2.936779;29.740797;24.529500;33.052348;1092.457710;44.463161;5.751928;0.576278;-0.079889;49.935100;0.078431;0.078431;0.000000;145940.911240;1.197516;0.000000;0.000000;-0.359038;0.002623;0.306533;0.048666;0.000000;-0.246476;-0.129485;0.000000;0.000000;-0.192674;-0.105367;0.115589;0.361886;10.428219;3.918710;13.671648;4.315382;0.664505;0.000000;10.061751;3.017578;1.084286;112.666470;2157.981983
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.212913;0.335230;0.791870;0.627059;0.819994;0.243437;-0.634720;0.437230;0.889857;0.127451;0.127451;0.501961;36.612186;2.469724;9.821635;9.337800;2.069060;4.281011;10.037207;0.541398;0.680589;-0.488538;2.946950;0.068627;0.068627;0.000000;10057.724362;0.139283;0.352692;0.490730;1.282493;1.644788;1.330105;0.396730;-0.844758;0.234643;1.368470;0.137255;0.137255;1.505882;96.572921;2.035517;-1.712437;0.795480;16.780090;281.571413;16.867242;8.653958;-0.837476;1.519887;20.330575;0.205882;0.205882;0.501961;14664.936431;2.570526;25.863962;27.244500;28.698330;823.594131;38.633388;5.602330;0.501720;0.128274;39.015600;0.088235;0.088235;0.000000;110245.520370;1.413583;0.000000;0.000000;-0.014787;0.015855;0.159158;-0.249422;0.000000;-0.048810;-0.210110;0.000000;0.000000;0.001501;0.372058;0.035549;0.250336;10.315291;4.012697;13.485053;4.323559;0.633105;0.000000;10.133739;3.017578;0.395584;110.417921;1778.811717
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.711029;0.613740;0.731210;0.534668;1.019917;0.266718;0.154961;-0.159827;1.046140;0.137255;0.137255;0.000000;78.835444;1.562987;9.684835;9.483850;1.466588;2.150881;9.795250;0.409230;0.514393;0.239739;1.640825;0.117647;0.117647;0.000000;9676.894432;0.085976;0.911531;1.233050;1.214495;1.474998;1.518514;0.341989;-1.465904;2.294794;1.359740;0.107843;0.107843;0.000000;159.979289;1.734160;-4.418597;-4.519450;21.189713;449.003944;21.645506;9.607346;0.327400;1.578884;24.394675;0.166667;0.166667;1.003922;24890.680926;2.890410;77.171166;68.596000;41.544871;1725.976288;87.643397;6.538174;0.295466;-1.102665;66.397000;0.039216;0.039216;0.000000;695476.333083;0.448957;0.000000;0.000000;0.370922;-0.030268;0.546811;0.201875;0.000000;0.347969;-0.026640;0.000000;0.000000;0.135597;0.524618;-0.023257;0.066427;10.197435;1.999467;13.492354;2.265685;0.446454;0.000000;9.751692;3.017578;0.523156;105.987146;8152.198928
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.433556;0.263855;0.934666;0.873600;1.030326;0.294517;-0.052261;-0.444320;1.392152;0.088235;0.088235;0.501961;63.739433;1.973110;9.637204;9.512950;1.584699;2.511271;9.766625;0.486589;0.864806;1.343371;1.624675;0.127451;0.127451;0.000000;9601.473005;0.101204;1.805768;1.972750;0.669794;0.448624;1.925986;0.370858;-1.080487;1.890236;0.760175;0.186275;0.186275;0.000000;355.502305;0.433129;-1.629781;-3.750950;19.765240;390.664711;19.832320;10.684151;0.788623;1.582673;24.073375;0.225490;0.225490;1.505882;20196.461140;2.971546;62.348757;51.483000;55.502625;3080.541417;83.474001;7.437113;-0.019388;-1.116276;81.957000;0.049020;0.049020;0.000000;553658.138120;1.017213;0.000000;0.000000;0.257036;-0.474701;-0.368156;0.103160;0.000000;0.234651;0.023285;0.000000;0.000000;-0.385796;0.556194;-0.248581;0.173891;10.156349;2.297108;13.453835;2.621146;0.797238;0.000000;9.785247;3.017578;1.687983;105.448541;7364.939218
3.000000;3.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918.000000;-0.000000;0.113912;0.110734;0.683058;0.466568;0.692491;0.260620;-0.429452;0.415857;1.017423;0.117647;0.117647;1.003922;25.119253;2.528645;9.668162;8.709600;2.310751;5.339569;9.940469;0.681487;0.686251;-0.426714;3.107850;0.058824;0.058824;0.000000;9806.622337;0.174242;2.462736;2.334200;0.824739;0.680194;2.597164;0.488170;0.343325;1.647258;0.809350;0.235294;0.235294;0.000000;653.351777;0.359947;-1.817825;-3.003650;19.182368;367.963256;19.268309;12.288101;-0.059376;1.619389;26.703750;0.264706;0.264706;1.505882;19113.906583;3.095250;12.518823;16.379000;26.787072;717.547205;29.568025;8.319911;0.042213;-0.607043;40.824000;0.098039;0.098039;0.501961;52589.493308;2.049873;0.000000;0.000000;0.148521;-0.122298;-0.197554;0.090294;0.000000;0.140492;-0.050336;0.000000;0.000000;-0.109823;-0.151721;0.119634;0.404947;10.168991;4.884079;13.221461;5.403799;0.459824;0.000000;9.486288;3.017578;2.261770;108.292465;1252.281128
