Left Lower Leg_Ax_Mean;Left Lower Leg_Ax_Median;Left Lower Leg_Ax_Std;Left Lower Leg_Ax_Var;Left Lower Leg_Ax_RMS;Left Lower Leg_Ax_AvgDeriv;Left Lower Leg_Ax_Skew;Left Lower Leg_Ax_Kurt;Left Lower Leg_Ax_IQR;Left Lower Leg_Ax_ZCR;Left Lower Leg_Ax_MCR;Left Lower Leg_Ax_DomFreq;Left Lower Leg_Ax_Energy;Left Lower Leg_Ax_SpecEnt;Left Lower Leg_Ay_Mean;Left Lower Leg_Ay_Median;Left Lower Leg_Ay_Std;Left Lower Leg_Ay_Var;Left Lower Leg_Ay_RMS;Left Lower Leg_Ay_AvgDeriv;Left Lower Leg_Ay_Skew;Left Lower Leg_Ay_Kurt;Left Lower Leg_Ay_IQR;Left Lower Leg_Ay_ZCR;Left Lower Leg_Ay_MCR;Left Lower Leg_Ay_DomFreq;Left Lower Leg_Ay_Energy;Left Lower Leg_Ay_SpecEnt;Left Lower Leg_Az_Mean;Left Lower Leg_Az_Median;Left Lower Leg_Az_Std;Left Lower Leg_Az_Var;Left Lower Leg_Az_RMS;Left Lower Leg_Az_AvgDeriv;Left Lower Leg_Az_Skew;Left Lower Leg_Az_Kurt;Left Lower Leg_Az_IQR;Left Lower Leg_Az_ZCR;Left Lower Leg_Az_MCR;Left Lower Leg_Az_DomFreq;Left Lower Leg_Az_Energy;Left Lower Leg_Az_SpecEnt;Left Lower Leg_Gx_Mean;Left Lower Leg_Gx_Median;Left Lower Leg_Gx_Std;Left Lower Leg_Gx_Var;Left Lower Leg_Gx_RMS;Left Lower Leg_Gx_AvgDeriv;Left Lower Leg_Gx_Skew;Left Lower Leg_Gx_Kurt;Left Lower Leg_Gx_IQR;Left Lower Leg_Gx_ZCR;Left Lower Leg_Gx_MCR;Left Lower Leg_Gx_DomFreq;Left Lower Leg_Gx_Energy;Left Lower Leg_Gx_SpecEnt;Left Lower Leg_Gy_Mean;Left Lower Leg_Gy_Median;Left Lower Leg_Gy_Std;Left Lower Leg_Gy_Var;Left Lower Leg_Gy_RMS;Left Lower Leg_Gy_AvgDeriv;Left Lower Leg_Gy_Skew;Left Lower Leg_Gy_Kurt;Left Lower Leg_Gy_IQR;Left Lower Leg_Gy_ZCR;Left Lower Leg_Gy_MCR;Left Lower Leg_Gy_DomFreq;Left Lower Leg_Gy_Energy;Left Lower Leg_Gy_SpecEnt;Left Lower Leg_Gz_Mean;Left Lower Leg_Gz_Median;Left Lower Leg_Gz_Std;Left Lower Leg_Gz_Var;Left Lower Leg_Gz_RMS;Left Lower Leg_Gz_AvgDeriv;Left Lower Leg_Gz_Skew;Left Lower Leg_Gz_Kurt;Left Lower Leg_Gz_IQR;Left Lower Leg_Gz_ZCR;Left Lower Leg_Gz_MCR;Left Lower Leg_Gz_DomFreq;Left Lower Leg_Gz_Energy;Left Lower Leg_Gz_SpecEnt;Left Lower Leg_Corr_AxAy;Left Lower Leg_Corr_AxAz;Left Lower Leg_Corr_AyAz;Left Lower Leg_Corr_GxGy;Left Lower Leg_Corr_GxGz;Left Lower Leg_Corr_GyGz;Left Lower Leg_Corr_AxGx;Left Lower Leg_Corr_AyGy;Left Lower Leg_Corr_AzGz;Left Lower Leg_Corr_AxGy;Left Lower Leg_Corr_AxGz;Left Lower Leg_Corr_AyGx;Left Lower Leg_Corr_AyGz;Left Lower Leg_Corr_AzGx;Left Lower Leg_Corr_AzGy;Left Lower Leg_AI;Left Lower Leg_VI;Left Lower Leg_SMA;Left Lower Leg_EVA1;Left Lower Leg_EVA2;Left Lower Leg_CAGH;Left Lower Leg_AVH;Left Lower Leg_AVG;Left Lower Leg_ARATG;Left Lower Leg_AAE;Left Lower Leg_ARE
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.618008;1.664400;5.965322;35.585063;6.514525;2.474932;0.868767;4.270731;4.097618;0.137255;0.137255;0.000000;2528.065457;2.987757;9.933076;10.189000;4.886087;23.873849;11.069772;1.667447;-0.598786;0.886926;3.125125;0.137255;0.137255;0.000000;11284.813146;0.625365;-0.660990;-1.175650;3.123414;9.755715;3.192589;1.609497;0.819328;1.951969;3.402490;0.215686;0.215686;0.501961;542.341570;2.993972;-9.464615;-14.399000;41.841610;1750.720327;42.898709;12.278525;0.333027;1.237024;32.986750;0.166667;0.166667;1.003922;98437.801897;2.510983;27.107492;27.635500;64.496775;4159.834041;69.961776;24.342135;-0.132339;1.426385;53.743180;0.156863;0.156863;0.000000;287208.330284;2.448484;0.000000;0.000000;0.417613;0.195114;0.017575;-0.458827;0.000000;0.154814;0.592382;0.000000;0.000000;0.588556;0.121308;-0.011889;-0.515617;12.916278;23.148646;19.398189;43.664971;16.382643;0.000000;10.124863;5.029297;-1.172939;189.978883;6745.142032
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;3.162450;2.388150;6.511858;42.404298;7.239157;2.620659;1.292440;3.402859;3.632200;0.196078;0.196078;0.000000;3192.288261;2.781349;8.690200;9.305450;5.584105;31.182226;10.329657;1.891527;-0.179394;0.161148;4.553150;0.166667;0.166667;0.000000;9299.241194;0.913153;0.125567;-0.871800;4.643980;21.566551;4.645677;1.990433;1.298611;6.746125;3.372675;0.186275;0.186275;2.509804;1101.523553;3.187557;17.865514;-2.614700;63.436415;4024.178789;65.904138;13.591804;0.652810;0.604099;56.666250;0.088235;0.088235;1.003922;237825.595963;2.147065;8.139203;7.130800;77.922910;6071.979957;78.346835;35.734856;0.290107;2.190086;66.916500;0.205882;0.205882;2.509804;316541.003507;3.124595;0.000000;0.000000;0.518943;0.076910;0.356190;-0.199692;0.000000;0.106142;0.430346;0.000000;0.000000;0.328409;0.101307;0.201375;-0.560051;12.448735;29.136194;19.117566;57.039290;17.275813;0.000000;8.923781;5.029297;0.522769;184.107199;10503.164266
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.668881;1.645900;5.482047;30.052834;5.730445;2.316833;1.437510;5.397163;3.963190;0.245098;0.245098;0.000000;1816.783536;3.121049;9.322574;9.481350;4.490386;20.163562;10.347654;1.425790;-0.191380;1.436836;2.816050;0.215686;0.215686;0.000000;9893.421596;0.598646;-0.500084;-1.848550;4.925631;24.261841;4.950952;1.885825;1.138360;5.199184;4.018725;0.147059;0.147059;1.003922;1263.140993;3.200969;38.285479;13.624000;75.461866;5694.493199;84.618385;14.191352;0.315206;-0.635416;118.707750;0.039216;0.039216;1.003922;439934.412116;1.642530;69.888821;26.677500;120.835633;14601.250225;139.591180;34.321311;0.630532;-0.015406;148.989775;0.078431;0.078431;0.000000;1243073.882811;1.906698;0.000000;0.000000;0.488345;0.170738;0.203288;0.340431;0.000000;-0.139707;0.294786;0.000000;0.000000;0.158027;-0.117831;0.217978;-0.376595;12.110448;18.249004;18.410259;38.484043;12.229545;0.000000;9.147279;5.029297;-0.195297;164.911952;26670.480491
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.432139;1.748300;5.335108;28.463380;5.523984;2.717562;-0.380474;7.047757;4.491465;0.205882;0.205882;0.000000;1672.126726;3.534608;9.928480;9.843300;4.743425;22.500077;11.003399;1.620802;-1.313124;3.548190;3.000100;0.147059;0.147059;0.000000;11203.178188;0.600828;-0.492631;-1.561000;3.675434;13.508818;3.708302;1.727735;0.460312;0.624344;4.642775;0.107843;0.107843;1.505882;714.623562;2.917391;28.239099;5.457300;75.029827;5629.474916;80.168084;13.285269;0.399927;-0.954243;106.394750;0.058824;0.058824;1.505882;368486.024070;1.742516;76.906869;46.267000;109.083110;11899.124795;133.468316;30.107507;0.835538;0.354350;130.971625;0.098039;0.098039;0.000000;1210752.688262;1.691070;0.000000;0.000000;0.367417;0.402161;-0.000101;0.438593;0.000000;-0.120245;0.077807;0.000000;0.000000;0.323005;-0.273871;0.046685;0.058425;12.769858;13.519924;19.202088;35.595173;15.872873;0.000000;10.034748;5.029297;-1.107151;176.589198;24254.464501
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.158207;3.010750;5.420801;29.385087;5.834633;2.934031;-0.801792;6.821352;4.083048;0.166667;0.166667;0.000000;1978.147530;3.230963;9.870094;10.421500;6.029035;36.349269;11.565812;2.510829;-1.153044;1.589379;3.934175;0.215686;0.215686;0.000000;11792.026918;0.842301;-0.349121;-1.269300;3.295599;10.860970;3.314039;1.988481;0.739852;1.345772;4.470025;0.156863;0.156863;1.003922;566.351907;3.189717;11.468006;-16.057000;84.237968;7096.035200;85.015001;15.493238;0.611379;-0.814384;130.925750;0.029412;0.029412;1.003922;375390.640762;1.418549;21.614858;13.175550;69.745885;4864.488522;73.018426;32.698088;0.294642;0.256130;86.227500;0.186275;0.186275;2.007843;296536.513312;2.883426;0.000000;0.000000;0.400813;0.412189;0.101513;0.007316;0.000000;0.220832;0.139285;0.000000;0.000000;0.525778;-0.034936;0.115060;0.106118;13.274146;16.608000;20.055486;46.881148;19.504043;0.000000;9.987263;5.029297;-0.626522;192.810962;12570.223807
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;1.900851;2.607000;4.364230;19.046507;4.760225;2.311039;-1.946659;7.074939;3.822220;0.215686;0.215686;0.000000;1342.003674;2.933500;10.332825;10.287500;4.854950;23.570542;11.416559;2.151352;-1.098571;2.918317;4.713325;0.205882;0.205882;0.000000;12092.604096;0.587584;-1.017031;-1.544850;3.577534;12.798752;3.719288;2.002580;0.756491;0.146911;5.090050;0.264706;0.264706;1.003922;758.474349;3.045654;12.335542;0.159660;72.860692;5308.680431;73.897537;13.423735;0.709593;0.070649;72.990250;0.049020;0.049020;1.003922;286376.716758;1.801982;59.207605;41.373500;121.225927;14695.725368;134.912067;40.968903;0.049145;-0.241003;170.630250;0.088235;0.088235;0.000000;1107306.252102;2.340154;0.000000;0.000000;0.136481;0.347124;-0.000778;0.111338;0.000000;0.416772;0.098300;0.000000;0.000000;0.181294;0.062924;0.103270;-0.015149;12.866806;12.442854;19.392619;25.227235;17.811766;0.000000;10.390129;5.029297;-1.305875;177.997560;23675.944988
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.030960;2.119550;4.614188;21.290727;5.041381;2.279875;-1.306957;6.113719;2.790043;0.254902;0.254902;0.000000;1514.805935;2.948819;9.812928;9.705350;3.357586;11.273384;10.371449;1.588974;1.186711;2.856448;2.976750;0.205882;0.205882;0.000000;10396.888021;0.389186;-0.338267;-1.217300;4.085728;16.693176;4.099707;1.958003;0.424895;-0.347811;5.901250;0.156863;0.156863;0.501961;863.025440;2.766800;18.258581;12.468000;47.574951;2263.375974;50.958333;10.895709;0.303110;0.282242;43.678300;0.078431;0.078431;0.501961;149436.575034;1.812633;63.730967;43.944500;112.277917;12606.330596;129.104480;36.518446;0.005412;0.490303;119.564625;0.107843;0.107843;0.000000;1057591.315169;2.248409;0.000000;0.000000;-0.202110;0.369287;-0.008482;0.127102;0.000000;0.054927;0.076427;0.000000;0.000000;0.129010;-0.005918;-0.288653;-0.411705;12.098520;11.608294;18.533319;22.408619;10.477908;0.000000;10.227325;5.029297;-0.765353;157.982473;19281.526047
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.611549;2.505250;5.382095;28.966951;5.982235;2.165239;1.031770;3.263979;5.211358;0.156863;0.156863;0.000000;2179.055304;2.647787;9.088414;9.809550;5.254897;27.613942;10.498248;1.859090;0.014168;0.991570;5.173650;0.107843;0.107843;0.000000;9834.942041;0.816284;0.204548;-0.752840;3.852783;14.843940;3.858209;2.010885;1.755831;7.941236;3.896650;0.147059;0.147059;0.501961;763.191379;3.499105;13.193973;3.834950;62.907097;3957.302812;64.275841;16.141037;0.958763;3.414416;68.439750;0.088235;0.088235;0.501961;219601.588084;2.555734;12.573396;24.440500;74.794257;5594.180866;75.843728;34.060669;-1.782134;6.951346;51.932625;0.156863;0.156863;1.003922;301432.435183;3.284616;0.000000;0.000000;0.267614;0.172924;0.302559;-0.304527;0.000000;0.068309;0.125139;0.000000;0.000000;0.338409;-0.147936;-0.178500;-0.278657;12.201026;22.135302;18.812623;36.244704;20.896395;0.000000;9.372978;5.029297;0.737557;171.000342;9898.540664
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;2.161370;1.975150;5.567908;31.001598;5.972698;1.918982;1.247847;2.635338;6.302750;0.117647;0.117647;0.000000;2057.944135;2.698344;9.575782;10.654500;5.639155;31.800070;11.112861;1.643492;-0.335977;-0.176583;6.746300;0.098039;0.098039;0.000000;10974.840204;0.775005;-0.005540;-0.476430;3.203700;10.263691;3.203704;1.720184;3.233455;18.253497;1.963928;0.186275;0.186275;2.509804;525.417899;3.470485;20.586621;-8.512750;91.142113;8306.884686;93.438181;17.479004;1.059576;0.596415;85.995750;0.049020;0.049020;1.003922;466933.535261;2.090271;48.940636;39.637500;103.334321;10677.981993;114.337954;35.293970;-0.561078;2.147972;85.386575;0.107843;0.107843;0.000000;788886.087171;2.351473;0.000000;0.000000;0.420214;0.048884;0.278515;0.044752;0.000000;-0.005570;0.348922;0.000000;0.000000;0.342077;-0.054336;0.090915;-0.116859;12.638713;24.431719;19.290947;45.042460;18.381006;0.000000;9.880249;5.029297;-0.302518;184.168793;21814.125216
5.000000;5.000000;0.000000;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2550.000000;-0.000000;0.887673;0.993085;3.899803;15.208465;3.999553;1.497879;0.942480;1.322830;5.060250;0.176471;0.176471;1.003922;856.184523;2.865347;9.889401;9.699700;4.015814;16.126761;10.673660;1.234715;0.048012;-0.002691;4.403175;0.137255;0.137255;0.000000;10798.678514;0.442068;-0.087612;-0.718345;3.487342;12.161552;3.488442;1.233214;0.458577;0.988549;2.921925;0.127451;0.127451;1.003922;621.022436;2.638808;35.633987;-6.789350;85.586102;7324.980829;92.707938;12.836921;0.849752;-0.364803;125.025250;0.029412;0.029412;1.003922;503134.211449;1.453237;89.654449;64.587000;89.063239;7932.260504;126.373180;22.190168;0.364700;-0.860802;149.189250;0.068627;0.068627;0.000000;1224444.767400;1.329624;0.000000;0.000000;0.515545;0.361354;0.304780;0.355621;0.000000;-0.328371;0.286995;0.000000;0.000000;-0.041054;0.117849;-0.096224;-0.181204;11.919089;12.858767;17.941885;23.989747;7.655730;0.000000;10.148783;5.029297;-0.184924;154.923441;24577.111795
