Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
1.917868;1.937400;0.103408;0.010693;1.920654;0.043203;-1.444369;2.688362;0.131000;0.000000;7.953398;0.059300;0.551200;9.217234;9.220100;0.056473;0.003189;9.217407;0.040662;-0.141991;0.098735;0.075500;0.000000;12.924272;0.037700;0.306800;3.355150;3.363800;0.099900;0.009980;3.356637;0.041357;-0.108759;-0.707925;0.140100;0.000000;6.959223;0.075500;0.450700;-0.338217;-0.438813;0.108990;197.540400;0.044709;4.472417;27.046542;379.407106;0.000000;6.992084;46.933803;0.014520;949.375100;0.081574;18.698400;130.321292;8750.776674;0.000000;7.001319;47.018861;0.000281;345.580500;0.024008;7.201216;47.390000;1159.988555;0.000000;6.998001;46.988302;0.004708;9.995658;0.003334;14.490252;0.015326;0.006093;-0.499288;9.972959;1.926389;1.221697;1.988350;10291.229565;3430.057445;2.080100;9.356900;3.571000;1.528900;9.050100;3.120300;1.920654;9.217407;3.356637;10290.172334;1.920654;9.217407;3.356637;-0.001994;-0.004578;0.000621;2.784473;2.929273;3.151835;2.080100;9.356900;3.571000;1.528900;9.050100;3.120300;197.540400;949.375100;345.580500
1.967416;1.973800;0.066283;0.004393;1.968532;0.041607;-0.364425;0.635174;0.076700;0.000000;15.018667;0.036200;0.348900;9.198091;9.198000;0.059557;0.003547;9.198283;0.053161;0.173465;0.236648;0.073550;0.000000;18.432000;0.036200;0.306800;3.359748;3.363300;0.087329;0.007626;3.360883;0.039696;-0.164720;0.009213;0.102600;0.000000;9.557333;0.055100;0.439800;-0.045300;-0.266178;0.042791;147.556200;0.110900;4.340246;23.546904;290.469182;0.000000;5.916501;33.012698;0.006416;689.856800;0.024771;18.557634;110.361335;6345.498408;0.000000;5.918290;33.026464;0.000306;251.981100;0.048566;7.087787;40.264562;846.878986;0.000000;5.916350;33.011491;0.003657;9.988751;0.003917;14.525255;0.008370;0.003854;-0.164753;7.270190;1.449596;1.220587;2.048000;7483.283448;2494.282192;2.142800;9.356900;3.571000;1.793900;9.050100;3.131200;1.968532;9.198283;3.360883;7482.846576;1.968532;9.198283;3.360883;-0.000181;-0.001562;0.000226;2.883474;2.989744;2.914672;2.142800;9.356900;3.571000;1.793900;9.050100;3.131200;147.556200;689.856800;251.981100
2.083143;2.065000;0.098652;0.009732;2.085477;0.039878;0.831144;0.464852;0.114350;0.000000;5.461333;0.060100;0.458800;9.345025;9.337700;0.053912;0.002906;9.345181;0.050186;0.283245;0.154318;0.071900;0.000000;19.797333;0.032800;0.274600;2.884736;2.884300;0.055463;0.003076;2.885269;0.029953;0.284112;0.410255;0.068750;0.000000;16.384000;0.034500;0.287300;-0.207651;0.460900;-0.342723;156.235700;0.041321;4.613302;24.935827;325.826208;0.000000;5.911465;32.973638;0.010819;700.876900;0.091096;18.840639;112.126310;6549.821379;0.000000;5.918324;33.026720;0.000251;216.355200;0.062896;6.033395;34.578269;624.242991;0.000000;5.917510;33.020468;0.002234;10.000192;0.002565;14.312904;0.010966;0.003139;-0.064212;7.259216;1.558480;1.271384;1.365333;7500.383681;2499.963526;2.366300;9.504500;3.049800;1.907500;9.229900;2.762500;2.085477;9.345181;2.885269;7499.890578;2.085477;9.345181;2.885269;-0.001119;0.002556;-0.001039;2.918254;2.884681;2.931071;2.366300;9.504500;3.049800;1.907500;9.229900;2.762500;156.235700;700.876900;216.355200
2.030793;2.029200;0.069562;0.004839;2.031984;0.037759;-0.189453;-0.349042;0.096700;0.000000;10.541176;0.048450;0.324400;9.346762;9.347650;0.054365;0.002956;9.346920;0.053265;0.475980;0.913638;0.072775;0.000000;21.584314;0.035600;0.317300;2.878407;2.882900;0.045077;0.002032;2.878760;0.028747;-0.271720;0.102340;0.054825;0.000000;15.560784;0.027850;0.218400;-0.076661;0.144465;-0.073323;207.140900;0.037454;4.465584;28.384589;420.907548;0.000000;6.998054;46.988852;0.006491;953.369700;0.102438;18.784145;130.868496;8911.070446;0.000000;7.001343;47.019085;0.000259;293.597500;0.071231;5.990722;40.274026;845.196741;0.000000;7.000847;47.014538;0.001593;9.988910;0.002801;14.255962;0.005009;0.002953;-0.039105;9.833723;2.059754;1.272055;12.549020;10177.532355;3392.391578;2.172900;9.529800;2.980900;1.848500;9.212500;2.762500;2.031984;9.346920;2.878760;10177.174734;2.031984;9.346920;2.878760;-0.000293;0.000457;-0.000181;3.114646;2.847862;2.920754;2.172900;9.529800;2.980900;1.848500;9.212500;2.762500;207.140900;953.369700;293.597500
1.998406;1.992750;0.070479;0.004967;1.999648;0.045275;0.141306;-0.445991;0.100050;0.000000;13.784615;0.048500;0.300500;9.351179;9.357150;0.062530;0.003910;9.351388;0.059867;0.177914;0.158606;0.089200;0.000000;22.646154;0.049100;0.317300;2.875590;2.877950;0.043191;0.001865;2.875915;0.031369;-0.025037;-0.001658;0.049050;0.000000;13.784615;0.027750;0.216200;0.036461;0.118153;-0.125683;103.917100;0.009271;4.207858;19.557543;207.797996;0.000000;4.900514;22.023414;0.006626;486.261300;0.092175;18.384391;91.758514;4547.220917;0.000000;4.902851;22.038133;0.000329;149.530700;0.014568;5.768500;28.194767;430.037548;0.000000;4.902521;22.036058;0.001387;9.985701;0.003702;14.225175;0.005121;0.004033;0.061790;5.059952;1.029249;1.272463;11.815385;5185.238444;1728.352154;2.149000;9.529800;2.980900;1.848500;9.212500;2.764700;1.999648;9.351388;2.875915;5185.056461;1.999648;9.351388;2.875915;0.000164;0.000367;-0.000346;2.916205;2.858027;2.835669;2.149000;9.529800;2.980900;1.848500;9.212500;2.764700;103.917100;486.261300;149.530700
2.581484;2.587000;0.084361;0.007117;2.582862;0.043008;0.156558;-0.118522;0.127100;0.000000;12.991045;0.060700;0.421100;9.068748;9.067600;0.069017;0.004763;9.069010;0.057311;0.227695;-0.248580;0.096100;0.000000;19.868657;0.047700;0.301700;3.284428;3.282000;0.068027;0.004628;3.285133;0.043676;0.271914;-0.585240;0.098150;0.000000;11.462687;0.049000;0.291300;-0.177162;0.310442;-0.080863;172.959400;0.089205;5.554712;29.145610;446.730262;0.000000;5.567951;29.011910;0.005578;607.606100;0.062471;18.319436;102.582163;5510.386029;0.000000;5.570395;29.029653;0.000413;220.056700;0.041315;6.873125;37.112382;722.915493;0.000000;5.569585;29.023812;0.002539;9.985275;0.004496;14.934660;0.008502;0.004525;-0.064637;6.402778;1.732223;1.223321;10.698507;6680.434164;2226.677261;2.827500;9.235900;3.442300;2.406400;8.934200;3.151000;2.582862;9.069010;3.285133;6680.031784;2.582862;9.069010;3.285133;-0.001047;0.001809;-0.000385;2.872524;3.107934;3.127592;2.827500;9.235900;3.442300;2.406400;8.934200;3.151000;172.959400;607.606100;220.056700
2.599363;2.611200;0.091401;0.008354;2.600970;0.052597;0.082585;-0.476946;0.133000;0.000000;12.166337;0.061000;0.421100;9.057417;9.053000;0.071249;0.005076;9.057697;0.056965;0.109545;-0.559648;0.107500;0.000000;13.180198;0.055900;0.336800;3.297951;3.294800;0.071204;0.005070;3.298720;0.042703;0.092668;-0.785932;0.112600;0.000000;7.097030;0.056400;0.291300;-0.277305;0.376280;-0.357779;262.535700;0.108391;5.765657;36.318909;682.847570;0.000000;6.926021;45.986877;0.006525;914.799100;0.093309;18.542219;126.750394;8285.973127;0.000000;6.929556;46.019181;0.000455;333.093100;0.107470;7.025410;46.115732;1098.780921;0.000000;6.928339;46.008120;0.002748;9.984222;0.003777;14.954732;0.010842;0.004630;-0.150451;9.604649;2.581072;1.221602;9.124752;10068.345143;3355.867206;2.827500;9.235900;3.442300;2.406400;8.899100;3.151000;2.600970;9.057697;3.298720;10067.601618;2.600970;9.057697;3.298720;-0.001824;0.002473;-0.001833;3.052056;3.080561;3.233250;2.827500;9.235900;3.442300;2.406400;8.899100;3.151000;262.535700;914.799100;333.093100
2.627660;2.635000;0.077073;0.005940;2.628790;0.053688;-0.063256;0.007345;0.088150;0.000000;11.946667;0.048450;0.361700;9.041208;9.034350;0.064570;0.004169;9.041439;0.050983;0.044402;-0.700925;0.098075;0.000000;11.946667;0.044150;0.277800;3.328095;3.334750;0.062120;0.003859;3.328675;0.039046;-0.414614;-0.124184;0.074750;0.000000;11.093333;0.037900;0.269100;-0.221017;0.255943;-0.477136;157.659600;0.038059;5.527692;27.777949;414.454423;0.000000;5.293075;26.022539;0.004777;542.472500;0.029227;17.930473;95.768104;4904.732953;0.000000;5.294604;26.033007;0.000374;199.685700;0.022900;6.792174;35.218755;664.688752;0.000000;5.293989;26.028808;0.002089;9.986763;0.002798;14.996963;0.007707;0.004376;-0.147543;5.739662;1.550547;1.218086;11.093333;5984.211018;1994.625376;2.804800;9.176900;3.440900;2.443100;8.899100;3.171800;2.628790;9.041439;3.328675;5983.876128;2.628790;9.041439;3.328675;-0.001119;0.001246;-0.001946;3.070758;2.953597;2.977855;2.804800;9.176900;3.440900;2.443100;8.899100;3.171800;157.659600;542.472500;199.685700
2.124905;2.140500;0.061477;0.003779;2.125795;0.041919;-0.010195;-1.016895;0.091150;0.000000;13.032727;0.059500;0.230700;9.184407;9.195300;0.072917;0.005317;9.184697;0.058026;-0.529523;0.932053;0.086100;0.000000;14.894545;0.049700;0.400800;3.268233;3.269700;0.054547;0.002975;3.268688;0.029869;0.189432;0.023078;0.080250;0.000000;12.101818;0.043500;0.273400;0.117081;0.230345;-0.237729;116.869800;0.026171;4.530032;21.621478;248.441210;0.000000;5.002449;23.028978;0.004728;505.142400;0.062197;18.483842;93.657930;4639.579746;0.000000;5.003625;23.036543;0.000442;179.752800;0.043310;6.712635;33.302673;587.555807;0.000000;5.003181;23.033681;0.001675;9.977838;0.004734;14.577545;0.005791;0.004326;0.184067;5.328743;1.156652;1.228923;10.240000;5475.778545;1825.192254;2.238900;9.341200;3.411500;2.008200;8.940400;3.138100;2.125795;9.184697;3.268688;5475.576763;2.125795;9.184697;3.268688;0.000535;0.000787;-0.000963;2.648154;2.921224;2.900207;2.238900;9.341200;3.411500;2.008200;8.940400;3.138100;116.869800;505.142400;179.752800
2.120224;2.128500;0.056192;0.003158;2.120969;0.044238;-0.070920;-0.484557;0.084750;0.000000;16.403883;0.047500;0.264600;9.198444;9.197900;0.069538;0.004836;9.198707;0.053557;-0.494125;0.964115;0.085600;0.000000;15.906796;0.046700;0.413800;3.249678;3.246600;0.042896;0.001840;3.249961;0.032735;-0.022282;-0.020106;0.059450;0.000000;14.415534;0.033000;0.232400;0.135884;-0.003768;-0.219185;218.383100;0.042758;4.655339;29.929717;463.183764;0.000000;7.000055;47.007293;0.004289;947.439700;0.034681;18.765405;130.041142;8715.219760;0.000000;7.001278;47.018485;0.000415;334.716800;0.053524;6.783547;45.920550;1087.816475;0.000000;7.001063;47.016520;0.001177;9.983622;0.004247;14.568346;0.005162;0.003055;0.138276;9.902367;2.148837;1.231197;6.462136;10266.507675;3422.073333;2.260700;9.354200;3.368300;1.996100;8.940400;3.135900;2.120969;9.198707;3.249961;10266.219998;2.120969;9.198707;3.249961;0.000536;-0.000009;-0.000660;2.893927;2.890377;2.909606;2.260700;9.354200;3.368300;1.996100;8.940400;3.135900;218.383100;947.439700;334.716800
2.108589;2.104850;0.054555;0.002976;2.109295;0.043648;0.107451;-0.039882;0.060400;0.000000;17.777778;0.030150;0.264600;9.219471;9.219750;0.064378;0.004145;9.219696;0.051107;-0.128190;0.366500;0.063750;0.000000;17.066667;0.035600;0.331000;3.228925;3.232450;0.036175;0.001309;3.229128;0.034818;-0.361108;0.258015;0.040125;0.000000;21.333333;0.022750;0.187700;0.039691;0.015849;-0.092047;151.818400;0.036741;4.475881;24.558654;320.235509;0.000000;5.832154;32.018857;0.004169;663.801900;0.063869;18.388212;107.569403;6120.058424;0.000000;5.833255;32.027186;0.000368;232.482600;0.021812;6.531511;37.658918;750.717019;0.000000;5.833135;32.026281;0.000869;9.993771;0.003725;14.556985;0.004235;0.003003;0.043147;6.961541;1.510486;1.233918;8.533333;7191.173396;2397.003651;2.260700;9.379000;3.310300;1.996100;9.048000;3.122600;2.109295;9.219696;3.229128;7191.010953;2.109295;9.219696;3.229128;0.000141;0.000032;-0.000217;2.824880;2.928349;2.914440;2.260700;9.379000;3.310300;1.996100;9.048000;3.122600;151.818400;663.801900;232.482600
