Mean_X;Median_X;Std_X;Variance_X;RMS_X;AvgDerivative_X;Skewness_X;Kurtosis_X;IQR_X;ZeroCross_X;MeanCross_X;MedianAbsDev_X;Range_X;Mean_Y;Median_Y;Std_Y;Variance_Y;RMS_Y;AvgDerivative_Y;Skewness_Y;Kurtosis_Y;IQR_Y;ZeroCross_Y;MeanCross_Y;MedianAbsDev_Y;Range_Y;Mean_Z;Median_Z;Std_Z;Variance_Z;RMS_Z;AvgDerivative_Z;Skewness_Z;Kurtosis_Z;IQR_Z;ZeroCross_Z;MeanCross_Z;MedianAbsDev_Z;Range_Z;Correlation_XY;Correlation_XZ;Correlation_YZ;FFT_Max_X;FFT_Min_X;MeanFFT_X;StdFFT_X;FFT_Energy_X;FFT_DominantFreq_X;SkewnessFFT_X;KurtosisFFT_X;SpectralEntropy_X;FFT_Max_Y;FFT_Min_Y;MeanFFT_Y;StdFFT_Y;FFT_Energy_Y;FFT_DominantFreq_Y;SkewnessFFT_Y;KurtosisFFT_Y;SpectralEntropy_Y;FFT_Max_Z;FFT_Min_Z;MeanFFT_Z;StdFFT_Z;FFT_Energy_Z;FFT_DominantFreq_Z;SkewnessFFT_Z;KurtosisFFT_Z;SpectralEntropy_Z;AI;VI;SMA;EVA1;EVA2;CAGH;AVH;AVG;ARATG;DF;ENERGY;AAE;ARE;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MinAccel_X;MinAccel_Y;MinAccel_Z;RMSAccel_X;RMSAccel_Y;RMSAccel_Z;TotalEnergy;SignalMagnitude_X;SignalMagnitude_Y;SignalMagnitude_Z;Cov_XY;Cov_XZ;Cov_YZ;EntropyTime_X;EntropyTime_Y;EntropyTime_Z;Max_X;Max_Y;Max_Z;Min_X;Min_Y;Min_Z;MaxFFT_X;MaxFFT_Y;MaxFFT_Z
-28.542055;-20.173000;29.144757;849.416876;40.792962;2.807632;-0.503540;-0.889613;42.978650;1.491262;0.994175;22.304000;106.847000;-15.541736;-13.428000;21.487339;461.705732;26.518886;4.467883;-0.336442;-0.552917;31.098965;1.988350;3.976699;16.142900;95.320000;-11.910546;-11.584000;15.531235;241.219255;19.572439;2.520938;-0.197413;-1.092221;25.455915;2.485437;2.982524;13.314500;58.566000;0.840994;0.674499;0.461758;2939.831650;1.970888;138.224265;483.473663;127653.805353;0.000000;4.872441;23.122204;0.803490;1600.798832;4.230781;117.302646;287.434260;48657.038422;0.000000;4.186283;17.223905;1.238522;1226.786190;2.451267;85.434374;215.058231;27034.484393;0.000000;3.878798;15.420577;1.337095;42.419328;950.998003;66.625539;1335.902057;166.757287;-0.870947;21.632092;-31.280704;-2.224685;0.000000;234314.536991;67781.776056;402780.169256;13.824000;28.430000;15.020000;-93.023000;-66.890000;-43.546000;40.792962;26.518886;19.572439;203345.328168;40.792962;26.518886;19.572439;531.829989;308.307819;155.610798;3.145410;3.073851;3.236296;13.824000;28.430000;15.020000;-93.023000;-66.890000;-43.546000;2939.831650;1600.798832;1226.786190
-13.847423;-5.468350;21.963798;482.408432;25.964583;2.349960;-1.387588;0.746551;12.525875;3.011765;2.509804;6.110980;85.821000;-2.944728;1.267150;23.204768;538.461256;23.390867;5.525661;-0.629329;0.025863;21.917525;4.517647;4.517647;10.824900;107.915000;-3.441513;0.053058;8.998899;80.980187;9.634532;2.094271;-0.740632;0.178464;9.136950;6.525490;3.513725;3.231200;43.047000;0.716116;0.408438;0.362728;1412.437170;24.668546;137.578404;260.207285;44167.193241;0.000000;3.555024;12.361536;1.629061;1103.134240;11.964368;140.271076;189.598578;28357.127101;0.501961;3.003584;10.956984;2.216125;380.719606;0.938477;54.331734;86.737349;5340.351599;1.505882;2.569343;5.787487;2.080968;26.781748;596.854396;39.682562;900.360821;146.563390;-0.733609;12.118987;-22.608507;-2.433828;0.501961;103607.729430;25954.890647;152734.548807;13.824000;41.025000;15.020000;-71.997000;-66.890000;-28.027000;25.964583;23.390867;9.634532;77864.671941;25.964583;23.390867;9.634532;368.592658;81.527111;76.493917;2.708996;2.871989;2.841337;13.824000;41.025000;15.020000;-71.997000;-66.890000;-28.027000;1412.437170;1103.134240;380.719606
-2.918315;-1.432050;3.748327;14.049952;4.750423;0.959546;-1.869672;2.904052;2.031010;2.007843;3.513725;0.722040;19.195100;3.496615;0.290035;11.739786;137.822581;12.249445;2.859310;0.972699;3.267084;4.962478;8.533333;4.517647;1.494550;74.004000;0.441567;0.587215;1.984402;3.937851;2.032937;0.714321;-2.551790;11.167967;0.677785;7.027451;15.560784;0.345890;15.306400;-0.632747;-0.144849;0.091919;297.668150;1.115694;29.539019;47.296787;1585.255504;0.000000;3.817613;17.625554;1.847973;356.654755;2.266860;74.506338;103.360846;8276.492790;0.000000;1.553919;0.978032;2.525094;51.917327;1.639216;14.599539;14.828896;220.766870;3.011765;1.338242;0.433489;2.855590;7.758028;116.561255;10.705429;145.260413;8.241133;-0.708775;5.805509;-4.274776;1.445177;0.000000;12084.694767;3360.838388;19777.241285;3.103100;41.025000;4.603400;-16.092000;-32.979000;-10.703000;4.750423;12.249445;2.032937;10082.515165;4.750423;12.249445;2.032937;-28.119444;-1.088084;2.162583;2.405203;2.045685;1.906772;3.103100;41.025000;4.603400;-16.092000;-32.979000;-10.703000;297.668150;356.654755;51.917327
-1.034434;-1.000450;0.473364;0.224074;1.137597;0.252799;-1.819741;7.824946;0.430960;0.000000;15.560784;0.218390;3.396060;-0.253536;-0.248535;1.307314;1.709069;1.331672;0.536583;3.357009;19.993777;1.066945;13.552941;11.545098;0.482750;11.059700;0.447135;0.466845;0.270219;0.073018;0.522444;0.230331;-0.065887;-0.071344;0.373563;4.015686;17.568627;0.183510;1.381500;-0.870050;-0.375958;0.383252;105.512270;0.265619;5.640958;14.310830;120.629938;0.000000;6.536225;42.627415;0.595067;34.162122;2.236425;11.145675;7.734772;93.830829;5.521569;1.363107;1.067761;3.233173;45.607748;0.314939;3.151136;6.115143;24.126283;0.000000;6.425477;41.694387;0.947878;1.550881;0.935193;2.293404;1.913822;0.063481;-0.422863;0.471536;-1.100006;-0.515819;2.509804;293.122028;79.529017;467.997676;-0.155940;8.557900;1.121100;-3.552000;-2.501800;-0.260400;1.137597;1.331672;0.522444;238.587051;1.137597;1.331672;0.522444;-0.543748;-0.048566;0.136729;2.521073;2.227858;2.990243;-0.155940;8.557900;1.121100;-3.552000;-2.501800;-0.260400;105.512270;34.162122;45.607748
-0.957949;-0.984260;0.314751;0.099068;1.008332;0.209894;0.329270;0.508340;0.314005;0.000000;15.906796;0.161070;1.684890;-0.354183;-0.261020;0.714480;0.510482;0.797451;0.398610;-0.576301;0.856956;0.893275;13.918447;10.935922;0.476270;4.142600;0.458725;0.460880;0.239756;0.057483;0.517602;0.181089;0.238974;0.227246;0.299160;2.485437;12.924272;0.152680;1.227750;-0.760083;-0.449786;0.209578;98.668720;0.200743;4.334604;13.361833;99.621585;0.000000;6.759960;44.778510;0.358896;36.480890;0.613874;6.092704;6.367608;39.210759;0.000000;2.596972;8.432405;2.623128;47.248663;0.265771;2.838694;6.382561;24.634503;0.000000;6.473447;42.084647;0.743444;1.339770;0.125591;2.009606;0.581841;0.067331;0.399312;0.600274;-0.956332;-0.657498;6.959223;191.351122;54.488949;323.790100;-0.139210;1.640800;1.140800;-1.824100;-2.501800;-0.086950;1.008332;0.797451;0.517602;163.466847;1.008332;0.797451;0.517602;-0.172606;-0.034275;0.036253;2.958297;2.854866;2.981516;-0.139210;1.640800;1.140800;-1.824100;-2.501800;-0.086950;98.668720;36.480890;47.248663
-1.012582;-1.016100;0.343492;0.117987;1.069257;0.234991;0.340834;0.360080;0.358080;0.994175;14.415534;0.182900;1.774494;-0.178856;-0.051376;0.776578;0.603074;0.796908;0.446752;-0.004516;-0.401868;1.057700;12.427184;12.427184;0.515194;3.537100;0.512962;0.524750;0.236864;0.056105;0.565009;0.181254;0.150305;0.113067;0.297725;1.988350;15.409709;0.163070;1.201916;-0.820378;-0.573910;0.340802;104.295986;0.087464;4.498948;14.176773;111.684599;0.000000;6.700981;44.226528;0.368613;27.163888;0.190292;5.662728;5.998274;34.353204;3.976699;1.758441;2.503650;2.737383;52.835111;0.185010;2.958491;7.117175;29.991811;0.000000;6.611321;43.388433;0.626013;1.404078;0.126173;2.162931;0.702890;0.063153;0.105467;0.558754;-0.994603;-0.335492;0.497087;209.555740;58.676538;348.674044;0.040894;1.640800;1.157300;-1.733600;-1.896300;-0.044616;1.069257;0.796908;0.565009;176.029614;1.069257;0.796908;0.565009;-0.220980;-0.047152;0.063303;2.967959;3.158840;2.982809;0.040894;1.640800;1.157300;-1.733600;-1.896300;-0.044616;104.295986;27.163888;52.835111
-0.990565;-1.015950;0.480553;0.230931;1.100977;0.270776;0.922498;1.052201;0.539768;2.694737;12.800000;0.288050;2.258080;-0.155032;-0.067735;0.835308;0.697739;0.849573;0.468535;-0.435993;0.241558;0.921315;10.778947;10.778947;0.464410;4.181100;0.510711;0.540790;0.327534;0.107279;0.606716;0.221031;-1.861303;7.217518;0.339430;1.347368;14.821053;0.170425;2.306000;-0.855268;-0.713206;0.563057;75.282926;0.229185;4.962992;11.739011;83.355154;0.000000;5.495592;30.025508;0.623283;17.177747;0.326550;5.573834;4.915622;28.342204;5.389474;0.833590;-0.583534;2.810580;38.813998;0.514979;3.327404;5.958750;23.902029;0.000000;5.400533;29.266553;0.969124;1.455552;0.183396;2.233066;0.935458;0.084936;0.263096;0.395843;-0.747316;-0.294721;2.021053;167.989574;45.199796;264.244960;0.524480;1.416300;1.157300;-1.733600;-2.764800;-1.148700;1.100977;0.849573;0.606716;135.599388;1.100977;0.849573;0.606716;-0.347890;-0.113754;0.156102;2.955292;2.941758;2.585294;0.524480;1.416300;1.157300;-1.733600;-2.764800;-1.148700;75.282926;17.177747;38.813998
-4.879715;-1.713100;7.204575;51.905895;8.701581;0.575074;-3.247901;12.869750;5.502400;0.000000;0.497087;0.758210;42.193890;-4.223663;-1.144700;7.437389;55.314748;8.553016;1.107200;-3.393529;15.945567;7.974845;2.982524;1.491262;1.817100;51.878100;13.775110;1.242600;20.890113;436.396802;25.022999;1.697867;1.208737;-0.256562;25.565660;2.982524;1.491262;0.926720;65.839200;0.904736;-0.540998;-0.594058;502.610610;10.071114;62.708645;78.870487;5125.749974;0.000000;3.927830;17.521776;2.113467;435.037325;5.736117;67.704512;68.544161;4686.160737;0.000000;3.879827;16.516813;2.455379;1418.836356;16.569778;121.171274;261.815944;42019.062526;0.000000;3.908994;14.561725;1.376944;16.508554;502.489692;23.453576;481.483876;62.423447;-0.702267;4.988327;-2.046781;-0.297515;0.000000;53949.052529;17276.991079;102665.196986;-0.386110;2.300100;59.884000;-42.580000;-49.578000;-5.955200;8.701581;8.553016;25.022999;51830.973236;8.701581;8.553016;25.022999;48.953969;-82.220780;-93.202361;1.693556;2.058906;2.170374;-0.386110;2.300100;59.884000;-42.580000;-49.578000;-5.955200;502.610610;435.037325;1418.836356
-21.458358;-12.604000;19.054923;363.090094;28.697583;2.840125;-0.498242;-0.984803;36.232000;0.994175;1.491262;11.453400;77.534200;-18.963560;-9.168300;27.210477;740.410078;33.166650;8.355963;-1.826631;2.810635;19.579750;3.976699;3.479612;6.874900;138.583000;-13.484799;0.836280;48.248645;2327.931763;50.097620;6.755389;-0.077379;-1.364587;90.532000;3.479612;2.485437;47.025720;151.427000;0.429722;0.718175;0.159316;2210.210920;8.889801;154.499442;327.278982;66126.638026;0.000000;5.047492;27.594717;1.180340;1953.246630;4.644694;225.750354;312.944763;75171.627712;0.000000;3.565394;15.627052;2.076970;3334.976961;6.111677;202.819396;483.150632;138617.985439;0.497087;5.513732;31.674771;0.920462;56.036271;1293.285814;83.028239;2593.012707;748.350575;-0.784147;14.880468;-12.399401;-2.188927;0.000000;390030.776405;93305.417059;554449.497524;8.393200;27.233000;59.884000;-69.141000;-111.350000;-91.543000;28.697583;33.166650;50.097620;279916.251177;28.697583;33.166650;50.097620;224.992230;666.744380;211.211064;2.913138;2.386189;2.997264;8.393200;27.233000;59.884000;-69.141000;-111.350000;-91.543000;2210.210920;1953.246630;3334.976961
-33.969831;-33.437000;23.326568;544.128785;41.207744;4.044186;-0.257938;-0.407225;28.731000;2.007843;2.509804;13.911500;93.599200;-13.358433;-6.884950;44.609588;1990.015333;46.566759;13.322152;-0.445009;-0.084725;50.438250;5.019608;4.015686;24.311550;213.269000;-34.543245;-39.813000;33.744357;1138.681637;48.289931;7.622254;-0.042223;-1.603930;61.658100;7.529412;1.003922;33.968800;107.355000;0.589909;0.642291;0.434236;3464.922720;3.776471;163.484503;508.516509;145455.329290;0.000000;5.534018;31.858563;0.732314;1756.448039;12.432572;276.973536;397.612540;119707.095334;1.003922;2.193397;4.063792;2.303813;3523.411040;14.108180;188.555196;563.132692;179793.308998;0.000000;4.984364;24.380692;0.833305;70.374949;1245.825234;106.898652;2663.365451;826.650587;-0.600799;51.733024;-36.324207;-2.772590;0.000000;568705.747723;148318.577874;872797.785181;8.393200;85.559000;15.812000;-85.206000;-127.710000;-91.543000;41.207744;46.566759;48.289931;444955.733622;41.207744;46.566759;48.289931;619.930443;510.578754;660.136653;3.119491;3.027575;3.064685;8.393200;85.559000;15.812000;-85.206000;-127.710000;-91.543000;3464.922720;1756.448039;3523.411040
